utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,IsFullTracking
1730973585999,661046000000,18,114.37270544480543,-1415008142953999872,0.0,114.37270544480543,-2429.9575900373743,0.0,0,9,0.0,16431,381603932447377,396,22.80299949645996,-1029.682966018914,0.14999,16,0.0,0.0,1575420030,,,,0,1.762721774011026,1,6.0,22.80299949645996,0.0,0.0,0.0,66.7128,C,,
1730973585999,661046000000,18,114.37270544480543,-1415008142953999872,0.0,114.37270544480543,-2429.9575900373743,0.0,0,7,0.0,16431,381603922912741,316,23.319000244140625,-944.4912390453258,0.14999,16,0.0,0.0,1575420030,,,,0,3.6178028387489993,1,6.0,23.319000244140625,0.0,0.0,0.0,66.7128,C,,
1730973585999,661046000000,18,114.37270544480543,-1415008142953999872,0.0,114.37270544480543,-2429.9575900373743,0.0,0,8,0.0,16431,381603931687042,396,25.43199920654297,-664.5553088340678,0.14999,16,0.0,0.0,1575420030,,,,0,2.7132520400014615,1,6.0,25.43199920654297,0.0,0.0,0.0,66.7128,C,,
1730973585999,661046000000,18,114.37270544480543,-1415008142953999872,0.0,114.37270544480543,-2429.9575900373743,0.0,0,7,0.0,16431,381603922523173,316,23.726999282836914,-808.9594951868087,0.14999,16,0.0,0.0,1575420030,,,,0,3.991447098104082,6,6.0,23.726999282836914,0.0,0.0,6.826298274757139,66.7128,C,,
1730973585999,661046000000,18,114.37270544480543,-1415008142953999872,0.0,114.37270544480543,-2429.9575900373743,0.0,0,28,0.0,16905,381589919187661,316,24.540000915527344,-823.2359008789062,0.14999,16,0.0,0.0,1561097980,,,,0,4.018296855614267,5,6.0,24.540000915527344,0.0,0.0,172.01477333949114,66.7128,I,,
1730973585999,661046000000,18,114.37270544480543,-1415008142953999872,0.0,114.37270544480543,-2429.9575900373743,0.0,0,27,0.0,17,758707,1797,15.34000015258789,-1098.17431640625,0.14999,16,0.0,0.0,1561097980,,,,0,0.0,5,6.0,15.34000015258789,0.0,0.0,172.01477333949114,66.7128,I,,
1730973585999,661046000000,18,114.37270544480543,-1415008142953999872,0.0,114.37270544480543,-2429.9575900373743,0.0,0,10,0.0,16905,381589879038183,487,19.91200065612793,-772.5833740234375,0.14999,16,0.0,0.0,1561097980,,,,0,0.0,5,6.0,19.91200065612793,0.0,0.0,172.01477333949114,66.7128,I,,
1730973585999,661046000000,18,114.37270544480543,-1415008142953999872,0.0,114.37270544480543,-2429.9575900373743,0.0,0,27,0.0,16431,381603920894598,396,20.423999786376953,-568.8385205848145,0.14999,16,0.0,0.0,1575420030,,,,0,0.49244949816664085,6,6.0,20.423999786376953,0.0,0.0,6.826298274757139,66.7128,C,,
1730973585999,661046000000,18,114.37270544480543,-1415008142953999872,0.0,114.37270544480543,-2429.9575900373743,0.0,0,20,0.0,16905,381589925538804,316,25.709999084472656,-804.7478637695312,0.14999,16,0.0,0.0,1561097980,,,,0,7.175114985282027,5,6.0,25.709999084472656,0.0,0.0,172.01477333949114,66.7128,I,,
1730973585999,661046000000,18,114.37270544480543,-1415008142953999872,0.0,114.37270544480543,-2429.9575900373743,0.0,0,8,0.0,32995,46785935216332,396,22.0,-991.5409450786256,0.14999,16,0.0,0.0,1605374980,,,,0,1.7992230610545723,3,6.0,22.0,0.0,0.0,135.9553453594532,66.7128,C,,
