utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
1727328389991,2894450241,18,0.0,-1411363605097003776,0.0,2000038.875,-15.029064178466797,0.0,0,10,0.0,19,5819304,10,41.5,-200.16543579101562,0.07506098598241806,19,-25862.900231697982,0.14822246134281158,1575420030,,,,0,,1,1.2999999523162842,36.5,0.0,0.0,0.0,0.0,C,1580691520372758
1727328389991,2894450241,18,0.0,-1411363605097003776,0.0,2000038.875,-15.029064178466797,0.0,0,23,0.0,19,5151216,21,28.5,30.881786346435547,0.18107740581035614,16,0.0,0.12803983688354492,1575420030,,,,0,,1,1.2999999523162842,23.5,0.0,0.0,0.0,0.0,C,1580691520372758
1727328389991,2894450241,18,0.0,-1411363605097003776,0.0,2000038.875,-15.029064178466797,0.0,0,27,0.0,19,2369617,20,28.80000114440918,195.98387145996094,0.17654117941856384,16,0.0,0.12483226507902145,1575420030,,,,0,,1,1.2999999523162842,23.80000114440918,0.0,0.0,0.0,0.0,C,1580691520372758
1727328389991,2894450241,18,0.0,-1411363605097003776,0.0,2000038.875,-15.029064178466797,0.0,0,32,0.0,19,7753309,15,33.5,230.01759338378906,0.12311480194330215,16,0.0,0.08705447614192963,1575420030,,,,0,,1,1.2999999523162842,28.5,0.0,0.0,0.0,0.0,C,1580691520372758
1727328389991,2894450241,18,0.0,-1411363605097003776,0.0,2000038.875,-15.029064178466797,0.0,0,28,0.0,19,9940795,23,27.0,-389.2958984375,0.20661157369613647,16,0.0,0.14609503746032715,1575420030,,,,0,,1,1.2999999523162842,22.0,0.0,0.0,0.0,0.0,C,1580691520372758
1727328389991,2894450241,18,0.0,-1411363605097003776,0.0,2000038.875,-15.029064178466797,0.0,0,33,0.0,51,19884474,10,41.70000076293945,107.67973327636719,0.07424511015415192,16,0.0,0.0524987168610096,1561097980,,,,0,,5,1.2999999523162842,36.70000076293945,0.0,0.0,0.0,0.0,C,1580691520372758
1727328389991,2894450241,18,0.0,-1411363605097003776,0.0,2000038.875,-15.029064178466797,0.0,0,9,0.0,51,18133432,14,35.099998474121094,-57.389625549316406,0.11037405580282211,19,-32946.94566940889,0.1740652322769165,1561097980,,,,0,,5,1.2999999523162842,30.100000381469727,0.0,0.0,0.0,0.0,C,1580691520372758
1727328389991,2894450241,18,0.0,-1411363605097003776,0.0,2000038.875,-15.029064178466797,0.0,0,2,0.0,51,4902363,14,35.5,297.7212829589844,0.10749798268079758,16,0.0,0.07601182162761688,1599750020,,,,0,,3,1.2999999523162842,30.5,0.0,0.0,0.0,0.0,C,1580691520372758
1727328389991,2894450241,18,0.0,-1411363605097003776,0.0,2000038.875,-15.029064178466797,0.0,0,10,0.0,1040,2778596,17,31.200000762939453,-222.76995849609375,0.14567914605140686,16,0.0,0.10300972312688828,1575420030,,,,0,,6,1.2999999523162842,26.200000762939453,0.0,0.0,0.0,0.0,C,1580691520372758
1727328389991,2894450241,18,0.0,-1411363605097003776,0.0,2000038.875,-15.029064178466797,0.0,0,13,0.0,51,15891059,18,30.5,-190.42323303222656,0.15378700196743011,16,0.0,0.10874278843402863,1561097980,,,,0,,5,1.2999999523162842,25.5,0.0,0.0,0.0,0.0,C,1580691520372758
1727328389991,2894450241,18,0.0,-1411363605097003776,0.0,2000038.875,-15.029064178466797,0.0,0,6,0.0,51,18982646,18,30.30000114440918,-19.17735481262207,0.15622800588607788,16,0.0,0.11046881973743439,1561097980,,,,0,,5,1.2999999523162842,25.30000114440918,0.0,0.0,0.0,0.0,C,1580691520372758
1727328389991,2894450241,18,0.0,-1411363605097003776,0.0,2000038.875,-15.029064178466797,0.0,0,16,0.0,51,16371296,18,30.700000762939453,25.01263427734375,0.15140274167060852,16,0.0,0.1070568785071373,1561097980,,,,0,,5,1.2999999523162842,25.700000762939453,0.0,0.0,0.0,0.0,C,1580691520372758
1727328389991,2894450241,18,0.0,-1411363605097003776,0.0,2000038.875,-15.029064178466797,0.0,0,41,0.0,51,17836495,19,30.200000762939453,-59.05158233642578,0.15747039020061493,16,0.0,0.11134731024503708,1561097980,,,,0,,5,1.2999999523162842,25.200000762939453,0.0,0.0,0.0,0.0,C,1580691520372758
1727328389991,2894450241,18,0.0,-1411363605097003776,0.0,2000038.875,-15.029064178466797,0.0,0,14,0.0,51,17551293,21,28.600000381469727,177.74261474609375,0.17954610288143158,16,0.0,0.12695704400539398,1561097980,,,,0,,5,1.2999999523162842,23.600000381469727,0.0,0.0,0.0,0.0,C,1580691520372758
