utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
1726563269676,4012000000,18,704347.4284966835,-1410598483664999936,0.0,551.6806370554765,-2912.010450467668,0.0,0,196,0.0,17,144347,797,16.0,-1131.249054702739,0.14999,16,-3891.3440679933365,0.02250000089406967,1575420030,,,,0,0.0,4,6.0,16.0,0.0,,0.0,,C,
1726563269676,4012000000,18,704347.4284966835,-1410598483664999936,0.0,551.6806370554765,-2912.010450467668,0.0,0,31,0.0,47,204887608450728,316,22.784000396728516,-607.0567933457545,0.14999,16,-2472.0682453648383,0.002025000052526593,1575420030,,,,0,1.769284592334628,1,6.0,22.784000396728516,0.0,0.0,0.0,66.7128,C,
1726563269676,4012000000,18,704347.4284966835,-1410598483664999936,0.0,551.6806370554765,-2912.010450467668,0.0,0,26,0.0,47,204887607403585,396,23.68400001525879,-1095.6422095169933,0.14999,16,-3637.2079742621563,0.004900000058114529,1575420030,,,,0,3.1299140598460102,1,6.0,23.68400001525879,0.0,0.0,0.0,66.7128,C,
1726563269676,4012000000,18,704347.4284966835,-1410598483664999936,0.0,551.6806370554765,-2912.010450467668,0.0,0,10,0.0,47,204887602474571,58,34.72800064086914,-469.905276806057,0.14999,16,-2456.624529937178,0.00039999998989515007,1575420030,,,,0,17.046728978763525,1,6.0,34.72800064086914,0.0,0.0,0.0,66.7128,C,
1726563269676,4012000000,18,704347.4284966835,-1410598483664999936,0.0,551.6806370554765,-2912.010450467668,0.0,0,36,0.0,47,204873600037063,235,25.200000762939453,-1332.0877685546875,0.14999,16,-4451.627062706293,0.0008999999845400453,1561097980,,,,0,6.301162354916214,5,6.0,25.200000762939453,0.0,0.0,-5.307793447117393,66.7128,I,
1726563269676,4012000000,18,704347.4284966835,-1410598483664999936,0.0,551.6806370554765,-2912.010450467668,0.0,0,14,0.0,17,503780,316,0.0,-1458.3901267321917,0.14999,16,-4998.1441936504825,0.002025000052526593,1598062460,,,,0,5.070069647289188,3,6.0,25.0,0.0,0.0,-61.153729039699314,66.7128,C,
1726563269676,4012000000,18,704347.4284966835,-1410598483664999936,0.0,551.6806370554765,-2912.010450467668,0.0,0,2,0.0,17,60142,235,0.0,-973.9666110080714,0.14999,16,-3283.43978034465,0.0008999999845400453,1599750020,,,,0,8.946897296997978,3,6.0,28.0,0.0,0.0,-61.153729039699314,66.7128,C,
1726563270676,5012000000,18,704341.2262892885,-1410598483664999936,0.0,474.82265662191355,-3024.8408650736765,0.0,0,196,0.0,17,148182,797,15.0,-1165.0333362205452,0.14999,16,-5041.521036177221,0.02250000089406967,1575420030,,,,0,0.0,4,6.0,15.0,0.0,,0.0,,C,
1726563270676,5012000000,18,704341.2262892885,-1410598483664999936,0.0,474.82265662191355,-3024.8408650736765,0.0,0,31,0.0,47,204888608452819,235,28.05299949645996,-641.3404563794078,0.14999,16,-3098.1661742556935,0.0008999999845400453,1575420030,,,,0,9.105856344479795,1,6.0,28.05299949645996,0.0,0.0,0.0,66.7128,C,
1726563270676,5012000000,18,704341.2262892885,-1410598483664999936,0.0,474.82265662191355,-3024.8408650736765,0.0,0,26,0.0,47,204888607407274,316,24.597000122070312,-1129.8380196855924,0.14999,16,-4751.87658619901,0.002025000052526593,1575420030,,,,0,4.449738976458105,1,6.0,24.597000122070312,0.0,0.0,0.0,66.7128,C,
