utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
1727334222015,5195270450,18,0.0,-1411369434819878144,0.0,2000069.25,11.653493881225586,0.0,0,21,0.0,19,3273408,12,38.599998474121094,-258.0712585449219,0.08857710659503937,19,-31896.13746033948,0.15777970850467682,1575420030,,,,0,,1,1.2999999523162842,33.599998474121094,0.0,0.0,0.0,0.0,C,1586523375823024
1727334222015,5195270450,18,0.0,-1411369434819878144,0.0,2000069.25,11.653493881225586,0.0,0,31,0.0,19,12140028,15,33.5,-234.2569122314453,0.12311480194330215,19,-46352.82391255211,0.1822013109922409,1575420030,,,,0,,1,1.2999999523162842,28.5,0.0,0.0,0.0,0.0,C,1586523375823024
1727334222015,5195270450,18,0.0,-1411369434819878144,0.0,2000069.25,11.653493881225586,0.0,0,32,0.0,19,2830379,22,27.700000762939453,220.403564453125,0.19406546652317047,16,0.0,0.13722369074821472,1575420030,,,,0,,1,1.2999999523162842,22.700000762939453,0.0,0.0,0.0,0.0,C,1586523375823024
1727334222015,5195270450,18,0.0,-1411369434819878144,0.0,2000069.25,11.653493881225586,0.0,0,28,0.0,19,11097317,22,27.899999618530273,273.19976806640625,0.19069050252437592,16,0.0,0.13483725488185883,1575420030,,,,0,,1,1.2999999523162842,22.899999618530273,0.0,0.0,0.0,0.0,C,1586523375823024
1727334222015,5195270450,18,0.0,-1411369434819878144,0.0,2000069.25,11.653493881225586,0.0,0,18,0.0,51,11089892,15,34.099998474121094,270.1077575683594,0.11809024214744568,16,0.0,0.08350160717964172,1600312450,,,,0,,3,1.2999999523162842,29.100000381469727,0.0,0.0,0.0,0.0,C,1586523375823024
1727334222015,5195270450,18,0.0,-1411369434819878144,0.0,2000069.25,11.653493881225586,0.0,0,9,0.0,1040,2880091,15,33.79999923706055,36.87604904174805,0.12056328356266022,19,-36357.646369898124,0.1803971230983734,1575420030,,,,0,,6,1.2999999523162842,28.799999237060547,0.0,0.0,0.0,0.0,C,1586523375823024
1727334222015,5195270450,18,0.0,-1411369434819878144,0.0,2000069.25,11.653493881225586,0.0,0,10,0.0,1040,2307389,20,29.399999618530273,274.9908447265625,0.1679656058549881,16,0.0,0.11876848340034485,1575420030,,,,0,,6,1.2999999523162842,24.399999618530273,0.0,0.0,0.0,0.0,C,1586523375823024
1727334222015,5195270450,18,0.0,-1411369434819878144,0.0,2000069.25,11.653493881225586,0.0,0,6,0.0,1040,2890476,21,28.30000114440918,119.64791870117188,0.18419934809207916,16,0.0,0.1302473545074463,1575420030,,,,0,,6,1.2999999523162842,23.30000114440918,0.0,0.0,0.0,0.0,C,1586523375823024
1727334222015,5195270450,18,0.0,-1411369434819878144,0.0,2000069.25,11.653493881225586,0.0,0,6,0.0,51,17715677,22,27.80000114440918,133.7865447998047,0.19236686825752258,16,0.0,0.13602261245250702,1561097980,,,,0,,5,1.2999999523162842,22.80000114440918,0.0,0.0,0.0,0.0,C,1586523375823024
1727334222015,5195270450,18,0.0,-1411369434819878144,0.0,2000069.25,11.653493881225586,0.0,0,27,0.0,51,18878595,23,27.30000114440918,49.70659255981445,0.20108988881111145,16,0.0,0.14219066500663757,1561097980,,,,0,,5,1.2999999523162842,22.30000114440918,0.0,0.0,0.0,0.0,C,1586523375823024
1727334222015,5195270450,18,0.0,-1411369434819878144,0.0,2000069.25,11.653493881225586,0.0,0,41,0.0,51,19881196,21,28.299999237060547,-167.78953552246094,0.18419939279556274,16,0.0,0.13024738430976868,1561097980,,,,0,,5,1.2999999523162842,23.299999237060547,0.0,0.0,0.0,0.0,C,1586523375823024
1727334222015,5195270450,18,0.0,-1411369434819878144,0.0,2000069.25,11.653493881225586,0.0,0,14,0.0,51,11928786,24,26.700000762939453,-496.1473083496094,0.21236379444599152,16,0.0,0.1501624435186386,1598062460,,,,0,,3,1.2999999523162842,21.700000762939453,0.0,0.0,0.0,0.0,C,1586523375823024
1727334222015,5195270450,18,0.0,-1411369434819878144,0.0,2000069.25,11.653493881225586,0.0,0,9,0.0,51,17546702,26,25.30000114440918,107.56639099121094,0.24266541004180908,16,0.0,0.1715887188911438,1561097980,,,,0,,5,1.2999999523162842,20.30000114440918,0.0,0.0,0.0,0.0,C,1586523375823024
1727334222015,5195270450,18,0.0,-1411369434819878144,0.0,2000069.25,11.653493881225586,0.0,0,38,0.0,51,14638470,29,24.30000114440918,-11.976155281066895,0.2684635519981384,16,0.0,0.18983057141304016,1561097980,,,,0,,5,1.2999999523162842,19.30000114440918,0.0,0.0,0.0,0.0,C,1586523375823024
1727334224000,7195289816,18,0.0,-1411369434804729088,0.0,50.034610748291016,15.490631103515625,0.0,0,21,0.0,15,371041923294508,12,38.599998474121094,-257.7949523925781,0.08857710659503937,25,-32411.691302802436,0.06263287365436554,1575420030,,,,0,,1,1.2999999523162842,33.599998474121094,0.0,0.0,0.0,0.0,C,1586524229691360
1727334224000,7195289816,18,0.0,-1411369434804729088,0.0,50.034610748291016,15.490631103515625,0.0,0,31,0.0,15,371041932160959,15,33.400001525878906,-234.07896423339844,0.12398333847522736,25,-46820.81560511413,0.08766862004995346,1575420030,,,,0,,1,1.2999999523162842,28.399999618530273,0.0,0.0,0.0,0.0,C,1586524229691360
1727334224000,7195289816,18,0.0,-1411369434804729088,0.0,50.034610748291016,15.490631103515625,0.0,0,32,0.0,15,371041922848260,20,29.0,220.8515625,0.1736111044883728,16,0.0,0.12276041507720947,1575420030,,,,0,,1,1.2999999523162842,24.0,0.0,0.0,0.0,0.0,C,1586524229691360
1727334224000,7195289816,18,0.0,-1411369434804729088,0.0,50.034610748291016,15.490631103515625,0.0,0,28,0.0,15,371041931114876,21,28.5,274.6221618652344,0.18107740581035614,16,0.0,0.12803983688354492,1575420030,,,,0,,1,1.2999999523162842,23.5,0.0,0.0,0.0,0.0,C,1586524229691360
1727334224000,7195289816,18,0.0,-1411369434804729088,0.0,50.034610748291016,15.490631103515625,0.0,0,2,0.0,15,371041919336609,34,22.299999237060547,-439.3614196777344,0.3341241180896759,16,0.0,0.23625916242599487,1575420030,,,,0,,1,1.2999999523162842,17.299999237060547,0.0,0.0,0.0,0.0,C,1586524229691360
1727334224000,7195289816,18,0.0,-1411369434804729088,0.0,50.034610748291016,15.490631103515625,0.0,0,9,0.0,3072,14899190,15,33.599998474121094,37.05607986450195,0.1222553625702858,16,0.0,0.08644676953554153,1575420030,,,,0,,6,1.2999999523162842,28.600000381469727,0.0,0.0,0.0,0.0,C,1586524229691360
1727334224000,7195289816,18,0.0,-1411369434804729088,0.0,50.034610748291016,15.490631103515625,0.0,0,18,0.0,239,36223931107491,14,34.79999923706055,271.0961608886719,0.11260754615068436,16,0.0,0.07962479442358017,1600312450,,,,0,,3,1.2999999523162842,29.799999237060547,0.0,0.0,0.0,0.0,C,1586524229691360
1727334224000,7195289816,18,0.0,-1411369434804729088,0.0,50.034610748291016,15.490631103515625,0.0,0,6,0.0,3072,16909087,19,30.0,119.41639709472656,0.1599999964237213,16,0.0,0.11313600093126297,1575420030,,,,0,,6,1.2999999523162842,25.0,0.0,0.0,0.0,0.0,C,1586524229691360
