utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
1726564800851,4012000000,18,987122.4812466763,-1410600014839000064,0.0,778.3346810796021,-2953.4556767993126,0.0,0,31,0.0,47,206418781309135,74,32.46500015258789,-507.50992680568817,0.14999,17,-2110.8725424893905,0.0006249999860301614,1575420030,,,,0,14.466051647525973,1,6.0,32.46500015258789,0.0,0.0,0.0,66.7128,C,
1726564800851,4012000000,18,987122.4812466763,-1410600014839000064,0.0,778.3346810796021,-2953.4556767993126,0.0,0,26,0.0,47,206418782623398,487,21.53700065612793,-932.9737330825711,0.14999,16,-3662.9737668568937,0.009999999776482582,1575420030,,,,0,0.0,1,6.0,21.53700065612793,0.0,0.0,0.0,66.7128,C,
1726564800851,4012000000,18,987122.4812466763,-1410600014839000064,0.0,778.3346810796021,-2953.4556767993126,0.0,0,32,0.0,47,206418770843522,487,21.049999237060547,-752.6467843138531,0.14999,16,-3111.8156731116856,0.009999999776482582,1575420030,,,,0,0.0,1,6.0,21.049999237060547,0.0,0.0,0.0,66.7128,C,
1726564800851,4012000000,18,987122.4812466763,-1410600014839000064,0.0,778.3346810796021,-2953.4556767993126,0.0,0,2,0.0,47,206418774483254,797,18.1299991607666,-832.5630652099023,0.14999,16,-3357.083758223739,0.02250000089406967,1575420030,,,,0,0.0,1,6.0,18.1299991607666,0.0,0.0,0.0,66.7128,C,
1726564800851,4012000000,18,987122.4812466763,-1410600014839000064,0.0,778.3346810796021,-2953.4556767993126,0.0,0,2,0.0,17,974499,487,0.0,-928.9356295998814,0.14999,16,-3584.658828103249,0.009999999776482582,1599750020,,,,0,0.0,3,6.0,18.0,0.0,0.0,74.65813594578047,66.7128,C,
1726564800851,4012000000,18,987122.4812466763,-1410600014839000064,0.0,778.3346810796021,-2953.4556767993126,0.0,0,3,0.0,17,984135,396,0.0,-1261.7437141944956,0.14999,16,-4066.809769540583,0.004900000058114529,1604812540,,,,0,1.4986073778793274,3,6.0,22.0,0.0,0.0,74.65813594578047,66.7128,C,
1726564801851,5012000000,18,996778.3278924249,-1410600014839000064,0.0,466.5785296145244,-2944.1273520994146,0.0,0,31,0.0,47,206419781310823,58,33.70800018310547,-505.60685070245586,0.14999,17,-2617.512734671033,0.00039999998989515007,1575420030,,,,0,15.89991614062747,1,6.0,33.70800018310547,0.0,0.0,0.0,66.7128,C,
1726564801851,5012000000,18,996778.3278924249,-1410600014839000064,0.0,466.5785296145244,-2944.1273520994146,0.0,0,26,0.0,47,206419782626505,487,18.802000045776367,-929.6990651575552,0.14999,16,-4594.650519201692,0.009999999776482582,1575420030,,,,0,0.0,1,6.0,18.802000045776367,0.0,0.0,0.0,66.7128,C,
1726564801851,5012000000,18,996778.3278924249,-1410600014839000064,0.0,466.5785296145244,-2944.1273520994146,0.0,0,32,0.0,47,206419770846027,396,22.114999771118164,-749.6215051670553,0.14999,16,-3863.0460495215943,0.004900000058114529,1575420030,,,,0,0.7065592468348596,1,6.0,22.114999771118164,0.0,0.0,0.0,66.7128,C,
1726564801851,5012000000,18,996778.3278924249,-1410600014839000064,0.0,466.5785296145244,-2944.1273520994146,0.0,0,9,0.0,47,206405726025353,235,30.200000762939453,-729.7091674804688,0.14999,16,-4270.86490592212,0.0008999999845400453,1561097980,,,,0,12.158650646275893,5,6.0,30.200000762939453,0.0,0.0,40.59295532766241,66.7128,I,
1726564801851,5012000000,18,996778.3278924249,-1410600014839000064,0.0,466.5785296145244,-2944.1273520994146,0.0,0,2,0.0,17,977621,487,0.0,-928.1939006479247,0.14999,16,-4514.329780281234,0.009999999776482582,1599750020,,,,0,0.0,3,6.0,18.0,0.0,0.0,37.51497273398581,66.7128,C,
1726564801851,5012000000,18,996778.3278924249,-1410600014839000064,0.0,466.5785296145244,-2944.1273520994146,0.0,0,3,0.0,17,988342,316,0.0,-1259.2624826806054,0.14999,16,-5327.616724117467,0.002025000052526593,1604812540,,,,0,3.8899264347681055,3,6.0,24.0,0.0,0.0,37.51497273398581,66.7128,C,
1726564801851,5012000000,18,996778.3278924249,-1410600014839000064,0.0,466.5785296145244,-2944.1273520994146,0.0,0,18,0.0,17,51835,396,0.0,-554.902993496039,0.14999,16,-4029.447473153425,0.004900000058114529,1600312450,,,,0,1.1862800243196387,3,6.0,23.0,0.0,0.0,37.51497273398581,66.7128,C,
1726564801851,5012000000,18,996778.3278924249,-1410600014839000064,0.0,466.5785296145244,-2944.1273520994146,0.0,0,20,0.0,47,206405774468439,74,32.20000076293945,-955.9135131835938,0.14999,16,-4471.547966044308,0.0006249999860301614,1561097980,,,,0,14.472526715243085,5,6.0,32.20000076293945,0.0,0.0,40.59295532766241,66.7128,I,
1726564803000,6161000000,18,996669.0856512474,-1410600014839000064,0.0,391.48097827987897,-2939.5693682702467,0.0,0,31,0.0,47,206420930312755,58,33.73099899291992,-504.1855948337431,0.14999,17,-3198.761558032747,0.00039999998989515007,1575420030,,,,0,16.426494915074453,1,6.0,33.73099899291992,0.0,0.0,0.0,66.7128,C,
1726564803000,6161000000,18,996669.0856512474,-1410600014839000064,0.0,391.48097827987897,-2939.5693682702467,0.0,0,26,0.0,47,206420931630066,797,18.802000045776367,-929.3775729173782,0.14999,16,-5663.644828317021,0.02250000089406967,1575420030,,,,0,0.0,1,6.0,18.802000045776367,0.0,0.0,0.0,66.7128,C,
1726564803000,6161000000,18,996669.0856512474,-1410600014839000064,0.0,391.48097827987897,-2939.5693682702467,0.0,0,32,0.0,47,206420919848867,487,21.448999404907227,-747.6421908028215,0.14999,16,-4724.493031817565,0.009999999776482582,1575420030,,,,0,0.0,1,6.0,21.448999404907227,0.0,0.0,0.0,66.7128,C,
1726564803000,6161000000,18,996669.0856512474,-1410600014839000064,0.0,391.48097827987897,-2939.5693682702467,0.0,0,9,0.0,47,206406875028142,74,29.399999618530273,-727.0772705078125,0.14999,16,-5107.768330972293,0.0006249999860301614,1561097980,,,,0,11.336098066033383,5,6.0,29.399999618530273,0.0,0.0,33.68806489046419,66.7128,I,
1726564803000,6161000000,18,996669.0856512474,-1410600014839000064,0.0,391.48097827987897,-2939.5693682702467,0.0,0,2,0.0,17,981191,487,0.0,-927.94867074523,0.14999,16,-5581.809815920876,0.009999999776482582,1599750020,,,,0,0.0,3,6.0,19.0,0.0,0.0,24.211502408631524,66.7128,C,
1726564803000,6161000000,18,996669.0856512474,-1410600014839000064,0.0,391.48097827987897,-2939.5693682702467,0.0,0,3,0.0,17,993165,316,0.0,-1257.9677764050316,0.14999,16,-6774.84851609653,0.002025000052526593,1604812540,,,,0,4.662595200520908,3,6.0,24.0,0.0,0.0,24.211502408631524,66.7128,C,
1726564803000,6161000000,18,996669.0856512474,-1410600014839000064,0.0,391.48097827987897,-2939.5693682702467,0.0,0,18,0.0,17,53997,396,0.0,-554.0159025782239,0.14999,16,-4666.748559743215,0.004900000058114529,1600312450,,,,0,3.0819393069902667,3,6.0,23.0,0.0,0.0,24.211502408631524,66.7128,C,
1726564803000,6161000000,18,996669.0856512474,-1410600014839000064,0.0,391.48097827987897,-2939.5693682702467,0.0,0,14,0.0,17,557112,396,0.0,-1275.04768974643,0.14999,16,-6013.663230414637,0.004900000058114529,1598062460,,,,0,1.5748997673930312,3,6.0,21.0,0.0,0.0,24.211502408631524,66.7128,C,
1726564803000,6161000000,18,996669.0856512474,-1410600014839000064,0.0,391.48097827987897,-2939.5693682702467,0.0,0,20,0.0,47,206406923472068,58,33.29999923706055,-950.7190551757812,0.14999,17,-5566.783126026044,0.00039999998989515007,1561097980,,,,0,15.655694385078549,5,6.0,33.29999923706055,0.0,0.0,33.68806489046419,66.7128,I,
1726564804000,7161000000,18,705895.0095402333,-1410600014839000064,0.0,337.6546783867709,-2933.6056768297435,0.0,0,31,0.0,47,206421930314439,58,33.803001403808594,-502.6885188297747,0.14999,17,-3701.1445380069235,0.00039999998989515007,1575420030,,,,0,17.55015998677575,1,6.0,33.803001403808594,0.0,0.0,0.0,66.7128,C,
1726564804000,7161000000,18,705895.0095402333,-1410600014839000064,0.0,337.6546783867709,-2933.6056768297435,0.0,0,26,0.0,47,206421931633163,396,18.802000045776367,-927.7816334037138,0.14999,16,-6590.663949172337,0.004900000058114529,1575420030,,,,0,0.0,1,6.0,18.802000045776367,0.0,0.0,0.0,66.7128,C,
1726564804000,7161000000,18,705895.0095402333,-1410600014839000064,0.0,337.6546783867709,-2933.6056768297435,0.0,0,32,0.0,47,206421919851354,396,24.07900047302246,-746.6186189768708,0.14999,16,-5470.143643960186,0.004900000058114529,1575420030,,,,0,3.715931351261182,1,6.0,24.07900047302246,0.0,0.0,0.0,66.7128,C,
1726564804000,7161000000,18,705895.0095402333,-1410600014839000064,0.0,337.6546783867709,-2933.6056768297435,0.0,0,9,0.0,47,206407875030566,235,29.399999618530273,-725.8500366210938,0.14999,16,-5833.570199023322,0.0008999999845400453,1561097980,,,,0,11.26586137896404,5,6.0,29.399999618530273,0.0,0.0,18.586413405580785,66.7128,I,
1726564804000,7161000000,18,705895.0095402333,-1410600014839000064,0.0,337.6546783867709,-2933.6056768297435,0.0,0,2,0.0,17,984286,487,0.0,-929.128702396406,0.14999,16,-6508.417577936478,0.009999999776482582,1599750020,,,,0,0.0,3,6.0,19.0,0.0,0.0,15.872175845997381,66.7128,C,
1726564804000,7161000000,18,705895.0095402333,-1410600014839000064,0.0,337.6546783867709,-2933.6056768297435,0.0,0,3,0.0,17,997382,316,0.0,-1256.5366124298484,0.14999,17,-8030.710132243195,0.002025000052526593,1604812540,,,,0,7.537299651767864,3,6.0,26.0,0.0,0.0,15.872175845997381,66.7128,C,
1726564804000,7161000000,18,705895.0095402333,-1410600014839000064,0.0,337.6546783867709,-2933.6056768297435,0.0,0,18,0.0,17,55806,316,0.0,-551.3720094158679,0.14999,16,-5217.4467762762015,0.002025000052526593,1600312450,,,,0,5.993750155769439,3,6.0,25.0,0.0,0.0,15.872175845997381,66.7128,C,
1726564804000,7161000000,18,705895.0095402333,-1410600014839000064,0.0,337.6546783867709,-2933.6056768297435,0.0,0,14,0.0,17,561383,487,0.0,-1274.1904939533176,0.14999,16,-7285.745738373022,0.009999999776482582,1598062460,,,,0,0.0,3,6.0,20.0,0.0,0.0,15.872175845997381,66.7128,C,
1726564804000,7161000000,18,705895.0095402333,-1410600014839000064,0.0,337.6546783867709,-2933.6056768297435,0.0,0,196,0.0,17,961523,396,21.0,-1123.8544544281724,0.14999,16,-6548.675279763509,0.004900000058114529,1575420030,,,,0,0.5005601140386211,4,6.0,21.0,0.0,,0.0,,C,
1726564804000,7161000000,18,705895.0095402333,-1410600014839000064,0.0,337.6546783867709,-2933.6056768297435,0.0,0,20,0.0,47,206407923475241,74,31.600000381469727,-949.2335815429688,0.14999,17,-6515.745781841078,0.0006249999860301614,1561097980,,,,0,13.708626447130282,5,6.0,31.600000381469727,0.0,0.0,18.586413405580785,66.7128,I,
1726564805000,8161000000,18,705881.6148570356,-1410600014839000064,0.0,306.5729952070735,-2917.019675224797,0.0,0,31,0.0,47,206422930316109,58,33.85200119018555,-498.18502579599,0.14999,17,-4201.906931174249,0.00039999998989515007,1575420030,,,,0,17.109767114657963,1,6.0,33.85200119018555,0.0,0.0,0.0,66.7128,C,
