utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
1726562115992,3529127253,18,0.0,-1410597330463738368,0.0,2000041.875,-3.1256682872772217,0.0,0,26,0.0,19,9632369,12,38.5,-333.06640625,0.08910670876502991,19,-39470.78990608597,0.1581541895866394,1575420030,,,,0,,1,1.2999999523162842,33.5,0.0,0.0,0.0,0.0,C,814421017510066
1726562115992,3529127253,18,0.0,-1410597330463738368,0.0,2000041.875,-3.1256682872772217,0.0,0,31,0.0,19,12570735,14,35.0,153.89404296875,0.1111111119389534,19,-25860.689576597317,0.17371350526809692,1575420030,,,,0,,1,1.2999999523162842,30.0,0.0,0.0,0.0,0.0,C,814421017510066
1726562115992,3529127253,18,0.0,-1410597330463738368,0.0,2000041.875,-3.1256682872772217,0.0,0,10,0.0,19,7116131,18,30.600000381469727,291.1728515625,0.1525878757238388,16,0.0,0.1078948900103569,1575420030,,,,0,,1,1.2999999523162842,25.600000381469727,0.0,0.0,0.0,0.0,C,814421017510066
1726562115992,3529127253,18,0.0,-1410597330463738368,0.0,2000041.875,-3.1256682872772217,0.0,0,14,0.0,51,9344886,11,38.900001525878906,-689.0092163085938,0.08701629191637039,16,0.0,0.06152921915054321,1598062460,,,,0,,3,1.2999999523162842,33.900001525878906,0.0,0.0,0.0,0.0,C,814421017510066
1726562115992,3529127253,18,0.0,-1410597330463738368,0.0,2000041.875,-3.1256682872772217,0.0,0,8,0.0,51,16719477,17,32.0,31.19380760192871,0.13717420399188995,16,0.0,0.09699588268995285,1561097980,,,,0,,5,1.2999999523162842,27.0,0.0,0.0,0.0,0.0,C,814421017510066
1726562115992,3529127253,18,0.0,-1410597330463738368,0.0,2000041.875,-3.1256682872772217,0.0,0,36,0.0,51,1482780,17,32.0,-516.8284912109375,0.13717420399188995,16,0.0,0.09699588268995285,1561097980,,,,0,,5,1.2999999523162842,27.0,0.0,0.0,0.0,0.0,C,814421017510066
1726562115992,3529127253,18,0.0,-1410597330463738368,0.0,2000041.875,-3.1256682872772217,0.0,0,7,0.0,51,7939082,18,30.899999618530273,-185.796875,0.1490735113620758,16,0.0,0.1054098829627037,1561097980,,,,0,,5,1.2999999523162842,25.899999618530273,0.0,0.0,0.0,0.0,C,814421017510066
1726562115992,3529127253,18,0.0,-1410597330463738368,0.0,2000041.875,-3.1256682872772217,0.0,0,19,0.0,51,17278408,19,29.899999618530273,-340.7751159667969,0.16128772497177124,16,0.0,0.11404655128717422,1561097980,,,,0,,5,1.2999999523162842,24.899999618530273,0.0,0.0,0.0,0.0,C,814421017510066
1726562115992,3529127253,18,0.0,-1410597330463738368,0.0,2000041.875,-3.1256682872772217,0.0,0,13,0.0,51,163205,25,26.200000762939453,-26.334550857543945,0.2224990874528885,16,0.0,0.15732909739017487,1561097980,,,,0,,5,1.2999999523162842,21.200000762939453,0.0,0.0,0.0,0.0,C,814421017510066
1726562117010,4536322378,18,0.0,-1410597330474173184,0.0,2000041.875,-2.4813015460968018,0.0,0,26,0.0,19,16828589,12,38.5,-332.8540954589844,0.08910670876502991,19,-39806.10470217039,0.1581541895866394,1575420030,,,,0,,1,1.2999999523162842,33.5,0.0,0.0,0.0,0.0,C,814422024710190
