utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,IsFullTracking
1730962682731,10012000000,18,955527.1859107276,-1414997890719000064,0.0,742.1660131137445,-3873.1090791568654,0.0,0,3,0.0,47,370700661460505,58,33.185001373291016,-1516.9410652390177,0.14999,17,-13357.864397009549,0.00039999998989515007,1575420030,,,,0,15.301494595068501,1,6.0,33.185001373291016,0.0,0.0,0.0,66.7128,C,,
1730962682731,10012000000,18,955527.1859107276,-1414997890719000064,0.0,742.1660131137445,-3873.1090791568654,0.0,0,32,0.0,47,370700648935629,797,14.399999618530273,-927.9737854131606,0.14999,16,-9318.316298174248,0.02250000089406967,1575420030,,,,0,0.0,1,6.0,14.399999618530273,0.0,0.0,0.0,66.7128,C,,
1730962682731,10012000000,18,955527.1859107276,-1414997890719000064,0.0,742.1660131137445,-3873.1090791568654,0.0,0,26,0.0,47,370700660278099,316,26.31399917602539,-751.9789445808266,0.14999,17,-9739.56897423056,0.002025000052526593,1575420030,,,,0,6.8283551355025285,1,6.0,26.31399917602539,0.0,0.0,0.0,66.7128,C,,
1730962682731,10012000000,18,955527.1859107276,-1414997890719000064,0.0,742.1660131137445,-3873.1090791568654,0.0,0,196,0.0,17,363327,487,20.0,-1355.0471435196578,0.14999,16,-12057.02969841566,0.009999999776482582,1575420030,,,,0,0.0,4,6.0,20.0,0.0,,0.0,,C,,
1730962682731,10012000000,18,955527.1859107276,-1414997890719000064,0.0,742.1660131137445,-3873.1090791568654,0.0,0,9,0.0,17,951268,396,0.0,-981.1415636335439,0.14999,16,-10099.952807699612,0.004900000058114529,1600875010,,,,0,3.7336866510621074,3,6.0,23.0,0.0,0.0,-33.67863994078996,66.7128,C,,
1730962682731,10012000000,18,955527.1859107276,-1414997890719000064,0.0,742.1660131137445,-3873.1090791568654,0.0,0,5,0.0,17,526361,797,23.200000762939453,-842.8971913350481,0.14999,16,-9307.206063891203,0.02250000089406967,1602562560,,,,0,0.0,3,6.0,23.200000762939453,0.0,0.0,-33.67863994078996,66.7128,C,,
1730962682731,10012000000,18,955527.1859107276,-1414997890719000064,0.0,742.1660131137445,-3873.1090791568654,0.0,0,31,0.0,47,370700655236663,316,27.246000289916992,-695.1538902939012,0.14999,16,-10187.84906330578,0.002025000052526593,1575420030,,,,0,8.075783620366085,1,6.0,27.246000289916992,0.0,0.0,0.0,66.7128,C,,
1730962683731,11012000000,18,690845.2229975712,-1414997890719000064,0.0,412.01690860274454,-3868.626963964831,0.0,0,3,0.0,47,370701661465565,235,29.110000610351562,-1515.4413875637415,0.14999,21,-14874.312250526538,0.0008999999845400453,1575420030,,,,0,10.450210861386026,1,6.0,29.110000610351562,0.0,0.0,0.0,66.7128,C,,
1730962683731,11012000000,18,690845.2229975712,-1414997890719000064,0.0,412.01690860274454,-3868.626963964831,0.0,0,32,0.0,47,370701648938724,797,17.506000518798828,-925.7441531023844,0.14999,16,-10245.355275908347,0.02250000089406967,1575420030,,,,0,0.0,1,6.0,17.506000518798828,0.0,0.0,0.0,66.7128,C,,
1730962683731,11012000000,18,690845.2229975712,-1414997890719000064,0.0,412.01690860274454,-3868.626963964831,0.0,0,26,0.0,47,370701660280606,396,26.007999420166016,-749.7367220392574,0.14999,17,-10490.921522424687,0.004900000058114529,1575420030,,,,0,6.416298919070807,1,6.0,26.007999420166016,0.0,0.0,0.0,66.7128,C,,
1730962683731,11012000000,18,690845.2229975712,-1414997890719000064,0.0,412.01690860274454,-3868.626963964831,0.0,0,196,0.0,17,367845,396,23.0,-1353.3606100943828,0.14999,16,-13411.271801323684,0.004900000058114529,1575420030,,,,0,3.8113816484860825,4,6.0,23.0,0.0,,0.0,,C,,
1730962683731,11012000000,18,690845.2229975712,-1414997890719000064,0.0,412.01690860274454,-3868.626963964831,0.0,0,9,0.0,17,954538,487,0.0,-980.5870751624831,0.14999,16,-11080.550706542888,0.009999999776482582,1600875010,,,,0,0.0,3,6.0,19.0,0.0,0.0,-33.67863994078996,66.7128,C,,
1730962683731,11012000000,18,690845.2229975712,-1414997890719000064,0.0,412.01690860274454,-3868.626963964831,0.0,0,5,0.0,17,529169,316,17.299999237060547,-842.5778558368568,0.14999,16,-10149.7481470275,0.002025000052526593,1602562560,,,,0,5.621833314435873,3,6.0,17.299999237060547,0.0,0.0,-33.67863994078996,66.7128,C,,
1730962683731,11012000000,18,690845.2229975712,-1414997890719000064,0.0,412.01690860274454,-3868.626963964831,0.0,0,31,0.0,47,370701655238980,487,20.865999221801758,-692.7433953688175,0.14999,16,-10882.04636563437,0.009999999776482582,1575420030,,,,0,0.0,1,6.0,20.865999221801758,0.0,0.0,0.0,66.7128,C,,
