utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
1727336074999,31597235445,18,0.0,-1411371261402764288,0.0,50.034610748291016,-2.6656343936920166,0.0,0,28,0.0,15,372892928919209,15,33.79999923706055,423.7205505371094,0.12056328356266022,17,-485086.798157366,0.1803971230983734,1575420030,,,,0,,1,1.2999999523162842,28.799999237060547,0.0,0.0,0.0,0.0,C,1588375443967928
1727336074999,31597235445,18,0.0,-1411371261402764288,0.0,50.034610748291016,-2.6656343936920166,0.0,0,26,0.0,15,372892927776482,18,30.799999237060547,-433.2794189453125,0.15023136138916016,16,0.0,0.10622859746217728,1575420030,,,,0,,1,1.2999999523162842,25.799999237060547,0.0,0.0,0.0,0.0,C,1588375443967928
1727336074999,31597235445,18,0.0,-1411371261402764288,0.0,50.034610748291016,-2.6656343936920166,0.0,0,10,0.0,15,372892928180391,21,28.299999237060547,151.98446655273438,0.18419939279556274,16,0.0,0.13024738430976868,1575420030,,,,0,,1,1.2999999523162842,23.299999237060547,0.0,0.0,0.0,0.0,C,1588375443967928
1727336074999,31597235445,18,0.0,-1411371261402764288,0.0,50.034610748291016,-2.6656343936920166,0.0,0,31,0.0,15,372892932916113,24,26.600000381469727,-13.677186012268066,0.21433469653129578,16,0.0,0.15155605971813202,1575420030,,,,0,,1,1.2999999523162842,21.600000381469727,0.0,0.0,0.0,0.0,C,1588375443967928
1727336074999,31597235445,18,0.0,-1411371261402764288,0.0,50.034610748291016,-2.6656343936920166,0.0,0,6,0.0,3072,16248690,14,35.099998474121094,88.16679382324219,0.11037405580282211,25,-530872.7156289102,0.07804549485445023,1575420030,,,,0,,6,1.2999999523162842,30.100000381469727,0.0,0.0,0.0,0.0,C,1588375443967928
1727336074999,31597235445,18,0.0,-1411371261402764288,0.0,50.034610748291016,-2.6656343936920166,0.0,0,15,0.0,239,38074926023651,20,29.200000762939453,-760.9259643554688,0.1707533597946167,16,0.0,0.12073969841003418,1602000000,,,,0,,3,1.2999999523162842,24.200000762939453,0.0,0.0,0.0,0.0,C,1588375443967928
1727336074999,31597235445,18,0.0,-1411371261402764288,0.0,50.034610748291016,-2.6656343936920166,0.0,0,27,0.0,47,372878918216277,20,29.100000381469727,161.1396942138672,0.17217335104942322,16,0.0,0.12174377590417862,1561097980,,,,0,,5,1.2999999523162842,24.100000381469727,0.0,0.0,0.0,0.0,C,1588375443967928
1727336074999,31597235445,18,0.0,-1411371261402764288,0.0,50.034610748291016,-2.6656343936920166,0.0,0,18,0.0,239,38074928817954,21,28.600000381469727,451.76019287109375,0.17954610288143158,16,0.0,0.12695704400539398,1600312450,,,,0,,3,1.2999999523162842,23.600000381469727,0.0,0.0,0.0,0.0,C,1588375443967928
1727336074999,31597235445,18,0.0,-1411371261402764288,0.0,50.034610748291016,-2.6656343936920166,0.0,0,4,0.0,3072,14174941,25,25.799999237060547,146.04234313964844,0.23113907873630524,16,0.0,0.16343843936920166,1575420030,,,,0,,6,1.2999999523162842,20.799999237060547,0.0,0.0,0.0,0.0,C,1588375443967928
1727336074999,31597235445,18,0.0,-1411371261402764288,0.0,50.034610748291016,-2.6656343936920166,0.0,0,10,0.0,47,372878868294183,26,25.700000762939453,-102.71234893798828,0.23337766528129578,16,0.0,0.16502134501934052,1561097980,,,,0,,5,1.2999999523162842,20.700000762939453,0.0,0.0,0.0,0.0,C,1588375443967928
1727336074999,31597235445,18,0.0,-1411371261402764288,0.0,50.034610748291016,-2.6656343936920166,0.0,0,7,0.0,47,372878867121060,27,24.899999618530273,-155.8260498046875,0.252518892288208,16,0.0,0.17855611443519592,1561097980,,,,0,,5,1.2999999523162842,19.899999618530273,0.0,0.0,0.0,0.0,C,1588375443967928
