utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,1,0.0,19,8914126,11,40.29999923706055,-282.3020324707031,0.08025103062391281,19,-19812.60614462351,0.15189233422279358,1575420030,,,,0,,1,1.2999999523162842,35.29999923706055,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,31,0.0,15,204023932406269,13,36.29999923706055,186.50904846191406,0.10207311064004898,17,-21846.61391396534,0.16732272505760193,1575420030,,,,0,,1,1.2999999523162842,31.299999237060547,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,26,0.0,15,204023929941547,21,28.299999237060547,-305.06756591796875,0.18419939279556274,19,-36821.61317387782,0.22539421916007996,1575420030,,,,0,,1,1.2999999523162842,23.299999237060547,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,28,0.0,15,204023926172842,15,34.0,512.797119140625,0.11890606582164764,17,-31620.299902714032,0.17922531068325043,1575420030,,,,0,,1,1.2999999523162842,29.0,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,21,0.0,15,204023924619083,14,34.5,32.95011520385742,0.11490950733423233,16,0.0,0.08125251531600952,1575420030,,,,0,,1,1.2999999523162842,29.5,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,32,0.0,15,204023920695966,18,30.700000762939453,143.7369842529297,0.15140274167060852,19,-34987.769247003875,0.20220372080802917,1575420030,,,,0,,1,1.2999999523162842,25.700000762939453,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,10,0.0,15,204023926820036,22,28.0,322.7073059082031,0.18903592228889465,16,0.0,0.13366730511188507,1575420030,,,,0,,1,1.2999999523162842,23.0,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,2,0.0,15,204023922925778,32,23.0,-144.1214141845703,0.3086419701576233,16,0.0,0.21824073791503906,1575420030,,,,0,,1,1.2999999523162842,18.0,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,3,0.0,15,204023918200703,26,25.5,-619.0186157226562,0.23795360326766968,16,0.0,0.1682569980621338,1575420030,,,,0,,1,1.2999999523162842,20.5,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,20,0.0,47,204009922347422,11,39.20000076293945,-142.7803955078125,0.08549638837575912,17,-34404.147183514404,0.15647423267364502,1561097980,,,,0,,5,1.2999999523162842,34.20000076293945,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,27,0.0,3072,14216809,12,37.79999923706055,19.394742965698242,0.09295062720775604,19,-37301.75254549751,0.160872220993042,1575420030,,,,0,,6,1.2999999523162842,32.79999923706055,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,194,0.0,15,204023863903129,25,25.899999618530273,84.91763305664062,0.2289324849843979,16,0.0,0.16187815368175507,1575420030,,,,0,,4,1.2999999523162842,20.899999618530273,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,33,0.0,3072,19133138,12,37.70000076293945,130.57308959960938,0.09351999312639236,25,-36859.155974309964,0.06612798571586609,1575420030,,,,0,,6,1.2999999523162842,32.70000076293945,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,9,0.0,47,204009876042301,15,34.0,152.94366455078125,0.11890606582164764,17,-34960.86005975079,0.18009822070598602,1561097980,,,,0,,5,1.2999999523162842,29.0,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,19,0.0,47,204009917609779,13,35.900001525878906,-344.26422119140625,0.10473287850618362,17,-35262.261032479684,0.1700763702392578,1561097980,,,,0,,5,1.2999999523162842,30.899999618530273,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,29,0.0,3072,15586333,18,30.600000381469727,63.872615814208984,0.1525878757238388,16,0.0,0.1078948900103569,1575420030,,,,0,,6,1.2999999523162842,25.600000381469727,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,196,0.0,15,204023869701346,18,30.399999618530273,-259.0174560546875,0.15500031411647797,16,0.0,0.1096007227897644,1575420030,,,,0,,4,1.2999999523162842,25.399999618530273,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,39,0.0,47,204009871889020,17,31.700000762939453,160.928466796875,0.14027409255504608,16,0.0,0.09918781369924545,1561097980,,,,0,,5,1.2999999523162842,26.700000762939453,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,2,0.0,239,42005927052168,11,39.900001525878906,-112.13639068603516,0.08210112154483795,16,0.0,0.05805370211601257,1599750020,,,,0,,3,1.2999999523162842,34.900001525878906,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,3,0.0,239,42005924979931,16,32.20000076293945,-308.92047119140625,0.13516435027122498,16,0.0,0.09557471424341202,1604812540,,,,0,,3,1.2999999523162842,27.200000762939453,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,12,0.0,239,42005925509313,17,31.200000762939453,634.7376708984375,0.14567914605140686,16,0.0,0.10300972312688828,1601437440,,,,0,,3,1.2999999523162842,26.200000762939453,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,13,0.0,239,42005934673030,17,31.899999618530273,101.50350952148438,0.13819599151611328,16,0.0,0.09771838784217834,1600875010,,,,0,,3,1.2999999523162842,26.899999618530273,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,38,0.0,47,204009874090094,17,31.600000381469727,104.62272644042969,0.1413307636976242,16,0.0,0.09993498027324677,1561097980,,,,0,,5,1.2999999523162842,26.600000381469727,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,8,0.0,47,204009876683045,20,28.899999618530273,44.8477783203125,0.1750669777393341,16,0.0,0.12378986179828644,1561097980,,,,0,,5,1.2999999523162842,23.899999618530273,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,13,0.0,47,204009880183021,22,27.799999237060547,-13.330219268798828,0.19236689805984497,16,0.0,0.1360226273536682,1561097980,,,,0,,5,1.2999999523162842,22.799999237060547,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,32,0.0,47,204009915450700,24,26.600000381469727,177.15757751464844,0.21433469653129578,16,0.0,0.15155605971813202,1561097980,,,,0,,5,1.2999999523162842,21.600000381469727,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,21,0.0,3072,16340092,23,26.899999618530273,-366.4499206542969,0.20850275456905365,16,0.0,0.14743229746818542,1575420030,,,,0,,6,1.2999999523162842,21.899999618530273,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,37,0.0,47,204009917773319,24,26.30000114440918,496.4987487792969,0.22041478753089905,16,0.0,0.15585529804229736,1561097980,,,,0,,5,1.2999999523162842,21.30000114440918,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,14,0.0,239,42005929999812,29,24.100000381469727,-663.77783203125,0.27411526441574097,16,0.0,0.19382689893245697,1598062460,,,,0,,3,1.2999999523162842,19.100000381469727,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,199,0.0,15,204023871755721,30,23.899999618530273,3.6909701824188232,0.2799473702907562,16,0.0,0.19795078039169312,1575420030,,,,0,,4,1.2999999523162842,18.899999618530273,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,29,0.0,47,204009917069023,30,24.0,273.67706298828125,0.2770083248615265,16,0.0,0.19587258994579315,1561097980,,,,0,,5,1.2999999523162842,19.0,0.0,0.0,0.0,0.0,C,814706368521559
1726562406000,6040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,7.541497230529785,0.0,0,26,0.0,3072,15504878,27,25.200000762939453,480.585205078125,0.24507398903369904,16,0.0,0.17329181730747223,1575420030,,,,0,,6,1.2999999523162842,20.200000762939453,0.0,0.0,0.0,0.0,C,814706368521559
1726562407000,7040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,6.290496349334717,0.0,0,31,0.0,15,204024932405647,12,37.79999923706055,186.46913146972656,0.09295062720775604,25,-21660.03161203216,0.06572538614273071,1575420030,,,,0,,1,1.2999999523162842,32.79999923706055,0.0,0.0,0.0,0.0,C,814707454819445
1726562407000,7040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,6.290496349334717,0.0,0,1,0.0,19,8915071,11,40.20000076293945,-282.1822814941406,0.08070763945579529,19,-20094.799690843603,0.15221521258354187,1575420030,,,,0,,1,1.2999999523162842,35.20000076293945,0.0,0.0,0.0,0.0,C,814707454819445
1726562407000,7040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,6.290496349334717,0.0,0,26,0.0,15,204024929942533,16,32.099998474121094,-305.0357666015625,0.13616371154785156,17,-37126.65029898785,0.19142818450927734,1575420030,,,,0,,1,1.2999999523162842,27.100000381469727,0.0,0.0,0.0,0.0,C,814707454819445
1726562407000,7040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,6.290496349334717,0.0,0,28,0.0,15,204024926171106,14,35.099998474121094,512.5585327148438,0.11037405580282211,25,-31107.665213521468,0.07804549485445023,1575420030,,,,0,,1,1.2999999523162842,30.100000381469727,0.0,0.0,0.0,0.0,C,814707454819445
1726562407000,7040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,6.290496349334717,0.0,0,32,0.0,15,204024920695504,17,32.0,143.2492218017578,0.13717420399188995,17,-34844.37344566388,0.19214272499084473,1575420030,,,,0,,1,1.2999999523162842,27.0,0.0,0.0,0.0,0.0,C,814707454819445
1726562407000,7040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,6.290496349334717,0.0,0,10,0.0,15,204024926818959,21,28.600000381469727,322.1756286621094,0.17954610288143158,16,0.0,0.12695704400539398,1575420030,,,,0,,1,1.2999999523162842,23.600000381469727,0.0,0.0,0.0,0.0,C,814707454819445
1726562407000,7040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,6.290496349334717,0.0,0,2,0.0,15,204024922926261,23,27.100000381469727,-145.06088256835938,0.20474600791931152,16,0.0,0.1447758972644806,1575420030,,,,0,,1,1.2999999523162842,22.100000381469727,0.0,0.0,0.0,0.0,C,814707454819445
1726562407000,7040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,6.290496349334717,0.0,0,21,0.0,15,204024924619004,14,34.400001525878906,32.76050567626953,0.11569254100322723,16,0.0,0.08180619776248932,1575420030,,,,0,,1,1.2999999523162842,29.399999618530273,0.0,0.0,0.0,0.0,C,814707454819445
1726562407000,7040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,6.290496349334717,0.0,0,3,0.0,15,204024918202701,26,25.399999618530273,-619.3282470703125,0.24029220640659332,16,0.0,0.16991062462329865,1575420030,,,,0,,1,1.2999999523162842,20.399999618530273,0.0,0.0,0.0,0.0,C,814707454819445
1726562407000,7040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,6.290496349334717,0.0,0,20,0.0,47,204010922347909,11,39.29999923706055,-142.8238067626953,0.08499860018491745,17,-34546.94549062151,0.15612225234508514,1561097980,,,,0,,5,1.2999999523162842,34.29999923706055,0.0,0.0,0.0,0.0,C,814707454819445
1726562407000,7040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,6.290496349334717,0.0,0,27,0.0,3072,14216719,12,37.70000076293945,19.230161666870117,0.09351999312639236,25,-37282.44415866083,0.06612798571586609,1575420030,,,,0,,6,1.2999999523162842,32.70000076293945,0.0,0.0,0.0,0.0,C,814707454819445
1726562407000,7040041481,18,0.0,-1410597617959958528,0.0,10.024064064025879,6.290496349334717,0.0,0,33,0.0,3072,19132696,12,37.599998474121094,130.43321228027344,0.09409463405609131,25,-36728.67270740222,0.06653431802988052,1575420030,,,,0,,6,1.2999999523162842,32.599998474121094,0.0,0.0,0.0,0.0,C,814707454819445
