utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,IsFullTracking
1727335157630,4012000000,18,996899.0363993747,-1411370371618000128,0.0,473.6847844734379,-4201.9267966604875,0.0,0,28,0.0,47,371975559997142,74,30.083999633789062,-914.0374684688206,0.14999,17,-3664.043832959145,0.0006249999860301614,1575420030,,,,0,11.645890691436701,1,6.0,30.083999633789062,0.0,0.0,0.0,66.7128,C,,
1727335157630,4012000000,18,996899.0363993747,-1411370371618000128,0.0,473.6847844734379,-4201.9267966604875,0.0,0,31,0.0,47,371975562586434,396,25.465999603271484,-1392.6634081233415,0.14999,16,-5297.21107368517,0.004900000058114529,1575420030,,,,0,5.682876997739946,1,6.0,25.465999603271484,0.0,0.0,0.0,66.7128,C,,
1727335157630,4012000000,18,996899.0363993747,-1411370371618000128,0.0,473.6847844734379,-4201.9267966604875,0.0,0,21,0.0,47,371975553850584,396,23.038999557495117,-1453.0017407609403,0.14999,16,-5292.411178859613,0.004900000058114529,1575420030,,,,0,2.1418987997408805,1,6.0,23.038999557495117,0.0,0.0,0.0,66.7128,C,,
1727335157630,4012000000,18,996899.0363993747,-1411370371618000128,0.0,473.6847844734379,-4201.9267966604875,0.0,0,16,0.0,47,371961503779293,396,27.5,-1105.48876953125,0.14999,20,-4405.038875701812,0.004900000058114529,1561097980,,,,0,9.096897200170204,5,6.0,27.5,0.0,0.0,-6.553595474653993,66.7128,I,,
1727335157630,4012000000,18,996899.0363993747,-1411370371618000128,0.0,473.6847844734379,-4201.9267966604875,0.0,0,9,0.0,47,371961507076263,235,25.100000381469727,-1157.5887451171875,0.14999,16,-4915.7629230490165,0.0008999999845400453,1561097980,,,,0,6.1926033485179754,5,6.0,25.100000381469727,0.0,0.0,-6.553595474653993,66.7128,I,,
1727335158630,5012000000,18,706007.483183583,-1411370371618000128,0.0,422.03729393781197,-4228.634073175148,0.0,0,28,0.0,47,371976560000198,235,30.812000274658203,-919.3258299860662,0.14999,21,-4580.553665984122,0.0008999999845400453,1575420030,,,,0,12.524370766345289,1,6.0,30.812000274658203,0.0,0.0,0.0,66.7128,C,,
1727335158630,5012000000,18,706007.483183583,-1411370371618000128,0.0,422.03729393781197,-4228.634073175148,0.0,0,31,0.0,47,371976562591105,396,23.707000732421875,-1399.8911297668799,0.14999,16,-6693.3983426024115,0.004900000058114529,1575420030,,,,0,3.1713382814429703,1,6.0,23.707000732421875,0.0,0.0,0.0,66.7128,C,,
1727335158630,5012000000,18,706007.483183583,-1411370371618000128,0.0,422.03729393781197,-4228.634073175148,0.0,0,21,0.0,47,371976553855424,487,19.89900016784668,-1458.7581243630907,0.14999,16,-6748.018155247071,0.009999999776482582,1575420030,,,,0,0.0,1,6.0,19.89900016784668,0.0,0.0,0.0,66.7128,C,,
1727335158630,5012000000,18,706007.483183583,-1411370371618000128,0.0,422.03729393781197,-4228.634073175148,0.0,0,41,0.0,47,371962550331307,235,26.200000762939453,-1442.375,0.14999,16,-6927.5484060412755,0.0008999999845400453,1561097980,,,,0,7.60422483423212,5,6.0,26.200000762939453,0.0,0.0,-13.162700293631579,66.7128,I,,
1727335158630,5012000000,18,706007.483183583,-1411370371618000128,0.0,422.03729393781197,-4228.634073175148,0.0,0,16,0.0,47,371962503782991,74,30.100000381469727,-1111.9656982421875,0.14999,16,-5513.6458126926345,0.0006249999860301614,1561097980,,,,0,12.127627302212098,5,6.0,30.100000381469727,0.0,0.0,-13.162700293631579,66.7128,I,,
