# Agc,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,AgcDb,CarrierFrequencyHz,ConstellationType
# 
Fix,GPS,12.9347812000,77.5423576000,101.93106903706801,16.0,6.728914,18.077177,1727331211610,,,119941751734157,,1,,,
Status,1727331211610,58,40,5,41,1561097980,0.00,330.0,31.0,0,0,0,0.0
Status,1727331211610,58,41,5,23,1561097980,0.00,186.0,28.0,0,0,0,0.0
Status,1727331211610,58,42,5,27,1561097980,27.10,297.0,24.0,1,0,0,27.1
Status,1727331211610,58,43,5,24,1561097980,0.00,59.0,24.0,0,0,0,0.0
Status,1727331211610,58,44,5,43,1561097980,0.00,174.0,21.0,0,0,0,0.0
Status,1727331211610,58,45,5,14,1561097980,0.00,56.0,20.0,0,0,0,0.0
Status,1727331211610,58,46,5,59,1561097980,0.00,95.0,18.0,0,0,0,0.0
Status,1727331211610,58,47,5,10,1561097980,0.00,163.0,17.0,0,0,0,0.0
Status,1727331211610,58,48,5,1,1561097980,0.00,95.0,14.0,0,0,0,0.0
Status,1727331211610,58,49,5,7,1561097980,0.00,152.0,13.0,0,0,0,0.0
Status,1727331211610,58,50,5,57,1561097980,0.00,103.0,9.0,0,0,0,0.0
Status,1727331211610,58,51,5,11,1561097980,0.00,160.0,5.0,0,0,0,0.0
Status,1727331211610,58,52,5,42,1561097980,0.00,76.0,5.0,0,0,0,0.0
Status,1727331211610,58,53,5,40,1561097980,0.00,148.0,1.0,0,0,0,0.0
Status,1727331211610,58,54,4,196,1575420030,0.00,64.0,37.0,0,0,0,0.0
Status,1727331211610,58,55,4,199,1575420030,0.00,46.0,22.0,0,0,0,0.0
Status,1727331211610,58,56,4,195,1575420030,0.00,137.0,11.0,0,0,0,0.0
Status,1727331211610,58,57,4,194,1575420030,0.00,96.0,7.0,0,0,0,0.0
Raw,1727331212372,213616000000,18,707060.9202917307,-1411366216756000000,0.0,114.73771931637427,-4208.059571840682,0.0,0,32,0.0,47,368030297678007,316,26.253999710083008,-994.6966194400763,0.14999,17,-3227.295443493886,0.002025000052526593,1575420030,,,,0,6.750038498532317,1,6.0,26.253999710083008,0.0,0.0,0.0,66.7128,C,,
Raw,1727331212372,213616000000,18,707060.9202917307,-1411366216756000000,0.0,114.73771931637427,-4208.059571840682,0.0,0,28,0.0,47,368030304522781,235,28.027999877929688,-1333.5255609606231,0.14999,21,-3915.370319727237,0.0008999999845400453,1575420030,,,,0,9.098199530128122,1,6.0,28.027999877929688,0.0,0.0,0.0,66.7128,C,,
Raw,1727331212372,213616000000,18,707060.9202917307,-1411366216756000000,0.0,114.73771931637427,-4208.059571840682,0.0,0,27,0.0,47,368016290506322,235,27.100000381469727,-1451.7064208984375,0.14999,16,-4171.176077305826,0.0008999999845400453,1561097980,,,,0,8.695061924510197,5,6.0,27.100000381469727,0.0,0.0,18.965963774389863,66.7128,I,,
Raw,1727331212372,213616000000,18,707060.9202917307,-1411366216756000000,0.0,114.73771931637427,-4208.059571840682,0.0,0,10,0.0,47,368030299988835,487,20.910999298095703,-1430.3233436382632,0.14999,16,-4015.249706574028,0.009999999776482582,1575420030,,,,0,0.0,1,6.0,20.910999298095703,0.0,0.0,0.0,66.7128,C,,
Raw,1727331212372,213616000000,18,707060.9202917307,-1411366216756000000,0.0,114.73771931637427,-4208.059571840682,0.0,0,31,0.0,47,368030300474811,487,19.54400062561035,-1807.584173717486,0.14999,16,-4692.611460766545,0.009999999776482582,1575420030,,,,0,0.0,1,6.0,19.54400062561035,0.0,0.0,0.0,66.7128,C,,
Raw,1727331212372,213616000000,18,707060.9202917307,-1411366216756000000,0.0,114.73771931637427,-4208.059571840682,0.0,0,18,0.0,17,990235,316,0.0,-1439.5857402868983,0.14999,16,-4226.826076912315,0.002025000052526593,1600312450,,,,0,4.621135028063603,3,6.0,24.0,0.0,0.0,25.45373448403168,66.7128,C,,
Raw,1727331212372,213616000000,18,707060.9202917307,-1411366216756000000,0.0,114.73771931637427,-4208.059571840682,0.0,0,23,0.0,47,368030296709930,316,25.597999572753906,-1108.8955877430385,0.14999,16,-3274.123003761378,0.002025000052526593,1575420030,,,,0,5.8897013595901075,1,6.0,25.597999572753906,0.0,0.0,0.0,66.7128,C,,
Raw,1727331212372,213616000000,18,707060.9202917307,-1411366216756000000,0.0,114.73771931637427,-4208.059571840682,0.0,0,60,0.0,47,368016252513969,235,28.299999237060547,-1256.5909423828125,0.14999,16,-3729.0075462124287,0.0008999999845400453,1561097980,,,,0,10.073962983812548,5,6.0,28.299999237060547,0.0,0.0,18.965963774389863,66.7128,I,,
Raw,1727331212372,213616000000,18,707060.9202917307,-1411366216756000000,0.0,114.73771931637427,-4208.059571840682,0.0,0,25,0.0,47,368016297866253,235,27.299999237060547,-1467.5723876953125,0.14999,16,-4261.533945016817,0.0008999999845400453,1561097980,,,,0,8.816971148704239,5,6.0,27.299999237060547,0.0,0.0,18.965963774389863,66.7128,I,,
Fix,GPS,12.9347812000,77.5423576000,100.19970316276847,16.0,6.5747795,18.316965,1727331212552,,,119942693521310,,1,,,
Fix,FLP,12.9347812000,77.5423576000,101.1458372635095,16.0,5.0017385,19.332775,1727331212684,,,119942825513310,,1,,,
Status,1727331212552,71,0,1,28,1575420030,28.20,148.0,83.0,1,0,0,28.2
Status,1727331212552,71,1,2,126,1575420030,0.00,230.0,69.0,0,0,0,0.0
Status,1727331212552,71,2,1,31,1575420030,17.50,204.0,46.0,0,0,0,17.5
Status,1727331212552,71,3,1,10,1575420030,21.60,40.0,45.0,1,0,0,21.6
Status,1727331212552,71,4,1,32,1575420030,25.10,2.0,40.0,1,0,0,25.1
Status,1727331212552,71,5,1,23,1575420030,22.90,88.0,29.0,1,0,0,22.9
Status,1727331212552,71,6,1,21,1575420030,0.00,318.0,21.0,0,0,0,0.0
Status,1727331212552,71,7,1,27,1575420030,0.00,233.0,20.0,0,0,0,0.0
Status,1727331212552,71,8,1,1,1575420030,0.00,170.0,17.0,0,0,0,0.0
Status,1727331212552,71,9,1,26,1575420030,0.00,179.0,17.0,0,0,0,0.0
Status,1727331212552,71,10,1,25,1575420030,0.00,90.0,15.0,0,0,0,0.0
Status,1727331212552,71,11,1,18,1575420030,0.00,150.0,13.0,0,0,0,0.0
Status,1727331212552,71,12,1,8,1575420030,0.00,265.0,12.0,0,0,0,0.0
Status,1727331212552,71,13,1,2,1575420030,0.00,323.0,5.0,0,0,0,0.0
Status,1727331212552,71,14,3,17,1602000000,0.00,213.0,51.0,0,0,0,0.0
Status,1727331212552,71,15,3,18,1602000000,23.40,296.0,46.0,1,0,0,23.4
Status,1727331212552,71,16,3,13,1602000000,0.00,95.0,39.0,0,0,0,0.0
Status,1727331212552,71,17,3,3,1602000000,0.00,343.0,26.0,0,0,0,0.0
Status,1727331212552,71,18,3,14,1602000000,0.00,166.0,24.0,0,0,0,0.0
Status,1727331212552,71,19,3,12,1602000000,0.00,50.0,16.0,0,0,0,0.0
Status,1727331212552,71,20,3,2,1602000000,0.00,36.0,14.0,0,0,0,0.0
Status,1727331212552,71,21,3,19,1602000000,0.00,327.0,13.0,0,0,0,0.0
Status,1727331212552,71,22,3,4,1602000000,0.00,295.0,11.0,0,0,0,0.0
Status,1727331212552,71,23,3,24,1602000000,0.00,170.0,10.0,0,0,0,0.0
Status,1727331212552,71,24,6,10,1575420030,0.00,262.0,83.0,0,0,0,0.0
Status,1727331212552,71,25,6,12,1575420030,0.00,162.0,65.0,0,0,0,0.0
Status,1727331212552,71,26,6,11,1575420030,0.00,317.0,56.0,0,0,0,0.0
Status,1727331212552,71,27,6,6,1575420030,0.00,315.0,48.0,0,0,0,0.0
Status,1727331212552,71,28,6,4,1575420030,0.00,354.0,45.0,0,0,0,0.0
Status,1727331212552,71,29,6,9,1575420030,0.00,284.0,37.0,0,0,0,0.0
Status,1727331212552,71,30,6,31,1575420030,0.00,157.0,20.0,0,0,0,0.0
Status,1727331212552,71,31,6,33,1575420030,0.00,150.0,11.0,0,0,0,0.0
Status,1727331212552,71,32,6,19,1575420030,0.00,44.0,8.0,0,0,0,0.0
Status,1727331212552,71,33,6,36,1575420030,0.00,326.0,8.0,0,0,0,0.0
Status,1727331212552,71,34,6,18,1575420030,0.00,150.0,4.0,0,0,0,0.0
Status,1727331212552,71,35,6,24,1575420030,0.00,202.0,2.0,0,0,0,0.0
Status,1727331212552,71,36,6,5,1575420030,0.00,247.0,1.0,0,0,0,0.0
Status,1727331212552,71,37,5,9,1561097980,0.00,54.0,78.0,0,0,0,0.0
Status,1727331212552,71,38,5,2,1561097980,0.00,147.0,76.0,0,0,0,0.0
Status,1727331212552,71,39,5,60,1561097980,27.00,168.0,76.0,1,0,0,27.0
Status,1727331212552,71,40,5,6,1561097980,0.00,40.0,66.0,0,0,0,0.0
Status,1727331212552,71,41,5,5,1561097980,0.00,241.0,65.0,0,0,0,0.0
Status,1727331212552,71,42,5,56,1561097980,0.00,128.0,58.0,0,0,0,0.0
Status,1727331212552,71,43,5,16,1561097980,0.00,37.0,57.0,0,0,0,0.0
Status,1727331212552,71,44,5,25,1561097980,27.50,121.0,54.0,1,0,0,27.5
Status,1727331212552,71,45,5,13,1561097980,0.00,58.0,53.0,0,0,0,0.0
Status,1727331212552,71,46,5,3,1561097980,0.00,107.0,49.0,0,0,0,0.0
Status,1727331212552,71,47,5,61,1561097980,0.00,108.0,49.0,0,0,0,0.0
Status,1727331212552,71,48,5,28,1561097980,0.00,246.0,47.0,0,0,0,0.0
Status,1727331212552,71,49,5,39,1561097980,0.00,33.0,47.0,0,0,0,0.0
Status,1727331212552,71,50,5,8,1561097980,0.00,79.0,45.0,0,0,0,0.0
Status,1727331212552,71,51,5,38,1561097980,0.00,96.0,39.0,0,0,0,0.0
Status,1727331212552,71,52,5,33,1561097980,0.00,30.0,33.0,0,0,0,0.0
Status,1727331212552,71,53,5,41,1561097980,0.00,330.0,31.0,0,0,0,0.0
Status,1727331212552,71,54,5,23,1561097980,0.00,186.0,28.0,0,0,0,0.0
Status,1727331212552,71,55,5,24,1561097980,0.00,59.0,24.0,0,0,0,0.0
Status,1727331212552,71,56,5,27,1561097980,27.50,297.0,24.0,1,0,0,27.5
Status,1727331212552,71,57,5,43,1561097980,0.00,174.0,21.0,0,0,0,0.0
Status,1727331212552,71,58,5,14,1561097980,0.00,56.0,20.0,0,0,0,0.0
Status,1727331212552,71,59,5,59,1561097980,0.00,95.0,18.0,0,0,0,0.0
Status,1727331212552,71,60,5,10,1561097980,0.00,163.0,17.0,0,0,0,0.0
Status,1727331212552,71,61,5,1,1561097980,0.00,95.0,14.0,0,0,0,0.0
Status,1727331212552,71,62,5,7,1561097980,0.00,152.0,13.0,0,0,0,0.0
Status,1727331212552,71,63,5,57,1561097980,0.00,103.0,9.0,0,0,0,0.0
Status,1727331212552,71,64,5,11,1561097980,0.00,160.0,5.0,0,0,0,0.0
Status,1727331212552,71,65,5,42,1561097980,0.00,76.0,5.0,0,0,0,0.0
Status,1727331212552,71,66,5,40,1561097980,0.00,148.0,1.0,0,0,0,0.0
Status,1727331212552,71,67,4,196,1575420030,0.00,64.0,37.0,0,0,0,0.0
Status,1727331212552,71,68,4,199,1575420030,0.00,46.0,22.0,0,0,0,0.0
Status,1727331212552,71,69,4,195,1575420030,0.00,137.0,11.0,0,0,0,0.0
Status,1727331212552,71,70,4,194,1575420030,0.00,96.0,7.0,0,0,0,0.0
Raw,1727331213372,214616000000,18,707053.9362934874,-1411366216756000000,0.0,106.29175691782481,-4214.628048894397,0.0,0,32,0.0,47,368031297681330,316,25.1299991607666,-997.1034441502795,0.14999,20,-4222.704205415591,0.002025000052526593,1575420030,,,,0,5.22424035229762,1,6.0,25.1299991607666,0.0,0.0,0.0,66.7128,C,,
Raw,1727331213372,214616000000,18,707053.9362934874,-1411366216756000000,0.0,106.29175691782481,-4214.628048894397,0.0,0,28,0.0,47,368031304527228,235,28.24799919128418,-1334.824817028367,0.14999,17,-5249.102268139667,0.0008999999845400453,1575420030,,,,0,9.368949349694967,1,6.0,28.24799919128418,0.0,0.0,0.0,66.7128,C,,
Raw,1727331213372,214616000000,18,707053.9362934874,-1411366216756000000,0.0,106.29175691782481,-4214.628048894397,0.0,0,27,0.0,47,368017290511185,235,27.5,-1464.1732177734375,0.14999,16,-5627.889759010862,0.0008999999845400453,1561097980,,,,0,9.06577291426054,5,6.0,27.5,0.0,0.0,19.58901371935984,66.7128,I,,
Raw,1727331213372,214616000000,18,707053.9362934874,-1411366216756000000,0.0,106.29175691782481,-4214.628048894397,0.0,0,10,0.0,47,368031299993582,487,21.586000442504883,-1432.1645835895192,0.14999,16,-5445.786696791632,0.009999999776482582,1575420030,,,,0,0.0,1,6.0,21.586000442504883,0.0,0.0,0.0,66.7128,C,,
Raw,1727331213372,214616000000,18,707053.9362934874,-1411366216756000000,0.0,106.29175691782481,-4214.628048894397,0.0,0,31,0.0,47,368031300480843,487,17.54800033569336,-1809.7578700951447,0.14999,16,-6500.599165321376,0.009999999776482582,1575420030,,,,0,0.0,1,6.0,17.54800033569336,0.0,0.0,0.0,66.7128,C,,
Raw,1727331213372,214616000000,18,707053.9362934874,-1411366216756000000,0.0,106.29175691782481,-4214.628048894397,0.0,0,18,0.0,17,995039,396,0.0,-1440.831308138815,0.14999,16,-5666.456311242049,0.004900000058114529,1600312450,,,,0,3.991447098104082,3,6.0,23.0,0.0,0.0,25.230824640670196,66.7128,C,,
Raw,1727331213372,214616000000,18,707053.9362934874,-1411366216756000000,0.0,106.29175691782481,-4214.628048894397,0.0,0,23,0.0,47,368031296713629,396,22.915000915527344,-1111.0411303204735,0.14999,16,-4383.542133141787,0.004900000058114529,1575420030,,,,0,2.012123171360403,1,6.0,22.915000915527344,0.0,0.0,0.0,66.7128,C,,
Raw,1727331213372,214616000000,18,707053.9362934874,-1411366216756000000,0.0,106.29175691782481,-4214.628048894397,0.0,0,60,0.0,47,368017252518148,235,27.0,-1258.53515625,0.14999,16,-4986.898620679153,0.0008999999845400453,1561097980,,,,0,8.487382382249763,5,6.0,27.0,0.0,0.0,19.58901371935984,66.7128,I,,
Raw,1727331213372,214616000000,18,707053.9362934874,-1411366216756000000,0.0,106.29175691782481,-4214.628048894397,0.0,0,25,0.0,47,368017297871149,235,27.5,-1467.9385986328125,0.14999,16,-5729.314459073584,0.0008999999845400453,1561097980,,,,0,9.075956522740771,5,6.0,27.5,0.0,0.0,19.58901371935984,66.7128,I,,
Fix,GPS,12.9347812000,77.5423576000,101.81499280242866,16.0,5.0133476,18.957127,1727331213485,,,119943626362849,,1,,,
Fix,FLP,12.9347812000,77.5423576000,101.25721070728768,16.0,6.250701,18.277353,1727331213616,,,119943757630849,,1,,,
Fix,GPS,12.9347812000,77.5423576000,100.91317777540021,16.0,5.4364977,18.284613,1727331214401,,,119944542438541,,1,,,
Fix,FLP,12.9347812000,77.5423576000,101.99708615088994,16.0,5.153227,18.595686,1727331214532,,,119944673838234,,1,,,
Status,1727331214401,71,0,1,28,1575420030,26.60,148.0,83.0,1,0,0,26.6
Status,1727331214401,71,1,2,126,1575420030,0.00,230.0,69.0,0,0,0,0.0
Status,1727331214401,71,2,1,31,1575420030,16.30,204.0,46.0,1,0,0,16.3
Status,1727331214401,71,3,1,10,1575420030,20.80,40.0,45.0,1,0,0,20.8
Status,1727331214401,71,4,1,32,1575420030,25.40,2.0,40.0,1,0,0,25.4
Status,1727331214401,71,5,1,23,1575420030,22.60,88.0,29.0,1,0,0,22.6
Status,1727331214401,71,6,1,21,1575420030,0.00,318.0,21.0,0,0,0,0.0
Status,1727331214401,71,7,1,27,1575420030,0.00,233.0,20.0,0,0,0,0.0
Status,1727331214401,71,8,1,1,1575420030,0.00,170.0,17.0,0,0,0,0.0
Status,1727331214401,71,9,1,26,1575420030,0.00,179.0,17.0,0,0,0,0.0
Status,1727331214401,71,10,1,25,1575420030,0.00,90.0,15.0,0,0,0,0.0
Status,1727331214401,71,11,1,18,1575420030,0.00,150.0,13.0,0,0,0,0.0
Status,1727331214401,71,12,1,8,1575420030,0.00,265.0,12.0,0,0,0,0.0
Status,1727331214401,71,13,1,2,1575420030,0.00,323.0,5.0,0,0,0,0.0
Status,1727331214401,71,14,3,17,1602000000,0.00,213.0,51.0,0,0,0,0.0
Status,1727331214401,71,15,3,18,1602000000,24.80,296.0,46.0,1,0,0,24.8
Status,1727331214401,71,16,3,13,1602000000,0.00,95.0,39.0,0,0,0,0.0
Status,1727331214401,71,17,3,3,1602000000,0.00,343.0,26.0,0,0,0,0.0
Status,1727331214401,71,18,3,14,1602000000,0.00,166.0,24.0,0,0,0,0.0
Status,1727331214401,71,19,3,12,1602000000,0.00,50.0,16.0,0,0,0,0.0
Status,1727331214401,71,20,3,2,1602000000,0.00,36.0,14.0,0,0,0,0.0
Status,1727331214401,71,21,3,19,1602000000,0.00,327.0,13.0,0,0,0,0.0
Status,1727331214401,71,22,3,4,1602000000,0.00,295.0,11.0,0,0,0,0.0
Status,1727331214401,71,23,3,24,1602000000,0.00,170.0,10.0,0,0,0,0.0
Status,1727331214401,71,24,6,10,1575420030,0.00,262.0,83.0,0,0,0,0.0
Status,1727331214401,71,25,6,12,1575420030,0.00,162.0,65.0,0,0,0,0.0
Status,1727331214401,71,26,6,11,1575420030,0.00,317.0,56.0,0,0,0,0.0
Status,1727331214401,71,27,6,6,1575420030,0.00,315.0,48.0,0,0,0,0.0
Status,1727331214401,71,28,6,4,1575420030,0.00,354.0,45.0,0,0,0,0.0
Status,1727331214401,71,29,6,9,1575420030,0.00,284.0,37.0,0,0,0,0.0
Status,1727331214401,71,30,6,31,1575420030,0.00,157.0,20.0,0,0,0,0.0
Status,1727331214401,71,31,6,33,1575420030,0.00,150.0,11.0,0,0,0,0.0
Status,1727331214401,71,32,6,19,1575420030,0.00,44.0,8.0,0,0,0,0.0
Status,1727331214401,71,33,6,36,1575420030,0.00,326.0,8.0,0,0,0,0.0
Status,1727331214401,71,34,6,18,1575420030,0.00,150.0,4.0,0,0,0,0.0
Status,1727331214401,71,35,6,24,1575420030,0.00,202.0,2.0,0,0,0,0.0
Status,1727331214401,71,36,6,5,1575420030,0.00,247.0,1.0,0,0,0,0.0
Status,1727331214401,71,37,5,9,1561097980,0.00,54.0,78.0,0,0,0,0.0
Status,1727331214401,71,38,5,2,1561097980,0.00,147.0,76.0,0,0,0,0.0
Status,1727331214401,71,39,5,60,1561097980,28.30,168.0,76.0,1,0,0,28.3
Status,1727331214401,71,40,5,6,1561097980,0.00,40.0,66.0,0,0,0,0.0
Status,1727331214401,71,41,5,5,1561097980,0.00,241.0,65.0,0,0,0,0.0
Status,1727331214401,71,42,5,56,1561097980,0.00,128.0,58.0,0,0,0,0.0
Status,1727331214401,71,43,5,16,1561097980,0.00,37.0,57.0,0,0,0,0.0
Status,1727331214401,71,44,5,25,1561097980,25.70,121.0,54.0,1,0,0,25.7
Status,1727331214401,71,45,5,13,1561097980,0.00,58.0,53.0,0,0,0,0.0
Status,1727331214401,71,46,5,3,1561097980,0.00,107.0,49.0,0,0,0,0.0
Status,1727331214401,71,47,5,61,1561097980,0.00,108.0,49.0,0,0,0,0.0
Status,1727331214401,71,48,5,28,1561097980,0.00,246.0,47.0,0,0,0,0.0
Status,1727331214401,71,49,5,39,1561097980,0.00,33.0,47.0,0,0,0,0.0
Status,1727331214401,71,50,5,8,1561097980,0.00,79.0,45.0,0,0,0,0.0
Status,1727331214401,71,51,5,38,1561097980,0.00,96.0,39.0,0,0,0,0.0
Status,1727331214401,71,52,5,33,1561097980,0.00,30.0,33.0,0,0,0,0.0
Status,1727331214401,71,53,5,41,1561097980,0.00,330.0,31.0,0,0,0,0.0
Status,1727331214401,71,54,5,23,1561097980,0.00,186.0,28.0,0,0,0,0.0
Status,1727331214401,71,55,5,24,1561097980,0.00,59.0,24.0,0,0,0,0.0
Status,1727331214401,71,56,5,27,1561097980,27.50,297.0,24.0,1,0,0,27.5
Status,1727331214401,71,57,5,43,1561097980,0.00,174.0,21.0,0,0,0,0.0
Status,1727331214401,71,58,5,14,1561097980,0.00,56.0,20.0,0,0,0,0.0
Status,1727331214401,71,59,5,59,1561097980,0.00,95.0,18.0,0,0,0,0.0
Status,1727331214401,71,60,5,10,1561097980,0.00,163.0,17.0,0,0,0,0.0
Status,1727331214401,71,61,5,1,1561097980,0.00,95.0,14.0,0,0,0,0.0
Status,1727331214401,71,62,5,7,1561097980,0.00,152.0,13.0,0,0,0,0.0
Status,1727331214401,71,63,5,57,1561097980,0.00,103.0,9.0,0,0,0,0.0
Status,1727331214401,71,64,5,11,1561097980,0.00,160.0,5.0,0,0,0,0.0
