# 
# Header Description:
# 
# Version: v3.0.6.4 Platform: 13 Manufacturer: OPPO Model: CPH2371
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2
# 
# Accel,utcTimeMillis,elapsedRealtimeNanos,AccelXMps2,AccelYMps2,AccelZMps2
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
# 
# Gyro,utcTimeMillis,elapsedRealtimeNanos,GyroXRadPerSec,GyroYRadPerSec,GyroZRadPerSec
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT
# 
# Mag,utcTimeMillis,elapsedRealtimeNanos,MagXMicroT,MagYMicroT,MagZMicroT
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
# Agc,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,AgcDb,CarrierFrequencyHz,ConstellationType
# 
Status,1726564139000,64,2,1,31,1575420030,27.40,356.0,58.0,1,0,0,27.4
Status,1726564139000,64,3,1,16,1575420030,24.60,166.0,40.0,1,0,0,24.6
Status,1726564139000,64,4,1,21,1575420030,24.30,250.0,37.0,1,0,0,24.3
Status,1726564139000,64,5,1,2,1575420030,21.90,270.0,32.0,1,0,0,21.9
Status,1726564139000,64,6,1,10,1575420030,0.00,130.0,29.0,0,0,0,0.0
Status,1726564139000,64,7,1,28,1575420030,20.40,26.0,28.0,1,0,0,20.4
Status,1726564139000,64,8,1,3,1575420030,20.10,329.0,20.0,1,0,0,20.1
Status,1726564139000,64,9,1,32,1575420030,0.00,63.0,19.0,0,0,0,0.0
Status,1726564139000,64,10,1,27,1575420030,0.00,180.0,9.0,0,0,0,0.0
Status,1726564139000,64,11,1,4,1575420030,0.00,296.0,8.0,0,0,0,0.0
Status,1726564139000,64,12,1,8,1575420030,0.00,209.0,3.0,0,0,0,0.0
Status,1726564139000,64,13,3,14,1602000000,26.10,190.0,56.0,1,0,0,26.1
Status,1726564139000,64,14,3,13,1602000000,0.00,40.0,56.0,0,0,0,0.0
Status,1726564139000,64,15,3,2,1602000000,16.70,61.0,30.0,1,0,0,16.7
Status,1726564139000,64,16,3,3,1602000000,22.00,0.0,28.0,1,0,0,22.0
Status,1726564139000,64,17,3,18,1602000000,0.00,260.0,20.0,0,0,0,0.0
Status,1726564139000,64,18,3,17,1602000000,0.00,212.0,15.0,0,0,0,0.0
Status,1726564139000,64,19,3,12,1602000000,0.00,28.0,11.0,0,0,0,0.0
Status,1726564139000,64,20,3,19,1602000000,0.00,300.0,9.0,0,0,0,0.0
Status,1726564139000,64,21,3,1,1602000000,0.00,105.0,7.0,0,0,0,0.0
Status,1726564139000,64,22,3,15,1602000000,0.00,202.0,6.0,0,0,0,0.0
Status,1726564139000,64,23,3,4,1602000000,0.00,320.0,1.0,0,0,0,0.0
Status,1726564139000,64,24,6,21,1575420030,21.30,136.0,52.0,1,0,0,21.3
Status,1726564139000,64,25,6,33,1575420030,17.60,241.0,47.0,1,0,0,17.6
Status,1726564139000,64,26,6,29,1575420030,22.90,24.0,36.0,1,0,0,22.9
Status,1726564139000,64,27,6,27,1575420030,0.00,65.0,32.0,0,0,0,0.0
Status,1726564139000,64,28,6,19,1575420030,0.00,328.0,31.0,0,0,0,0.0
Status,1726564139000,64,29,6,26,1575420030,0.00,181.0,27.0,0,0,0,0.0
Status,1726564139000,64,30,6,12,1575420030,0.00,303.0,22.0,0,0,0,0.0
Status,1726564139000,64,31,6,7,1575420030,0.00,72.0,9.0,0,0,0,0.0
Status,1726564139000,64,32,6,10,1575420030,0.00,317.0,4.0,0,0,0,0.0
Status,1726564139000,64,33,5,2,1561097980,0.00,149.0,75.0,0,0,0,0.0
Status,1726564139000,64,34,5,56,1561097980,0.00,39.0,75.0,0,0,0,0.0
Status,1726564139000,64,35,5,60,1561097980,0.00,169.0,74.0,0,0,0,0.0
Status,1726564139000,64,36,5,46,1561097980,0.00,43.0,73.0,0,0,0,0.0
Status,1726564139000,64,37,5,13,1561097980,25.30,136.0,66.0,1,0,0,25.3
Status,1726564139000,64,38,5,5,1561097980,0.00,240.0,65.0,0,0,0,0.0
Status,1726564139000,64,39,5,9,1561097980,22.40,2.0,55.0,1,0,0,22.4
Status,1726564139000,64,40,5,8,1561097980,25.10,139.0,50.0,1,0,0,25.1
Status,1726564139000,64,41,5,36,1561097980,0.00,214.0,50.0,0,0,0,0.0
Status,1726564139000,64,42,5,3,1561097980,0.00,109.0,49.0,0,0,0,0.0
Status,1726564139000,64,43,5,20,1561097980,27.40,52.0,49.0,1,0,0,27.4
Status,1726564139000,64,44,5,61,1561097980,0.00,109.0,48.0,0,0,0,0.0
Status,1726564139000,64,45,5,6,1561097980,0.00,17.0,44.0,0,0,0,0.0
Status,1726564139000,64,46,5,16,1561097980,0.00,22.0,38.0,0,0,0,0.0
Status,1726564139000,64,47,5,38,1561097980,29.60,142.0,36.0,1,0,0,29.6
Status,1726564139000,64,48,5,19,1561097980,29.90,344.0,35.0,1,0,0,29.9
Status,1726564139000,64,49,5,39,1561097980,0.00,27.0,30.0,0,0,0,0.0
Status,1726564139000,64,50,5,10,1561097980,0.00,148.0,26.0,0,0,0,0.0
Status,1726564139000,64,51,5,7,1561097980,0.00,135.0,25.0,0,0,0,0.0
Status,1726564139000,64,52,5,37,1561097980,0.00,37.0,18.0,0,0,0,0.0
Status,1726564139000,64,53,5,59,1561097980,0.00,96.0,18.0,0,0,0,0.0
Status,1726564139000,64,54,5,29,1561097980,0.00,220.0,16.0,0,0,0,0.0
Status,1726564139000,64,55,5,32,1561097980,0.00,107.0,16.0,0,0,0,0.0
Status,1726564139000,64,56,5,1,1561097980,0.00,96.0,14.0,0,0,0,0.0
Status,1726564139000,64,57,5,40,1561097980,0.00,128.0,14.0,0,0,0,0.0
Status,1726564139000,64,58,5,30,1561097980,0.00,168.0,7.0,0,0,0,0.0
Status,1726564139000,64,59,5,35,1561097980,0.00,273.0,4.0,0,0,0,0.0
Status,1726564139000,64,60,5,45,1561097980,0.00,216.0,2.0,0,0,0,0.0
Status,1726564139000,64,61,4,196,1575420030,0.00,88.0,42.0,0,0,0,0.0
Status,1726564139000,64,62,4,199,1575420030,0.00,62.0,20.0,0,0,0,0.0
Status,1726564139000,64,63,4,194,1575420030,0.00,75.0,19.0,0,0,0,0.0
Fix,GPS,12.9350833333,77.5425050000,793.2,2.362575,4.5,204.45,1726564140000,1.9,31.9,126746779000000,60.1,0,,,
Raw,1726564140000,15624000000,18,706754.145562928,-1410599342376999936,0.0,149.27293557383183,-2728.4079707441674,0.0,0,26,0.0,47,205757931977140,235,27.941999435424805,-945.731214173985,0.14999,16,-14752.210327512728,0.0008999999845400453,1575420030,,,,0,8.97756023472986,1,6.0,27.941999435424805,0.0,0.0,0.0,66.7128,C,
Raw,1726564140000,15624000000,18,706754.145562928,-1410599342376999936,0.0,149.27293557383183,-2728.4079707441674,0.0,0,31,0.0,47,205757931641128,235,27.363000869750977,-484.07555833443325,0.14999,16,-8767.729336961685,0.0008999999845400453,1575420030,,,,0,8.237380278780442,1,6.0,27.363000869750977,0.0,0.0,0.0,66.7128,C,
Raw,1726564140000,15624000000,18,706754.145562928,-1410599342376999936,0.0,149.27293557383183,-2728.4079707441674,0.0,0,21,0.0,47,205757924852241,396,24.291000366210938,-674.8677299387372,0.14999,16,-11527.15181723198,0.004900000058114529,1575420030,,,,0,4.0218705605147385,1,6.0,24.291000366210938,0.0,0.0,0.0,66.7128,C,
Raw,1726564140000,15624000000,18,706754.145562928,-1410599342376999936,0.0,149.27293557383183,-2728.4079707441674,0.0,0,16,0.0,47,205757927466887,316,24.618999481201172,-1372.7997406051961,0.14999,16,-18656.72930447989,0.002025000052526593,1575420030,,,,0,4.494688757076891,1,6.0,24.618999481201172,0.0,0.0,0.0,66.7128,C,
Raw,1726564140000,15624000000,18,706754.145562928,-1410599342376999936,0.0,149.27293557383183,-2728.4079707441674,0.0,0,19,0.0,47,205743920464217,74,29.899999618530273,-1189.8812255859375,0.14999,17,-18636.509120404713,0.0006249999860301614,1561097980,,,,0,11.862102973500718,5,6.0,29.899999618530273,0.0,0.0,31.099263184473116,66.7128,I,
Raw,1726564140000,15624000000,18,706754.145562928,-1410599342376999936,0.0,149.27293557383183,-2728.4079707441674,0.0,0,38,0.0,47,205743874103355,74,29.600000381469727,-665.0049438476562,0.14999,16,-10816.563334676313,0.0006249999860301614,1561097980,,,,0,11.539512967490001,5,6.0,29.600000381469727,0.0,0.0,31.099263184473116,66.7128,I,
Raw,1726564140000,15624000000,18,706754.145562928,-1410599342376999936,0.0,149.27293557383183,-2728.4079707441674,0.0,0,13,0.0,47,205743880845275,235,25.299999237060547,-770.0927734375,0.14999,16,-13158.279276094276,0.0008999999845400453,1561097980,,,,0,6.410555707265189,5,6.0,25.299999237060547,0.0,0.0,31.099263184473116,66.7128,I,
Raw,1726564140000,15624000000,18,706754.145562928,-1410599342376999936,0.0,149.27293557383183,-2728.4079707441674,0.0,0,14,0.0,17,124960,235,0.0,-1304.6683019741715,0.14999,16,-20321.831216233408,0.0008999999845400453,1598062460,,,,0,7.382483908508829,3,6.0,27.0,0.0,0.0,3.807134663063835,66.7128,C,
Raw,1726564140000,15624000000,18,706754.145562928,-1410599342376999936,0.0,149.27293557383183,-2728.4079707441674,0.0,0,3,0.0,17,711371,487,0.0,-1182.3340896655493,0.14999,16,-14629.295505126242,0.009999999776482582,1604812540,,,,0,2.1698377111574314,3,6.0,20.0,0.0,0.0,3.807134663063835,66.7128,C,
Raw,1726564140000,15624000000,18,706754.145562928,-1410599342376999936,0.0,149.27293557383183,-2728.4079707441674,0.0,0,2,0.0,17,385027,487,0.0,-896.4304975013863,0.14999,16,-13540.81190499092,0.009999999776482582,1599750020,,,,0,0.0,3,6.0,18.0,0.0,0.0,3.807134663063835,66.7128,C,
Raw,1726564140000,15624000000,18,706754.145562928,-1410599342376999936,0.0,149.27293557383183,-2728.4079707441674,0.0,0,2,0.0,47,205757924093104,487,21.948999404907227,-816.308380379824,0.14999,16,-13075.169869471758,0.009999999776482582,1575420030,,,,0,0.469621916990458,1,6.0,21.948999404907227,0.0,0.0,0.0,66.7128,C,
Raw,1726564140000,15624000000,18,706754.145562928,-1410599342376999936,0.0,149.27293557383183,-2728.4079707441674,0.0,0,3,0.0,47,205757922585221,487,20.125999450683594,-1443.0347379807963,0.14999,16,-18234.46627982434,0.009999999776482582,1575420030,,,,0,0.0,1,6.0,20.125999450683594,0.0,0.0,0.0,66.7128,C,
Raw,1726564140000,15624000000,18,706754.145562928,-1410599342376999936,0.0,149.27293557383183,-2728.4079707441674,0.0,0,20,0.0,47,205743923826295,235,27.399999618530273,-914.5286865234375,0.14999,20,-13779.665012782083,0.0008999999845400453,1561097980,,,,0,9.025073867439074,5,6.0,27.399999618530273,0.0,0.0,31.099263184473116,66.7128,I,
Raw,1726564140000,15624000000,18,706754.145562928,-1410599342376999936,0.0,149.27293557383183,-2728.4079707441674,0.0,0,8,0.0,47,205743876999927,316,25.139999389648438,-710.3252563476562,0.14999,16,-12176.038834625848,0.002025000052526593,1561097980,,,,0,4.83540069399318,5,6.0,25.139999389648438,0.0,0.0,31.099263184473116,66.7128,I,
Raw,1726564140000,15624000000,18,706754.145562928,-1410599342376999936,0.0,149.27293557383183,-2728.4079707441674,0.0,0,29,0.0,47,205757916105599,396,22.899999618530273,-793.8278961102039,0.14999,25,-13130.289760508507,0.004900000058114529,1575420030,,,,0,3.4356121692239,6,6.0,22.899999618530273,0.0,0.0,20.738186806409985,66.7128,C,
Raw,1726564140000,15624000000,18,706754.145562928,-1410599342376999936,0.0,149.27293557383183,-2728.4079707441674,0.0,0,9,0.0,47,205743875910616,396,22.354999542236328,-661.8594970703125,0.14999,16,-11993.064475575571,0.004900000058114529,1561097980,,,,0,1.4646382706884722,5,6.0,22.354999542236328,0.0,0.0,31.099263184473116,66.7128,I,
Raw,1726564140000,15624000000,18,706754.145562928,-1410599342376999936,0.0,149.27293557383183,-2728.4079707441674,0.0,0,33,0.0,47,205757918776708,487,17.600000381469727,-567.7916266339263,0.14999,24,-11472.067426232516,0.009999999776482582,1575420030,,,,0,0.0,6,6.0,17.600000381469727,0.0,0.0,20.738186806409985,66.7128,C,
Raw,1726564140000,15624000000,18,706754.145562928,-1410599342376999936,0.0,149.27293557383183,-2728.4079707441674,0.0,0,21,0.0,47,205757919026605,396,21.299999237060547,-1110.514942298473,0.14999,28,-14687.67798167728,0.004900000058114529,1575420030,,,,0,1.2279324973570043,6,6.0,21.299999237060547,0.0,0.0,20.738186806409985,66.7128,C,
Raw,1726564140000,15624000000,18,706754.145562928,-1410599342376999936,0.0,149.27293557383183,-2728.4079707441674,0.0,0,28,0.0,47,205757923863536,487,20.368999481201172,-276.2547511443997,0.14999,16,-10031.893510412434,0.009999999776482582,1575420030,,,,0,0.0,1,6.0,20.368999481201172,0.0,0.0,0.0,66.7128,C,
Fix,FLP,12.9350862000,77.5425104000,793.2,1.7814022,5.05,201.83946,1726564140645,1.9,31.9,126746779000000,60.1,0,,,
Status,1726564140000,64,0,2,128,1575420030,0.00,156.0,73.0,0,0,0,0.0
Status,1726564140000,64,1,1,26,1575420030,30.50,112.0,60.0,1,0,0,30.5
Status,1726564140000,64,2,1,31,1575420030,26.00,356.0,58.0,1,0,0,26.0
Status,1726564140000,64,3,1,16,1575420030,22.60,166.0,40.0,1,0,0,22.6
Status,1726564140000,64,4,1,21,1575420030,26.40,250.0,37.0,1,0,0,26.4
Status,1726564140000,64,5,1,2,1575420030,29.10,270.0,32.0,1,0,0,29.1
Status,1726564140000,64,6,1,10,1575420030,23.60,130.0,29.0,1,0,0,23.6
Status,1726564140000,64,7,1,28,1575420030,23.30,26.0,28.0,1,0,0,23.3
Status,1726564140000,64,8,1,3,1575420030,20.10,329.0,20.0,1,0,0,20.1
Status,1726564140000,64,9,1,32,1575420030,0.00,63.0,19.0,0,0,0,0.0
Status,1726564140000,64,10,1,27,1575420030,0.00,180.0,9.0,0,0,0,0.0
Status,1726564140000,64,11,1,4,1575420030,0.00,296.0,8.0,0,0,0,0.0
Status,1726564140000,64,12,1,8,1575420030,0.00,209.0,3.0,0,0,0,0.0
Status,1726564140000,64,13,3,14,1602000000,30.70,190.0,56.0,1,0,0,30.7
Status,1726564140000,64,14,3,13,1602000000,0.00,40.0,56.0,0,0,0,0.0
Status,1726564140000,64,15,3,2,1602000000,16.70,61.0,30.0,1,0,0,16.7
Status,1726564140000,64,16,3,3,1602000000,18.10,0.0,28.0,1,0,0,18.1
Status,1726564140000,64,17,3,18,1602000000,0.00,260.0,20.0,0,0,0,0.0
Status,1726564140000,64,18,3,17,1602000000,0.00,212.0,15.0,0,0,0,0.0
Status,1726564140000,64,19,3,12,1602000000,0.00,28.0,11.0,0,0,0,0.0
Status,1726564140000,64,20,3,19,1602000000,0.00,300.0,9.0,0,0,0,0.0
Status,1726564140000,64,21,3,1,1602000000,0.00,105.0,7.0,0,0,0,0.0
Status,1726564140000,64,22,3,15,1602000000,0.00,202.0,6.0,0,0,0,0.0
Status,1726564140000,64,23,3,4,1602000000,0.00,320.0,1.0,0,0,0,0.0
Status,1726564140000,64,24,6,21,1575420030,20.90,136.0,52.0,1,0,0,20.9
Status,1726564140000,64,25,6,33,1575420030,20.30,241.0,47.0,1,0,0,20.3
Status,1726564140000,64,26,6,29,1575420030,21.30,24.0,36.0,1,0,0,21.3
Status,1726564140000,64,27,6,27,1575420030,0.00,65.0,32.0,0,0,0,0.0
Status,1726564140000,64,28,6,19,1575420030,0.00,328.0,31.0,0,0,0,0.0
Status,1726564140000,64,29,6,26,1575420030,0.00,181.0,27.0,0,0,0,0.0
Status,1726564140000,64,30,6,12,1575420030,0.00,303.0,22.0,0,0,0,0.0
Status,1726564140000,64,31,6,7,1575420030,0.00,72.0,9.0,0,0,0,0.0
Status,1726564140000,64,32,6,10,1575420030,0.00,317.0,4.0,0,0,0,0.0
Status,1726564140000,64,33,5,2,1561097980,0.00,149.0,75.0,0,0,0,0.0
Status,1726564140000,64,34,5,56,1561097980,0.00,39.0,75.0,0,0,0,0.0
Status,1726564140000,64,35,5,60,1561097980,33.60,169.0,74.0,1,0,0,33.6
Status,1726564140000,64,36,5,46,1561097980,0.00,43.0,73.0,0,0,0,0.0
Status,1726564140000,64,37,5,13,1561097980,29.60,136.0,66.0,1,0,0,29.6
Status,1726564140000,64,38,5,5,1561097980,0.00,240.0,65.0,0,0,0,0.0
Status,1726564140000,64,39,5,9,1561097980,22.40,2.0,55.0,1,0,0,22.4
Status,1726564140000,64,40,5,8,1561097980,25.10,139.0,50.0,1,0,0,25.1
Status,1726564140000,64,41,5,36,1561097980,0.00,214.0,50.0,0,0,0,0.0
Status,1726564140000,64,42,5,3,1561097980,0.00,109.0,49.0,0,0,0,0.0
Status,1726564140000,64,43,5,20,1561097980,27.50,52.0,49.0,1,0,0,27.5
Status,1726564140000,64,44,5,61,1561097980,0.00,109.0,48.0,0,0,0,0.0
Status,1726564140000,64,45,5,6,1561097980,0.00,17.0,44.0,0,0,0,0.0
Status,1726564140000,64,46,5,16,1561097980,0.00,22.0,38.0,0,0,0,0.0
Status,1726564140000,64,47,5,38,1561097980,25.90,142.0,36.0,1,0,0,25.9
Status,1726564140000,64,48,5,19,1561097980,24.40,344.0,35.0,1,0,0,24.4
Status,1726564140000,64,49,5,39,1561097980,0.00,27.0,30.0,0,0,0,0.0
Status,1726564140000,64,50,5,10,1561097980,0.00,148.0,26.0,0,0,0,0.0
Status,1726564140000,64,51,5,7,1561097980,0.00,135.0,25.0,0,0,0,0.0
Status,1726564140000,64,52,5,37,1561097980,0.00,37.0,18.0,0,0,0,0.0
Status,1726564140000,64,53,5,59,1561097980,0.00,96.0,18.0,0,0,0,0.0
Status,1726564140000,64,54,5,29,1561097980,0.00,220.0,16.0,0,0,0,0.0
Status,1726564140000,64,55,5,32,1561097980,0.00,107.0,16.0,0,0,0,0.0
Status,1726564140000,64,56,5,1,1561097980,0.00,96.0,14.0,0,0,0,0.0
Status,1726564140000,64,57,5,40,1561097980,0.00,128.0,14.0,0,0,0,0.0
Status,1726564140000,64,58,5,30,1561097980,0.00,168.0,7.0,0,0,0,0.0
Status,1726564140000,64,59,5,35,1561097980,0.00,273.0,4.0,0,0,0,0.0
Status,1726564140000,64,60,5,45,1561097980,0.00,216.0,2.0,0,0,0,0.0
Status,1726564140000,64,61,4,196,1575420030,0.00,88.0,42.0,0,0,0,0.0
Status,1726564140000,64,62,4,199,1575420030,0.00,62.0,20.0,0,0,0,0.0
Status,1726564140000,64,63,4,194,1575420030,0.00,75.0,19.0,0,0,0,0.0
Fix,GPS,12.9350600000,77.5424883333,793.1,2.6621432,4.4,201.94,1726564141000,2.1,31.2,126747779000000,58.9,0,,,
Raw,1726564141000,16624000000,18,706721.2582279171,-1410599342376999936,0.0,147.66293504598335,-2716.193350512679,0.0,0,26,0.0,47,205758931980286,74,30.52899932861328,-941.5831280242109,0.14999,17,-15696.118179427636,0.0006249999860301614,1575420030,,,,0,12.192678565290064,1,6.0,30.52899932861328,0.0,0.0,0.0,66.7128,C,
Raw,1726564141000,16624000000,18,706721.2582279171,-1410599342376999936,0.0,147.66293504598335,-2716.193350512679,0.0,0,31,0.0,47,205758931642739,316,26.000999450683594,-481.005168065495,0.14999,16,-9250.58199645196,0.002025000052526593,1575420030,,,,0,6.413693673209025,1,6.0,26.000999450683594,0.0,0.0,0.0,66.7128,C,
Raw,1726564141000,16624000000,18,706721.2582279171,-1410599342376999936,0.0,147.66293504598335,-2716.193350512679,0.0,0,21,0.0,47,205758924854489,396,26.368999481201172,-670.0743828462149,0.14999,16,-12199.98310628934,0.004900000058114529,1575420030,,,,0,6.921261164606481,1,6.0,26.368999481201172,0.0,0.0,0.0,66.7128,C,
Raw,1726564141000,16624000000,18,706721.2582279171,-1410599342376999936,0.0,147.66293504598335,-2716.193350512679,0.0,0,16,0.0,47,205758927471462,396,22.59000015258789,-1368.8492885579817,0.14999,16,-20028.2222336303,0.004900000058114529,1575420030,,,,0,1.5028253649176952,1,6.0,22.59000015258789,0.0,0.0,0.0,66.7128,C,
Raw,1726564141000,16624000000,18,706721.2582279171,-1410599342376999936,0.0,147.66293504598335,-2716.193350512679,0.0,0,19,0.0,47,205744920468178,316,24.399999618530273,-1186.3614501953125,0.14999,21,-19825.011047338696,0.002025000052526593,1561097980,,,,0,5.280928588216225,5,6.0,24.399999618530273,0.0,0.0,32.19520940713541,66.7128,I,
Raw,1726564141000,16624000000,18,706721.2582279171,-1410599342376999936,0.0,147.66293504598335,-2716.193350512679,0.0,0,38,0.0,47,205744874105566,316,25.899999618530273,-660.2667846679688,0.14999,17,-11479.604551099454,0.002025000052526593,1561097980,,,,0,7.180438852833358,5,6.0,25.899999618530273,0.0,0.0,32.19520940713541,66.7128,I,
Raw,1726564141000,16624000000,18,706721.2582279171,-1410599342376999936,0.0,147.66293504598335,-2716.193350512679,0.0,0,13,0.0,47,205744880847833,74,29.600000381469727,-763.8511352539062,0.14999,16,-13926.015267360703,0.0006249999860301614,1561097980,,,,0,11.56295667845102,5,6.0,29.600000381469727,0.0,0.0,32.19520940713541,66.7128,I,
Raw,1726564141000,16624000000,18,706721.2582279171,-1410599342376999936,0.0,147.66293504598335,-2716.193350512679,0.0,0,10,0.0,47,205758925257364,487,23.615999221801758,-336.0883595482871,0.14999,16,-12854.554942834719,0.009999999776482582,1575420030,,,,0,3.036700196192709,1,6.0,23.615999221801758,0.0,0.0,0.0,66.7128,C,
Raw,1726564141000,16624000000,18,706721.2582279171,-1410599342376999936,0.0,147.66293504598335,-2716.193350512679,0.0,0,14,0.0,17,129320,74,0.0,-1300.6143466187773,0.14999,17,-21624.858535604304,0.0006249999860301614,1598062460,,,,0,12.798087985085369,3,6.0,31.0,0.0,0.0,14.532951342332808,66.7128,C,
Raw,1726564141000,16624000000,18,706721.2582279171,-1410599342376999936,0.0,147.66293504598335,-2716.193350512679,0.0,0,3,0.0,17,715315,487,0.0,-1178.960045341647,0.14999,16,-15811.590529014993,0.009999999776482582,1604812540,,,,0,0.0,3,6.0,18.0,0.0,0.0,14.532951342332808,66.7128,C,
Raw,1726564141000,16624000000,18,706721.2582279171,-1410599342376999936,0.0,147.66293504598335,-2716.193350512679,0.0,0,2,0.0,17,388003,487,0.0,-891.7534691370441,0.14999,16,-14435.609939313716,0.009999999776482582,1599750020,,,,0,0.0,3,6.0,20.0,0.0,0.0,14.532951342332808,66.7128,C,
Raw,1726564141000,16624000000,18,706721.2582279171,-1410599342376999936,0.0,147.66293504598335,-2716.193350512679,0.0,0,2,0.0,47,205758924095828,235,29.0939998626709,-813.396924352742,0.14999,16,-13890.413541914619,0.0008999999845400453,1575420030,,,,0,10.428573577702096,1,6.0,29.0939998626709,0.0,0.0,0.0,66.7128,C,
Raw,1726564141000,16624000000,18,706721.2582279171,-1410599342376999936,0.0,147.66293504598335,-2716.193350512679,0.0,0,3,0.0,47,205758922590009,487,20.09000015258789,-1438.455053144426,0.14999,16,-19675.515178849968,0.009999999776482582,1575420030,,,,0,0.0,1,6.0,20.09000015258789,0.0,0.0,0.0,66.7128,C,
Raw,1726564141000,16624000000,18,706721.2582279171,-1410599342376999936,0.0,147.66293504598335,-2716.193350512679,0.0,0,20,0.0,47,205744923829341,235,27.479999542236328,-910.2423095703125,0.14999,16,-14692.529192964294,0.0008999999845400453,1561097980,,,,0,10.881360887005513,5,6.0,27.479999542236328,0.0,0.0,32.19520940713541,66.7128,I,
Raw,1726564141000,16624000000,18,706721.2582279171,-1410599342376999936,0.0,147.66293504598335,-2716.193350512679,0.0,0,8,0.0,47,205744877002279,316,25.097999572753906,-706.0730590820312,0.14999,16,-12884.619979058838,0.002025000052526593,1561097980,,,,0,5.183878532327983,5,6.0,25.097999572753906,0.0,0.0,32.19520940713541,66.7128,I,
Raw,1726564141000,16624000000,18,706721.2582279171,-1410599342376999936,0.0,147.66293504598335,-2716.193350512679,0.0,0,29,0.0,47,205758916108248,396,21.299999237060547,-790.3955483205693,0.14999,28,-13922.966872851115,0.004900000058114529,1575420030,,,,0,1.1718943053169462,6,6.0,21.299999237060547,0.0,0.0,22.397780047020476,66.7128,C,
Raw,1726564141000,16624000000,18,706721.2582279171,-1410599342376999936,0.0,147.66293504598335,-2716.193350512679,0.0,0,60,0.0,47,205744880783851,58,33.599998474121094,-823.2470092773438,0.14999,16,-14068.87632601613,0.00039999998989515007,1561097980,,,,0,15.910506929061327,5,6.0,33.599998474121094,0.0,0.0,32.19520940713541,66.7128,I,
Raw,1726564141000,16624000000,18,706721.2582279171,-1410599342376999936,0.0,147.66293504598335,-2716.193350512679,0.0,0,9,0.0,47,205744875912821,487,22.392000198364258,-658.4987182617188,0.14999,16,-12653.75270130914,0.009999999776482582,1561097980,,,,0,3.58071279404925,5,6.0,22.392000198364258,0.0,0.0,32.19520940713541,66.7128,I,
Raw,1726564141000,16624000000,18,706721.2582279171,-1410599342376999936,0.0,147.66293504598335,-2716.193350512679,0.0,0,33,0.0,47,205758918778598,487,20.299999237060547,-564.2986970695531,0.14999,24,-12038.669005929845,0.009999999776482582,1575420030,,,,0,0.0,6,6.0,20.299999237060547,0.0,0.0,22.397780047020476,66.7128,C,
Raw,1726564141000,16624000000,18,706721.2582279171,-1410599342376999936,0.0,147.66293504598335,-2716.193350512679,0.0,0,21,0.0,47,205758919030308,487,20.899999618530273,-1107.9504377236512,0.14999,25,-15797.186312288262,0.009999999776482582,1575420030,,,,0,0.5303626515000996,6,6.0,20.899999618530273,0.0,0.0,22.397780047020476,66.7128,C,
