# 
# Header Description:
# 
# Version: v3.0.6.4 Platform: 13 Manufacturer: OPPO Model: CPH2371
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2
# 
# Accel,utcTimeMillis,elapsedRealtimeNanos,AccelXMps2,AccelYMps2,AccelZMps2
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
# 
# Gyro,utcTimeMillis,elapsedRealtimeNanos,GyroXRadPerSec,GyroYRadPerSec,GyroZRadPerSec
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT
# 
# Mag,utcTimeMillis,elapsedRealtimeNanos,MagXMicroT,MagYMicroT,MagZMicroT
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
# Agc,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,AgcDb,CarrierFrequencyHz,ConstellationType
# 
Raw,1726562426999,20491000000,18,103.23299386232249,-1410597624508999936,0.0,103.23299386232249,-3027.1065855682014,0.0,0,39,0.0,47,204030872074259,316,25.200000762939453,-747.037109375,0.14999,20,-15376.093189264844,0.002025000052526593,1561097980,,,,0,6.277344407383069,5,6.0,25.200000762939453,0.0,0.0,3.8053649777121152,66.7128,I,
Raw,1726562426999,20491000000,18,103.23299386232249,-1410597624508999936,0.0,103.23299386232249,-3027.1065855682014,0.0,0,1,0.0,17,130401,74,32.382999420166016,-1187.0179233555339,0.14999,17,-21353.636263571927,0.0006249999860301614,1575420030,,,,0,14.373162223368052,1,6.0,32.382999420166016,0.0,0.0,0.0,66.7128,C,
Raw,1726562426999,20491000000,18,103.23299386232249,-1410597624508999936,0.0,103.23299386232249,-3027.1065855682014,0.0,0,29,0.0,47,204044915778521,396,21.600000381469727,-846.2905051149597,0.14999,25,-18019.743364440903,0.004900000058114529,1575420030,,,,0,1.6045800327763717,6,6.0,21.600000381469727,0.0,0.0,12.658471365492726,66.7128,C,
Raw,1726562426999,20491000000,18,103.23299386232249,-1410597624508999936,0.0,103.23299386232249,-3027.1065855682014,0.0,0,60,0.0,16905,204030880249988,235,28.690000534057617,-898.5745239257812,0.14999,16,-18545.655518879263,0.0008999999845400453,1561097980,,,,0,10.52678554779688,5,6.0,28.690000534057617,0.0,0.0,3.8053649777121152,66.7128,I,
Raw,1726562426999,20491000000,18,103.23299386232249,-1410597624508999936,0.0,103.23299386232249,-3027.1065855682014,0.0,0,3,0.0,32995,42026925198253,487,19.200000762939453,-1219.7727554800892,0.14999,16,-20063.073311952056,0.009999999776482582,1604812540,,,,0,0.0,3,6.0,19.200000762939453,0.0,0.0,-31.812349832428843,66.7128,C,
Raw,1726562426999,20491000000,18,103.23299386232249,-1410597624508999936,0.0,103.23299386232249,-3027.1065855682014,0.0,0,12,0.0,17,661465,487,0.0,-272.830785687589,0.14999,16,-12809.795074293943,0.009999999776482582,1601437440,,,,0,0.0,3,6.0,19.0,0.0,0.0,-31.812349832428843,66.7128,C,
Raw,1726562426999,20491000000,18,103.23299386232249,-1410597624508999936,0.0,103.23299386232249,-3027.1065855682014,0.0,0,13,0.0,17,862294,487,0.0,-801.5816644620605,0.14999,20,-16689.90086292594,0.009999999776482582,1600875010,,,,0,0.0,3,6.0,20.0,0.0,0.0,-31.812349832428843,66.7128,C,
Raw,1726562426999,20491000000,18,103.23299386232249,-1410597624508999936,0.0,103.23299386232249,-3027.1065855682014,0.0,0,2,0.0,17,256589,396,0.0,-1019.1122465461407,0.14999,16,-20356.398670747865,0.004900000058114529,1599750020,,,,0,2.377291777922136,3,6.0,23.0,0.0,0.0,-31.812349832428843,66.7128,C,
Raw,1726562426999,20491000000,18,103.23299386232249,-1410597624508999936,0.0,103.23299386232249,-3027.1065855682014,0.0,0,17,0.0,32995,42026926349707,487,20.229999542236328,-395.684136627424,0.14999,16,-16239.068617559904,0.009999999776482582,1604249980,,,,0,0.0,3,6.0,20.229999542236328,0.0,0.0,-31.812349832428843,66.7128,C,
Raw,1726562426999,20491000000,18,103.23299386232249,-1410597624508999936,0.0,103.23299386232249,-3027.1065855682014,0.0,0,26,0.0,16431,204044930159426,74,30.82900047302246,-1210.389201297575,0.14999,17,-23897.04620867958,0.0006249999860301614,1575420030,,,,0,12.545535593618878,1,6.0,30.82900047302246,0.0,0.0,0.0,66.7128,C,
Raw,1726562426999,20491000000,18,103.23299386232249,-1410597624508999936,0.0,103.23299386232249,-3027.1065855682014,0.0,0,21,0.0,47,204044924813462,487,20.384000778198242,-876.6065729458169,0.14999,16,-18390.026250744042,0.009999999776482582,1575420030,,,,0,0.0,1,6.0,20.384000778198242,0.0,0.0,0.0,66.7128,C,
Raw,1726562426999,20491000000,18,103.23299386232249,-1410597624508999936,0.0,103.23299386232249,-3027.1065855682014,0.0,0,2,0.0,47,204044923132497,487,21.173999786376953,-1053.0051838734366,0.14999,16,-19735.2837726203,0.009999999776482582,1575420030,,,,0,0.0,1,6.0,21.173999786376953,0.0,0.0,0.0,66.7128,C,
Raw,1726562426999,20491000000,18,103.23299386232249,-1410597624508999936,0.0,103.23299386232249,-3027.1065855682014,0.0,0,13,0.0,47,204030880380471,396,22.5,-921.776611328125,0.14999,16,-18826.085016600402,0.004900000058114529,1561097980,,,,0,2.7975817280247295,5,6.0,22.5,0.0,0.0,3.8053649777121152,66.7128,I,
Raw,1726562426999,20491000000,18,103.23299386232249,-1410597624508999936,0.0,103.23299386232249,-3027.1065855682014,0.0,0,36,0.0,16905,204030922205600,235,26.0,-1406.6187744140625,0.14999,17,-19714.610570940735,0.0008999999845400453,1561097980,,,,0,7.272239597842887,5,6.0,26.0,0.0,0.0,3.8053649777121152,66.7128,I,
Raw,1726562426999,20491000000,18,103.23299386232249,-1410597624508999936,0.0,103.23299386232249,-3027.1065855682014,0.0,0,8,0.0,47,204030876876402,316,24.768999099731445,-861.4141235351562,0.14999,16,-17777.07758779238,0.002025000052526593,1561097980,,,,0,5.529236083464882,5,6.0,24.768999099731445,0.0,0.0,3.8053649777121152,66.7128,I,
Raw,1726562426999,20491000000,18,103.23299386232249,-1410597624508999936,0.0,103.23299386232249,-3027.1065855682014,0.0,0,9,0.0,47,204030876228196,487,18.614999771118164,-757.5235595703125,0.14999,16,-15912.914909807696,0.009999999776482582,1561097980,,,,0,0.0,5,6.0,18.614999771118164,0.0,0.0,3.8053649777121152,66.7128,I,
Raw,1726562426999,20491000000,18,103.23299386232249,-1410597624508999936,0.0,103.23299386232249,-3027.1065855682014,0.0,0,20,0.0,47,204030922554006,316,24.799999237060547,-1050.4212646484375,0.14999,20,-20096.142375281277,0.002025000052526593,1561097980,,,,0,5.8006922272503605,5,6.0,24.799999237060547,0.0,0.0,3.8053649777121152,66.7128,I,
Raw,1726562426999,20491000000,18,103.23299386232249,-1410597624508999936,0.0,103.23299386232249,-3027.1065855682014,0.0,0,16,0.0,16431,204044923599320,487,21.391000747680664,-1499.5946076279918,0.14999,16,-20080.39245470526,0.009999999776482582,1575420030,,,,0,0.0,1,6.0,21.391000747680664,0.0,0.0,0.0,66.7128,C,
Raw,1726562426999,20491000000,18,103.23299386232249,-1410597624508999936,0.0,103.23299386232249,-3027.1065855682014,0.0,0,27,0.0,47,204044914411952,316,23.899999618530273,-885.0493680069255,0.14999,24,-18206.933388551628,0.002025000052526593,1575420030,,,,0,4.733957413105509,6,6.0,23.899999618530273,0.0,0.0,12.658471365492726,66.7128,C,
Raw,1726562426999,20491000000,18,103.23299386232249,-1410597624508999936,0.0,103.23299386232249,-3027.1065855682014,0.0,0,33,0.0,47,204044919320589,396,21.200000762939453,-778.7725817530169,0.14999,28,-16512.95435456475,0.004900000058114529,1575420030,,,,0,1.0090522353811002,6,6.0,21.200000762939453,0.0,0.0,12.658471365492726,66.7128,C,
Raw,1726562426999,20491000000,18,103.23299386232249,-1410597624508999936,0.0,103.23299386232249,-3027.1065855682014,0.0,0,32,0.0,16905,204030915634762,396,21.899999618530273,-729.7637939453125,0.14999,16,-18345.21173452268,0.004900000058114529,1561097980,,,,0,2.0074109023512583,5,6.0,21.899999618530273,0.0,0.0,3.8053649777121152,66.7128,I,
Raw,1726562426999,20491000000,18,103.23299386232249,-1410597624508999936,0.0,103.23299386232249,-3027.1065855682014,0.0,0,19,0.0,16905,204030917830579,396,21.799999237060547,-1256.5927734375,0.14999,16,-19824.728506865875,0.004900000058114529,1561097980,,,,0,1.7981022287879587,5,6.0,21.799999237060547,0.0,0.0,3.8053649777121152,66.7128,I,
Status,1726562427000,66,0,1,31,1575420030,26.40,335.0,70.0,1,0,0,26.4
Status,1726562427000,66,1,2,127,1575420030,30.00,242.0,60.0,0,0,0,30.0
Status,1726562427000,66,2,1,26,1575420030,31.50,135.0,53.0,1,0,0,31.5
Status,1726562427000,66,3,2,136,1575420030,0.00,253.0,47.0,0,0,0,0.0
Status,1726562427000,66,4,1,21,1575420030,20.40,266.0,40.0,1,0,0,20.4
Status,1726562427000,66,5,1,28,1575420030,24.40,22.0,40.0,1,0,0,24.4
Status,1726562427000,66,6,1,10,1575420030,29.80,117.0,38.0,1,0,0,29.8
Status,1726562427000,66,7,2,123,1575420030,0.00,257.0,35.0,0,0,0,0.0
Status,1726562427000,66,8,1,2,1575420030,21.10,286.0,31.0,1,0,0,21.1
Status,1726562427000,66,9,1,16,1575420030,24.30,174.0,29.0,1,0,0,24.3
Status,1726562427000,66,10,1,32,1575420030,20.50,51.0,22.0,1,0,0,20.5
Status,1726562427000,66,11,1,3,1575420030,0.00,326.0,9.0,0,0,0,0.0
Status,1726562427000,66,12,1,27,1575420030,0.00,190.0,8.0,0,0,0,0.0
Status,1726562427000,66,13,1,4,1575420030,0.00,285.0,5.0,0,0,0,0.0
Status,1726562427000,66,14,1,23,1575420030,0.00,134.0,4.0,0,0,0,0.0
Status,1726562427000,66,15,1,8,1575420030,0.00,220.0,3.0,0,0,0,0.0
Status,1726562427000,66,16,1,25,1575420030,0.00,44.0,2.0,0,0,0,0.0
Status,1726562427000,66,17,1,1,1575420030,29.10,0.0,0.0,0,0,0,29.1
Status,1726562427000,66,18,3,13,1602000000,21.20,70.0,65.0,1,0,0,21.2
Status,1726562427000,66,19,3,14,1602000000,24.10,187.0,39.0,1,0,0,24.1
Status,1726562427000,66,20,3,2,1602000000,19.60,43.0,28.0,1,0,0,19.6
Status,1726562427000,66,21,3,17,1602000000,17.30,224.0,24.0,1,0,0,17.3
Status,1726562427000,66,22,3,12,1602000000,23.80,34.0,23.0,1,0,0,23.8
Status,1726562427000,66,23,3,18,1602000000,0.00,277.0,23.0,0,0,0,0.0
Status,1726562427000,66,24,3,3,1602000000,20.00,346.0,21.0,1,0,0,20.0
Status,1726562427000,66,25,3,1,1602000000,0.00,91.0,10.0,0,0,0,0.0
Status,1726562427000,66,26,3,19,1602000000,0.00,314.0,6.0,0,0,0,0.0
Status,1726562427000,66,27,3,24,1602000000,0.00,177.0,3.0,0,0,0,0.0
Status,1726562427000,66,28,6,33,1575420030,24.20,259.0,53.0,1,0,0,24.2
Status,1726562427000,66,29,6,21,1575420030,0.00,148.0,43.0,0,0,0,0.0
Status,1726562427000,66,30,6,26,1575420030,0.00,185.0,38.0,0,0,0,0.0
Status,1726562427000,66,31,6,29,1575420030,20.00,12.0,37.0,1,0,0,20.0
Status,1726562427000,66,32,6,27,1575420030,19.80,78.0,34.0,1,0,0,19.8
Status,1726562427000,66,33,6,19,1575420030,0.00,317.0,30.0,0,0,0,0.0
Status,1726562427000,66,34,6,12,1575420030,0.00,312.0,17.0,0,0,0,0.0
Status,1726562427000,66,35,6,7,1575420030,0.00,62.0,11.0,0,0,0,0.0
Status,1726562427000,66,36,5,46,1561097980,0.00,98.0,79.0,0,0,0,0.0
Status,1726562427000,66,37,5,56,1561097980,0.00,67.0,77.0,0,0,0,0.0
Status,1726562427000,66,38,5,2,1561097980,25.90,148.0,75.0,1,0,0,25.9
Status,1726562427000,66,39,5,60,1561097980,24.20,169.0,75.0,1,0,0,24.2
Status,1726562427000,66,40,5,13,1561097980,22.50,115.0,67.0,1,0,0,22.5
Status,1726562427000,66,41,5,5,1561097980,0.00,241.0,65.0,0,0,0,0.0
Status,1726562427000,66,42,5,9,1561097980,23.00,3.0,60.0,1,0,0,23.0
Status,1726562427000,66,43,5,8,1561097980,24.80,127.0,52.0,1,0,0,24.8
Status,1726562427000,66,44,5,3,1561097980,0.00,109.0,49.0,0,0,0,0.0
Status,1726562427000,66,45,5,61,1561097980,0.00,109.0,49.0,0,0,0,0.0
Status,1726562427000,66,46,5,6,1561097980,21.80,17.0,48.0,1,0,0,21.8
Status,1726562427000,66,47,5,20,1561097980,29.70,35.0,46.0,1,0,0,29.7
Status,1726562427000,66,48,5,16,1561097980,0.00,21.0,41.0,0,0,0,0.0
Status,1726562427000,66,49,5,36,1561097980,28.00,207.0,39.0,1,0,0,28.0
Status,1726562427000,66,50,5,38,1561097980,0.00,134.0,38.0,0,0,0,0.0
Status,1726562427000,66,51,5,39,1561097980,28.00,26.0,33.0,1,0,0,28.0
Status,1726562427000,66,52,5,37,1561097980,24.40,41.0,28.0,1,0,0,24.4
Status,1726562427000,66,53,5,19,1561097980,21.80,335.0,27.0,1,0,0,21.8
Status,1726562427000,66,54,5,10,1561097980,16.20,151.0,23.0,1,0,0,16.2
Status,1726562427000,66,55,5,7,1561097980,0.00,139.0,22.0,0,0,0,0.0
Status,1726562427000,66,56,5,29,1561097980,0.00,231.0,21.0,0,0,0,0.0
Status,1726562427000,66,57,5,32,1561097980,21.00,95.0,20.0,1,0,0,21.0
Status,1726562427000,66,58,5,59,1561097980,0.00,96.0,18.0,0,0,0,0.0
Status,1726562427000,66,59,5,1,1561097980,0.00,96.0,14.0,0,0,0,0.0
Status,1726562427000,66,60,5,30,1561097980,0.00,177.0,12.0,0,0,0,0.0
Status,1726562427000,66,61,5,40,1561097980,0.00,132.0,10.0,0,0,0,0.0
Status,1726562427000,66,62,5,35,1561097980,0.00,284.0,5.0,0,0,0,0.0
Status,1726562427000,66,63,4,196,1575420030,0.00,82.0,41.0,0,0,0,0.0
Status,1726562427000,66,64,4,199,1575420030,0.00,58.0,19.0,0,0,0,0.0
Status,1726562427000,66,65,4,194,1575420030,0.00,79.0,17.0,0,0,0,0.0
Fix,GPS,12.9368433333,77.5432050000,754.3000000000001,2.8397224,2.8,289.79,1726562428000,2.0,24.0,125034780000000,34.5,0,,,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,31,0.0,16431,204045932592195,316,26.42099952697754,-720.1189242040447,0.14999,17,-15453.076301450588,0.002025000052526593,1575420030,,,,0,6.973432601984156,1,6.0,26.42099952697754,0.0,0.0,0.0,66.7128,C,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,10,0.0,16431,204045926995898,74,29.770000457763672,-580.4404414898236,0.14999,21,-12575.02880021607,0.0006249999860301614,1575420030,,,,0,11.251029000885776,1,6.0,29.770000457763672,0.0,0.0,0.0,66.7128,C,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,28,0.0,47,204045926334832,396,24.358999252319336,-394.5362527718628,0.14999,17,-8681.523679328826,0.004900000058114529,1575420030,,,,0,4.0902637456774835,1,6.0,24.358999252319336,0.0,0.0,0.0,66.7128,C,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,32,0.0,47,204045920885081,487,20.500999450683594,-763.6355935001317,0.14999,16,-17240.19476755251,0.009999999776482582,1575420030,,,,0,0.0,1,6.0,20.500999450683594,0.0,0.0,0.0,66.7128,C,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,6,0.0,47,204031875923153,487,21.76099967956543,-748.5012817382812,0.14999,16,-16531.107588645948,0.009999999776482582,1561097980,,,,0,2.3454259131152853,5,6.0,21.76099967956543,0.0,0.0,1.6503070678093352,66.7128,I,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,2,0.0,47,204031881030278,316,25.899999618530273,-898.87841796875,0.14999,16,-19364.288688428063,0.002025000052526593,1561097980,,,,0,7.158696940009075,5,6.0,25.899999618530273,0.0,0.0,1.6503070678093352,66.7128,I,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,39,0.0,47,204031872076751,316,28.0,-746.5257568359375,0.14999,17,-16123.261691606664,0.002025000052526593,1561097980,,,,0,9.7144285296316,5,6.0,28.0,0.0,0.0,1.6503070678093352,66.7128,I,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,1,0.0,17,134357,235,29.052000045776367,-1186.4933149196845,0.14999,20,-22540.50748878712,0.0008999999845400453,1575420030,,,,0,10.38171512526397,1,6.0,29.052000045776367,0.0,0.0,0.0,66.7128,C,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,29,0.0,47,204045915781343,487,20.0,-845.4777615817726,0.14999,28,-18865.898057203172,0.009999999776482582,1575420030,,,,0,0.0,6,6.0,20.0,0.0,0.0,7.030729093296525,66.7128,C,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,60,0.0,16905,204031880252992,316,24.200000762939453,-904.395751953125,0.14999,16,-19446.148076145273,0.002025000052526593,1561097980,,,,0,5.105450102066121,5,6.0,24.200000762939453,0.0,0.0,1.6503070678093352,66.7128,I,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,3,0.0,32995,42027925202319,487,21.200000762939453,-1217.8733847053766,0.14999,16,-21282.095390571994,0.009999999776482582,1604812540,,,,0,0.0,3,6.0,21.200000762939453,0.0,0.0,-36.765265687656346,66.7128,C,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,12,0.0,17,662474,316,0.0,-271.61726271981837,0.14999,16,-13082.503591441095,0.002025000052526593,1601437440,,,,0,4.582395730036358,3,6.0,24.0,0.0,0.0,-36.765265687656346,66.7128,C,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,13,0.0,17,864961,487,0.0,-799.8141410211628,0.14999,16,-17490.81494850612,0.009999999776482582,1600875010,,,,0,1.0105076458466469,3,6.0,20.0,0.0,0.0,-36.765265687656346,66.7128,C,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,2,0.0,17,259985,487,0.0,-1017.8413517257945,0.14999,16,-21375.153495397106,0.009999999776482582,1599750020,,,,0,0.0,3,6.0,20.0,0.0,0.0,-36.765265687656346,66.7128,C,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,17,0.0,32995,42027926350973,487,23.799999237060547,-395.1113334425565,0.14999,16,-16633.902779730724,0.009999999776482582,1604249980,,,,0,0.0,3,6.0,23.799999237060547,0.0,0.0,-36.765265687656346,66.7128,C,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,14,0.0,32995,42027930248274,396,0.0,-1570.5523367744706,0.14999,16,-20625.75228774249,0.004900000058114529,1598062460,,,,0,4.906596909317585,3,6.0,23.0,0.0,0.0,-36.765265687656346,66.7128,C,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,26,0.0,16431,204045930163457,74,31.499000549316406,-1208.9903383854755,0.14999,21,-25106.855005099587,0.0006249999860301614,1575420030,,,,0,13.339578862351617,1,6.0,31.499000549316406,0.0,0.0,0.0,66.7128,C,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,21,0.0,47,204045924816382,487,20.406999588012695,-875.7799848045989,0.14999,16,-19265.550386263065,0.009999999776482582,1575420030,,,,0,0.0,1,6.0,20.406999588012695,0.0,0.0,0.0,66.7128,C,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,2,0.0,47,204045923136008,487,21.097000122070312,-1051.7829558597698,0.14999,16,-20787.66416931043,0.009999999776482582,1575420030,,,,0,0.0,1,6.0,21.097000122070312,0.0,0.0,0.0,66.7128,C,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,13,0.0,47,204031880383545,487,22.5,-917.9962158203125,0.14999,16,-19745.82473875891,0.009999999776482582,1561097980,,,,0,2.7975817280247295,5,6.0,22.5,0.0,0.0,1.6503070678093352,66.7128,I,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,36,0.0,16905,204031922210294,235,28.0,-1405.7889404296875,0.14999,21,-21121.155812621644,0.0008999999845400453,1561097980,,,,0,9.685996786935716,5,6.0,28.0,0.0,0.0,1.6503070678093352,66.7128,I,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,8,0.0,47,204031876879273,396,24.75,-859.85595703125,0.14999,17,-18637.853016950135,0.004900000058114529,1561097980,,,,0,5.390258884358326,5,6.0,24.75,0.0,0.0,1.6503070678093352,66.7128,I,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,9,0.0,47,204031876230718,396,23.0,-755.0339965820312,0.14999,16,-16669.06983818446,0.004900000058114529,1561097980,,,,0,3.5218251811136247,5,6.0,23.0,0.0,0.0,1.6503070678093352,66.7128,I,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,20,0.0,47,204031922557511,74,29.700000762939453,-1049.487548828125,0.14999,17,-21146.78334421857,0.0006249999860301614,1561097980,,,,0,11.595671932336202,5,6.0,29.700000762939453,0.0,0.0,1.6503070678093352,66.7128,I,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,16,0.0,16431,204045923604325,487,24.257999420166016,-1497.466812165549,0.14999,16,-21579.454169897206,0.009999999776482582,1575420030,,,,0,3.9715481440673663,1,6.0,24.257999420166016,0.0,0.0,0.0,66.7128,C,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,27,0.0,47,204045914414901,396,19.799999237060547,-884.1535568255539,0.14999,24,-19091.728347483877,0.004900000058114529,1575420030,,,,0,0.0,6,6.0,19.799999237060547,0.0,0.0,7.030729093296525,66.7128,C,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,37,0.0,16905,204031917936446,316,24.399999618530273,-408.9446105957031,0.14999,16,-19206.438428350553,0.002025000052526593,1561097980,,,,0,5.296356460190729,5,6.0,24.399999618530273,0.0,0.0,1.6503070678093352,66.7128,I,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,33,0.0,47,204045919323186,316,24.200000762939453,-778.354456007122,0.14999,24,-17291.14715282151,0.002025000052526593,1575420030,,,,0,5.056357337168585,6,6.0,24.200000762939453,0.0,0.0,7.030729093296525,66.7128,C,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,32,0.0,16905,204031915637201,487,21.0,-727.9766845703125,0.14999,16,-19074.36516224506,0.009999999776482582,1561097980,,,,0,0.6684751097389946,5,6.0,21.0,0.0,0.0,1.6503070678093352,66.7128,I,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,10,0.0,16905,204031869246325,797,16.200000762939453,-1048.0611572265625,0.14999,16,-20397.864670576706,0.02250000089406967,1561097980,,,,0,0.0,5,6.0,16.200000762939453,0.0,0.0,1.6503070678093352,66.7128,I,
Raw,1726562427999,21491000000,18,87.77335341663526,-1410597624508999936,0.0,87.77335341663526,-3022.210864256697,0.0,0,19,0.0,16905,204031917834763,487,21.799999237060547,-1251.8436279296875,0.14999,16,-21079.04125304468,0.009999999776482582,1561097980,,,,0,1.7981022287879587,5,6.0,21.799999237060547,0.0,0.0,1.6503070678093352,66.7128,I,
Fix,FLP,12.9368399000,77.5432005000,754.3000000000001,2.8210566,5.831,289.1055,1726562428646,2.0,24.0,125034780000000,34.5,0,,,
Status,1726562428000,66,0,1,31,1575420030,26.60,335.0,70.0,1,0,0,26.6
Status,1726562428000,66,1,2,127,1575420030,24.00,242.0,60.0,0,0,0,24.0
Status,1726562428000,66,2,1,26,1575420030,28.30,135.0,53.0,1,0,0,28.3
Status,1726562428000,66,3,2,136,1575420030,0.00,253.0,47.0,0,0,0,0.0
Status,1726562428000,66,4,1,21,1575420030,20.30,266.0,40.0,1,0,0,20.3
Status,1726562428000,66,5,1,28,1575420030,28.60,22.0,40.0,1,0,0,28.6
Status,1726562428000,66,6,1,10,1575420030,27.40,117.0,38.0,1,0,0,27.4
