# 
# Header Description:
# 
# Version: v3.1.0.2 Platform: 13 Manufacturer: OPPO Model: CPH2371 GNSS Hardware Model Name: MTK_MNLD_default,MNL_VER_default
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,IsFullTracking
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2
# 
# Accel,utcTimeMillis,elapsedRealtimeNanos,AccelXMps2,AccelYMps2,AccelZMps2
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
# 
# Gyro,utcTimeMillis,elapsedRealtimeNanos,GyroXRadPerSec,GyroYRadPerSec,GyroZRadPerSec
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT
# 
# Mag,utcTimeMillis,elapsedRealtimeNanos,MagXMicroT,MagYMicroT,MagZMicroT
# 
# Pressure,utcTimeMillis,elapsedRealtimeNanos,PressureHpa
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
# Agc,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,AgcDb,CarrierFrequencyHz,ConstellationType
# 
Raw,1727334261000,23532000000,18,698816.9879176881,-1411369455468000000,0.0,68.2002193913454,-4177.401118513737,0.0,0,3,0.0,17,330896,797,0.0,-1304.6488973470043,0.14999,16,-30348.97015488148,0.02250000089406967,1604812540,,,,0,0.0,3,6.0,17.0,0.0,0.0,12.53842651831703,66.7128,C,,
Raw,1727334261000,23532000000,18,698816.9879176881,-1411369455468000000,0.0,68.2002193913454,-4177.401118513737,0.0,0,10,0.0,47,371078928770699,316,27.893999099731445,-1256.900765936258,0.14999,21,-29683.819988778076,0.002025000052526593,1575420030,,,,0,8.924893764931852,1,6.0,27.893999099731445,0.0,0.0,0.0,66.7128,C,,
Raw,1727334261000,23532000000,18,698816.9879176881,-1411369455468000000,0.0,68.2002193913454,-4177.401118513737,0.0,0,26,0.0,47,371078925086891,797,15.96500015258789,-1747.693514378492,0.14999,16,-38226.60000767711,0.02250000089406967,1575420030,,,,0,0.0,1,6.0,15.96500015258789,0.0,0.0,0.0,66.7128,C,,
Raw,1727334261000,23532000000,18,698816.9879176881,-1411369455468000000,0.0,68.2002193913454,-4177.401118513737,0.0,0,2,0.0,47,371078919527610,797,15.01099967956543,-1695.354206010359,0.14999,16,-36976.43104882785,0.02250000089406967,1575420030,,,,0,0.0,1,6.0,15.01099967956543,0.0,0.0,0.0,66.7128,C,,
Raw,1727334261000,23532000000,18,698816.9879176881,-1411369455468000000,0.0,68.2002193913454,-4177.401118513737,0.0,0,23,0.0,47,371078921940149,316,25.38800048828125,-897.8856425722324,0.14999,17,-24718.116765690593,0.002025000052526593,1575420030,,,,0,5.590424899126399,1,6.0,25.38800048828125,0.0,0.0,0.0,66.7128,C,,
Raw,1727334261000,23532000000,18,698816.9879176881,-1411369455468000000,0.0,68.2002193913454,-4177.401118513737,0.0,0,25,0.0,47,371064926342636,316,24.600000381469727,-1173.6533203125,0.14999,17,-28660.852131907173,0.002025000052526593,1561097980,,,,0,5.575072019056578,5,6.0,24.600000381469727,0.0,0.0,-19.266616972620955,66.7128,I,,
Raw,1727334261000,23532000000,18,698816.9879176881,-1411369455468000000,0.0,68.2002193913454,-4177.401118513737,0.0,0,28,0.0,47,371064921117733,316,24.399999618530273,-895.3329467773438,0.14999,20,-23503.308201079533,0.002025000052526593,1561097980,,,,0,5.390258884358326,5,6.0,24.399999618530273,0.0,0.0,-19.266616972620955,66.7128,I,,
Raw,1727334261000,23532000000,18,698816.9879176881,-1411369455468000000,0.0,68.2002193913454,-4177.401118513737,0.0,0,10,0.0,47,371078920427818,797,17.799999237060547,-977.7954192900122,0.14999,24,-25231.630214547113,0.02250000089406967,1575420030,,,,0,0.0,6,6.0,17.799999237060547,0.0,0.0,22.895078174692458,66.7128,C,,
Raw,1727334261000,23532000000,18,698816.9879176881,-1411369455468000000,0.0,68.2002193913454,-4177.401118513737,0.0,0,41,0.0,17,59671,316,0.0,-1477.9150390625,0.14999,16,-32173.03103214239,0.002025000052526593,1561097980,,,,0,6.927059489012773,5,6.0,26.0,0.0,0.0,-19.266616972620955,66.7128,I,,
Raw,1727334261000,23532000000,18,698816.9879176881,-1411369455468000000,0.0,68.2002193913454,-4177.401118513737,0.0,0,27,0.0,47,371064919028220,487,16.93000030517578,-1202.3370361328125,0.14999,16,-28945.468618543047,0.009999999776482582,1561097980,,,,0,0.0,5,6.0,16.93000030517578,0.0,0.0,-19.266616972620955,66.7128,I,,
Raw,1727334261000,23532000000,18,698816.9879176881,-1411369455468000000,0.0,68.2002193913454,-4177.401118513737,0.0,0,11,0.0,47,371078922697280,235,27.700000762939453,-1254.7266978912696,0.14999,25,-29691.21182768053,0.0008999999845400453,1575420030,,,,0,9.333116420829949,6,6.0,27.700000762939453,0.0,0.0,22.895078174692458,66.7128,C,,
Status,,68,0,1,31,1575420030,24.90,227.0,69.0,1,0,0,24.9
Status,,68,1,1,28,1575420030,24.70,20.0,68.0,1,0,0,24.7
Status,,68,2,2,127,1575420030,0.00,242.0,60.0,0,0,0,0.0
Status,,68,3,1,10,1575420030,28.30,76.0,48.0,1,0,0,28.3
Status,,68,4,1,21,1575420030,23.80,300.0,36.0,1,0,0,23.8
Status,,68,5,1,26,1575420030,20.60,163.0,32.0,1,0,0,20.6
Status,,68,6,1,32,1575420030,24.00,25.0,30.0,1,0,0,24.0
Status,,68,7,1,2,1575420030,15.10,312.0,21.0,1,0,0,15.1
Status,,68,8,1,23,1575420030,26.20,113.0,20.0,1,0,0,26.2
Status,,68,9,1,25,1575420030,0.00,66.0,14.0,0,0,0,0.0
Status,,68,10,1,27,1575420030,0.00,213.0,13.0,0,0,0,0.0
Status,,68,11,1,16,1575420030,0.00,189.0,10.0,0,0,0,0.0
Status,,68,12,1,8,1575420030,0.00,243.0,8.0,0,0,0,0.0
Status,,68,13,3,14,1602000000,24.70,148.0,48.0,1,0,0,24.7
Status,,68,14,3,18,1602000000,23.90,253.0,44.0,1,0,0,23.9
Status,,68,15,3,13,1602000000,0.00,58.0,38.0,0,0,0,0.0
Status,,68,16,3,19,1602000000,0.00,304.0,27.0,0,0,0,0.0
Status,,68,17,3,17,1602000000,0.00,195.0,26.0,0,0,0,0.0
Status,,68,18,3,3,1602000000,17.30,10.0,25.0,1,0,0,17.3
Status,,68,19,3,4,1602000000,0.00,320.0,14.0,0,0,0,0.0
Status,,68,20,3,2,1602000000,0.00,61.0,10.0,0,0,0,0.0
Status,,68,21,3,15,1602000000,0.00,189.0,10.0,0,0,0,0.0
Status,,68,22,3,12,1602000000,0.00,31.0,2.0,0,0,0,0.0
Status,,68,23,6,11,1575420030,26.10,277.0,66.0,1,0,0,26.1
Status,,68,24,6,10,1575420030,0.00,199.0,65.0,0,0,0,0.0
Status,,68,25,6,12,1575420030,0.00,171.0,44.0,0,0,0,0.0
Status,,68,26,6,6,1575420030,0.00,340.0,42.0,0,0,0,0.0
Status,,68,27,6,9,1575420030,0.00,309.0,37.0,0,0,0,0.0
Status,,68,28,6,4,1575420030,19.50,13.0,36.0,1,0,0,19.5
Status,,68,29,6,31,1575420030,0.00,141.0,31.0,0,0,0,0.0
Status,,68,30,6,36,1575420030,0.00,319.0,22.0,0,0,0,0.0
Status,,68,31,6,24,1575420030,0.00,190.0,11.0,0,0,0,0.0
Status,,68,32,6,5,1575420030,0.00,265.0,6.0,0,0,0,0.0
Status,,68,33,6,18,1575420030,0.00,139.0,1.0,0,0,0,0.0
Status,,68,34,5,2,1561097980,0.00,148.0,76.0,0,0,0,0.0
Status,,68,35,5,60,1561097980,0.00,169.0,76.0,0,0,0,0.0
Status,,68,36,5,9,1561097980,0.00,15.0,71.0,0,0,0,0.0
Status,,68,37,5,56,1561097980,0.00,113.0,69.0,0,0,0,0.0
Status,,68,38,5,5,1561097980,0.00,241.0,65.0,0,0,0,0.0
Status,,68,39,5,13,1561097980,0.00,78.0,61.0,0,0,0,0.0
Status,,68,40,5,6,1561097980,35.50,23.0,59.0,1,0,0,35.5
Status,,68,41,5,25,1561097980,21.80,78.0,58.0,1,0,0,21.8
Status,,68,42,5,8,1561097980,0.00,98.0,51.0,0,0,0,0.0
Status,,68,43,5,16,1561097980,0.00,26.0,50.0,0,0,0,0.0
Status,,68,44,5,3,1561097980,0.00,108.0,49.0,0,0,0,0.0
Status,,68,45,5,23,1561097980,0.00,181.0,48.0,0,0,0,0.0
Status,,68,46,5,61,1561097980,0.00,108.0,48.0,0,0,0,0.0
Status,,68,47,5,39,1561097980,25.10,27.0,42.0,1,0,0,25.1
Status,,68,48,5,38,1561097980,0.00,114.0,41.0,0,0,0,0.0
Status,,68,49,5,41,1561097980,0.00,352.0,36.0,0,0,0,0.0
Status,,68,50,5,28,1561097980,24.30,220.0,35.0,1,0,0,24.3
Status,,68,51,5,33,1561097980,0.00,54.0,32.0,0,0,0,0.0
Status,,68,52,5,27,1561097980,21.60,273.0,27.0,1,0,0,21.6
Status,,68,53,5,10,1561097980,0.00,158.0,18.0,0,0,0,0.0
Status,,68,54,5,59,1561097980,0.00,95.0,18.0,0,0,0,0.0
Status,,68,55,5,14,1561097980,0.00,78.0,17.0,0,0,0,0.0
Status,,68,56,5,7,1561097980,0.00,146.0,16.0,0,0,0,0.0
Status,,68,57,5,1,1561097980,0.00,95.0,14.0,0,0,0,0.0
Status,,68,58,5,57,1561097980,0.00,83.0,13.0,0,0,0,0.0
Status,,68,59,5,24,1561097980,0.00,43.0,12.0,0,0,0,0.0
Status,,68,60,5,43,1561097980,0.00,163.0,7.0,0,0,0,0.0
Status,,68,61,5,32,1561097980,0.00,305.0,6.0,0,0,0,0.0
Status,,68,62,5,37,1561097980,0.00,208.0,4.0,0,0,0,0.0
Status,,68,63,5,40,1561097980,0.00,139.0,3.0,0,0,0,0.0
Status,,68,64,4,196,1575420030,0.00,71.0,39.0,0,0,0,0.0
Status,,68,65,4,199,1575420030,0.00,50.0,20.0,0,0,0,0.0
Status,,68,66,4,194,1575420030,0.00,88.0,12.0,0,0,0,0.0
Status,,68,67,4,195,1575420030,0.00,137.0,4.0,0,0,0,0.0
Raw,1727334262000,24532000000,18,698425.4149415593,-1411369455468000000,0.0,70.67937055031868,-4166.7370165418015,0.0,0,21,0.0,47,371079923468106,396,23.844999313354492,-1505.4231876089336,0.14999,16,-36954.490300551275,0.004900000058114529,1575420030,,,,0,3.374603188186243,1,6.0,23.844999313354492,0.0,0.0,0.0,66.7128,C,,
Raw,1727334262000,24532000000,18,698425.4149415593,-1411369455468000000,0.0,70.67937055031868,-4166.7370165418015,0.0,0,31,0.0,47,371079932331483,316,24.861000061035156,-1480.9523318720217,0.14999,21,-36157.4083553419,0.002025000052526593,1575420030,,,,0,4.829422793111615,1,6.0,24.861000061035156,0.0,0.0,0.0,66.7128,C,,
Raw,1727334262000,24532000000,18,698425.4149415593,-1411369455468000000,0.0,70.67937055031868,-4166.7370165418015,0.0,0,28,0.0,47,371079931221088,396,24.656999588012695,-974.2481333786727,0.14999,17,-24579.420143390933,0.004900000058114529,1575420030,,,,0,5.780080679228824,1,6.0,24.656999588012695,0.0,0.0,0.0,66.7128,C,,
Raw,1727334262000,24532000000,18,698425.4149415593,-1411369455468000000,0.0,70.67937055031868,-4166.7370165418015,0.0,0,32,0.0,47,371079922961638,396,23.965999603271484,-1033.1438392761017,0.14999,16,-26733.944459648024,0.004900000058114529,1575420030,,,,0,3.5703498304361436,1,6.0,23.965999603271484,0.0,0.0,0.0,66.7128,C,,
Raw,1727334262000,24532000000,18,698425.4149415593,-1411369455468000000,0.0,70.67937055031868,-4166.7370165418015,0.0,0,39,0.0,47,371065874147872,396,25.100000381469727,-1078.83447265625,0.14999,21,-29466.05430756288,0.004900000058114529,1561097980,,,,0,6.1926033485179754,5,6.0,25.100000381469727,0.0,0.0,-16.135199180885753,66.7128,I,,
Raw,1727334262000,24532000000,18,698425.4149415593,-1411369455468000000,0.0,70.67937055031868,-4166.7370165418015,0.0,0,6,0.0,47,371065877858333,74,35.5,-1117.8128662109375,0.14999,16,-30975.787310952554,0.0006249999860301614,1561097980,,,,0,17.95254182580883,5,6.0,35.5,0.0,0.0,-16.135199180885753,66.7128,I,,
Raw,1727334262000,24532000000,18,698425.4149415593,-1411369455468000000,0.0,70.67937055031868,-4166.7370165418015,0.0,0,18,0.0,17,213984,316,0.0,-975.703049772664,0.14999,20,-24303.891525953768,0.002025000052526593,1600312450,,,,0,4.672611603289264,3,6.0,24.0,0.0,0.0,9.340694661231757,66.7128,C,,
Raw,1727334262000,24532000000,18,698425.4149415593,-1411369455468000000,0.0,70.67937055031868,-4166.7370165418015,0.0,0,14,0.0,17,155197,316,0.0,-1743.9896647740782,0.14999,16,-39719.95265805306,0.002025000052526593,1598062460,,,,0,5.751665438734696,3,6.0,24.0,0.0,0.0,9.340694661231757,66.7128,C,,
Raw,1727334262000,24532000000,18,698425.4149415593,-1411369455468000000,0.0,70.67937055031868,-4166.7370165418015,0.0,0,3,0.0,17,335243,797,0.0,-1301.647831321032,0.14999,16,-31652.06898899279,0.02250000089406967,1604812540,,,,0,0.0,3,6.0,17.0,0.0,0.0,9.340694661231757,66.7128,C,,
Raw,1727334262000,24532000000,18,698425.4149415593,-1411369455468000000,0.0,70.67937055031868,-4166.7370165418015,0.0,0,10,0.0,47,371079928774891,235,28.29800033569336,-1254.1940056909998,0.14999,21,-30939.15219906879,0.0008999999845400453,1575420030,,,,0,9.432243198697735,1,6.0,28.29800033569336,0.0,0.0,0.0,66.7128,C,,
Raw,1727334262000,24532000000,18,698425.4149415593,-1411369455468000000,0.0,70.67937055031868,-4166.7370165418015,0.0,0,26,0.0,47,371079925092748,396,20.62700080871582,-1744.7354141015346,0.14999,16,-39973.237391126255,0.004900000058114529,1575420030,,,,0,0.0,1,6.0,20.62700080871582,0.0,0.0,0.0,66.7128,C,,
Raw,1727334262000,24532000000,18,698425.4149415593,-1411369455468000000,0.0,70.67937055031868,-4166.7370165418015,0.0,0,2,0.0,47,371079919533259,797,15.116000175476074,-1690.617863394527,0.14999,16,-38669.90615371681,0.02250000089406967,1575420030,,,,0,0.0,1,6.0,15.116000175476074,0.0,0.0,0.0,66.7128,C,,
Raw,1727334262000,24532000000,18,698425.4149415593,-1411369455468000000,0.0,70.67937055031868,-4166.7370165418015,0.0,0,23,0.0,47,371079921943138,316,26.211999893188477,-894.7004535568379,0.14999,21,-25614.447392341957,0.002025000052526593,1575420030,,,,0,6.70460543969358,1,6.0,26.211999893188477,0.0,0.0,0.0,66.7128,C,,
Raw,1727334262000,24532000000,18,698425.4149415593,-1411369455468000000,0.0,70.67937055031868,-4166.7370165418015,0.0,0,25,0.0,47,371065926346546,396,21.799999237060547,-1170.2156982421875,0.14999,20,-29833.01970445318,0.004900000058114529,1561097980,,,,0,1.8684337032447011,5,6.0,21.799999237060547,0.0,0.0,-16.135199180885753,66.7128,I,,
Raw,1727334262000,24532000000,18,698425.4149415593,-1411369455468000000,0.0,70.67937055031868,-4166.7370165418015,0.0,0,28,0.0,47,371065921120715,396,24.30500030517578,-892.2232666015625,0.14999,16,-24397.628172063036,0.004900000058114529,1561097980,,,,0,2.860296005081901,5,6.0,24.30500030517578,0.0,0.0,-16.135199180885753,66.7128,I,,
Raw,1727334262000,24532000000,18,698425.4149415593,-1411369455468000000,0.0,70.67937055031868,-4166.7370165418015,0.0,0,4,0.0,47,371079915364667,487,19.5,-1055.8052326184459,0.14999,24,-29034.145388590237,0.009999999776482582,1575420030,,,,0,0.0,6,6.0,19.5,0.0,0.0,23.122295017255674,66.7128,C,,
Raw,1727334262000,24532000000,18,698425.4149415593,-1411369455468000000,0.0,70.67937055031868,-4166.7370165418015,0.0,0,27,0.0,47,371065919032220,396,21.600000381469727,-1197.6365966796875,0.14999,16,-30145.298958581407,0.004900000058114529,1561097980,,,,0,1.5836249209524964,5,6.0,21.600000381469727,0.0,0.0,-16.135199180885753,66.7128,I,,
Raw,1727334262000,24532000000,18,698425.4149415593,-1411369455468000000,0.0,70.67937055031868,-4166.7370165418015,0.0,0,11,0.0,47,371079922701462,235,26.100000381469727,-1252.3003606462582,0.14999,25,-30944.679202951855,0.0008999999845400453,1575420030,,,,0,7.416697016598227,6,6.0,26.100000381469727,0.0,0.0,23.122295017255674,66.7128,C,,
Fix,FLP,12.9364082000,77.5432469000,799.0,3.085815,12.831,81.5121,1727334260126,1.5,45.0,122990267000000,1.0,0,,,
Status,,68,0,1,31,1575420030,25.30,227.0,69.0,1,0,0,25.3
Status,,68,1,1,28,1575420030,24.70,20.0,68.0,1,0,0,24.7
Status,,68,2,2,127,1575420030,0.00,242.0,60.0,0,0,0,0.0
Status,,68,3,1,10,1575420030,30.00,76.0,48.0,1,0,0,30.0
Status,,68,4,1,21,1575420030,29.20,300.0,36.0,1,0,0,29.2
Status,,68,5,1,26,1575420030,25.00,163.0,32.0,1,0,0,25.0
Status,,68,6,1,32,1575420030,24.10,25.0,30.0,1,0,0,24.1
Status,,68,7,1,2,1575420030,15.20,312.0,21.0,1,0,0,15.2
Status,,68,8,1,23,1575420030,25.80,113.0,20.0,1,0,0,25.8
Status,,68,9,1,25,1575420030,0.00,66.0,14.0,0,0,0,0.0
Status,,68,10,1,27,1575420030,0.00,213.0,13.0,0,0,0,0.0
Status,,68,11,1,16,1575420030,0.00,189.0,10.0,0,0,0,0.0
Status,,68,12,1,8,1575420030,0.00,243.0,8.0,0,0,0,0.0
Status,,68,13,3,14,1602000000,18.20,148.0,48.0,1,0,0,18.2
Status,,68,14,3,18,1602000000,23.90,253.0,44.0,1,0,0,23.9
Status,,68,15,3,13,1602000000,0.00,58.0,38.0,0,0,0,0.0
Status,,68,16,3,19,1602000000,0.00,304.0,27.0,0,0,0,0.0
Status,,68,17,3,17,1602000000,0.00,195.0,26.0,0,0,0,0.0
Status,,68,18,3,3,1602000000,17.30,10.0,25.0,1,0,0,17.3
Status,,68,19,3,4,1602000000,0.00,320.0,14.0,0,0,0,0.0
Status,,68,20,3,2,1602000000,0.00,61.0,10.0,0,0,0,0.0
Status,,68,21,3,15,1602000000,0.00,189.0,10.0,0,0,0,0.0
Status,,68,22,3,12,1602000000,0.00,31.0,2.0,0,0,0,0.0
Status,,68,23,6,11,1575420030,25.00,277.0,66.0,1,0,0,25.0
Status,,68,24,6,10,1575420030,0.00,199.0,65.0,0,0,0,0.0
Status,,68,25,6,12,1575420030,0.00,171.0,44.0,0,0,0,0.0
Status,,68,26,6,6,1575420030,0.00,340.0,42.0,0,0,0,0.0
Status,,68,27,6,9,1575420030,0.00,309.0,37.0,0,0,0,0.0
Status,,68,28,6,4,1575420030,19.60,13.0,36.0,1,0,0,19.6
Status,,68,29,6,31,1575420030,0.00,141.0,31.0,0,0,0,0.0
Status,,68,30,6,36,1575420030,0.00,319.0,22.0,0,0,0,0.0
Status,,68,31,6,24,1575420030,0.00,190.0,11.0,0,0,0,0.0
Status,,68,32,6,5,1575420030,0.00,265.0,6.0,0,0,0,0.0
Status,,68,33,6,18,1575420030,0.00,139.0,1.0,0,0,0,0.0
Status,,68,34,5,2,1561097980,0.00,148.0,76.0,0,0,0,0.0
Status,,68,35,5,60,1561097980,0.00,169.0,76.0,0,0,0,0.0
Status,,68,36,5,9,1561097980,0.00,15.0,71.0,0,0,0,0.0
Status,,68,37,5,56,1561097980,0.00,113.0,69.0,0,0,0,0.0
Status,,68,38,5,5,1561097980,0.00,241.0,65.0,0,0,0,0.0
Status,,68,39,5,13,1561097980,0.00,78.0,61.0,0,0,0,0.0
Status,,68,40,5,6,1561097980,34.20,23.0,59.0,1,0,0,34.2
Status,,68,41,5,25,1561097980,21.70,78.0,58.0,1,0,0,21.7
Status,,68,42,5,8,1561097980,0.00,98.0,51.0,0,0,0,0.0
Status,,68,43,5,16,1561097980,0.00,26.0,50.0,0,0,0,0.0
Status,,68,44,5,3,1561097980,0.00,108.0,49.0,0,0,0,0.0
Status,,68,45,5,23,1561097980,0.00,181.0,48.0,0,0,0,0.0
Status,,68,46,5,61,1561097980,0.00,108.0,48.0,0,0,0,0.0
Status,,68,47,5,39,1561097980,21.50,27.0,42.0,1,0,0,21.5
Status,,68,48,5,38,1561097980,0.00,114.0,41.0,0,0,0,0.0
Status,,68,49,5,41,1561097980,0.00,352.0,36.0,0,0,0,0.0
Status,,68,50,5,28,1561097980,24.30,220.0,35.0,1,0,0,24.3
Status,,68,51,5,33,1561097980,0.00,54.0,32.0,0,0,0,0.0
Status,,68,52,5,27,1561097980,29.50,273.0,27.0,1,0,0,29.5
Status,,68,53,5,10,1561097980,0.00,158.0,18.0,0,0,0,0.0
Status,,68,54,5,59,1561097980,0.00,95.0,18.0,0,0,0,0.0
Status,,68,55,5,14,1561097980,0.00,78.0,17.0,0,0,0,0.0
Status,,68,56,5,7,1561097980,0.00,146.0,16.0,0,0,0,0.0
Status,,68,57,5,1,1561097980,0.00,95.0,14.0,0,0,0,0.0
Status,,68,58,5,57,1561097980,0.00,83.0,13.0,0,0,0,0.0
Status,,68,59,5,24,1561097980,0.00,43.0,12.0,0,0,0,0.0
Status,,68,60,5,43,1561097980,0.00,163.0,7.0,0,0,0,0.0
Status,,68,61,5,32,1561097980,0.00,305.0,6.0,0,0,0,0.0
Status,,68,62,5,37,1561097980,0.00,208.0,4.0,0,0,0,0.0
Status,,68,63,5,40,1561097980,0.00,139.0,3.0,0,0,0,0.0
Status,,68,64,4,196,1575420030,0.00,71.0,39.0,0,0,0,0.0
Status,,68,65,4,199,1575420030,0.00,50.0,20.0,0,0,0,0.0
Status,,68,66,4,194,1575420030,0.00,88.0,12.0,0,0,0,0.0
Status,,68,67,4,195,1575420030,0.00,137.0,4.0,0,0,0,0.0
Raw,1727334263000,25532000000,18,698070.7424934619,-1411369455468000000,0.0,68.78884656808106,-4154.763023581155,0.0,0,21,0.0,47,371080923473083,235,29.163999557495117,-1501.3213740417052,0.14999,17,-38457.869650547276,0.0008999999845400453,1575420030,,,,0,10.519396445149589,1,6.0,29.163999557495117,0.0,0.0,0.0,66.7128,C,,
Raw,1727334263000,25532000000,18,698070.7424934619,-1411369455468000000,0.0,68.78884656808106,-4154.763023581155,0.0,0,31,0.0,47,371080932336418,316,25.260000228881836,-1477.367042976222,0.14999,17,-37636.834538636474,0.002025000052526593,1575420030,,,,0,5.396535383331153,1,6.0,25.260000228881836,0.0,0.0,0.0,66.7128,C,,
Raw,1727334263000,25532000000,18,698070.7424934619,-1411369455468000000,0.0,68.78884656808106,-4154.763023581155,0.0,0,28,0.0,47,371080931224327,316,24.70400047302246,-970.3806560628103,0.14999,20,-25551.898747067888,0.002025000052526593,1575420030,,,,0,5.891917713171426,1,6.0,24.70400047302246,0.0,0.0,0.0,66.7128,C,,
Raw,1727334263000,25532000000,18,698070.7424934619,-1411369455468000000,0.0,68.78884656808106,-4154.763023581155,0.0,0,32,0.0,47,371080922965079,396,24.08799934387207,-1028.8472720281188,0.14999,16,-27765.113672736745,0.004900000058114529,1575420030,,,,0,3.7143181479992555,1,6.0,24.08799934387207,0.0,0.0,0.0,66.7128,C,,
Raw,1727334263000,25532000000,18,698070.7424934619,-1411369455468000000,0.0,68.78884656808106,-4154.763023581155,0.0,0,39,0.0,47,371066874151464,396,21.5,-1075.6829833984375,0.14999,20,-30542.874480738676,0.004900000058114529,1561097980,,,,0,1.4376401461225072,5,6.0,21.5,0.0,0.0,-17.96303117775584,66.7128,I,,
Raw,1727334263000,25532000000,18,698070.7424934619,-1411369455468000000,0.0,68.78884656808106,-4154.763023581155,0.0,0,16,0.0,17,539657,235,0.0,-1029.5799560546875,0.14999,16,-32171.496698331226,0.0008999999845400453,1561097980,,,,0,5.43683213072998,5,6.0,27.0,0.0,0.0,-17.96303117775584,66.7128,I,,
Raw,1727334263000,25532000000,18,698070.7424934619,-1411369455468000000,0.0,68.78884656808106,-4154.763023581155,0.0,0,6,0.0,47,371066877862071,58,34.20000076293945,-1114.519287109375,0.14999,17,-32091.524256250377,0.00039999998989515007,1561097980,,,,0,16.637395485610035,5,6.0,34.20000076293945,0.0,0.0,-17.96303117775584,66.7128,I,,
Raw,1727334263000,25532000000,18,698070.7424934619,-1411369455468000000,0.0,68.78884656808106,-4154.763023581155,0.0,0,18,0.0,17,217232,396,0.0,-971.557468468653,0.14999,16,-25277.70687651896,0.004900000058114529,1600312450,,,,0,5.284546955124649,3,6.0,22.0,0.0,0.0,9.541825426052624,66.7128,C,,
Raw,1727334263000,25532000000,18,698070.7424934619,-1411369455468000000,0.0,68.78884656808106,-4154.763023581155,0.0,0,14,0.0,17,160927,797,0.0,-1741.60219403763,0.14999,16,-41462.8556240929,0.02250000089406967,1598062460,,,,0,0.0,3,6.0,17.0,0.0,0.0,9.541825426052624,66.7128,C,,
Raw,1727334263000,25532000000,18,698070.7424934619,-1411369455468000000,0.0,68.78884656808106,-4154.763023581155,0.0,0,3,0.0,17,339574,797,0.0,-1297.5658670728849,0.14999,16,-32950.56075593419,0.02250000089406967,1604812540,,,,0,0.0,3,6.0,17.0,0.0,0.0,9.541825426052624,66.7128,C,,
Raw,1727334263000,25532000000,18,698070.7424934619,-1411369455468000000,0.0,68.78884656808106,-4154.763023581155,0.0,0,10,0.0,47,371080928779063,74,30.02199935913086,-1249.5226119410302,0.14999,17,-32191.00419703162,0.0006249999860301614,1575420030,,,,0,11.582215865139876,1,6.0,30.02199935913086,0.0,0.0,0.0,66.7128,C,,
Raw,1727334263000,25532000000,18,698070.7424934619,-1411369455468000000,0.0,68.78884656808106,-4154.763023581155,0.0,0,26,0.0,47,371080925098555,316,24.993999481201172,-1741.9555283091609,0.14999,16,-41716.74418796236,0.002025000052526593,1575420030,,,,0,5.036239459875992,1,6.0,24.993999481201172,0.0,0.0,0.0,66.7128,C,,
