LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,MockLocation,RelativeLatitude,RelativeLongitude,RelativeAltitude,RelativeBearing
12.9402992,77.5450508,812.5,0.19266102,11.54,309.30017,1730960143768,0,0.0,0.0,0.0,0.0
12.9403071,77.5450459,812.5,0.11841647,11.722,328.43768,1730960152473,0,7.899999999949614e-06,-4.899999993313031e-06,0.0,19.13751000000002
12.9403195,77.5450428,812.5,0.27158874,11.662,346.11978,1730960157599,0,1.2399999999246347e-05,-3.1000000006997652e-06,0.0,17.68209999999999
12.9403025,77.5449144,813.5999755859375,2.5569706,24.127,262.51715,1730960162854,0,-1.699999999971169e-05,-0.00012840000000835516,1.0999755859375,-83.60262999999998
12.9403025,77.5447131,814.2999877929688,3.9178524,12.911,269.64587,1730960168266,0,0.0,-0.00020130000000051496,0.70001220703125,7.128719999999987
12.9402967,77.5444196,807.7999877929688,7.2440777,12.968,268.85666,1730960172543,0,-5.800000000277805e-06,-0.0002934999999979482,-6.5,-0.7892100000000255
12.9403477,77.5442024,807.0,4.416578,13.07,282.35794,1730960178200,0,5.100000000091143e-05,-0.00021719999999447737,-0.79998779296875,13.501280000000008
12.9402919,77.544097,806.7999877929688,2.4308968,17.627,244.19057,1730960183636,0,-5.5800000000161276e-05,-0.00010540000000958116,-0.20001220703125,-38.16736999999998
12.9403887,77.5438391,805.8999633789062,5.641147,12.773,290.06213,1730960188728,0,9.679999999967492e-05,-0.0002578999999940379,-0.9000244140625,45.87156000000002
12.9403909,77.543559,804.2000122070312,6.498294,12.18,271.31653,1730960193352,0,2.2000000008404186e-06,-0.0002800999999976739,-1.699951171875,-18.745600000000024
12.9404,77.543513,100.95515855050924,16.0,5.280692,94.23405,1730960197416,1,9.099999999762076e-06,-4.5999999997548e-05,-703.244853656522,-177.08248
12.9404,77.543513,100.95515855050924,16.0,5.280692,94.23405,1730960197416,1,0.0,0.0,0.0,0.0
12.9404,77.543513,101.66516509435532,16.0,6.8714466,94.6359,1730960197681,1,0.0,0.0,0.7100065438460774,0.40185000000001025
12.9404,77.543513,100.55396356617412,16.0,5.964113,95.53217,1730960197942,1,0.0,0.0,-1.1112015281811978,0.896269999999987
12.9404,77.543513,101.36695468381843,16.0,5.9562883,94.717514,1730960198206,1,0.0,0.0,0.8129911176443159,-0.8146559999999994
12.9403994,77.543524,100.45724647985668,1.1881765,6.0297303,93.8713,1730960198338,1,-5.999999999062311e-07,1.100000000064938e-05,-0.9097082039617561,-0.8462139999999891
12.9403994,77.543524,101.68463891453176,1.1881765,6.7370157,95.31826,1730960198478,1,0.0,0.0,1.2273924346750817,1.44695999999999
12.9403994,77.543524,100.5788680624509,1.1881765,5.156814,95.07436,1730960198742,1,0.0,0.0,-1.105770852080866,-0.24389999999999645
12.9403994,77.543524,101.4202951143779,1.1881765,6.7162642,94.36995,1730960199005,1,0.0,0.0,0.8414270519269991,-0.7044099999999958
12.9403994,77.543524,100.9418126834548,1.1881765,5.357249,93.80791,1730960199269,1,0.0,0.0,-0.47848243092309417,-0.5620399999999961
12.9403994,77.543524,100.9418126834548,1.1881765,5.357249,93.80791,1730960199269,1,0.0,0.0,0.0,0.0
12.9403988,77.543535,101.86267017960918,1.1881765,6.0503917,94.903015,1730960199539,1,-5.999999999062311e-07,1.100000000064938e-05,0.9208574961543832,1.0951049999999896
12.9403988,77.543535,100.3291978677434,1.1881765,5.4418316,95.53948,1730960199804,1,0.0,0.0,-1.5334723118657791,0.6364650000000012
12.9403988,77.543535,100.69510466586968,1.1881765,5.1385193,93.15441,1730960200068,1,0.0,0.0,0.36590679812627513,-2.385069999999999
12.9403988,77.543535,100.57884810426602,1.1881765,6.655118,94.14523,1730960200200,1,0.0,0.0,-0.11625656160366304,0.9908199999999994
12.9403982,77.5435461,101.405350677185,1.1881765,5.603794,95.74273,1730960200341,1,-5.999999999062311e-07,1.1099999994712562e-05,0.826502572918983,1.5974999999999966
12.9403982,77.5435461,101.21458333013187,1.1881765,5.2779775,95.062004,1730960200607,1,0.0,0.0,-0.19076734705312504,-0.6807259999999928
12.9403982,77.5435461,101.00976938305682,1.1881765,6.9495854,95.89051,1730960200871,1,0.0,0.0,-0.20481394707505274,0.8285060000000044
12.9403982,77.5435461,100.0564056505104,1.1881765,5.942955,94.322716,1730960201140,1,0.0,0.0,-0.9533637325464213,-1.5677940000000063
12.9403982,77.5435461,100.0564056505104,1.1881765,5.942955,94.322716,1730960201140,1,0.0,0.0,0.0,0.0
12.9403976,77.5435572,100.5817540787011,1.1881765,6.0625877,95.60226,1730960201407,1,-5.999999999062311e-07,1.1099999994712562e-05,0.5253484281906964,1.2795440000000013
12.9403976,77.5435572,100.8738755536076,1.1881765,6.992211,95.63919,1730960201671,1,0.0,0.0,0.29212147490650864,0.03692999999999813
12.9403976,77.5435572,100.2325299912972,1.1881765,6.880019,94.64589,1730960201935,1,0.0,0.0,-0.6413455623104056,-0.993300000000005
12.9403976,77.5435572,100.507551707227,1.1881765,6.5659957,95.66456,1730960202068,1,0.0,0.0,0.2750217159297961,1.0186700000000002
12.9403976,77.5435572,101.47172810285365,1.1881765,6.88709,93.28102,1730960202211,1,0.0,0.0,0.9641763956266516,-2.3835399999999964
12.940397,77.5435683,101.65205967946318,1.1881765,6.613678,95.60597,1730960202473,1,-5.999999999062311e-07,1.1100000008923416e-05,0.18033157660953236,2.324950000000001
12.940397,77.5435683,100.31584020643564,1.1881765,6.4717793,94.340034,1730960202742,1,0.0,0.0,-1.3362194730275405,-1.2659359999999964
12.940397,77.5435683,101.80531608394116,1.1881765,5.50963,94.422585,1730960203007,1,0.0,0.0,1.4894758775055266,0.08255099999999516
12.940397,77.5435683,101.80531608394116,1.1881765,5.50963,94.422585,1730960203007,1,0.0,0.0,0.0,0.0
12.940397,77.5435683,101.95309895834586,1.1881765,6.025951,93.34265,1730960203278,1,0.0,0.0,0.1477828744046974,-1.0799349999999919
12.9403964,77.5435795,100.32786746393742,1.1881765,5.9939027,95.930824,1730960203545,1,-6.000000016825879e-07,1.1200000002986599e-05,-1.625231494408439,2.588173999999995
12.9403964,77.5435795,101.67413143831811,1.1881765,5.1456404,95.19836,1730960203811,1,0.0,0.0,1.3462639743806903,-0.7324640000000073
12.9403964,77.5435795,101.48283710326623,1.1881765,6.421545,94.87063,1730960203943,1,0.0,0.0,-0.19129433505187876,-0.3277299999999883
12.9403964,77.5435795,100.67320441292884,1.1881765,5.1906915,93.98657,1730960204086,1,0.0,0.0,-0.8096326903373949,-0.8840600000000052
12.9403964,77.5435795,101.73792532131505,1.1881765,6.5414066,93.80963,1730960204352,1,0.0,0.0,1.0647209083862066,-0.17694000000000187
12.9403958,77.5435906,100.39431497764872,1.1881765,5.9265475,94.7516,1730960204619,1,-5.999999999062311e-07,1.1099999994712562e-05,-1.3436103436663274,0.9419699999999978
12.9403958,77.5435906,100.6512007367733,1.1881765,6.063532,94.04677,1730960204885,1,0.0,0.0,0.2568857591245859,-0.7048300000000012
12.9403958,77.5435906,100.6512007367733,1.1881765,6.063532,94.04677,1730960204885,1,0.0,0.0,0.0,0.0
