LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,MockLocation,RelativeLatitude,RelativeLongitude,RelativeAltitude,RelativeBearing
12.9368397,77.5430465,796.7999877929688,0.73809886,12.524,278.5442,1727326411727,,0.0,0.0,0.0,0.0
12.9367358,77.5430252,797.0,1.4850407,13.918,191.8867,1727326419489,,-0.0001039000000009338,-2.1300000000223918e-05,0.20001220703125,-86.6575
12.9364543,77.5429239,798.7000122070312,4.3390503,11.738,199.27844,1727326427023,,-0.00028149999999982356,-0.0001012999999971953,1.70001220703125,7.391739999999999
12.9362721,77.5428455,801.0,4.292809,28.665,202.6337,1727326432139,,-0.0001821999999993551,-7.840000000669534e-05,2.29998779296875,3.3552600000000155
12.9361426,77.542758,801.5999755859375,3.56298,21.191,212.02968,1727326437083,,-0.0001294999999998936,-8.749999999224656e-05,0.5999755859375,9.395980000000009
12.936282,77.542408,101.05753911603482,0.0,6.1072364,0.14607604,1727326443239,1.0,0.00013940000000012276,-0.0003500000000116188,-700.5424364699027,-211.88360396000002
12.936282,77.542408,101.05753911603482,0.0,6.1072364,0.14607604,1727326443239,1.0,0.0,0.0,0.0,0.0
12.936282,77.542408,100.95489919546708,0.0,6.118004,1.7717178,1727326443510,1.0,0.0,0.0,-0.1026399205677393,1.62564176
12.936282,77.542408,101.22061435037756,0.0,6.980301,0.6090868,1727326443772,1.0,0.0,0.0,0.26571515491048103,-1.162631
12.936282,77.542408,100.87181509767746,0.0,6.415399,0.84476745,1727326444036,1.0,0.0,0.0,-0.34879925270010403,0.23568064999999994
12.9361429,77.5423666,100.68709074795107,16.0,6.9327683,197.3426,1727326444176,1.0,-0.00013910000000016964,-4.140000000063537e-05,-0.1847243497263804,196.49783255
12.9361429,77.5423666,100.9643242416285,16.0,5.0363464,197.01537,1727326444309,1.0,0.0,0.0,0.27723349367742856,-0.32723000000001434
12.9361429,77.5423666,101.03492303051785,16.0,5.5395117,199.08958,1727326444575,1.0,0.0,0.0,0.07059878888934179,2.074210000000022
12.9361429,77.5423666,101.79374883062516,16.0,5.995779,197.40866,1727326444849,1.0,0.0,0.0,0.7588258001073171,-1.6809200000000146
12.9361429,77.5423666,100.1919177959675,16.0,6.829804,196.69263,1727326445116,1.0,0.0,0.0,-1.601831034657664,-0.7160299999999893
12.9361429,77.5423666,100.1919177959675,16.0,6.829804,196.69263,1727326445116,1.0,0.0,0.0,0.0,0.0
12.9360034,77.5423251,100.35074226752882,16.0,6.522821,197.31207,1727326445311,1.0,-0.000139499999999515,-4.1499999994698555e-05,0.15882447156131718,0.6194399999999973
12.9360034,77.5423251,100.3232980751138,16.0,6.9245505,196.78577,1727326445582,1.0,0.0,0.0,-0.027444192415018165,-0.526299999999992
12.9360034,77.5423251,100.51011124924892,16.0,5.0338564,198.39949,1727326445851,1.0,0.0,0.0,0.18681317413512488,1.6137199999999723
12.9360034,77.5423251,100.02132283218609,16.0,6.8732853,198.41771,1727326446117,1.0,0.0,0.0,-0.4887884170628354,0.01822000000001367
12.9360034,77.5423251,100.02132283218609,16.0,6.8732853,198.41771,1727326446117,1.0,0.0,0.0,0.0,0.0
12.9358627,77.5422833,100.05101550423592,16.0,5.1042223,198.72166,1727326446389,1.0,-0.00014070000000110383,-4.180000000530981e-05,0.02969267204983339,0.3039500000000146
12.9358627,77.5422833,101.22972614083996,16.0,6.6737432,196.84274,1727326446658,1.0,0.0,0.0,1.1787106366040376,-1.8789200000000221
12.9358627,77.5422833,101.74648185007432,16.0,6.796386,197.69893,1727326446924,1.0,0.0,0.0,0.51675570923436,0.856189999999998
12.9358627,77.5422833,101.64236975670894,16.0,6.905409,197.88593,1727326447058,1.0,0.0,0.0,-0.10411209336537297,0.18700000000001182
12.9357233,77.5422418,101.76991415536811,16.0,5.1809974,197.92584,1727326447213,1.0,-0.00013940000000012276,-4.1499999994698555e-05,0.12754439865916822,0.039909999999991896
12.9357233,77.5422418,100.0521383720898,16.0,6.613299,198.34328,1727326447476,1.0,0.0,0.0,-1.717775783278313,0.41743999999999915
12.9357233,77.5422418,100.857882129523,16.0,6.48597,197.63771,1727326447741,1.0,0.0,0.0,0.8057437574332056,-0.7055699999999945
12.9357233,77.5422418,100.4486359062516,16.0,5.6005416,197.77472,1727326448005,1.0,0.0,0.0,-0.4092462232714098,0.13701000000000363
12.9357233,77.5422418,100.4486359062516,16.0,5.6005416,197.77472,1727326448005,1.0,0.0,0.0,0.0,0.0
12.9355839,77.5422003,101.534954241228,16.0,5.113671,197.12576,1727326448269,1.0,-0.00013940000000012276,-4.1499999994698555e-05,1.0863183349763972,-0.6489599999999882
12.9355839,77.5422003,101.5007916564696,16.0,6.52266,198.83586,1727326448533,1.0,0.0,0.0,-0.03416258475839129,1.7100999999999829
12.9355839,77.5422003,101.25698825374272,16.0,5.333317,197.24648,1727326448801,1.0,0.0,0.0,-0.24380340272688272,-1.5893800000000056
12.9355839,77.5422003,101.06992617628028,16.0,6.4994955,196.44562,1727326448933,1.0,0.0,0.0,-0.18706207746244274,-0.8008600000000001
12.9355839,77.5422003,101.59555244431264,16.0,6.8731503,196.28793,1727326449067,1.0,0.0,0.0,0.5256262680323687,-0.15769000000000233
12.935482,77.54217,100.53480558947366,16.0,5.5438895,196.8725,1727326449332,1.0,-0.00010189999999887789,-3.030000000592281e-05,-1.0607468548389818,0.5845700000000136
12.935482,77.54217,100.85407820104982,16.0,6.6826353,197.55147,1727326449598,1.0,0.0,0.0,0.31927261157615305,0.6789699999999925
12.935482,77.54217,101.64556154338752,16.0,6.747526,198.78233,1727326449870,1.0,0.0,0.0,0.791483342337699,1.230860000000007
12.935482,77.54217,101.64556154338752,16.0,6.747526,198.78233,1727326449870,1.0,0.0,0.0,0.0,0.0
12.935482,77.54217,100.93394864799858,16.0,6.482345,197.21503,1727326450144,1.0,0.0,0.0,-0.7116128953889387,-1.5672999999999888
12.935482,77.54217,100.2492229183917,16.0,5.359462,197.71739,1727326450415,1.0,0.0,0.0,-0.6847257296068818,0.5023599999999817
12.935482,77.54217,101.34569978741855,16.0,5.3600984,197.57776,1727326450684,1.0,0.0,0.0,1.0964768690268585,-0.1396299999999826
12.935482,77.54217,100.3124960597265,16.0,5.813921,198.85355,1727326450823,1.0,0.0,0.0,-1.0332037276920545,1.2757900000000006
12.935482,77.54217,100.24627379869388,16.0,5.027063,198.24826,1727326450963,1.0,0.0,0.0,-0.06622226103262108,-0.605290000000025
12.935482,77.54217,100.50360026309666,16.0,5.8135586,197.31476,1727326451235,1.0,0.0,0.0,0.2573264644027802,-0.9334999999999809
12.935482,77.54217,100.40222320753573,16.0,5.7418385,197.43138,1727326451516,1.0,0.0,0.0,-0.10137705556093124,0.11661999999998329
12.935482,77.54217,101.01377971483606,16.0,5.0606146,198.9584,1727326451795,1.0,0.0,0.0,0.6115565073003353,1.5270200000000216
12.935482,77.54217,101.01377971483606,16.0,5.0606146,198.9584,1727326451795,1.0,0.0,0.0,0.0,0.0
12.935482,77.54217,100.14144126123432,16.0,5.3271174,197.85716,1727326452081,1.0,0.0,0.0,-0.872338453601742,-1.1012400000000184
12.935482,77.54217,101.67352572918628,16.0,5.6093135,197.275,1727326452346,1.0,0.0,0.0,1.532084467951961,-0.5821599999999876
12.935482,77.54217,101.47730435405693,16.0,6.3704343,198.5919,1727326452615,1.0,0.0,0.0,-0.19622137512935467,1.316900000000004
12.935482,77.54217,101.50345604642168,16.0,5.834234,196.50742,1727326452751,1.0,0.0,0.0,0.026151692364749124,-2.0844800000000134
12.935482,77.54217,101.3137681115609,16.0,5.2198563,197.7828,1727326452895,1.0,0.0,0.0,-0.18968793486077118,1.2753800000000126
12.935482,77.54217,100.29758169924624,16.0,6.843478,197.69891,1727326453169,1.0,0.0,0.0,-1.016186412314667,-0.08388999999999669
12.935482,77.54217,101.9624723400472,16.0,5.90874,196.60573,1727326453443,1.0,0.0,0.0,1.6648906408009623,-1.093180000000018
12.935482,77.54217,101.1634501576956,16.0,5.013788,197.48734,1727326453709,1.0,0.0,0.0,-0.7990221823515924,0.8816099999999949
12.935482,77.54217,101.1634501576956,16.0,5.013788,197.48734,1727326453709,1.0,0.0,0.0,0.0,0.0
12.935482,77.54217,100.8398681789139,16.0,5.350211,197.58662,1727326453986,1.0,0.0,0.0,-0.3235819787817036,0.09928000000002157
12.935482,77.54217,101.40747643233132,16.0,6.8012176,197.3832,1727326454265,1.0,0.0,0.0,0.5676082534174185,-0.20342000000002258
12.935482,77.54217,100.41714140082784,16.0,5.922767,198.09483,1727326454539,1.0,0.0,0.0,-0.9903350315034771,0.7116300000000138
12.935482,77.54217,101.22209491591772,16.0,5.098846,197.72504,1727326454675,1.0,0.0,0.0,0.8049535150898777,-0.36978999999999473
12.935482,77.54217,100.63035879065986,16.0,6.468504,198.34286,1727326454821,1.0,0.0,0.0,-0.5917361252578672,0.6178199999999947
12.935482,77.54217,101.1784200865834,16.0,6.7285347,199.2544,1727326455096,1.0,0.0,0.0,0.5480612959235458,0.9115400000000022
12.935482,77.54217,100.69817470879566,16.0,5.459121,198.037,1727326455365,1.0,0.0,0.0,-0.4802453777877389,-1.2173999999999978
12.935482,77.54217,100.82159054961562,16.0,6.1809154,197.39296,1727326455636,1.0,0.0,0.0,0.12341584081995904,-0.6440400000000182
12.935482,77.54217,100.82159054961562,16.0,6.1809154,197.39296,1727326455636,1.0,0.0,0.0,0.0,0.0
12.935482,77.54217,101.03133233329964,16.0,5.306907,198.62195,1727326455916,1.0,0.0,0.0,0.20974178368402363,1.2289900000000102
12.935482,77.54217,100.4166804670218,16.0,5.2109747,196.3656,1727326456196,1.0,0.0,0.0,-0.6146518662778391,-2.2563499999999976
12.935482,77.54217,100.3533780053638,16.0,6.840803,198.7857,1727326456474,1.0,0.0,0.0,-0.06330246165801157,2.420099999999991
12.935482,77.54217,101.40416287375744,16.0,5.451343,196.55042,1727326456613,1.0,0.0,0.0,1.0507848683936487,-2.235279999999989
12.935482,77.54217,100.51124995818826,16.0,5.7856374,197.04373,1727326456755,1.0,0.0,0.0,-0.892912915569184,0.49331000000000813
12.935482,77.54217,101.13226514274932,16.0,5.394352,196.90672,1727326457031,1.0,0.0,0.0,0.6210151845610596,-0.13701000000000363
12.935482,77.54217,100.33043501719877,16.0,6.2608085,197.67587,1727326457300,1.0,0.0,0.0,-0.801830125550552,0.7691499999999962
12.935482,77.54217,100.69864164763558,16.0,6.403445,197.59665,1727326457575,1.0,0.0,0.0,0.36820663043681634,-0.0792199999999923
12.935482,77.54217,100.69864164763558,16.0,6.403445,197.59665,1727326457575,1.0,0.0,0.0,0.0,0.0
12.935482,77.54217,101.06499038587243,16.0,6.1101403,198.02611,1727326457849,1.0,0.0,0.0,0.36634873823685155,0.4294599999999775
12.935482,77.54217,101.46516826291868,16.0,5.6371245,197.61194,1727326458120,1.0,0.0,0.0,0.4001778770462465,-0.4141699999999844
12.935482,77.54217,101.77388160421796,16.0,5.775231,197.1744,1727326458392,1.0,0.0,0.0,0.3087133412992813,-0.4375400000000127
12.935482,77.54217,101.77697847941086,16.0,5.4933023,198.75998,1727326458530,1.0,0.0,0.0,0.0030968751928952543,1.5855800000000215
12.935482,77.54217,101.79783121671116,16.0,5.35509,198.11417,1727326458662,1.0,0.0,0.0,0.020852737300302238,-0.6458100000000115
12.935482,77.54217,101.64868071025953,16.0,6.775621,197.62485,1727326458925,1.0,0.0,0.0,-0.1491505064516332,-0.4893199999999922
12.935482,77.54217,100.90466735988316,16.0,5.9218674,196.53575,1727326459199,1.0,0.0,0.0,-0.7440133503763633,-1.089100000000002
12.935482,77.54217,101.29522107013828,16.0,6.797031,198.9091,1727326459477,1.0,0.0,0.0,0.3905537102551193,2.373349999999988
12.935482,77.54217,101.29522107013828,16.0,6.797031,198.9091,1727326459477,1.0,0.0,0.0,0.0,0.0
12.935482,77.54217,101.60927175130035,16.0,5.831441,197.86473,1727326459740,1.0,0.0,0.0,0.31405068116207246,-1.0443699999999865
12.935482,77.54217,100.28367185072273,16.0,6.243867,199.19577,1727326460012,1.0,0.0,0.0,-1.3255999005776289,1.3310400000000016
12.935482,77.54217,100.065912031803,16.0,5.707477,198.00165,1727326460278,1.0,0.0,0.0,-0.21775981891973117,-1.194119999999998
12.935482,77.54217,100.23070929856024,16.0,6.821065,197.00363,1727326460411,1.0,0.0,0.0,0.16479726675724748,-0.9980200000000252
12.935482,77.54217,100.50139410108189,16.0,6.697091,197.52113,1727326460555,1.0,0.0,0.0,0.27068480252164306,0.5175000000000125
12.935482,77.54217,101.35002618256198,16.0,5.643085,196.96155,1727326460834,1.0,0.0,0.0,0.8486320814800905,-0.5595800000000111
12.935482,77.54217,100.81364528963022,16.0,5.861142,198.14217,1727326461115,1.0,0.0,0.0,-0.53638089293176,1.1806200000000047
12.935482,77.54217,100.42233342607966,16.0,6.2303996,198.09525,1727326461394,1.0,0.0,0.0,-0.39131186355055547,-0.04692000000000007
12.935482,77.54217,100.42233342607966,16.0,6.2303996,198.09525,1727326461394,1.0,0.0,0.0,0.0,0.0
12.935482,77.54217,100.19540053640652,16.0,5.9136524,199.17976,1727326461679,1.0,0.0,0.0,-0.22693288967313663,1.0845099999999945
12.935482,77.54217,101.21674180075028,16.0,5.804096,198.18709,1727326461960,1.0,0.0,0.0,1.0213412643437607,-0.9926699999999755
12.935482,77.54217,101.8432631221001,16.0,6.6893115,199.16862,1727326462238,1.0,0.0,0.0,0.6265213213498129,0.9815299999999922
12.935482,77.54217,100.8600200408039,16.0,5.5923333,198.02205,1727326462373,1.0,0.0,0.0,-0.9832430812961945,-1.146569999999997
12.935482,77.54217,100.54168829600044,16.0,5.7842693,198.24985,1727326462512,1.0,0.0,0.0,-0.3183317448034586,0.227800000000002
12.935482,77.54217,101.80963961713432,16.0,5.8342767,197.3593,1727326462787,1.0,0.0,0.0,1.2679513211338787,-0.8905500000000188
12.935482,77.54217,100.1115011760134,16.0,6.552946,197.08272,1727326463049,1.0,0.0,0.0,-1.6981384411209177,-0.2765799999999956
12.935482,77.54217,100.42205752626715,16.0,6.96013,197.62897,1727326463312,1.0,0.0,0.0,0.31055635025374784,0.5462500000000148
12.935482,77.54217,100.42205752626715,16.0,6.96013,197.62897,1727326463312,1.0,0.0,0.0,0.0,0.0
12.935482,77.54217,101.33882659349312,16.0,6.0348253,197.18486,1727326463582,1.0,0.0,0.0,0.916769067225971,-0.4441100000000233
12.935482,77.54217,101.15870789214158,16.0,5.9064493,198.64948,1727326463847,1.0,0.0,0.0,-0.18011870135154595,1.464620000000025
12.935482,77.54217,101.52111560226432,16.0,6.0766606,197.42421,1727326464111,1.0,0.0,0.0,0.36240771012273854,-1.2252700000000232
12.935482,77.54217,100.62897933818137,16.0,6.9197607,197.62164,1727326464247,1.0,0.0,0.0,-0.89213626408295,0.19743000000002553
12.935482,77.54217,101.74699671901767,16.0,6.48864,196.53429,1727326464387,1.0,0.0,0.0,1.1180173808363065,-1.087350000000015
12.935482,77.54217,100.7436200000846,16.0,5.831044,196.95065,1727326464656,1.0,0.0,0.0,-1.003376718933069,0.4163599999999974
12.935482,77.54217,100.03509308758667,16.0,6.5627556,196.54053,1727326464939,1.0,0.0,0.0,-0.7085269124979305,-0.41012000000000626
12.935482,77.54217,100.19829848484612,16.0,6.6491613,198.21213,1727326465205,1.0,0.0,0.0,0.16320539725944627,1.6716000000000122
12.935482,77.54217,100.19829848484612,16.0,6.6491613,198.21213,1727326465205,1.0,0.0,0.0,0.0,0.0
12.935482,77.54217,100.65716560208703,16.0,6.8816104,196.53802,1727326465477,1.0,0.0,0.0,0.45886711724091356,-1.674110000000013
12.935482,77.54217,100.68248934205108,16.0,5.473426,196.58418,1727326465759,1.0,0.0,0.0,0.02532373996405113,0.046160000000014634
12.935482,77.54217,101.32311162144812,16.0,6.682065,198.20525,1727326465909,1.0,0.0,0.0,0.6406222793970358,1.6210700000000031
12.935482,77.54217,101.60388423892132,16.0,6.8277264,197.18039,1727326466172,1.0,0.0,0.0,0.2807726174732039,-1.024860000000018
12.935482,77.54217,101.60388423892132,16.0,6.8277264,197.18039,1727326466172,1.0,0.0,0.0,0.0,0.0
12.935482,77.54217,101.3227834443911,16.0,5.5668926,198.82457,1727326466449,1.0,0.0,0.0,-0.28110079453021797,1.6441800000000057
12.935482,77.54217,100.78453836491153,16.0,6.839283,198.08551,1727326466728,1.0,0.0,0.0,-0.5382450794795801,-0.7390599999999949
12.935482,77.54217,101.31342009389628,16.0,5.240625,198.58348,1727326467007,1.0,0.0,0.0,0.5288817289847572,0.49797000000000935
12.935482,77.54217,100.5911495071346,16.0,5.7241898,196.40428,1727326467140,1.0,0.0,0.0,-0.722270586761681,-2.1792000000000087
12.935482,77.54217,101.73612046809356,16.0,6.554534,196.95526,1727326467276,1.0,0.0,0.0,1.1449709609589576,0.5509800000000098
12.935482,77.54217,101.4165699400596,16.0,5.288087,197.35745,1727326467545,1.0,0.0,0.0,-0.31955052803395745,0.4021899999999903
12.935482,77.54217,100.8705820416406,16.0,6.969462,196.60712,1727326467821,1.0,0.0,0.0,-0.5459878984189999,-0.7503299999999911
12.935482,77.54217,100.49670250246132,16.0,5.7402964,197.63216,1727326468094,1.0,0.0,0.0,-0.37387953917928485,1.02503999999999
12.935482,77.54217,100.49670250246132,16.0,5.7402964,197.63216,1727326468094,1.0,0.0,0.0,0.0,0.0
12.935482,77.54217,100.03197589742912,16.0,5.622352,199.06042,1727326468365,1.0,0.0,0.0,-0.4647266050321974,1.4282599999999945
12.935482,77.54217,100.54197258684135,16.0,5.74398,198.29575,1727326468638,1.0,0.0,0.0,0.5099966894122332,-0.7646699999999953
12.935482,77.54217,100.74154784610413,16.0,6.106781,196.97768,1727326468910,1.0,0.0,0.0,0.19957525926277242,-1.3180700000000058
