LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,MockLocation,RelativeLatitude,RelativeLongitude,RelativeAltitude,RelativeBearing
12.9340604,77.5420066,798.2999877929688,0.7169735,20.662,101.82809,1727328863886,0,0.0,0.0,0.0,0.0
12.9340917,77.5419109,795.7000122070312,1.1963376,25.527,288.68454,1727328872514,0,3.129999999984534e-05,-9.569999998859657e-05,-2.5999755859375,186.85645000000002
12.9341549,77.5419533,795.5999755859375,1.4956712,27.6,31.07658,1727328877809,0,6.319999999959691e-05,4.2399999998110616e-05,-0.10003662109375,-257.60796000000005
12.9341423,77.5422191,101.9193279075252,6.9444447,5.9070053,106.7202,1727328879800,1,-1.259999999980721e-05,0.0002657999999939875,-693.6806476784122,75.64362
12.9341423,77.5422191,101.9193279075252,6.9444447,5.9070053,106.7202,1727328879800,1,0.0,0.0,0.0,0.0
12.9341945,77.5422549,101.10539955794712,6.9444447,5.0362077,35.745995,1727328880798,1,5.220000000072389e-05,3.58000000062475e-05,-0.8139283495780774,-70.97420500000001
12.9341945,77.5422549,101.10539955794712,6.9444447,5.0362077,35.745995,1727328880798,1,0.0,0.0,0.0,0.0
12.9342188,77.5422717,100.34727372408852,6.9444447,5.089652,34.729736,1727328881731,1,2.4299999999755073e-05,1.679999999737447e-05,-0.7581258338585997,-1.016258999999998
12.9342188,77.5422717,100.34727372408852,6.9444447,5.089652,34.729736,1727328881731,1,0.0,0.0,0.0,0.0
12.9342188,77.5422717,101.39986343452354,6.9444447,5.802035,36.308212,1727328882658,1,0.0,0.0,1.052589710435015,1.5784759999999949
12.9342188,77.5422717,101.39986343452354,6.9444447,5.802035,36.308212,1727328882658,1,0.0,0.0,0.0,0.0
12.9341337,77.5421578,799.2999877929688,6.9444447,37.352,192.97957599999998,1727328882810,0,-8.509999999972706e-05,-0.00011390000000233158,697.9001243584452,156.67136399999998
