LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,MockLocation,RelativeLatitude,RelativeLongitude,RelativeAltitude,RelativeBearing
12.9401508,77.5417509,799.3999633789062,0.11987794,8.918,359.9998,1730958603398,0,0.0,0.0,0.0,0.0
12.9401510535,77.5417470653,779.0,0.06,6.5,0.0,1730958603000,0,2.53499999658402e-07,-3.834699995763913e-06,-20.39996337890625,-359.9998
12.9401513,77.5417479,799.3999633789062,0.06048684,8.751,65.842445,1730958604384,0,2.465000008555762e-07,8.347000033381846e-07,20.39996337890625,65.842445
12.9401515,77.5417477,799.3999633789062,0.060412284,8.81,131.68489,1730958604953,0,2.0000000056086265e-07,-2.0000000233721948e-07,0.0,65.842445
12.9401479103,77.5417401083,778.0,0.0,6.5,197.527335,1730958604000,0,-3.5897000003615176e-06,-7.5916999975333965e-06,-21.39996337890625,65.842445
12.9401488,77.5417419,799.3999633789062,0.15011065,8.643,263.36978,1730958605397,0,8.896999990071208e-07,1.791700000808305e-06,21.39996337890625,65.842445
12.9401479103,77.5417401083,778.0,0.0,6.0,258.24346,1730958605000,0,-8.896999990071208e-07,-1.791700000808305e-06,-21.39996337890625,-5.126319999999964
12.940148,77.5417401,799.3999633789062,0.17594823,8.266,253.11714,1730958606385,0,8.970000031638392e-08,-8.300006015815597e-09,21.39996337890625,-5.126320000000021
12.9401479103,77.5417401083,778.0,0.0,6.0,241.61181545454545,1730958606000,0,-8.970000031638392e-08,8.300006015815597e-09,-21.39996337890625,-11.505324545454556
12.9401479,77.54174,799.3999633789062,0.08760777,8.31,230.10649090909092,1730958607399,0,-1.0300000852225821e-08,-1.0830000007899798e-07,21.39996337890625,-11.505324545454528
12.9401479103,77.5417401083,778.0,0.0,6.0,218.60116636363637,1730958607000,0,1.0300000852225821e-08,1.0830000007899798e-07,-21.39996337890625,-11.505324545454556
12.9401479,77.54174,799.3999633789062,0.03233057,7.98,207.09584181818184,1730958608396,0,-1.0300000852225821e-08,-1.0830000007899798e-07,21.39996337890625,-11.505324545454528
12.9401479103,77.5417401083,778.0,0.0,6.0,195.59051727272728,1730958608000,0,1.0300000852225821e-08,1.0830000007899798e-07,-21.39996337890625,-11.505324545454556
12.9401479,77.5417401,799.3999633789062,0.010383478,7.837,184.08519272727273,1730958609375,0,-1.0300000852225821e-08,-8.300006015815597e-09,21.39996337890625,-11.505324545454556
