LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,MockLocation,RelativeLatitude,RelativeLongitude,RelativeAltitude,RelativeBearing
12.9400857,77.5417277,799.3999633789062,0.31003475,14.402,241.48157,1730958604977,0,0.0,0.0,0.0,0.0
12.9400988,77.5417415,799.3999633789062,0.34008783,14.047,44.931286,1730958610594,0,1.3100000000321188e-05,1.3800000004948743e-05,0.0,-196.550284
12.940129,77.5417718,799.3999633789062,0.90977806,18.708,44.428043,1730958615596,0,3.0200000001201488e-05,3.030000000592281e-05,0.0,-0.5032429999999977
12.940132,77.5418509,799.5,1.6351786,25.36,86.31064,1730958620635,0,2.9999999995311555e-06,7.909999999355932e-05,0.10003662109375,41.882597000000004
12.9400822,77.5421182,801.5,5.5191274,19.801,100.45236,1730958625628,0,-4.979999999932261e-05,0.00026730000000441123,2.0,14.141719999999992
12.9400531,77.5423903,799.3999633789062,5.9070587,20.783,96.4458,1730958630628,0,-2.910000000078128e-05,0.0002720999999894502,-2.10003662109375,-4.006559999999993
12.9400383,77.5425434,799.3999633789062,3.57426,22.644,95.80013,1730958635643,0,-1.4800000000647628e-05,0.00015310000000567925,0.0,-0.6456700000000097
12.9401143,77.5426834,101.37412282396296,5.5555553,6.9383907,276.311,1730958638565,1,7.599999999996498e-05,0.00014000000000180535,-698.0258405549433,180.51086999999998
12.9401143,77.5426834,101.37412282396296,5.5555553,6.9383907,276.311,1730958638565,1,0.0,0.0,0.0,0.0
12.9401143,77.5426834,100.15295923932167,5.5555553,5.593193,276.3699,1730958638827,1,0.0,0.0,-1.221163584641289,0.05889999999999418
12.9401143,77.5426834,101.46013883588108,5.5555553,6.2946844,275.8189,1730958639088,1,0.0,0.0,1.3071795965594077,-0.5509999999999877
12.9401143,77.5426834,100.9837666829229,5.5555553,5.572854,276.62274,1730958639350,1,0.0,0.0,-0.47637215295817725,0.8038400000000365
12.940114,77.5427183,100.14049730274444,5.5555553,6.5994225,93.48913,1730958639480,1,-2.9999999995311555e-07,3.490000000283544e-05,-0.8432693801784694,-183.13361000000003
12.940114,77.5427183,100.63662885370648,5.5555553,5.7892466,92.63303,1730958639612,1,0.0,0.0,0.49613155096204764,-0.8560999999999979
12.940114,77.5427183,101.66152001891491,5.5555553,5.1617208,90.73161,1730958639874,1,0.0,0.0,1.0248911652084303,-1.9014200000000017
12.940114,77.5427183,100.32554995923144,5.5555553,5.700048,90.96449,1730958640143,1,0.0,0.0,-1.3359700596834756,0.23287999999999442
12.940114,77.5427183,100.9144864167831,5.5555553,6.5479374,90.58626,1730958640414,1,0.0,0.0,0.588936457551668,-0.37823000000000206
12.940114,77.5427183,100.9144864167831,5.5555553,6.5479374,90.58626,1730958640414,1,0.0,0.0,0.0,0.0
12.9401097,77.5427595,100.49198316297738,5.5555553,5.715894,96.21987,1730958640683,1,-4.299999998735871e-06,4.1199999998298154e-05,-0.4225032538057292,5.6336100000000044
12.9401097,77.5427595,101.73059081432837,5.5555553,5.798648,98.95941,1730958640944,1,0.0,0.0,1.2386076513509892,2.739540000000005
12.9401097,77.5427595,101.78808178788896,5.5555553,6.2839007,98.62472,1730958641210,1,0.0,0.0,0.057490973560589964,-0.33469000000000904
