LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,MockLocation,RelativeLatitude,RelativeLongitude,RelativeAltitude,RelativeBearing
12.9316728,77.515474,750.2999877929688,4.312992,15.951,24.371624,1730975397798,0,0.0,0.0,0.0,0.0
12.9320447,77.5156407,749.0,6.679366,14.25,23.868431,1730975402615,0,0.0003719000000010908,0.00016670000000829077,-1.29998779296875,-0.5031929999999996
12.9322342,77.5157989,750.8999633789062,6.5128474,24.824,30.701265,1730975406831,0,0.00018949999999939848,0.00015819999998711864,1.89996337890625,6.832833999999998
12.9327618,77.5159781,748.5999755859375,6.688857,47.719,23.201288,1730975415816,0,0.0005275999999998504,0.00017920000000515302,-2.29998779296875,-7.499976999999998
12.9328181,77.5160824,746.3999633789062,6.5449862,48.856,28.164026,1730975417693,0,5.6300000000675254e-05,0.00010430000000383188,-2.20001220703125,4.962737999999998
12.9329135,77.5163156,746.3999633789062,6.0017214,42.663,40.155197,1730975422368,0,9.53999999993016e-05,0.00023319999999671381,0.0,11.991171000000001
12.9332444,77.516633,745.0,7.166255,39.754,41.63482,1730975428053,0,0.0003308999999998008,0.00031740000000013424,-1.39996337890625,1.4796229999999966
12.9338273,77.5170406,742.5,8.581743,56.1,37.386913,1730975435833,0,0.0005829000000012741,0.000407600000002617,-2.5,-4.247906999999998
12.9341465,77.5173018,750.8999633789062,8.588169,30.782,37.78069,1730975441108,0,0.00031919999999985293,0.0002611999999970749,8.39996337890625,0.39377700000000004
12.9344035,77.5175194,742.5,8.132518,94.706,38.38306,1730975446121,0,0.0002569999999995076,0.0002175999999991518,-8.39996337890625,0.6023700000000005
12.9346185,77.5176747,742.0,7.394987,43.468,37.515266,1730975451052,0,0.00021499999999896602,0.00015530000000296695,-0.5,-0.8677940000000035
12.9347689,77.5177479,742.0,7.4060764,104.1,35.350033,1730975453486,0,0.00015040000000077214,7.320000000277105e-05,0.0,-2.1652329999999935
12.935142,77.5179294,742.0,6.77881,28.899,31.435965,1730975461082,0,0.00037310000000090326,0.0001814999999965039,0.0,-3.914068000000004
12.9352478,77.5179595,742.0,5.105446,31.29,28.583971,1730975466075,0,0.00010580000000004475,3.0100000003585592e-05,0.0,-2.8519940000000013
12.9352926,77.5179483,742.0,3.4118557,36.533,24.010946,1730975471051,0,4.47999999995119e-05,-1.1200000002986599e-05,0.0,-4.573024999999998
