Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
GPS,12.9361783333,77.5439133333,792.1,0.0,85.6,0.0,1726563269675,2.9,77.6,125876453000000,206.1,0,,,
FLP,12.9361759,77.543917,792.1,0.00027320103,85.6,,1726563270319,2.9,,125876453000000,206.1,0,,,
GPS,12.9361716667,77.5439283333,804.3000000000001,0.0,8.8,0.0,1726563270675,2.6,139.2,125877453000000,173.6,0,,,
FLP,12.9361717,77.5439282,804.3000000000001,8.583495e-05,8.8,,1726563271318,2.6,,125877453000000,173.6,0,,,
GPS,12.936345,77.54391,782.4,0.0,71.3,0.0,1726563272000,4.3,179.9,125878777000000,167.2,0,,,
FLP,12.9361798,77.5439274,782.4,0.0124365175,71.3,,1726563272643,4.3,,125878777000000,167.2,0,,,
GPS,12.9362616667,77.5440633333,795.9,0.0,7.9,0.0,1726563273000,2.8,79.7,125879777000000,136.6,0,,,
FLP,12.9362502,77.5440415,795.9,0.077604026,7.9,,1726563273643,2.8,,125879777000000,136.6,0,,,
GPS,12.936165,77.5439583333,781.3000000000001,0.74634725,6.9,62.94,1726563274000,2.1,109.8,125880777000000,116.8,0,,,
FLP,12.936183,77.543977,781.3000000000001,0.69112664,7.4,63.104946,1726563274642,2.1,109.8,125880777000000,116.8,0,,,
GPS,12.9361916667,77.5439233333,781.7,0.39890972,5.6,68.44,1726563275000,1.9,179.9,125881777000000,79.1,0,,,
FLP,12.9361907,77.5439332,781.7,0.39926097,6.8,67.14692,1726563275643,1.9,179.9,125881777000000,79.1,0,,,
GPS,12.9361866667,77.54393,788.3000000000001,0.4534703,4.8,45.99,1726563276000,1.9,162.7,125882777000000,56.5,0,,,
FLP,12.9361875,77.543931,788.3000000000001,0.44847584,6.3,45.772644,1726563276643,1.9,162.7,125882777000000,56.5,0,,,
GPS,12.9361916667,77.54391,798.8000000000001,0.11941556,3.5,54.07,1726563277000,1.7,179.9,125883777000000,37.1,0,,,
FLP,12.9361915,77.5439136,798.8000000000001,0.12552623,5.74,53.47201,1726563277643,1.7,179.9,125883777000000,37.1,0,,,
GPS,12.9361916667,77.5438883333,792.2,0.042207222,2.8,87.55,1726563278000,1.8,179.9,125884777000000,31.5,0,,,
FLP,12.9361918,77.5438924,792.2,0.04132085,5.25,,1726563278643,1.8,,125884777000000,31.5,0,,,
GPS,12.9361933333,77.5438916667,789.4,0.28000888,2.5,43.63,1726563279000,2.1,179.9,125885777000000,29.7,0,,,
FLP,12.9361931,77.5438919,789.4,0.2689802,4.35,43.393314,1726563279643,2.1,179.9,125885777000000,29.7,0,,,
GPS,12.9362066667,77.54389,788.9,0.48795667,2.4,51.18,1726563280000,2.9,179.9,125886777000000,29.4,0,,,
FLP,12.9362049,77.5438906,788.9,0.47002524,3.6,49.972427,1726563280643,2.9,179.9,125886777000000,29.4,0,,,
FLP,12.9362061,77.5438906,788.9,0.4689669,3.793,49.330708,1726563280861,1.5,45.0,125886995000000,29.4,0,,,
GPS,12.93622,77.5438933333,789.6,0.44369057,2.4,29.9,1726563281000,2.3,179.9,125887777000000,30.0,0,,,
FLP,12.9362181,77.5438932,789.6,0.45736885,3.594,28.957087,1726563281643,2.3,179.9,125887777000000,30.0,0,,,
GPS,12.9362366667,77.5438933333,790.0,0.79884887,2.3,21.7,1726563282000,1.5,78.2,125888777000000,27.4,0,,,
FLP,12.9362345,77.5438936,790.0,0.79042727,3.237,21.109509,1726563282643,1.5,78.2,125888777000000,27.4,0,,,
GPS,12.9362483333,77.5438966667,790.8000000000001,0.72781724,2.3,11.43,1726563283000,2.0,114.9,125889777000000,27.5,0,,,
FLP,12.9362472,77.5438966,790.8000000000001,0.73171854,3.065,11.371713,1726563283643,2.0,114.9,125889777000000,27.5,0,,,
GPS,12.9362616667,77.5438916667,789.7,1.1998175,2.3,21.08,1726563284000,1.9,65.5,125890777000000,27.6,0,,,
FLP,12.9362601,77.5438936,789.7,1.0120717,2.994,16.571295,1726563284643,1.9,65.5,125890777000000,27.6,0,,,
GPS,12.93628,77.5439016667,788.6,1.8571178,2.3,34.1,1726563285000,2.6,48.6,125891777000000,27.3,0,,,
FLP,12.9362774,77.5439007,788.6,1.3057516,2.965,24.396517,1726563285643,2.6,48.6,125891777000000,27.3,0,,,
FLP,12.93628,77.5439018,788.6,1.3057463,3.103,24.38102,1726563285879,1.5,45.0,125892013000000,27.3,0,,,
GPS,12.9362983333,77.5439083333,788.8000000000001,2.6142743,2.4,23.12,1726563286000,2.8,38.8,125892777000000,27.0,0,,,
FLP,12.9362959,77.5439078,788.8000000000001,1.6709704,3.002,24.743542,1726563286643,2.8,38.8,125892777000000,27.0,0,,,
GPS,12.9363283333,77.543915,788.7,3.068774,2.4,16.07,1726563287000,2.2,30.0,125893777000000,27.4,0,,,
