Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9364622,77.5429246,798.7000122070312,0.4226406,13.605,26.244541,1727334232026,1.5,45.0,665803137000000,1.0,0.0,,,
FLP,12.9364476,77.5429263,798.7000122070312,0.29249668,12.876,171.38448,1727334237044,1.5,45.0,665808155000000,1.0,0.0,,,
FLP,12.9364499,77.5429266,798.7999877929688,0.035038058,12.91,,1727334242042,1.5,,665813153000000,1.0,0.0,,,
FLP,12.9364861,77.5429619,798.7000122070312,1.0560647,13.448,43.530666,1727334247047,1.5,45.0,665818158000000,1.0,0.0,,,
FLP,12.9364145,77.543126,798.3999633789062,3.7654972,15.427,113.611176,1727334252062,1.5,45.0,665823172000000,1.0,0.0,,,
FLP,12.9364342,77.5432971,799.0,3.6002629,18.77,95.540474,1727334257108,1.5,45.0,665828218000000,1.4854351,0.0,,,
FLP,12.9363365,77.5433963,799.3999633789062,3.133503,22.356,112.936676,1727334262138,1.5,45.0,665833248000000,1.6169393,0.0,,,
FLP,12.9362631,77.5435545,799.3999633789062,3.4345753,20.288,114.16,1727334267098,1.5,45.0,665838208000000,46.544907,0.0,,,
FLP,12.936214,77.5437183,799.0,3.554583,16.723,110.80743,1727334272097,1.5,45.0,665843207000000,1.0,0.0,,,
FLP,12.9361865,77.5438066,798.8999633789062,2.8043933,17.218,109.73889,1727334277120,1.5,45.0,665848230000000,1.4373225,0.0,,,
FLP,12.936182,77.5438895,798.7999877929688,2.420518,18.946,105.38544,1727334282133,1.5,45.0,665853243000000,1.3248032,0.0,,,
FLP,12.9363573,77.5439583,797.8999633789062,3.7479696,28.073,22.829046,1727334287434,1.5,45.0,665858544000000,3.240294,0.0,,,
FLP,12.9366316,77.5438649,796.5,6.4456873,27.498,343.88736,1727334292120,1.5,45.0,665863230000000,2.4195316,0.0,,,
