Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9366833,77.543471,795.3999633789062,0.11992272,16.678,140.71616,1726562407266,0.15220563,45.0,683644961397330,1.9558473,0,,,
FLP,12.9366835,77.5434792,795.3999633789062,0.052272182,13.993,,1726562410867,0.09368588,,683648562000000,1.7990271,0,,,
FLP,12.9366979,77.5434885,795.3999633789062,0.052294884,19.307,,1726562415949,1.5,,683653643000000,2.386757,0,,,
FLP,12.9367397,77.5432995,795.5,2.302465,26.117,282.7954,1726562424846,1.5,45.0,683662541000000,1.8880428,0,,,
FLP,12.936686,77.5434603,795.5,0.02012596,16.996,,1726562426155,0.06323004,,683663850629394,1.8880428,0,,,
FLP,12.9366841,77.543466,795.5,0.0704989,13.977,,1726562426578,0.10056214,,683664273465009,1.8880428,0,,,
FLP,12.9366844,77.5434684,795.5,0.07866121,12.537,,1726562428119,0.11479645,,683665813111162,1.8880428,0,,,
FLP,12.9366845,77.5434689,795.5,0.12167452,11.695,263.07666,1726562428581,0.14027211,45.0,683666276435777,1.8880428,0,,,
FLP,12.936684,77.5434689,795.699951171875,0.029807283,11.139,,1726562429795,0.071764626,,683667490821472,1.0,0,,,
FLP,12.9366905,77.5434527,795.699951171875,0.09309541,7.898,,1726562434117,0.12490045,,683671812037003,1.0,0,,,
FLP,12.9366908,77.5434516,795.699951171875,0.09314591,7.748,,1726562434555,0.12490045,,683672250436042,1.0,0,,,
FLP,12.9366902,77.5434512,795.5999755859375,0.0660801,7.51,,1726562434849,0.119853176,,683672543000000,1.0,0,,,
FLP,12.9367475,77.5432197,796.0999755859375,0.07482262,13.659,,1726562439962,1.5,,683677657000000,1.0,0,,,
GPS,12.936165,77.542839,100.254430908985,6.111111,6.965509,202.89088,1726562443158,,,683680853406574,,1,,,
FLP,12.936165,77.542839,100.254430908985,6.111111,6.965509,202.89088,1726562443158,,,683680853406574,,1,,,
GPS,12.9362052,77.5426971,101.8268842849726,16.0,6.0624356,288.6464,1726562444110,,,683681805658304,,1,,,
FLP,12.9362052,77.5426971,101.8268842849726,16.0,6.0624356,288.6464,1726562444110,,,683681805658304,,1,,,
FLP,12.9365507,77.5429431,797.3999633789062,,13.142,,1726562444963,1.5,45.0,683682658000000,1.0,0,,,
GPS,12.9362052,77.5426971,100.68209439097625,16.0,6.4307275,288.5351,1726562445046,,,683682741439342,,1,,,
GPS,12.9362227,77.5426353,101.05589632416562,6.9444447,6.926614,288.48373,1726562446004,,,683683699458495,,1,,,
FLP,12.9362227,77.5426353,101.05589632416562,6.9444447,6.926614,288.48373,1726562446004,,,683683699458495,,1,,,
GPS,12.9362402,77.5425735,101.66996231669457,6.9444447,6.4206533,287.0162,1726562446979,,,683684674283879,,1,,,
FLP,12.9362402,77.5425735,101.66996231669457,6.9444447,6.4206533,287.0162,1726562446979,,,683684674283879,,1,,,
GPS,12.9362578,77.5425114,100.0182203341426,6.9444447,6.9477496,287.30002,1726562447958,,,683685652974917,,1,,,
FLP,12.9362578,77.5425114,100.0182203341426,6.9444447,6.9477496,287.30002,1726562447958,,,683685652974917,,1,,,
GPS,12.9362754,77.5424493,100.30283584255923,6.9444447,6.095357,286.22205,1726562448936,,,683686631675724,,1,,,
FLP,12.9362754,77.5424493,100.30283584255923,6.9444447,6.095357,286.22205,1726562448936,,,683686631675724,,1,,,
