Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9241977,77.5210322,763.7000122070312,0.00090058683,3.79,,1730974979596,0.070647344,,773022098068979,0.9312667,0,,,
GPS,12.92419783,77.52103184,753.24267578125,0.0,3.7900925,,1730974981000,0.07067732,,773023100264657,2.5,0,,,
FLP,12.9241978,77.5210318,763.7000122070312,0.025711378,3.79,,1730974980599,0.07067732,,773023100264657,0.904547,0,,,
GPS,12.92419788,77.5210319,753.241455078125,0.0,3.7900925,,1730974982000,0.07067719,,773024104514240,2.5,0,,,
FLP,12.9241979,77.5210319,763.7000122070312,0.0112372,3.79,,1730974981603,0.07067719,,773024104514240,0.87196136,0,,,
GPS,12.92419776,77.52103182,753.2037353515625,0.0,3.7900925,,1730974983000,0.070677355,,773025104030333,2.5,0,,,
FLP,12.9241978,77.5210318,763.7000122070312,0.0078864,3.79,,1730974982603,0.070677355,,773025104030333,0.8742244,0,,,
GPS,12.92419779,77.52103183,753.197998046875,0.0,3.7900925,,1730974984000,0.07069401,,773026104838353,2.5,0,,,
FLP,12.9241978,77.5210318,763.7000122070312,0.0037559508,3.79,,1730974983603,0.07069401,,773026104838353,0.9141285,0,,,
GPS,12.92419782,77.52103181,753.194091796875,0.0,3.7900925,,1730974985000,0.07069389,,773027101128092,2.5,0,,,
FLP,12.9241978,77.5210318,763.7000122070312,0.0013889114,3.79,,1730974984600,0.07069389,,773027101128092,0.92562807,0,,,
GPS,12.92419757,77.52103142,753.1328125,0.0,3.7900925,,1730974986000,0.070694976,,773028099467312,2.5,0,,,
FLP,12.9241976,77.5210314,763.7000122070312,0.027997345,3.79,,1730974985597,0.070694976,,773028099467312,0.9092311,0,,,
GPS,12.92419749,77.52103147,753.138427734375,0.0,3.7900925,,1730974987000,0.07069465,,773029106928352,2.5,0,,,
FLP,12.9241975,77.5210315,763.7000122070312,0.013975253,3.79,,1730974986605,0.07069465,,773029106928352,0.8957166,0,,,
GPS,12.92419752,77.52103148,753.13720703125,0.0,3.7900925,,1730974988000,0.07069585,,773030097938925,2.5,0,,,
FLP,12.9241975,77.5210315,763.7000122070312,0.005672954,3.79,,1730974987596,0.07069585,,773030097938925,0.87151635,0,,,
GPS,12.92419754,77.5210315,753.144287109375,0.0,3.7900925,,1730974989000,0.07074272,,773031110304654,2.5,0,,,
FLP,12.9241975,77.5210315,763.7000122070312,0.0019513525,3.79,,1730974988609,0.07074272,,773031110304654,0.88217753,0,,,
GPS,12.92420225,77.5210339,752.96142578125,0.4,3.7900925,31.6,1730974990000,0.7312964,73.27248,773032101214133,2.5,0,,,
FLP,12.924202,77.5210338,763.7000122070312,0.3997225,3.79,30.989044,1730974989600,0.7312964,73.27248,773032101214133,0.9064837,0,,,
GPS,12.92420401,77.52103387,753.10986328125,0.53,3.7900925,12.6,1730974991000,0.6970164,6.169536,773033098891789,2.5,0,,,
FLP,12.9242042,77.5210342,763.7000122070312,0.5286004,3.79,12.036727,1730974990597,0.6970164,6.169536,773033098891789,0.9348073,0,,,
GPS,12.92421023,77.52104027,752.74072265625,0.82,3.7900925,13.4,1730974992000,0.71632475,12.041543,773034110504340,2.5,0,,,
