Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
GPS,12.9369383333,77.5427416667,756.4,0.44523472,5.6,62.38,1726562137692,2.0,176.4,124744562000000,55.4,0,,,
FLP,12.9369381,77.542742,756.4,0.39056018,5.6,59.22347,1726562138428,2.0,176.4,124744562000000,55.4,0,,,
GPS,12.936935,77.54274,757.5,0.6264169,5.7,186.68,1726562138695,4.2,179.9,124745562000000,55.0,0,,,
FLP,12.9369362,77.542741,757.5,0.14582716,5.65,61.82364,1726562139428,4.2,179.9,124745562000000,55.0,0,,,
GPS,12.9368983333,77.5427333333,760.6,0.8220114,5.4,203.51,1726562139701,3.2,125.9,124746562000000,50.5,0,,,
FLP,12.9369085,77.5427354,760.6,0.33326265,5.566,191.11548,1726562140428,3.2,125.9,124746562000000,50.5,0,,,
GPS,12.9367983333,77.5427466667,764.8000000000001,0.42413113,5.1,181.59,1726562140713,2.4,179.8,124747562000000,48.6,0,,,
FLP,12.9368265,77.5427436,764.8000000000001,0.86780846,5.45,180.43417,1726562141428,2.4,179.8,124747562000000,48.6,0,,,
GPS,12.9367683333,77.5427666667,769.1,0.79781944,4.8,170.32,1726562141720,2.1,91.8,124748562000000,47.3,0,,,
FLP,12.9367816,77.5427606,769.1,1.0407903,5.32,174.42577,1726562142428,2.1,91.8,124748562000000,47.3,0,,,
GPS,12.9367533333,77.5428133333,775.2,0.9939286,4.6,203.74,1726562142731,1.7,62.9,124749562000000,46.5,0,,,
FLP,12.9367585,77.5427987,775.2,1.039263,5.2,184.05083,1726562143428,1.7,62.9,124749562000000,46.5,0,,,
GPS,12.9369166667,77.5429766667,797.5,0.47200027,6.9,168.72,1726562143780,1.6,113.8,124750562000000,75.0,0,,,
FLP,12.936848,77.542902,797.5,0.51740175,5.416,161.51651,1726562144428,1.6,113.8,124750562000000,75.0,0,,,
GPS,12.9369083333,77.5429866667,791.9,0.50391304,5.7,165.56,1726562145000,1.3,87.3,124751781000000,59.3,0,,,
FLP,12.9368906,77.5429639,791.9,0.42823386,5.42,153.7991,1726562145646,1.3,87.3,124751781000000,59.3,0,,,
GPS,12.9368983333,77.5429783333,792.2,0.40817472,5.2,137.62,1726562146000,1.1,98.2,124752781000000,51.0,0,,,
FLP,12.9368953,77.5429749,792.2,0.40371177,5.44,142.31934,1726562146647,1.1,98.2,124752781000000,51.0,0,,,
GPS,12.9369016667,77.5429833333,794.1,0.5677386,4.8,139.89,1726562147000,0.9,63.7,124753781000000,46.9,0,,,
FLP,12.9368991,77.5429817,794.1,0.5082449,5.44,139.17165,1726562147647,0.9,63.7,124753781000000,46.9,0,,,
GPS,12.936905,77.54298,794.2,0.56156194,4.3,159.49,1726562148000,0.7,50.2,124754781000000,41.6,0,,,
FLP,12.9369023,77.5429812,794.2,0.5295082,5.38,154.50172,1726562148646,0.7,50.2,124754781000000,41.6,0,,,
GPS,12.9368933333,77.5429816667,792.7,0.27228805,4.0,160.11,1726562150000,3.2,179.9,124756781000000,37.0,0,,,
FLP,12.9368934,77.5429823,792.7,0.4752945,4.8,159.56514,1726562150647,3.2,179.9,124756781000000,37.0,0,,,
GPS,12.9368933333,77.5429833333,791.9,0.38758582,3.9,93.09,1726562151000,3.1,179.9,124757781000000,35.4,0,,,
FLP,12.9368927,77.5429835,791.9,0.2777834,4.44,135.7682,1726562151647,3.1,179.9,124757781000000,35.4,0,,,
FLP,12.936891,77.5429852,791.9,0.2773945,12.959,135.77492,1726562152629,1.5,45.0,124758763000000,35.4,0,,,
GPS,12.9368983333,77.54299,790.7,0.22081584,3.5,76.97,1726562152000,2.6,179.9,124758781000000,29.9,0,,,
GPS,12.9369016667,77.543005,790.5,0.2985389,3.1,35.05,1726562153000,2.6,179.9,124759781000000,27.1,0,,,
FLP,12.9369003,77.5430011,790.5,0.2354692,11.099,82.69036,1726562153647,2.6,179.9,124759781000000,27.1,0,,,
GPS,12.9369133333,77.5430133333,788.1,0.38398278,2.8,96.53,1726562154000,2.4,179.9,124760781000000,25.8,0,,,
FLP,12.9369097,77.5430107,788.1,0.29800513,10.849,87.49805,1726562154647,2.4,179.9,124760781000000,25.8,0,,,
GPS,12.93692,77.5430216667,786.4,0.69178665,2.6,112.06,1726562155000,2.1,121.6,124761781000000,25.2,0,,,
FLP,12.9369171,77.5430197,786.4,0.4371295,9.67,98.988144,1726562155647,2.1,121.6,124761781000000,25.2,0,,,
GPS,12.9369133333,77.5430266667,784.4,1.5457108,2.4,150.1,1726562156000,2.6,63.8,124762781000000,25.0,0,,,
FLP,12.9369137,77.5430261,784.4,0.6455973,9.442,121.36833,1726562156647,2.6,63.8,124762781000000,25.0,0,,,
GPS,12.93689,77.5430283333,784.3000000000001,1.8113075,2.3,170.33,1726562157000,2.3,49.2,124763781000000,24.3,0,,,
FLP,12.9368949,77.5430289,784.3000000000001,0.88431364,2.783,149.88078,1726562157647,2.3,49.2,124763781000000,24.3,0,,,
GPS,12.9368716667,77.5430283333,784.0,0.79987836,2.3,185.6,1726562158000,2.4,48.6,124764781000000,24.7,0,,,
FLP,12.9368761,77.5430288,784.0,0.8273936,2.583,176.85991,1726562158647,2.4,48.6,124764781000000,24.7,0,,,
GPS,12.936855,77.54302,783.2,0.95738333,2.2,195.29,1726562159000,2.4,46.0,124765781000000,24.2,0,,,
FLP,12.9368586,77.5430224,783.2,0.90670973,2.433,187.15993,1726562159647,2.4,46.0,124765781000000,24.2,0,,,
GPS,12.9368316667,77.5430133333,782.6,1.18592,2.3,190.73,1726562160000,2.6,43.0,124766781000000,24.2,0,,,
FLP,12.9368366,77.5430155,782.6,1.0457262,2.35,189.26482,1726562160647,2.6,43.0,124766781000000,24.2,0,,,
GPS,12.9368033333,77.5430033333,782.3000000000001,1.4736497,2.4,199.78,1726562161000,2.5,31.8,124767781000000,23.9,0,,,
FLP,12.936807,77.543005,782.3000000000001,1.4471505,2.316,199.08702,1726562161647,2.5,31.8,124767781000000,23.9,0,,,
GPS,12.9367783333,77.5429816667,781.1,1.849397,2.3,197.81,1726562162000,2.3,24.4,124768781000000,23.9,0,,,
FLP,12.9367964,77.5430011,782.3000000000001,1.429993,6.408,199.26947,1726562162669,1.5,45.0,124768803000000,23.9,0,,,
GPS,12.9367416667,77.5429683333,780.5,2.2246294,2.3,201.51,1726562163000,2.2,23.1,124769781000000,24.5,0,,,
FLP,12.9367447,77.5429705,780.5,2.2708201,5.723,200.84442,1726562163647,2.2,23.1,124769781000000,24.5,0,,,
GPS,12.9366983333,77.54296,778.9,2.609127,2.2,198.74,1726562164000,2.0,20.3,124770781000000,26.0,0,,,
FLP,12.9367023,77.5429605,778.9,2.5990505,5.706,198.07585,1726562164647,2.0,20.3,124770781000000,26.0,0,,,
GPS,12.9366566667,77.5429466667,778.5,2.9781828,2.2,197.53,1726562165000,2.2,21.6,124771781000000,25.8,0,,,
FLP,12.9366602,77.5429477,778.5,2.9607406,5.706,197.07455,1726562165647,2.2,21.6,124771781000000,25.8,0,,,
GPS,12.9366216667,77.542935,777.8000000000001,3.1552472,2.2,194.74,1726562166000,1.7,19.2,124772781000000,25.7,0,,,
FLP,12.9366236,77.5429357,777.8000000000001,3.149501,5.69,194.07149,1726562166647,1.7,19.2,124772781000000,25.7,0,,,
GPS,12.936585,77.5429366667,777.6,3.2376027,2.2,199.7,1726562167000,2.5,36.2,124773781000000,26.1,0,,,
FLP,12.9365867,77.5429354,777.6,3.2341661,5.656,198.61687,1726562167647,2.5,36.2,124773781000000,26.1,0,,,
GPS,12.9365566667,77.542935,777.0,3.2957664,2.2,206.45,1726562168000,2.3,33.1,124774781000000,26.6,0,,,
FLP,12.9365571,77.5429336,777.0,3.291293,2.357,205.44038,1726562168647,2.3,33.1,124774781000000,26.6,0,,,
FLP,12.9365328,77.5429286,777.2,3.3492188,2.342,199.44858,1726562169647,2.6,36.7,124775781000000,24.3,0,,,
GPS,12.9365333333,77.54293,777.2,3.3637097,2.2,199.47,1726562169000,2.6,36.7,124775781000000,24.3,0,,,
GPS,12.93651,77.5429233333,777.3000000000001,3.4110641,2.2,201.63,1726562170000,2.3,26.3,124776781000000,24.1,0,,,
FLP,12.9365092,77.5429225,777.3000000000001,3.4036126,2.342,200.93544,1726562170647,2.3,26.3,124776781000000,24.1,0,,,
GPS,12.9364866667,77.54291,777.0,3.3755484,2.2,208.32,1726562171000,2.1,24.9,124777781000000,24.7,0,,,
FLP,12.9364858,77.5429102,777.0,3.37661,2.342,207.6901,1726562171647,2.1,24.9,124777781000000,24.7,0,,,
GPS,12.9364633333,77.542895,777.0,3.3096638,2.2,208.68,1726562172000,1.7,17.0,124778781000000,24.7,0,,,
