Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
GPS,12.9365533333,77.5415983333,784.4,0.0,9.7,0.0,1726563864310,6.7,94.8,126471088000000,68.4,0,,,
GPS,12.9365883333,77.54159,784.3000000000001,0.0,9.0,0.0,1726563865310,5.1,105.0,126472088000000,67.8,0,,,
FLP,12.9365863,77.5415924,784.3000000000001,0.13865946,9.0,0.0,1726563865954,5.1,105.0,126472088000000,67.8,0,,,
GPS,12.936625,77.5416016667,784.2,0.0,8.7,0.0,1726563867000,4.2,65.5,126473777000000,68.5,0,,,
FLP,12.9366191,77.5415997,784.2,0.12182449,8.85,1.017e-13,1726563867643,4.2,65.5,126473777000000,68.5,0,,,
GPS,12.9365783333,77.5415983333,784.5,0.0,8.0,0.0,1726563868000,2.8,179.9,126474777000000,69.7,0,,,
FLP,12.9365882,77.5415987,784.5,0.049986977,8.566,,1726563868643,2.8,,126474777000000,69.7,0,,,
GPS,12.93668,77.5416216667,784.5,0.0,6.8,0.0,1726563869000,2.3,179.9,126475777000000,55.0,0,,,
FLP,12.9366608,77.5416165,784.5,0.056170925,8.125,,1726563869643,2.3,,126475777000000,55.0,0,,,
GPS,12.9366233333,77.54162,784.4,0.0,6.3,0.0,1726563870000,2.0,179.9,126476777000000,51.0,0,,,
FLP,12.9366309,77.5416193,784.4,0.011414869,7.76,,1726563870643,2.0,,126476777000000,51.0,0,,,
FLP,12.9366282,77.5416195,784.4,0.0207739,8.106,,1726563870820,1.5,,126476954000000,51.0,0,,,
GPS,12.936575,77.5416233333,784.3000000000001,0.0,5.8,0.0,1726563871000,1.7,154.7,126477777000000,49.0,0,,,
FLP,12.9365851,77.5416226,784.3000000000001,0.04193246,7.573,,1726563871643,1.7,,126477777000000,49.0,0,,,
GPS,12.9365483333,77.541625,784.3000000000001,0.0,5.5,0.0,1726563872000,1.6,114.8,126478777000000,39.8,0,,,
FLP,12.9365546,77.5416246,784.3000000000001,0.007981159,7.277,,1726563872643,1.6,,126478777000000,39.8,0,,,
GPS,12.9365233333,77.5416333333,784.2,1.1030498,5.3,112.93,1726563873000,2.2,79.5,126479777000000,36.1,0,,,
FLP,12.9365284,77.5416318,784.2,1.0283113,6.791,112.91859,1726563873643,2.2,79.5,126479777000000,36.1,0,,,
