Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9373502,77.5416735,794.0,2.2332268,7.18,243.59431,1727327334003,2.8,42.1,116064144000000,1.1203275,0,,,
GPS,12.9373566667,77.541675,768.8000000000001,1.886457,5.1,240.56,1727327335000,2.4,44.1,116065144000000,51.6,0,,,
FLP,12.9373544,77.5416722,794.0,1.8980021,6.58,240.24957,1727327335003,2.4,44.1,116065144000000,1.1303275,0,,,
FLP,12.9373579,77.5416638,794.0,1.5170101,5.84,247.81691,1727327336003,2.3,49.3,116066144000000,1.1403276,0,,,
GPS,12.93736,77.541665,770.3000000000001,1.4988711,4.2,248.58,1727327336000,2.3,49.3,116066144000000,51.0,0,,,
GPS,12.9373683333,77.5417133333,771.4,0.96510416,3.3,246.07,1727327337000,1.7,60.6,116067144000000,34.0,0,,,
FLP,12.9373659,77.541704,794.0,0.97051895,5.416,245.95374,1727327337003,1.7,60.6,116067144000000,1.1503276,0,,,
GPS,12.937365,77.5417116667,772.3000000000001,0.6603886,3.0,222.83,1727327338000,1.5,89.8,116068144000000,33.3,0,,,
FLP,12.9373646,77.5417093,794.0,0.66511005,4.716,222.82236,1727327338003,1.5,89.8,116068144000000,1.1603276,0,,,
GPS,12.937365,77.541725,772.9,0.39530668,2.8,180.82,1727327339000,2.4,179.9,116069144000000,34.1,0,,,
FLP,12.9373643,77.5417219,795.199951171875,0.4026748,4.066,181.49509,1727327339003,2.4,179.9,116069144000000,1.1540319,0,,,
GPS,12.9373583333,77.54173,773.5,0.64082915,2.7,158.29,1727327340000,2.2,146.4,116070144000000,33.4,0,,,
FLP,12.9373586,77.5417287,795.199951171875,0.6254878,3.516,158.55667,1727327340003,2.2,146.4,116070144000000,1.1640319,0,,,
GPS,12.93736,77.5417483333,774.1,0.5739153,2.6,148.29,1727327341000,2.5,177.3,116071144000000,32.4,0,,,
FLP,12.937359,77.5417456,795.199951171875,0.57756543,3.1,148.23198,1727327341002,2.5,177.3,116071144000000,1.1740319,0,,,
GPS,12.9373583333,77.5417633333,774.6,0.52398723,2.5,118.09,1727327342000,2.1,153.6,116072144000000,31.8,0,,,
FLP,12.9373578,77.5417611,795.199951171875,0.52408975,2.816,119.06598,1727327342002,2.1,153.6,116072144000000,1.1840318,0,,,
GPS,12.9373566667,77.54177,775.0,0.42824888,2.5,146.9,1727327343000,2.1,179.9,116073144000000,31.5,0,,,
FLP,12.9373563,77.5417685,795.199951171875,0.45273483,2.683,130.71533,1727327343003,2.1,179.9,116073144000000,1.1940318,0,,,
GPS,12.937345,77.5417766667,775.4,0.8652481,2.4,128.15,1727327344000,2.5,110.8,116074144000000,31.2,0,,,
FLP,12.9373471,77.5417756,795.199951171875,0.6160843,2.583,131.29782,1727327344003,2.5,110.8,116074144000000,1.2040318,0,,,
GPS,12.937335,77.541785,775.7,1.0371653,2.4,110.22,1727327345000,2.6,92.8,116075144000000,33.7,0,,,
FLP,12.9373373,77.5417839,795.199951171875,0.7336195,2.516,124.16401,1727327345003,2.6,92.8,116075144000000,1.2140318,0,,,
GPS,12.9373283333,77.5417983333,775.8000000000001,1.5210042,2.3,106.61,1727327346000,2.7,63.9,116076144000000,30.3,0,,,
FLP,12.9373297,77.5417964,795.199951171875,0.9419151,2.45,117.06768,1727327346003,2.7,63.9,116076144000000,1.2240318,0,,,
GPS,12.9373116667,77.54182,776.0,2.045506,2.2,117.08,1727327347000,2.2,39.0,116077144000000,27.6,0,,,
FLP,12.9373151,77.5418165,796.2999877929688,1.3938152,2.383,118.508255,1727327347003,2.2,39.0,116077144000000,1.253967,0,,,
GPS,12.937295,77.54185,776.3000000000001,2.546331,2.1,106.63,1727327348000,2.0,27.4,116078144000000,23.1,0,,,
FLP,12.9372988,77.541845,796.2999877929688,1.853178,2.316,112.4608,1727327348003,2.0,27.4,116078144000000,1.2639672,0,,,
GPS,12.93728,77.5418816667,776.4,2.670379,2.1,107.9,1727327349000,1.8,24.4,116079144000000,22.9,0,,,
