Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9394097,77.5426664,802.7999877929688,2.5375273,22.934,177.51099,1730961457254,1.5,45.0,2275008395000000,1.3098274,0,,,
FLP,12.9394712,77.5426567,802.7999877929688,0.6149384,24.269,350.26315,1730961466663,1.5,45.0,2275017804000000,1.8833697,0,,,
FLP,12.9393685,77.5426578,802.7999877929688,2.1897542,20.666,179.47818,1730961471577,1.5,45.0,2275022719000000,1.2945995,0,,,
FLP,12.9393944,77.5426496,802.7999877929688,0.5009623,18.951,337.52634,1730961475880,1.5,45.0,2275027021000000,1.0,0,,,
FLP,12.9392994,77.5426182,802.5999755859375,2.0272467,16.248,198.63435,1730961480806,1.5,45.0,2275031947000000,4.4439936,0,,,
FLP,12.9392153,77.5425732,800.0,2.0969543,11.492,207.11772,1730961485823,1.5,45.0,2275036965000000,2.6129587,0,,,
FLP,12.9389588,77.5426002,799.3999633789062,5.5452843,13.117,174.68152,1730961490828,1.5,45.0,2275041969000000,1.0,0,,,
FLP,12.9387356,77.5425165,798.5999755859375,5.081189,21.463,198.80142,1730961496023,1.5,45.0,2275047164000000,1.0,0,,,
FLP,12.938343,77.5425459,796.3999633789062,7.8158154,22.346,176.78485,1730961501466,1.5,45.0,2275052607000000,1.2623205,0,,,
FLP,12.938108,77.5425249,795.2999877929688,5.8929567,19.086,184.11153,1730961506040,1.5,45.0,2275057181000000,1.0,0,,,
GPS,12.938881,77.54256,101.16202413119342,1.1881765,5.3019223,94.02736,1730961510275,,,2275061416948832,,1,,,
FLP,12.938881,77.54256,101.16202413119342,1.1881765,5.3019223,94.02736,1730961510275,,,2275061416948832,,1,,,
FLP,12.938881,77.54256,100.89636909201543,1.1881765,6.962328,93.82755,1730961510574,,,2275061715639217,,1,,,
FLP,12.938881,77.54256,101.51371327435638,1.1881765,5.689029,94.553696,1730961510834,,,2275061975385063,,1,,,
FLP,12.938881,77.54256,100.33839905619809,1.1881765,5.3818994,95.57393,1730961511095,,,2275062237131525,,1,,,
GPS,12.9388658,77.5425587,100.73518676128847,1.6885849,6.4016747,185.70847,1730961511227,,,2275062368441986,,1,,,
FLP,12.9388658,77.5425587,100.83221403412968,1.6885849,6.136928,185.71803,1730961511364,,,2275062506042601,,1,,,
FLP,12.9388658,77.5425587,101.34168246442056,1.6885849,6.1720285,187.25006,1730961511628,,,2275062769661448,,1,,,
FLP,12.9388658,77.5425587,100.60096276512284,1.6885849,5.890953,186.57762,1730961511893,,,2275063034371525,,1,,,
GPS,12.9388658,77.5425587,101.86257458705524,1.6885849,5.629368,187.57162,1730961512157,,,2275063298317678,,1,,,
FLP,12.9388658,77.5425587,101.86257458705524,1.6885849,5.629368,187.57162,1730961512157,,,2275063298317678,,1,,,
FLP,12.9388504,77.5425574,100.84612041778504,1.6885849,5.145439,186.05946,1730961512429,,,2275063571132755,,1,,,
FLP,12.9388504,77.5425574,100.93046340899552,1.6885849,5.7211356,187.12447,1730961512694,,,2275063835859217,,1,,,
FLP,12.9388504,77.5425574,101.70068348588828,1.6885849,6.0348854,187.41269,1730961512959,,,2275064100272140,,1,,,
GPS,12.9388504,77.5425574,100.96328157782216,1.6885849,5.5565925,187.11919,1730961513091,,,2275064232378063,,1,,,
FLP,12.938835,77.542556,101.22450812868853,1.6885849,5.8001084,187.79573,1730961513232,,,2275064374077063,,1,,,
FLP,12.938835,77.542556,101.4945060837759,1.6885849,5.93,186.45213,1730961513497,,,2275064638835217,,1,,,
FLP,12.938835,77.542556,100.14659527884491,1.6885849,6.9231772,186.29619,1730961513765,,,2275064906649371,,1,,,
GPS,12.938835,77.542556,100.76055353752298,1.6885849,5.8474107,186.24397,1730961514030,,,2275065171171294,,1,,,
FLP,12.938835,77.542556,100.76055353752298,1.6885849,5.8474107,186.24397,1730961514030,,,2275065171171294,,1,,,
FLP,12.9388195,77.5425547,101.26618427247064,1.6885849,6.153528,185.61713,1730961514309,,,2275065450294294,,1,,,
FLP,12.9388195,77.5425547,101.81528483933822,1.6885849,5.3462734,186.37236,1730961514573,,,2275065715140756,,1,,,
FLP,12.9388195,77.5425547,101.12404135119918,1.6885849,5.8847265,187.64452,1730961514836,,,2275065978164448,,1,,,
GPS,12.9388195,77.5425547,100.0616197178704,1.6885849,6.099476,186.79431,1730961514969,,,2275066110496217,,1,,,
FLP,12.9388195,77.5425547,100.02614040220465,1.6885849,6.5369544,187.40898,1730961515106,,,2275066247900140,,1,,,
FLP,12.9388041,77.5425534,100.68068980638984,1.6885849,6.57067,186.02652,1730961515372,,,2275066513967294,,1,,,
FLP,12.9388041,77.5425534,101.521689126024,1.6885849,5.7664285,185.91351,1730961515637,,,2275066779125063,,1,,,
