Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9295208,77.5197701,750.0,0.2130335,18.092,98.77902,1730973592962,1.5,45.0,2287144103000000,1.2273632,0,,,
FLP,12.9295209,77.5197953,750.2999877929688,0.50586295,18.38,89.82819,1730973598264,1.5,45.0,2287149405000000,1.0982145,0,,,
FLP,12.9295107,77.5198175,750.3999633789062,0.5261867,18.06,114.21746,1730973603282,1.5,45.0,2287154423000000,1.2833676,0,,,
FLP,12.9295204,77.5198127,750.2999877929688,0.1386203,18.532,70.73786,1730973608108,1.5,45.0,2287159249000000,1.263074,0,,,
FLP,12.9295111,77.519796,750.3999633789062,0.13659504,18.986,234.78601,1730973612964,1.5,45.0,2287164106000000,1.1428386,0,,,
FLP,12.9295144,77.5198715,750.3999633789062,0.6643275,14.329,90.686134,1730973618539,1.5,45.0,2287169680000000,1.0124729,0,,,
FLP,12.92946,77.5199637,750.3999633789062,1.454984,13.861,114.33236,1730973623454,1.5,45.0,2287174595000000,1.2552904,0,,,
FLP,12.9293874,77.5202454,750.0999755859375,3.905271,14.113,106.59766,1730973628336,1.5,45.0,2287179477000000,1.2613478,0,,,
GPS,12.9295456,77.5198146,101.19074181212233,4.4444447,5.7435217,189.65034,1730973635981,,,2287187122202146,,1,,,
FLP,12.9295456,77.5198146,101.19074181212233,4.4444447,5.7435217,189.65034,1730973635981,,,2287187122202146,,1,,,
FLP,12.9295456,77.5198146,100.943923437199,4.4444447,6.590063,190.33017,1730973636247,,,2287187389096685,,1,,,
FLP,12.9295456,77.5198146,101.16373726271009,4.4444447,5.2106733,189.16809,1730973636506,,,2287187647566762,,1,,,
FLP,12.9295456,77.5198146,100.94646813068856,4.4444447,6.0304723,190.4255,1730973636770,,,2287187911702146,,1,,,
GPS,12.9295456,77.5198146,100.09433893249508,4.4444447,5.2094507,190.20682,1730973636903,,,2287188044182146,,1,,,
FLP,12.9295456,77.5198146,100.76432753307144,4.4444447,6.4971504,189.01143,1730973637039,,,2287188180947762,,1,,,
FLP,12.9295456,77.5198146,101.52603908586728,4.4444447,6.1727276,190.96031,1730973637302,,,2287188443459685,,1,,,
FLP,12.9295456,77.5198146,101.78941928045272,4.4444447,5.2686305,189.29205,1730973637566,,,2287188707392685,,1,,,
GPS,12.9295456,77.5198146,100.72213880123488,4.4444447,6.625074,189.50438,1730973637830,,,2287188971206531,,1,,,
FLP,12.9295456,77.5198146,100.72213880123488,4.4444447,6.625074,189.50438,1730973637830,,,2287188971206531,,1,,,
FLP,12.9295456,77.5198146,101.94366100588398,4.4444447,6.305526,189.35344,1730973638101,,,2287189242771685,,1,,,
