Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9372208,77.5421361,795.7000122070312,0.19120154,44.459,49.485077,1727335157658,1.5,45.0,1456404819000000,1.1565174,0,,,
FLP,12.9371345,77.5421251,795.7000122070312,2.532707,33.006,186.75069,1727335161007,1.5,45.0,1456408168000000,1.0245869,0,,,
GPS,12.9372424,77.5420652,100.95281603943404,6.9444447,6.8363414,285.65707,1727335164502,,,1456411662955091,,1,,,
FLP,12.9372424,77.5420652,100.95281603943404,6.9444447,6.8363414,285.65707,1727335164502,,,1456411662955091,,1,,,
GPS,12.9372609,77.5420039,100.4455938804444,6.9444447,5.720125,288.85187,1727335165466,,,1456412627409474,,1,,,
FLP,12.9372609,77.5420039,100.4455938804444,6.9444447,5.720125,288.85187,1727335165466,,,1456412627409474,,1,,,
GPS,12.9372609,77.5420039,101.20885537005506,6.9444447,5.2556376,289.421,1727335166405,,,1456413566050089,,1,,,
FLP,12.9372609,77.5420039,101.20885537005506,6.9444447,5.2556376,289.421,1727335166405,,,1456413566050089,,1,,,
GPS,12.9372799,77.5419407,100.59038346196886,6.9444447,5.8453894,289.99554,1727335167343,,,1456414503900627,,1,,,
FLP,12.9372799,77.5419407,100.59038346196886,6.9444447,5.8453894,289.99554,1727335167343,,,1456414503900627,,1,,,
GPS,12.9372985,77.5418792,100.0386205466018,6.9444447,5.2655582,287.2031,1727335168285,,,1456415446315934,,1,,,
FLP,12.9372985,77.5418792,100.0386205466018,6.9444447,5.2655582,287.2031,1727335168285,,,1456415446315934,,1,,,
GPS,12.9373171,77.5418176,100.6404428798412,6.9444447,5.192345,289.26187,1727335169218,,,1456416379475587,,1,,,
FLP,12.9373171,77.5418176,100.6404428798412,6.9444447,5.192345,289.26187,1727335169218,,,1456416379475587,,1,,,
GPS,12.9373237,77.5417956,100.2174963266355,6.9444447,5.54052,287.72528,1727335170155,,,1456417316177240,,1,,,
FLP,12.9373237,77.5417956,100.2174963266355,6.9444447,5.54052,287.72528,1727335170155,,,1456417316177240,,1,,,
GPS,12.9373459,77.5417354,100.01722850132268,6.9444447,6.699067,293.37442,1727335171100,,,1456418261193047,,1,,,
