Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9286454,77.5170264,755.7999877929688,0.05713771,15.176,,1730973088261,1.5,,2286639402000000,1.0628252,0,,,
FLP,12.9286501,77.5170264,755.7999877929688,0.09900479,15.497,,1730973093281,1.5,,2286644422000000,1.0,0,,,
FLP,12.9286388,77.5170612,755.5,0.4655883,19.285,108.03889,1730973101531,1.5,45.0,2286652672000000,1.0117818,0,,,
FLP,12.9286566,77.5170065,755.7999877929688,2.769611,19.997,288.4116,1730973103417,1.5,45.0,2286654558000000,1.337997,0,,,
FLP,12.9287246,77.5170035,755.5,2.0589042,22.937,343.71472,1730973106796,1.5,45.0,2286657937000000,1.0384188,0,,,
FLP,12.9289059,77.5170455,754.5,2.9696407,27.351,11.36528,1730973113554,1.5,45.0,2286664696000000,1.471493,0,,,
FLP,12.9289693,77.5170706,754.5,1.9180046,48.374,14.834815,1730973119997,1.5,45.0,2286671138664346,1.471493,0,,,
FLP,12.9288903,77.5170519,754.5,0.2769042,48.369,197.4313,1730973120434,0.5655388,45.0,2286671576328269,1.471493,0,,,
FLP,12.9289024,77.5170583,752.8999633789062,0.07465466,48.296,,1730973122006,0.15108742,,2286673147091262,1.0,0,,,
FLP,12.9290694,77.5171915,752.8999633789062,0.08504666,40.308,,1730973127152,0.11694121,,2286678293625674,1.0,0,,,
FLP,12.929188,77.5172845,752.8999633789062,0.07869642,11.777,,1730973127393,0.10512921,,2286678534622193,1.0,0,,,
FLP,12.9291971,77.5172919,752.8999633789062,0.07877573,10.26,,1730973127819,0.10512921,,2286678960033501,1.0,0,,,
FLP,12.9292003,77.5172951,752.8999633789062,0.0721202,7.267,,1730973128533,0.11525711,,2286679675343655,1.0,0,,,
FLP,12.9292017,77.5172964,752.8999633789062,0.07197987,7.295,,1730973128963,0.11525711,,2286680104304347,1.0,0,,,
GPS,12.9289025,77.5170583,101.9695315235299,4.4444447,5.276716,189.841,1730973130688,,,2286681829234809,,1,,,
FLP,12.9289025,77.5170583,101.9695315235299,4.4444447,5.276716,189.841,1730973130688,,,2286681829234809,,1,,,
FLP,12.9289025,77.5170583,101.04421390701306,4.4444447,6.236291,189.88452,1730973130950,,,2286682091549578,,1,,,
FLP,12.9289025,77.5170583,100.14979683510822,4.4444447,5.433778,188.59058,1730973131212,,,2286682353357501,,1,,,
FLP,12.9289025,77.5170583,100.29898396025315,4.4444447,6.780368,188.30754,1730973131476,,,2286682617911424,,1,,,
GPS,12.9289025,77.5170583,100.3200819295014,4.4444447,5.2584934,189.51746,1730973131619,,,2286682760700347,,1,,,
FLP,12.9289025,77.5170583,101.30185267458876,4.4444447,5.3247175,188.25801,1730973131754,,,2286682896118809,,1,,,
FLP,12.9289025,77.5170583,101.54108768245013,4.4444447,5.267688,190.399,1730973132016,,,2286683157675116,,1,,,
FLP,12.9289025,77.5170583,100.35031018172836,4.4444447,5.7948694,188.69086,1730973132279,,,2286683420685886,,1,,,
GPS,12.9289025,77.5170583,100.59903257926555,4.4444447,5.377037,190.37991,1730973132545,,,2286683686675655,,1,,,
FLP,12.9289025,77.5170583,100.59903257926555,4.4444447,5.377037,190.37991,1730973132545,,,2286683686675655,,1,,,
FLP,12.9289025,77.5170583,101.99268057130668,4.4444447,5.908697,188.29721,1730973132810,,,2286683951589886,,1,,,
FLP,12.9289025,77.5170583,100.84320531057978,4.4444447,5.9930863,188.3698,1730973133078,,,2286684220164270,,1,,,
FLP,12.9289025,77.5170583,101.57887509711745,4.4444447,5.808988,190.03476,1730973133343,,,2286684484754193,,1,,,
GPS,12.9289025,77.5170583,100.77063418883644,4.4444447,5.2834525,189.45175,1730973133475,,,2286684616900578,,1,,,
FLP,12.9289025,77.5170583,101.3084759068621,4.4444447,6.8750606,188.68387,1730973133608,,,2286684749999424,,1,,,
FLP,12.9289025,77.5170583,100.44668566438745,4.4444447,6.319185,188.1812,1730973133870,,,2286685011874501,,1,,,
FLP,12.9289025,77.5170583,100.19889884288573,4.4444447,6.2156043,191.06412,1730973134138,,,2286685280074809,,1,,,
