Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.936913,77.543102,101.72345624301282,7.7777777,6.0613904,108.700485,1727328388659,,,1449634309882898,,1,,,
GPS,12.936913,77.543102,100.9081244441778,7.7777777,6.988662,109.01659,1727328389359,,,1449635009898859,,1,,,
FLP,12.936913,77.543102,100.65808961144197,7.7777777,6.0866237,110.30263,1727328389635,,,1449635286391243,,1,,,
GPS,12.936913,77.543102,101.18784913507264,7.7777777,5.8771167,108.650215,1727328390373,,,1449636024189550,,1,,,
FLP,12.936913,77.543102,101.4427212112797,7.7777777,5.276889,109.40209,1727328390647,,,1449636297990819,,1,,,
GPS,12.936913,77.543102,101.6669669567547,7.7777777,6.568541,108.07526,1727328391339,,,1449636989781203,,1,,,
FLP,12.936913,77.543102,101.67564159342076,7.7777777,6.8623214,110.47091,1727328391616,,,1449637266842165,,1,,,
FLP,12.9367465,77.5433799,795.5,3.1120098,20.658,278.3911,1727328391819,1.5,45.0,1449637470000000,1.8023143,0,,,
GPS,12.936913,77.543102,101.47475445444186,7.7777777,5.397412,110.45963,1727328392321,,,1449637971625241,,1,,,
FLP,12.936913,77.543102,100.42561049156728,7.7777777,6.3219104,108.84681,1727328392601,,,1449638251806241,,1,,,
GPS,12.936913,77.543102,101.4978886502174,7.7777777,6.5679855,110.67791,1727328393281,,,1449638932550125,,1,,,
FLP,12.936913,77.543102,100.783454805426,7.7777777,5.3134217,108.409386,1727328393559,,,1449639209725433,,1,,,
GPS,12.936913,77.543102,100.67012749901596,7.7777777,5.7328396,109.71665,1727328394247,,,1449639898153817,,1,,,
FLP,12.936913,77.543102,101.08823650796454,7.7777777,6.790676,109.39455,1727328394518,,,1449640168759201,,1,,,
GPS,12.936913,77.543102,101.44177379282364,7.7777777,5.2981462,109.3809,1727328395192,,,1449640842617893,,1,,,
FLP,12.936913,77.543102,100.21460786961782,7.7777777,6.2684765,110.5695,1727328395467,,,1449641117953047,,1,,,
GPS,12.936913,77.543102,100.11901867112836,7.7777777,5.962589,110.2789,1727328396152,,,1449641802725931,,1,,,
FLP,12.936788,77.5432711,795.7000122070312,2.914243,25.484,290.18436,1727328396180,1.5,45.0,1449641830000000,1.4537151,0,,,
FLP,12.936913,77.543102,100.80671646331216,7.7777777,5.436302,110.51059,1727328396423,,,1449642073838738,,1,,,
GPS,12.936913,77.543102,101.04456109388202,7.7777777,6.429137,109.58988,1727328397099,,,1449642749865353,,1,,,
FLP,12.936913,77.543102,100.76699768857736,7.7777777,5.510347,110.601456,1727328397365,,,1449643016282237,,1,,,
GPS,12.936913,77.543102,100.79104840753496,7.7777777,6.725898,109.493004,1727328398029,,,1449643680488314,,1,,,
FLP,12.936913,77.543102,100.46274309246178,7.7777777,5.95981,108.95857,1727328398296,,,1449643946748391,,1,,,
GPS,12.936913,77.543102,101.96758736607696,7.7777777,5.659781,108.41897,1727328398961,,,1449644612539544,,1,,,
FLP,12.936913,77.543102,100.589282739406,7.7777777,6.164277,109.142204,1727328399233,,,1449644884331352,,1,,,
GPS,12.936913,77.543102,100.7462390613028,7.7777777,6.1686807,107.94614,1727328399893,,,1449645543927466,,1,,,
FLP,12.936913,77.543102,100.77302530058772,7.7777777,5.4507613,109.047005,1727328400156,,,1449645807283889,,1,,,
GPS,12.936913,77.543102,101.12770938389548,7.7777777,6.4184356,109.618805,1727328400816,,,1449646467318812,,1,,,
FLP,12.9367868,77.5432508,795.5,1.4384414,24.386,285.7759,1727328400912,1.5,45.0,1449646562000000,1.7819036,0,,,
FLP,12.936913,77.543102,100.40605321085552,7.7777777,6.3226547,110.6914,1727328401083,,,1449646734089812,,1,,,
GPS,12.936913,77.543102,101.50549955897289,7.7777777,5.172593,109.596756,1727328401744,,,1449647394917888,,1,,,
FLP,12.936913,77.543102,100.61136885688968,7.7777777,6.6829867,108.98468,1727328402018,,,1449647669134042,,1,,,
GPS,12.936913,77.543102,100.83610103735768,7.7777777,5.678761,107.99072,1727328402683,,,1449648334516618,,1,,,
FLP,12.936913,77.543102,101.7538996674062,7.7777777,6.7828336,110.33771,1727328402950,,,1449648601234041,,1,,,
GPS,12.936913,77.543102,100.26300117868576,7.7777777,5.214368,110.398094,1727328403615,,,1449649266052618,,1,,,
FLP,12.936913,77.543102,100.10944445374842,7.7777777,5.716721,108.069725,1727328403881,,,1449649532192464,,1,,,
GPS,12.936913,77.543102,100.98159646839238,7.7777777,5.2652993,109.65346,1727328404546,,,1449650197242886,,1,,,
FLP,12.936913,77.543102,100.72797912581356,7.7777777,6.440803,109.97863,1727328404818,,,1449650468817501,,1,,,
GPS,12.936913,77.543102,101.25598801774974,7.7777777,6.5861106,109.796295,1727328405484,,,1449651134680501,,1,,,
FLP,12.936913,77.543102,101.76541317663865,7.7777777,6.6759114,108.82053,1727328405755,,,1449651405750731,,1,,,
FLP,12.9368157,77.5431436,797.0,1.8665466,17.332,285.58304,1727328406174,1.5,45.0,1449651825000000,1.0277508,0,,,
GPS,12.936913,77.543102,101.8791022695076,7.7777777,5.842728,108.206955,1727328406441,,,1449652091801231,,1,,,
FLP,12.936913,77.543102,100.0529537512387,7.7777777,6.9196167,110.00182,1727328406713,,,1449652364357577,,1,,,
GPS,12.936913,77.543102,101.80874357412712,7.7777777,6.93548,110.70032,1727328407380,,,1449653031041230,,1,,,
FLP,12.936913,77.543102,101.05362561918191,7.7777777,6.9083776,108.6799,1727328407653,,,1449653303783230,,1,,,
GPS,12.936913,77.543102,100.97789118564862,7.7777777,6.053391,108.551476,1727328408319,,,1449653969867037,,1,,,
FLP,12.936913,77.543102,100.08851161553233,7.7777777,5.6849666,108.23839,1727328408593,,,1449654243612114,,1,,,
GPS,12.936913,77.543102,101.10906978990272,7.7777777,6.972677,108.70076,1727328409258,,,1449654908787806,,1,,,
FLP,12.936913,77.543102,101.47490753378968,7.7777777,5.905168,109.49425,1727328409525,,,1449655175769998,,1,,,
GPS,12.936913,77.543102,100.35671206639428,7.7777777,6.820346,110.28747,1727328410191,,,1449655842540267,,1,,,
FLP,12.936913,77.543102,100.4100198232669,7.7777777,6.8849216,107.79106,1727328410457,,,1449656107786767,,1,,,
GPS,12.936913,77.543102,101.58154989047073,7.7777777,6.7096686,108.463715,1727328411122,,,1449656773339074,,1,,,
FLP,12.9368438,77.5430967,795.8999633789062,1.5415206,20.162,291.39487,1727328411116,1.5,45.0,1449656767000000,1.0,0,,,
FLP,12.936913,77.543102,100.8830701737712,7.7777777,5.918264,108.73317,1727328411394,,,1449657045098189,,1,,,
GPS,12.936913,77.543102,100.63706671365412,7.7777777,6.903972,108.51788,1727328412451,,,1449658101929150,,1,,,
FLP,12.936913,77.543102,100.63706671365412,7.7777777,6.903972,108.51788,1727328412451,,,1449658101929150,,1,,,
GPS,12.9369271,77.5430395,101.6221431987484,6.9444447,5.3730226,283.34964,1727328413406,,,1449659057355303,,1,,,
FLP,12.9369271,77.5430395,101.6221431987484,6.9444447,5.3730226,283.34964,1727328413406,,,1449659057355303,,1,,,
GPS,12.9369271,77.5430395,100.5934107128336,6.9444447,6.5317492,285.6567,1727328414329,,,1449659980321956,,1,,,
FLP,12.9369271,77.5430395,100.5934107128336,6.9444447,6.5317492,285.6567,1727328414329,,,1449659980321956,,1,,,
GPS,12.9369414,77.5429765,101.6896236821632,6.9444447,5.9483285,285.19696,1727328415264,,,1449660915398494,,1,,,
FLP,12.9369414,77.5429765,101.6896236821632,6.9444447,5.9483285,285.19696,1727328415264,,,1449660915398494,,1,,,
GPS,12.9369556,77.5429138,100.95639035554836,6.9444447,5.8620005,284.3273,1727328416201,,,1449661852395262,,1,,,
FLP,12.9369556,77.5429138,100.95639035554836,6.9444447,5.8620005,284.3273,1727328416201,,,1449661852395262,,1,,,
GPS,12.9369558,77.5429127,100.45360688997296,6.9444447,5.610871,285.04993,1727328417138,,,1449662788975493,,1,,,
FLP,12.9369558,77.5429127,100.45360688997296,6.9444447,5.610871,285.04993,1727328417138,,,1449662788975493,,1,,,
GPS,12.936981,77.5428538,101.47572922978226,6.9444447,5.6482196,296.26202,1727328418075,,,1449663726172953,,1,,,
FLP,12.936981,77.5428538,101.47572922978226,6.9444447,5.6482196,296.26202,1727328418075,,,1449663726172953,,1,,,
GPS,12.9370062,77.5427948,101.42523458977708,6.9444447,6.669733,295.70468,1727328419012,,,1449664663408722,,1,,,
FLP,12.9370062,77.5427948,101.42523458977708,6.9444447,6.669733,295.70468,1727328419012,,,1449664663408722,,1,,,
GPS,12.9370314,77.5427359,101.67248594694809,6.9444447,5.602468,293.71286,1727328419949,,,1449665600027683,,1,,,
FLP,12.9370314,77.5427359,101.67248594694809,6.9444447,5.602468,293.71286,1727328419949,,,1449665600027683,,1,,,
GPS,12.9370329,77.5427324,101.70008535959336,6.9444447,6.352778,296.43558,1727328420888,,,1449666539190105,,1,,,
FLP,12.9370329,77.5427324,101.70008535959336,6.9444447,6.352778,296.43558,1727328420888,,,1449666539190105,,1,,,
FLP,12.9367941,77.5430496,797.0,1.2668004,13.913,182.63725,1727328421333,1.5,45.0,1449666984000000,1.0,0,,,
GPS,12.9370524,77.5426711,101.46181403589011,6.9444447,6.3817253,289.93082,1727328421821,,,1449667472221682,,1,,,
FLP,12.9370524,77.5426711,101.46181403589011,6.9444447,6.3817253,289.93082,1727328421821,,,1449667472221682,,1,,,
GPS,12.937072,77.5426098,100.98488010324488,6.9444447,6.196161,288.55432,1727328422755,,,1449668405767912,,1,,,
FLP,12.937072,77.5426098,100.98488010324488,6.9444447,6.196161,288.55432,1727328422755,,,1449668405767912,,1,,,
GPS,12.9370836,77.5425734,100.21902678433938,6.9444447,5.013922,290.36734,1727328423695,,,1449669346045219,,1,,,
FLP,12.9370836,77.5425734,100.21902678433938,6.9444447,5.013922,290.36734,1727328423695,,,1449669346045219,,1,,,
GPS,12.9371007,77.5425114,100.72762945924386,6.9444447,5.038696,286.36935,1727328424630,,,1449670280764295,,1,,,
FLP,12.9371007,77.5425114,100.72762945924386,6.9444447,5.038696,286.36935,1727328424630,,,1449670280764295,,1,,,
GPS,12.9371179,77.5424494,101.3019005033606,6.9444447,5.0207014,288.54883,1727328425567,,,1449671218519025,,1,,,
FLP,12.9371179,77.5424494,101.3019005033606,6.9444447,5.0207014,288.54883,1727328425567,,,1449671218519025,,1,,,
FLP,12.9366006,77.5429714,798.3999633789062,2.8962839,14.381,197.42656,1727328426372,1.5,45.0,1449672022000000,1.0,0,,,
GPS,12.9371225,77.542433,100.09885682895008,6.9444447,5.879131,286.37427,1727328426503,,,1449672153752755,,1,,,
GPS,12.937145,77.5423726,100.5951980432286,6.9444447,6.968067,293.7588,1727328427443,,,1449673093589562,,1,,,
FLP,12.937145,77.5423726,100.5951980432286,6.9444447,6.968067,293.7588,1727328427443,,,1449673093589562,,1,,,
GPS,12.937145,77.5423726,100.85950138434016,6.9444447,5.0102334,293.55853,1727328428384,,,1449674035032254,,1,,,
FLP,12.937145,77.5423726,100.85950138434016,6.9444447,5.0102334,293.55853,1727328428384,,,1449674035032254,,1,,,
GPS,12.9371674,77.5423125,101.53005932365778,6.9444447,6.0766206,291.85028,1727328429319,,,1449674970115292,,1,,,
FLP,12.9371674,77.5423125,101.53005932365778,6.9444447,6.0766206,291.85028,1727328429319,,,1449674970115292,,1,,,
GPS,12.9371898,77.5422522,101.28539189889656,6.9444447,5.930691,292.27768,1727328430255,,,1449675905596522,,1,,,
FLP,12.9371898,77.5422522,101.28539189889656,6.9444447,5.930691,292.27768,1727328430255,,,1449675905596522,,1,,,
GPS,12.937197,77.5422331,101.12814206438053,6.9444447,6.6488047,293.77426,1727328431186,,,1449676837548944,,1,,,
FLP,12.937197,77.5422331,101.12814206438053,6.9444447,6.6488047,293.77426,1727328431186,,,1449676837548944,,1,,,
GPS,12.9372091,77.5421701,100.6913570959617,6.9444447,6.2436533,283.38608,1727328432128,,,1449677779193136,,1,,,
FLP,12.9372091,77.5421701,100.6913570959617,6.9444447,6.2436533,283.38608,1727328432128,,,1449677779193136,,1,,,
GPS,12.9372213,77.5421069,100.9614072012724,6.9444447,5.1266294,283.2413,1727328433068,,,1449678719285327,,1,,,
FLP,12.9372213,77.5421069,100.9614072012724,6.9444447,5.1266294,283.2413,1727328433068,,,1449678719285327,,1,,,
GPS,12.9372309,77.5420568,101.50893557354672,6.9444447,6.925024,282.61032,1727328434000,,,1449679650843519,,1,,,
FLP,12.9372309,77.5420568,101.50893557354672,6.9444447,6.925024,282.61032,1727328434000,,,1449679650843519,,1,,,
GPS,12.9372511,77.5419958,100.19268179232157,6.9444447,6.69101,290.5774,1727328434945,,,1449680596060018,,1,,,
FLP,12.9372511,77.5419958,100.19268179232157,6.9444447,6.69101,290.5774,1727328434945,,,1449680596060018,,1,,,
GPS,12.9372713,77.5419348,101.02534259586255,6.9444447,6.4872317,290.6235,1727328435887,,,1449681537899018,,1,,,
FLP,12.9372713,77.5419348,101.02534259586255,6.9444447,6.4872317,290.6235,1727328435887,,,1449681537899018,,1,,,
FLP,12.9361816,77.5429088,801.5999755859375,5.9084234,21.263,177.17767,1727328436221,1.5,45.0,1449681872000000,4.891855,0,,,
GPS,12.9372885,77.5418828,101.91530227886416,6.9444447,6.470713,291.36783,1727328436822,,,1449682472754402,,1,,,
FLP,12.9372885,77.5418828,101.91530227886416,6.9444447,6.470713,291.36783,1727328436822,,,1449682472754402,,1,,,
GPS,12.9373119,77.541823,100.89917029656098,6.9444447,5.3334746,294.7247,1727328437760,,,1449683411041170,,1,,,
FLP,12.9373119,77.541823,100.89917029656098,6.9444447,5.3334746,294.7247,1727328437760,,,1449683411041170,,1,,,
GPS,12.9373264,77.5417862,100.34419241941065,6.9444447,6.0688124,292.73047,1727328438692,,,1449684343302093,,1,,,
FLP,12.9373264,77.5417862,100.34419241941065,6.9444447,6.0688124,292.73047,1727328438692,,,1449684343302093,,1,,,
GPS,12.937315,77.5418495,100.44782292279424,6.9444447,5.307675,102.27445,1727328439626,,,1449685276774784,,1,,,
FLP,12.937315,77.5418495,100.44782292279424,6.9444447,5.307675,102.27445,1727328439626,,,1449685276774784,,1,,,
GPS,12.9373036,77.5419129,101.6838722122264,6.9444447,6.5675673,102.47913,1727328440567,,,1449686218444014,,1,,,
FLP,12.9373036,77.5419129,101.6838722122264,6.9444447,6.5675673,102.47913,1727328440567,,,1449686218444014,,1,,,
FLP,12.9361711,77.5428193,802.3999633789062,1.8845663,27.168,250.05772,1727328441235,1.5,45.0,1449686886000000,7.232133,0,,,
GPS,12.9372979,77.5419441,100.8767448998378,6.9444447,5.56742,103.07261,1727328441506,,,1449687157541360,,1,,,
FLP,12.9372979,77.5419441,100.8767448998378,6.9444447,5.56742,103.07261,1727328441506,,,1449687157541360,,1,,,
GPS,12.9372979,77.5419441,100.02557203420174,6.9444447,5.175078,101.11387,1727328442449,,,1449688100418821,,1,,,
FLP,12.9372979,77.5419441,100.02557203420174,6.9444447,5.175078,101.11387,1727328442449,,,1449688100418821,,1,,,
GPS,12.937273,77.5420033,100.42116634286788,6.9444447,6.5678725,115.8922,1727328443384,,,1449689035005743,,1,,,
FLP,12.937273,77.5420033,100.42116634286788,6.9444447,6.5678725,115.8922,1727328443384,,,1449689035005743,,1,,,
GPS,12.9372482,77.5420624,101.87655125345218,6.9444447,6.8715463,113.62458,1727328444320,,,1449689970758935,,1,,,
FLP,12.9372482,77.5420624,101.87655125345218,6.9444447,6.8715463,113.62458,1727328444320,,,1449689970758935,,1,,,
GPS,12.9372232,77.5421216,100.53369533093954,6.9444447,6.4272375,115.750465,1727328445265,,,1449690915864588,,1,,,
FLP,12.9372232,77.5421216,100.53369533093954,6.9444447,6.4272375,115.750465,1727328445265,,,1449690915864588,,1,,,
GPS,12.9371983,77.5421808,100.02683848293748,6.9444447,5.8482733,113.35849,1727328446198,,,1449691849195587,,1,,,
FLP,12.9371983,77.5421808,100.02683848293748,6.9444447,5.8482733,113.35849,1727328446198,,,1449691849195587,,1,,,
GPS,12.9371829,77.5422174,100.4182096258929,6.9444447,5.1883497,113.55681,1727328447132,,,1449692783098894,,1,,,
FLP,12.9371829,77.5422174,100.4182096258929,6.9444447,5.1883497,113.55681,1727328447132,,,1449692783098894,,1,,,
GPS,12.9371613,77.5422778,101.6951306945096,6.9444447,6.1637692,111.91007,1727328448103,,,1449693753953778,,1,,,
FLP,12.9371613,77.5422778,101.6951306945096,6.9444447,6.1637692,111.91007,1727328448103,,,1449693753953778,,1,,,
GPS,12.9371397,77.5423383,101.43096565903537,6.9444447,5.591961,110.42879,1727328449039,,,1449694690120431,,1,,,
FLP,12.9371397,77.5423383,101.43096565903537,6.9444447,5.591961,110.42879,1727328449039,,,1449694690120431,,1,,,
GPS,12.9371181,77.5423987,101.205958761169,6.9444447,6.2298174,111.73205,1727328449970,,,1449695621211661,,1,,,
FLP,12.9371181,77.5423987,101.205958761169,6.9444447,6.2298174,111.73205,1727328449970,,,1449695621211661,,1,,,
GPS,12.9371025,77.5424423,101.09873222220584,6.9444447,5.6873384,111.284775,1727328450909,,,1449696560311353,,1,,,
FLP,12.9371025,77.5424423,101.09873222220584,6.9444447,5.6873384,111.284775,1727328450909,,,1449696560311353,,1,,,
FLP,12.9362114,77.5424925,801.7999877929688,3.043681,21.505,276.04965,1727328451287,1.5,45.0,1449696938000000,1.0938032,0,,,
GPS,12.9370848,77.5425041,101.93015525661323,6.9444447,6.753669,106.3702,1727328451842,,,1449697493199775,,1,,,
FLP,12.9370848,77.5425041,101.93015525661323,6.9444447,6.753669,106.3702,1727328451842,,,1449697493199775,,1,,,
GPS,12.9370671,77.5425658,101.10239836894291,6.9444447,5.833021,107.28216,1727328452779,,,1449698429799082,,1,,,
FLP,12.9370671,77.5425658,101.10239836894291,6.9444447,5.833021,107.28216,1727328452779,,,1449698429799082,,1,,,
GPS,12.9370494,77.5426276,100.6220947373593,6.9444447,6.2744975,107.51238,1727328453712,,,1449699363307236,,1,,,
FLP,12.9370494,77.5426276,100.6220947373593,6.9444447,6.2744975,107.51238,1727328453712,,,1449699363307236,,1,,,
GPS,12.9370431,77.5426499,100.81047184217384,6.9444447,6.9494963,107.736786,1727328454653,,,1449700303960504,,1,,,
FLP,12.9370431,77.5426499,100.81047184217384,6.9444447,6.9494963,107.736786,1727328454653,,,1449700303960504,,1,,,
GPS,12.9370431,77.5426499,101.51832600647022,6.9444447,5.0229597,107.12618,1727328455593,,,1449701244157119,,1,,,
FLP,12.9370431,77.5426499,101.51832600647022,6.9444447,5.0229597,107.12618,1727328455593,,,1449701244157119,,1,,,
FLP,12.9361749,77.5423889,802.0999755859375,2.488363,21.179,253.15517,1727328456144,1.5,45.0,1449701794000000,1.0,0,,,
GPS,12.9370431,77.5426499,100.4940137443344,6.9444447,6.9968247,107.75787,1727328456526,,,1449702176583426,,1,,,
FLP,12.9370431,77.5426499,100.4940137443344,6.9444447,6.9968247,107.75787,1727328456526,,,1449702176583426,,1,,,
GPS,12.9370431,77.5426499,101.18752749449708,6.9444447,6.488472,106.304665,1727328457465,,,1449703116484848,,1,,,
