Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9241631,77.5210519,749.0,1.67472e-11,4.75,,1730974974050,0.04,,1738833247047522,7.0,0,,,
GPS,12.924163118,77.5210518949,749.0,0.0,4.5,,1730974975000,0.27,,1738834253749906,7.0,0,,,
FLP,12.9241631,77.5210519,749.0,5.0715e-12,4.666,,1730974975056,0.27,,1738834253749906,7.0,0,,,
GPS,12.924163118,77.5210518949,749.0,0.0,4.5,,1730974976000,0.32,,1738835262066444,7.0,0,,,
FLP,12.9241631,77.5210519,749.0,1.4668e-12,4.583,,1730974976065,0.32,,1738835262066444,7.0,0,,,
GPS,12.924163118,77.5210518949,749.0,0.0,4.5,,1730974977000,0.47,,1738836233648905,7.0,0,,,
FLP,12.9241631,77.5210519,749.0,4.23e-13,4.583,,1730974977036,0.47,,1738836233648905,7.0,0,,,
GPS,12.924163118,77.5210518949,749.0,0.0,4.5,,1730974978000,0.43,,1738837257102904,7.0,0,,,
FLP,12.9241631,77.5210519,749.0,1.157e-13,4.5,,1730974978060,0.43,,1738837257102904,7.0,0,,,
GPS,12.924163118,77.5210518949,749.0,0.0,4.5,,1730974979000,0.33,,1738838254609634,7.0,0,,,
FLP,12.9241631,77.5210519,749.0,3.11e-14,4.5,,1730974979057,0.33,,1738838254609634,7.0,0,,,
GPS,12.924163118,77.5210518949,749.0,0.0,4.5,,1730974980000,0.3,,1738839246941134,7.0,0,,,
FLP,12.9241631,77.5210519,749.0,8.3e-15,4.5,,1730974980049,0.3,,1738839246941134,7.0,0,,,
GPS,12.924163118,77.5210518949,749.0,0.0,4.5,,1730974981000,0.27,,1738840251489441,6.0,0,,,
FLP,12.9241631,77.5210519,749.0,2.3e-15,4.5,,1730974981054,0.27,,1738840251489441,6.0,0,,,
GPS,12.924163118,77.5210518949,749.0,0.0,4.5,,1730974982000,0.24,,1738841254335017,6.0,0,,,
FLP,12.9241631,77.5210519,749.0,5e-16,4.5,,1730974982057,0.24,,1738841254335017,6.0,0,,,
GPS,12.924163118,77.5210518949,749.0,0.0,4.0,,1730974983000,0.29,,1738842258063631,6.0,0,,,
FLP,12.9241631,77.5210519,749.0,5e-16,4.4,,1730974983061,0.29,,1738842258063631,6.0,0,,,
GPS,12.924163118,77.5210518949,749.0,0.0,4.0,,1730974984000,0.31,,1738843247826592,6.0,0,,,
FLP,12.9241631,77.5210519,749.0,5e-16,4.333,,1730974984050,0.31,,1738843247826592,6.0,0,,,
GPS,12.924163118,77.5210518949,749.0,0.0,4.0,,1730974985000,0.33,,1738844249021668,6.0,0,,,
FLP,12.9241631,77.5210519,749.0,5e-16,4.2,,1730974985052,0.33,,1738844249021668,6.0,0,,,
GPS,12.924163118,77.5210518949,749.0,0.0,4.0,,1730974986000,0.38,,1738845246847975,6.0,0,,,
FLP,12.9241631,77.5210519,749.0,5e-16,4.166,,1730974986049,0.38,,1738845246847975,6.0,0,,,
GPS,12.924163118,77.5210518949,749.0,0.0,4.5,,1730974987000,0.39,,1738846238085052,6.0,0,,,
FLP,12.9241631,77.5210519,749.0,5e-16,4.166,,1730974987041,0.39,,1738846238085052,6.0,0,,,
GPS,12.924163118,77.5210518949,749.0,0.0,4.0,,1730974988000,0.29,,1738847249034051,6.0,0,,,
FLP,12.9241631,77.5210519,749.0,5e-16,4.083,,1730974988052,0.29,,1738847249034051,6.0,0,,,
GPS,12.924163118,77.5210518949,749.0,0.0,4.0,,1730974989000,0.36,,1738848234813012,6.0,0,,,
FLP,12.9241631,77.5210519,749.0,5e-16,4.083,,1730974989037,0.36,,1738848234813012,6.0,0,,,
GPS,12.924163118,77.5210518949,749.0,0.0,4.0,,1730974990000,0.34,,1738849242212473,6.0,0,,,
FLP,12.9241631,77.5210519,749.0,5e-16,4.083,,1730974990044,0.34,,1738849242212473,6.0,0,,,
GPS,12.924163118,77.5210518949,749.0,0.0,3.5,,1730974991000,0.29,,1738850256076549,5.0,0,,,
FLP,12.9241631,77.5210519,749.0,5e-16,4.0,,1730974991059,0.29,,1738850256076549,5.0,0,,,
GPS,12.9241650458,77.5210494641,748.0,0.48,3.5,0.0,1730974992000,0.42,180.0,1738851257544163,5.0,0,,,
FLP,12.9241651,77.5210497,748.0,0.47933346,3.8,359.58203,1730974992060,0.42,180.0,1738851257544163,5.0,0,,,
GPS,12.9241713742,77.5210466143,748.0,0.44,3.5,0.0,1730974993000,0.3,180.0,1738852257388855,5.0,0,,,
FLP,12.9241711,77.5210471,748.0,0.4400638,3.7,359.9402,1730974993059,0.3,180.0,1738852257388855,5.0,0,,,
GPS,12.9241769901,77.5210466981,747.0,0.53,4.0,0.0,1730974994000,0.2,180.0,1738853255060931,6.0,0,,,
FLP,12.9241767,77.5210468,747.0,0.5299362,3.7,359.99258,1730974994058,0.2,180.0,1738853255060931,6.0,0,,,
GPS,12.9241898563,77.5210467819,745.0,0.93,4.0,0.0,1730974996000,0.27,180.0,1738855260486930,5.0,0,,,
FLP,12.9241896,77.5210468,745.0,0.9297419,3.75,0.00055171706,1730974996063,0.27,180.0,1738855260486930,5.0,0,,,
GPS,12.9242022615,77.5210557505,743.0,1.0699999,4.5,0.0,1730974997000,0.24,180.0,1738856257951621,6.0,0,,,
FLP,12.9242016,77.5210545,743.0,1.0699636,4.0,0.80932796,1730974997060,0.24,180.0,1738856257951621,6.0,0,,,
GPS,12.9242144153,77.5210606121,744.0,1.0699999,4.0,26.8,1730974998000,0.26,7.2,1738857255198351,5.0,0,,,
