Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9351577,77.5425589,804.8999633789062,0.118418366,35.504,158.2627,1726564126343,1.5,45.0,685364038000000,1.0,0,,,
FLP,12.9352373,77.5425296,804.8999633789062,2.2827125,23.446,340.29263,1726564130089,1.5,45.0,685367784000000,1.0,0,,,
GPS,12.93501,77.542493,100.40728439576938,6.388889,5.548799,196.10501,1726564140718,,,685378413558629,,1,,,
FLP,12.93501,77.542493,100.40728439576938,6.388889,5.548799,196.10501,1726564140718,,,685378413558629,,1,,,
FLP,12.9345258,77.5431331,804.8999633789062,,500.0,,1726564141419,1.5,45.0,685379114000000,1.0,0,,,
GPS,12.9349649,77.5426331,100.9259192433197,16.0,5.5384426,110.81196,1726564141657,,,685379352157167,,1,,,
FLP,12.9349649,77.5426331,100.9259192433197,16.0,5.5384426,110.81196,1726564141657,,,685379352157167,,1,,,
GPS,12.9349649,77.5426331,101.57256713227616,16.0,5.01292,108.69922,1726564142602,,,685380297705935,,1,,,
FLP,12.9349649,77.5426331,101.57256713227616,16.0,5.01292,108.69922,1726564142602,,,685380297705935,,1,,,
GPS,12.9349195,77.5427739,101.7007802669794,16.0,5.1199584,109.13569,1726564143561,,,685381256141781,,1,,,
FLP,12.9349195,77.5427739,101.7007802669794,16.0,5.1199584,109.13569,1726564143561,,,685381256141781,,1,,,
GPS,12.934874,77.5429151,101.33832915528212,16.0,6.5572658,108.27181,1726564144525,,,685382220457703,,1,,,
FLP,12.934874,77.5429151,101.33832915528212,16.0,6.5572658,108.27181,1726564144525,,,685382220457703,,1,,,
GPS,12.9348285,77.5430563,100.19397355384504,16.0,6.6074686,108.72921,1726564145486,,,685383180909741,,1,,,
FLP,12.9348285,77.5430563,100.19397355384504,16.0,6.6074686,108.72921,1726564145486,,,685383180909741,,1,,,
GPS,12.934783,77.5431975,100.15275624338598,16.0,6.4360886,110.25574,1726564146440,,,685384134947202,,1,,,
FLP,12.934783,77.5431975,100.15275624338598,16.0,6.4360886,110.25574,1726564146440,,,685384134947202,,1,,,
GPS,12.9347375,77.5433387,101.32052732797396,16.0,6.138743,109.53153,1726564147402,,,685385097585547,,1,,,
FLP,12.9347375,77.5433387,101.32052732797396,16.0,6.138743,109.53153,1726564147402,,,685385097585547,,1,,,
GPS,12.934692,77.54348,100.32813669901084,16.0,5.204632,108.79095,1726564148365,,,685386060639508,,1,,,
FLP,12.934692,77.54348,100.32813669901084,16.0,5.204632,108.79095,1726564148365,,,685386060639508,,1,,,
GPS,12.9346714,77.5435438,100.74656544489218,7.2222223,5.1481395,108.94045,1726564149306,,,685387001215084,,1,,,
FLP,12.9346714,77.5435438,100.74656544489218,7.2222223,5.1481395,108.94045,1726564149306,,,685387001215084,,1,,,
GPS,12.934662,77.543573,100.65437522403784,7.2222223,6.892847,109.0865,1726564150289,,,685387984534660,,1,,,
FLP,12.934662,77.543573,100.65437522403784,7.2222223,6.892847,109.0865,1726564150289,,,685387984534660,,1,,,
GPS,12.934623,77.54356,100.46204169201307,7.2222223,6.7045813,198.93343,1726564151224,,,685388919513121,,1,,,
FLP,12.934623,77.54356,100.46204169201307,7.2222223,6.7045813,198.93343,1726564151224,,,685388919513121,,1,,,
GPS,12.9345919,77.5435494,101.77592395198856,3.6111112,6.224358,199.35059,1726564152163,,,685389858212121,,1,,,
FLP,12.9345919,77.5435494,101.77592395198856,3.6111112,6.224358,199.35059,1726564152163,,,685389858212121,,1,,,
GPS,12.9345608,77.5435387,101.12876436556093,3.6111112,6.280706,201.04958,1726564153126,,,685390821671966,,1,,,
FLP,12.9345608,77.5435387,101.12876436556093,3.6111112,6.280706,201.04958,1726564153126,,,685390821671966,,1,,,
GPS,12.9345296,77.543528,100.36096126233237,3.6111112,6.652538,200.90074,1726564154089,,,685391784737196,,1,,,
FLP,12.9345296,77.543528,100.36096126233237,3.6111112,6.652538,200.90074,1726564154089,,,685391784737196,,1,,,
GPS,12.9344984,77.5435174,101.45476016459318,3.6111112,6.2910004,200.37567,1726564155054,,,685392749582465,,1,,,
FLP,12.9344984,77.5435174,101.45476016459318,3.6111112,6.2910004,200.37567,1726564155054,,,685392749582465,,1,,,
GPS,12.9344672,77.5435067,101.1526910408915,3.6111112,5.429114,200.30296,1726564156019,,,685393714357464,,1,,,
FLP,12.9344672,77.5435067,101.1526910408915,3.6111112,5.429114,200.30296,1726564156019,,,685393714357464,,1,,,
FLP,12.9349582,77.542472,804.3999633789062,0.025230652,246.257,,1726564156461,1.5,,685394156000000,1.0,0,,,
GPS,12.934436,77.543496,100.03408062123886,3.6111112,5.820473,199.25078,1726564156984,,,685394679372040,,1,,,
FLP,12.934436,77.543496,100.03408062123886,3.6111112,5.820473,199.25078,1726564156984,,,685394679372040,,1,,,
GPS,12.9344048,77.5434853,101.9331943430137,3.6111112,5.000625,199.74977,1726564157949,,,685395644714617,,1,,,
FLP,12.9344048,77.5434853,101.9331943430137,3.6111112,5.000625,199.74977,1726564157949,,,685395644714617,,1,,,
GPS,12.9343736,77.5434746,100.28861292233404,3.6111112,6.120082,199.5867,1726564158910,,,685396605313154,,1,,,
FLP,12.9343736,77.5434746,100.28861292233404,3.6111112,6.120082,199.5867,1726564158910,,,685396605313154,,1,,,
GPS,12.9343424,77.5434639,101.29917018239736,3.6111112,5.8400154,200.35648,1726564159877,,,685397572012577,,1,,,
FLP,12.9343424,77.5434639,101.29917018239736,3.6111112,5.8400154,200.35648,1726564159877,,,685397572012577,,1,,,
GPS,12.9343112,77.5434533,100.29476473834578,3.6111112,6.032069,199.59615,1726564160836,,,685398531300038,,1,,,
FLP,12.9343112,77.5434533,100.29476473834578,3.6111112,6.032069,199.59615,1726564160836,,,685398531300038,,1,,,
GPS,12.93428,77.5434426,101.90122855286852,3.6111112,6.1165967,199.6666,1726564161799,,,685399494449806,,1,,,
FLP,12.93428,77.5434426,101.90122855286852,3.6111112,6.1165967,199.6666,1726564161799,,,685399494449806,,1,,,
GPS,12.9342488,77.5434319,100.46875705830368,3.6111112,6.7951,201.13597,1726564162767,,,685400462596190,,1,,,
FLP,12.9342488,77.5434319,100.46875705830368,3.6111112,6.7951,201.13597,1726564162767,,,685400462596190,,1,,,
GPS,12.9342488,77.5434319,100.79547698012163,3.6111112,5.2958207,201.08194,1726564163729,,,685401424273766,,1,,,
FLP,12.9342488,77.5434319,100.79547698012163,3.6111112,5.2958207,201.08194,1726564163729,,,685401424273766,,1,,,
GPS,12.9341887,77.5434114,100.07163311415113,6.9444447,6.3395033,198.64651,1726564164675,,,685402370129804,,1,,,
FLP,12.9341887,77.5434114,100.07163311415113,6.9444447,6.3395033,198.64651,1726564164675,,,685402370129804,,1,,,
GPS,12.934138,77.543394,100.06554886062526,6.9444447,6.40512,201.41498,1726564165639,,,685403333884842,,1,,,
FLP,12.934138,77.543394,100.06554886062526,6.9444447,6.40512,201.41498,1726564165639,,,685403333884842,,1,,,
GPS,12.934128,77.54343,100.1871764373407,6.9444447,5.7970686,106.07998,1726564166599,,,685404293934803,,1,,,
FLP,12.934128,77.54343,100.1871764373407,6.9444447,5.7970686,106.07998,1726564166599,,,685404293934803,,1,,,
GPS,12.934128,77.54343,101.5687860648579,6.9444447,6.0243063,107.53353,1726564167560,,,685405254941610,,1,,,
FLP,12.934128,77.54343,101.5687860648579,6.9444447,6.0243063,107.53353,1726564167560,,,685405254941610,,1,,,
GPS,12.934128,77.54343,101.78718111544738,6.9444447,5.50405,107.0308,1726564168525,,,685406220099263,,1,,,
FLP,12.934128,77.54343,101.78718111544738,6.9444447,5.50405,107.0308,1726564168525,,,685406220099263,,1,,,
GPS,12.934128,77.54343,101.12208829250854,6.9444447,5.4355345,106.83374,1726564169488,,,685407183056608,,1,,,
FLP,12.934128,77.54343,101.12208829250854,6.9444447,5.4355345,106.83374,1726564169488,,,685407183056608,,1,,,
