Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9369099,77.5430119,795.5999755859375,0.55239004,16.271,349.67706,1726562120532,1.5,45.0,683358227000000,1.0,0,,,
FLP,12.9368994,77.5430264,795.5999755859375,0.21105127,17.431,124.9377,1726562129382,1.5,45.0,683367076000000,1.0,0,,,
FLP,12.9367946,77.543025,796.0999755859375,2.248414,16.905,180.61324,1726562134390,1.5,45.0,683372085000000,1.0,0,,,
FLP,12.9368979,77.5430452,795.699951171875,2.1450458,16.928,11.244674,1726562139375,1.5,45.0,683377069000000,1.1966573,0,,,
FLP,12.9369133,77.5430057,795.5,1.0817351,16.771,341.3063,1726562144496,1.5,45.0,683382191000000,1.0828464,0,,,
FLP,12.9369374,77.5430352,796.0999755859375,0.78967136,17.415,10.541266,1726562149555,1.5,45.0,683387250000000,1.2424233,0,,,
FLP,12.9368697,77.5430337,795.5,0.30169886,15.624,168.27342,1726562154531,1.5,45.0,683392225000000,1.0,0,,,
FLP,12.9368164,77.5430362,795.7999877929688,0.73352957,13.345,175.50923,1726562159548,1.5,45.0,683397243000000,1.0,0,,,
FLP,12.9367005,77.5429982,796.5,1.4200345,12.619,190.6043,1726562164609,1.5,45.0,683402304000000,1.0,0,,,
GPS,12.936518,77.54294,101.99012551886624,12.222222,6.588875,285.49106,1726562166325,,,683404020321926,,1,,,
FLP,12.936518,77.54294,101.99012551886624,12.222222,6.588875,285.49106,1726562166325,,,683404020321926,,1,,,
GPS,12.9364718,77.54308,101.32720944717596,16.0,6.802916,108.873474,1726562167274,,,683404969316848,,1,,,
FLP,12.9364718,77.54308,101.32720944717596,16.0,6.802916,108.873474,1726562167274,,,683404969316848,,1,,,
GPS,12.9364718,77.54308,101.00180949376148,16.0,6.2687287,111.5802,1726562168230,,,683405925453578,,1,,,
FLP,12.9364718,77.54308,101.00180949376148,16.0,6.2687287,111.5802,1726562168230,,,683405925453578,,1,,,
GPS,12.9364254,77.5432205,101.27742820382132,16.0,6.800827,111.25538,1726562169176,,,683406871407731,,1,,,
FLP,12.9364254,77.5432205,101.27742820382132,16.0,6.800827,111.25538,1726562169176,,,683406871407731,,1,,,
FLP,12.9364978,77.542916,798.5,,13.95,,1726562169814,1.5,45.0,683407509000000,1.0,0,,,
GPS,12.9364076,77.5432743,100.73679999589632,6.111111,5.746157,109.81224,1726562170132,,,683407827169731,,1,,,
FLP,12.9364076,77.5432743,100.73679999589632,6.111111,5.746157,109.81224,1726562170132,,,683407827169731,,1,,,
GPS,12.9363899,77.5433279,100.0779845469704,6.111111,5.845134,108.75345,1726562171093,,,683408787954076,,1,,,
FLP,12.9363899,77.5433279,100.0779845469704,6.111111,5.845134,108.75345,1726562171093,,,683408787954076,,1,,,
GPS,12.9363721,77.5433817,101.42599825877384,6.111111,5.726446,110.01012,1726562172063,,,683409758497960,,1,,,
FLP,12.9363721,77.5433817,101.42599825877384,6.111111,5.726446,110.01012,1726562172063,,,683409758497960,,1,,,
GPS,12.9363543,77.5434356,100.81595902289068,6.111111,6.07591,110.00815,1726562173026,,,683410720924459,,1,,,
FLP,12.9363543,77.5434356,100.81595902289068,6.111111,6.07591,110.00815,1726562173026,,,683410720924459,,1,,,
GPS,12.9363365,77.5434895,101.38629929316916,6.111111,5.775615,109.025764,1726562174000,,,683411695051920,,1,,,
FLP,12.9363365,77.5434895,101.38629929316916,6.111111,5.775615,109.025764,1726562174000,,,683411695051920,,1,,,
FLP,12.9364507,77.5429335,798.5,0.7694608,13.916,160.1024,1726562174623,1.5,45.0,683412317000000,1.0,0,,,
GPS,12.9363187,77.5435434,100.322703311863,6.111111,5.7112417,111.0869,1726562174997,,,683412692104843,,1,,,
FLP,12.9363187,77.5435434,100.322703311863,6.111111,5.7112417,111.0869,1726562174997,,,683412692104843,,1,,,
GPS,12.9363009,77.5435973,100.42555993040668,6.111111,6.3950005,110.37876,1726562175960,,,683413655531534,,1,,,
FLP,12.9363009,77.5435973,100.42555993040668,6.111111,6.3950005,110.37876,1726562175960,,,683413655531534,,1,,,
GPS,12.9362831,77.5436513,101.53079569275005,6.111111,6.208761,108.611244,1726562176935,,,683414630130764,,1,,,
FLP,12.9362831,77.5436513,101.53079569275005,6.111111,6.208761,108.611244,1726562176935,,,683414630130764,,1,,,
GPS,12.9362653,77.5437052,101.97772000776904,6.111111,6.844627,109.679375,1726562177909,,,683415604165264,,1,,,
FLP,12.9362653,77.5437052,101.97772000776904,6.111111,6.844627,109.679375,1726562177909,,,683415604165264,,1,,,
GPS,12.9362475,77.5437591,100.69753530531192,6.111111,5.9559517,110.65325,1726562178892,,,683416587425378,,1,,,
FLP,12.9362475,77.5437591,100.69753530531192,6.111111,5.9559517,110.65325,1726562178892,,,683416587425378,,1,,,
FLP,12.9361736,77.5428734,801.0,4.142182,21.379,189.80354,1726562179638,1.5,45.0,683417333000000,3.5749145,0,,,
GPS,12.9362297,77.5438129,100.3670245514765,6.111111,5.5526786,109.662445,1726562179862,,,683417557376378,,1,,,
FLP,12.9362297,77.5438129,100.3670245514765,6.111111,5.5526786,109.662445,1726562179862,,,683417557376378,,1,,,
GPS,12.9362119,77.5438668,100.32707708815938,6.111111,5.6658998,110.229836,1726562180835,,,683418530730185,,1,,,
FLP,12.9362119,77.5438668,100.32707708815938,6.111111,5.6658998,110.229836,1726562180835,,,683418530730185,,1,,,
GPS,12.9361941,77.5439207,100.77071119425334,6.111111,5.126288,109.868774,1726562181820,,,683419515289915,,1,,,
FLP,12.9361941,77.5439207,100.77071119425334,6.111111,5.126288,109.868774,1726562181820,,,683419515289915,,1,,,
GPS,12.936191,77.54393,100.79574186554817,6.111111,6.3482847,111.52086,1726562182791,,,683420486633375,,1,,,
FLP,12.936191,77.54393,100.79574186554817,6.111111,6.3482847,111.52086,1726562182791,,,683420486633375,,1,,,
GPS,12.936191,77.54393,100.24946284242404,6.111111,5.543138,0.1376482,1726562183765,,,683421460542298,,1,,,
FLP,12.936191,77.54393,100.24946284242404,6.111111,5.543138,0.1376482,1726562183765,,,683421460542298,,1,,,
FLP,12.936039,77.5429589,801.5999755859375,3.6191752,21.444,171.59253,1726562184571,1.5,45.0,683422266000000,1.850932,0,,,
GPS,12.936139,77.5439094,100.61686714488214,6.111111,6.2394533,201.54413,1726562184749,,,683422444315413,,1,,,
FLP,12.936139,77.5439094,100.61686714488214,6.111111,6.2394533,201.54413,1726562184749,,,683422444315413,,1,,,
GPS,12.9360869,77.5438888,100.6932036663488,6.111111,6.149722,201.49332,1726562185727,,,683423422513912,,1,,,
FLP,12.9360869,77.5438888,100.6932036663488,6.111111,6.149722,201.49332,1726562185727,,,683423422513912,,1,,,
GPS,12.936035,77.5438682,100.91224809186532,6.111111,5.7717094,203.39761,1726562186704,,,683424399264911,,1,,,
FLP,12.936035,77.5438682,100.91224809186532,6.111111,5.7717094,203.39761,1726562186704,,,683424399264911,,1,,,
GPS,12.9359829,77.5438476,101.64151949921067,6.111111,5.372429,203.65094,1726562187670,,,683425365208372,,1,,,
FLP,12.9359829,77.5438476,101.64151949921067,6.111111,5.372429,203.65094,1726562187670,,,683425365208372,,1,,,
GPS,12.9359311,77.5438271,100.08245786904604,6.111111,6.808091,201.91945,1726562188638,,,683426332821487,,1,,,
FLP,12.9359311,77.5438271,100.08245786904604,6.111111,6.808091,201.91945,1726562188638,,,683426332821487,,1,,,
GPS,12.935898,77.543814,101.0444353232898,6.111111,5.4701853,201.96686,1726562189606,,,683427300841140,,1,,,
FLP,12.935898,77.543814,101.0444353232898,6.111111,5.4701853,201.96686,1726562189606,,,683427300841140,,1,,,
GPS,12.935898,77.543814,100.64008445032124,6.111111,5.6386714,202.27205,1726562190595,,,683428290118562,,1,,,
FLP,12.935898,77.543814,100.64008445032124,6.111111,5.6386714,202.27205,1726562190595,,,683428290118562,,1,,,
GPS,12.935898,77.543814,101.39806604278382,6.111111,6.7866087,204.19514,1726562191571,,,683429266518638,,1,,,
FLP,12.935898,77.543814,101.39806604278382,6.111111,6.7866087,204.19514,1726562191571,,,683429266518638,,1,,,
GPS,12.935898,77.543814,101.59638214637204,6.111111,5.2079597,203.63971,1726562192546,,,683430241171830,,1,,,
FLP,12.935898,77.543814,101.59638214637204,6.111111,5.2079597,203.63971,1726562192546,,,683430241171830,,1,,,
GPS,12.935898,77.543814,101.9945945677724,6.111111,6.5162024,201.52368,1726562193519,,,683431214234291,,1,,,
FLP,12.935898,77.543814,101.9945945677724,6.111111,6.5162024,201.52368,1726562193519,,,683431214234291,,1,,,
GPS,12.935898,77.543814,100.23746011444643,6.111111,6.7065377,201.77145,1726562194492,,,683432187354444,,1,,,
FLP,12.935898,77.543814,100.23746011444643,6.111111,6.7065377,201.77145,1726562194492,,,683432187354444,,1,,,
FLP,12.9360285,77.5430643,801.699951171875,1.8263719,14.171,133.50612,1726562194704,1.5,45.0,683432399000000,2.2089002,0,,,
GPS,12.935898,77.543814,100.8472074390493,6.111111,6.3600388,202.06017,1726562195469,,,683433164768059,,1,,,
