Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
GPS,12.9396076547,77.542581819,792.0,0.51,20.5,0.0,1730961462456,0.42,180.0,1725320801757336,29.0,0,,,
FLP,12.9395606,77.5426428,802.7999877929688,0.49519414,12.5,357.82895,1730961463538,0.42,180.0,1725320801757336,1.8815316,0,,,
FLP,12.9395511,77.5426347,802.7999877929688,0.5898997,14.666,357.9857,1730961464072,0.4,180.0,1725321334697528,1.886861,0,,,
GPS,12.9396097502,77.542613335,767.0,0.48,14.5,0.0,1730961464000,0.35,180.0,1725322361594566,23.0,0,,,
FLP,12.9395798,77.5426251,802.7999877929688,0.4961863,18.0,357.18375,1730961465099,0.35,180.0,1725322361594566,1.89713,0,,,
FLP,12.9395868,77.5426236,802.7999877929688,0.49695146,21.632,356.7925,1730961466001,1.5,45.0,1725323263000000,1.718027,0,,,
GPS,12.9396031704,77.5425967388,766.0,0.06,14.0,0.0,1730961465000,0.65,180.0,1725323364614681,23.0,0,,,
GPS,12.9396045534,77.5425983313,766.0,0.42999998,12.5,0.0,1730961466000,0.66,180.0,1725324366753103,21.0,0,,,
FLP,12.9395995,77.5426066,802.7999877929688,0.3623417,18.838,359.77982,1730961467103,0.66,180.0,1725324366753103,1.7290646,0,,,
GPS,12.9395931121,77.5425986666,774.0,0.44,10.0,0.0,1730961467000,0.39,180.0,1725325373823102,17.0,0,,,
FLP,12.9395977,77.5426024,802.7999877929688,0.42862257,17.575,359.4908,1730961468111,0.39,180.0,1725325373823102,1.7391353,0,,,
GPS,12.939594537,77.5425917096,775.0,0.0,9.0,,1730961468000,0.53,,1725326372382294,16.0,0,,,
FLP,12.9395976,77.5425964,802.7999877929688,0.42740154,15.421,357.8357,1730961469110,0.53,45.0,1725326372382294,1.7491208,0,,,
GPS,12.939594537,77.5425917096,775.0,0.0,8.0,,1730961469000,0.43,,1725327373900255,14.0,0,,,
FLP,12.9395974,77.5425935,802.7999877929688,0.41858307,14.338,356.13272,1730961470110,0.43,45.0,1725327373900255,1.759136,0,,,
GPS,12.939594537,77.5425917096,775.0,0.0,7.5,,1730961470000,0.49,,1725328366736792,13.0,0,,,
FLP,12.9395971,77.5425923,802.7999877929688,0.39921367,9.4,354.96558,1730961471104,0.49,45.0,1725328366736792,1.7690643,0,,,
GPS,12.939594537,77.5425917096,775.0,0.0,7.0,,1730961471000,0.65,,1725329391868215,13.0,0,,,
FLP,12.9395967,77.5425918,803.3999633789062,0.36864015,8.3,354.29654,1730961472128,0.65,45.0,1725329391868215,2.722817,0,,,
GPS,12.9395807907,77.5426018517,774.0,0.45,6.5,0.0,1730961472000,0.67,180.0,1725330383514445,12.0,0,,,
FLP,12.9395877,77.5425985,803.3999633789062,0.42220348,7.6,2.2546654,1730961473121,0.67,180.0,1725330383514445,2.7327332,0,,,
GPS,12.9395661224,77.5426016841,774.0,0.45999998,7.0,0.0,1730961473000,0.84,180.0,1725331351915136,13.0,0,,,
FLP,12.9395763,77.5426005,803.3999633789062,0.43319395,7.5,1.9052557,1730961474088,0.84,180.0,1725331351915136,2.7424173,0,,,
GPS,12.9395488137,77.5426051207,773.0,0.96999997,7.0,0.0,1730961474000,0.79,180.0,1725332369260751,13.0,0,,,
FLP,12.9395615,77.5426034,803.3999633789062,0.7595853,7.166,1.6674134,1730961475107,0.79,180.0,1725332369260751,2.752591,0,,,
GPS,12.9395312117,77.5426104013,774.0,0.78999996,6.0,0.0,1730961475000,0.76,180.0,1725333370923981,12.0,0,,,
FLP,12.9395431,77.5426083,803.3999633789062,0.7659006,6.7,2.7143896,1730961476107,0.76,180.0,1725333370923981,2.7626073,0,,,
GPS,12.9395109694,77.5426195376,774.0,1.12,6.0,0.0,1730961476000,0.74,180.0,1725334376117750,11.0,0,,,
FLP,12.9395243,77.542616,802.7999877929688,0.98400015,6.583,4.0765557,1730961477114,0.74,180.0,1725334376117750,1.4311625,0,,,
GPS,12.9394965526,77.5426250696,774.0,0.96999997,6.0,187.0,1730961477000,0.74,19.1,1725335357859941,11.0,0,,,
FLP,12.9395074,77.5426217,802.7999877929688,0.3031603,6.416,200.77248,1730961478094,0.74,19.1,1725335357859941,1.4409798,0,,,
GPS,12.9394716164,77.5426336192,775.0,1.0799999,5.5,182.3,1730961478000,0.67,14.8,1725336366799479,10.0,0,,,
FLP,12.9394809,77.5426298,802.7999877929688,0.8427947,6.1,182.98338,1730961479104,0.67,14.8,1725336366799479,1.4510692,0,,,
GPS,12.9394490691,77.5426303502,777.0,1.29,5.0,194.1,1730961479000,0.61,12.9,1725337372763132,10.0,0,,,
FLP,12.9394553,77.5426301,802.7999877929688,1.1796632,5.7,193.66962,1730961480110,0.61,12.9,1725337372763132,1.461129,0,,,
GPS,12.939422708,77.5426358823,776.0,1.49,5.0,192.7,1730961480000,0.68,10.9,1725338379734708,9.0,0,,,
FLP,12.9394287,77.5426335,802.7999877929688,1.3942759,5.5,192.6745,1730961481117,0.68,10.9,1725338379734708,1.4711987,0,,,
GPS,12.9394016275,77.5426332001,775.0,2.3,5.0,193.1,1730961481000,0.77,8.8,1725339374757592,9.0,0,,,
FLP,12.9394053,77.5426325,802.7999877929688,1.9719603,5.416,194.12466,1730961482112,0.77,8.8,1725339374757592,1.4811488,0,,,
