Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9366929,77.543527,795.5999755859375,,13.932,,1727334669149,1.5,45.0,1455914799000000,1.2803504,0,,,
GPS,12.9368195,77.5434747,100.56130583047364,6.9444447,5.91622,65.97514,1727334673561,,,1455919211998636,,1,,,
FLP,12.9368195,77.5434747,100.56130583047364,6.9444447,5.91622,65.97514,1727334673561,,,1455919211998636,,1,,,
FLP,12.9366611,77.5434913,795.5999755859375,,300.0,,1727334674448,1.5,45.0,1455920099000000,1.2803504,0,,,
GPS,12.9368352,77.5434124,100.20086897119872,6.9444447,6.6902113,285.57318,1727334674560,,,1455920211002250,,1,,,
GPS,12.9368508,77.54335,101.2979403234356,6.9444447,6.3198543,285.25854,1727334675488,,,1455921139195019,,1,,,
FLP,12.9368508,77.54335,101.2979403234356,6.9444447,6.3198543,285.25854,1727334675488,,,1455921139195019,,1,,,
GPS,12.9368508,77.54335,100.79054547568492,6.9444447,6.3882527,286.449,1727334676431,,,1455922081613980,,1,,,
FLP,12.9368508,77.54335,100.79054547568492,6.9444447,6.3882527,286.449,1727334676431,,,1455922081613980,,1,,,
GPS,12.9368665,77.5432877,101.26106685064188,6.9444447,5.6183977,284.4639,1727334677369,,,1455923020117710,,1,,,
FLP,12.9368665,77.5432877,101.26106685064188,6.9444447,5.6183977,284.4639,1727334677369,,,1455923020117710,,1,,,
GPS,12.9368822,77.5432254,100.84498692944028,6.9444447,6.1999655,287.00778,1727334678300,,,1455923951085748,,1,,,
FLP,12.9368822,77.5432254,100.84498692944028,6.9444447,6.1999655,287.00778,1727334678300,,,1455923951085748,,1,,,
GPS,12.9368978,77.5431631,101.0896231225193,6.9444447,5.026103,286.66324,1727334679226,,,1455924876782055,,1,,,
FLP,12.9368978,77.5431631,101.0896231225193,6.9444447,5.026103,286.66324,1727334679226,,,1455924876782055,,1,,,
GPS,12.9369074,77.5431246,100.01102080407216,6.9444447,5.2267933,285.24222,1727334680167,,,1455925818102900,,1,,,
FLP,12.9369074,77.5431246,100.01102080407216,6.9444447,5.2267933,285.24222,1727334680167,,,1455925818102900,,1,,,
GPS,12.9369252,77.5430628,100.09461932554188,6.9444447,6.906915,286.6539,1727334681099,,,1455926750412323,,1,,,
FLP,12.9369252,77.5430628,100.09461932554188,6.9444447,6.906915,286.6539,1727334681099,,,1455926750412323,,1,,,
GPS,12.9369429,77.5430012,101.7234855904167,6.9444447,5.087354,287.29572,1727334682036,,,1455927686695630,,1,,,
FLP,12.9369429,77.5430012,101.7234855904167,6.9444447,5.087354,287.29572,1727334682036,,,1455927686695630,,1,,,
GPS,12.9369606,77.5429394,101.2639475123582,6.9444447,5.9042215,289.22427,1727334682971,,,1455928622307206,,1,,,
FLP,12.9369606,77.5429394,101.2639475123582,6.9444447,5.9042215,289.22427,1727334682971,,,1455928622307206,,1,,,
GPS,12.9369783,77.5428776,101.9420600340708,6.9444447,6.3946657,287.22772,1727334683909,,,1455929560283859,,1,,,
FLP,12.9369783,77.5428776,101.9420600340708,6.9444447,6.3946657,287.22772,1727334683909,,,1455929560283859,,1,,,
