Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
GPS,12.9342733333,77.5434083333,800.0,0.0,205.3,0.0,1726564801851,2.6,76.3,127408631000000,174.6,0,,,
GPS,12.9341766667,77.5434566667,807.1,0.0,11.8,0.0,1726564803000,2.4,74.6,127409780000000,133.0,0,,,
FLP,12.9341772,77.5434565,807.1,0.000602036,11.8,,1726564803646,2.4,,127409780000000,133.0,0,,,
GPS,12.9341766667,77.5434566667,807.1,0.0,9.6,0.0,1726564804000,2.2,77.0,127410780000000,104.6,0,,,
FLP,12.9341768,77.5434566,807.1,0.00016845742,10.7,,1726564804646,2.2,,127410780000000,104.6,0,,,
GPS,12.9341766667,77.5434566667,807.1,0.0,8.9,0.0,1726564805000,2.3,89.4,127411780000000,94.6,0,,,
FLP,12.9341767,77.5434567,807.1,5.338113e-05,10.1,,1726564805646,2.3,,127411780000000,94.6,0,,,
GPS,12.9341766667,77.5434566667,807.1,0.0,7.9,0.0,1726564806000,2.1,91.0,127412780000000,81.5,0,,,
FLP,12.9341767,77.5434567,807.1,1.5389789e-05,9.55,,1726564806646,2.1,,127412780000000,81.5,0,,,
GPS,12.9343566667,77.5434966667,818.8000000000001,0.0,7.4,0.0,1726564807000,2.4,109.9,127413780000000,75.6,0,,,
FLP,12.9343123,77.5434864,818.8000000000001,0.07516378,9.12,,1726564807646,2.4,,127413780000000,75.6,0,,,
GPS,12.934435,77.5435383333,827.1,0.0,6.2,0.0,1726564808000,2.8,179.9,127414780000000,67.1,0,,,
FLP,12.9344119,77.5435278,827.1,0.10067824,8.633,2.46811e-11,1726564808646,2.8,179.9,127414780000000,67.1,0,,,
GPS,12.9344166667,77.5434916667,818.8000000000001,0.0,5.5,0.0,1726564809000,2.5,179.9,127415780000000,61.4,0,,,
FLP,12.9344161,77.543498,818.8000000000001,0.012517233,7.583,,1726564809646,2.5,,127415780000000,61.4,0,,,
GPS,12.9344066667,77.5434916667,818.8000000000001,0.0,5.3,0.0,1726564810000,1.8,179.9,127416780000000,56.9,0,,,
FLP,12.9344082,77.5434928,818.8000000000001,0.003259146,6.866,,1726564810646,1.8,,127416780000000,56.9,0,,,
GPS,12.934405,77.54349,819.1,0.0,5.1,0.0,1726564811000,1.7,179.9,127417780000000,54.8,0,,,
FLP,12.9344054,77.5434904,819.1,0.0019003892,6.445,,1726564811646,1.7,,127417780000000,54.8,0,,,
GPS,12.934425,77.543485,815.5,0.0,4.6,0.0,1726564812000,1.5,147.8,127418780000000,48.0,0,,,
FLP,12.934422,77.5434859,815.5,0.0030502868,5.974,,1726564812646,1.5,,127418780000000,48.0,0,,,
GPS,12.934425,77.543485,815.5,0.79730475,3.2,41.83,1726564813000,1.9,97.3,127419780000000,35.2,0,,,
FLP,12.9344246,77.5434851,815.5,0.76149786,5.374,41.03976,1726564813646,1.9,97.3,127419780000000,35.2,0,,,
GPS,12.934445,77.5434833333,803.6,0.0,2.8,41.83,1726564814000,1.9,50.1,127420780000000,32.3,0,,,
FLP,12.9344426,77.5434843,803.6,0.024808481,4.888,,1726564814646,1.9,,127420780000000,32.3,0,,,
GPS,12.93445,77.5434916667,802.1,0.0,2.6,41.83,1726564815000,1.8,43.6,127421780000000,31.8,0,,,
FLP,12.9344489,77.5434906,802.1,0.0015174703,4.474,,1726564815646,1.8,,127421780000000,31.8,0,,,
GPS,12.9344633333,77.5435016667,800.0,0.0,2.5,41.83,1726564816000,1.8,34.0,127422780000000,31.2,0,,,
FLP,12.9344611,77.5435,800.0,0.0014095464,3.466,,1726564816646,1.8,,127422780000000,31.2,0,,,
GPS,12.9344783333,77.54351,799.6,0.0,2.4,41.83,1726564817000,1.7,32.4,127423780000000,29.7,0,,,
FLP,12.9344756,77.5435084,799.6,0.0014448558,3.016,,1726564817646,1.7,,127423780000000,29.7,0,,,
GPS,12.93449,77.5435166667,797.4,0.0,2.4,41.83,1726564818000,2.0,43.5,127424780000000,30.1,0,,,
FLP,12.9344878,77.5435154,797.4,0.001497777,2.65,,1726564818646,2.0,,127424780000000,30.1,0,,,
GPS,12.9345016667,77.5435233333,796.7,0.0,2.4,41.83,1726564819000,1.9,46.0,127425780000000,31.1,0,,,
FLP,12.9344996,77.5435221,796.7,0.0017540246,2.516,,1726564819646,1.9,,127425780000000,31.1,0,,,
GPS,12.9345183333,77.5435316667,795.6,0.0,2.4,41.83,1726564820000,2.2,41.4,127426780000000,31.7,0,,,
FLP,12.9345154,77.5435302,795.6,0.0028289806,2.45,,1726564820646,2.2,,127426780000000,31.7,0,,,
GPS,12.934545,77.54354,794.9,1.6852006,2.4,16.49,1726564821000,2.1,32.5,127427780000000,30.8,0,,,
FLP,12.9345406,77.5435385,794.9,1.5882109,2.416,16.681236,1726564821646,2.1,32.5,127427780000000,30.8,0,,,
GPS,12.9345733333,77.5435416667,792.4,1.9672683,2.3,16.58,1726564822000,2.0,23.7,127428780000000,31.4,0,,,
FLP,12.9345705,77.5435419,792.4,1.9523476,2.383,16.083286,1726564822646,2.0,23.7,127428780000000,31.4,0,,,
GPS,12.9346033333,77.5435516667,791.7,2.249336,2.4,23.36,1726564823000,2.1,22.1,127429780000000,30.7,0,,,
FLP,12.9346009,77.5435509,791.7,2.2404017,2.383,22.890596,1726564823646,2.1,22.1,127429780000000,30.7,0,,,
GPS,12.9346333333,77.5435616667,791.6,2.4526515,2.4,18.76,1726564824000,1.9,20.4,127430780000000,31.5,0,,,
FLP,12.9346312,77.5435613,791.6,2.4436436,2.383,18.120457,1726564824646,1.9,20.4,127430780000000,31.5,0,,,
GPS,12.9346616667,77.5435683333,791.0,2.61273,2.4,20.7,1726564825000,2.1,23.9,127431780000000,30.0,0,,,
FLP,12.9346603,77.5435683,791.0,2.6063693,2.383,19.96776,1726564825646,2.1,23.9,127431780000000,30.0,0,,,
FLP,12.9346628,77.543569,791.0,2.6005232,2.976,19.984089,1726564825824,1.5,45.0,127431958000000,30.0,0,,,
GPS,12.934695,77.5435833333,791.0,2.7450137,2.4,24.71,1726564826000,1.9,21.9,127432780000000,29.5,0,,,
FLP,12.9346927,77.5435821,791.0,2.7532954,2.894,23.857084,1726564826646,1.9,21.9,127432780000000,29.5,0,,,
GPS,12.9347266667,77.5435933333,790.8000000000001,2.8829591,2.5,21.48,1726564827000,1.9,21.7,127433780000000,30.2,0,,,
FLP,12.934725,77.5435932,790.8000000000001,2.877836,2.908,21.083876,1726564827646,1.9,21.7,127433780000000,30.2,0,,,
GPS,12.9347566667,77.543605,790.7,3.0620825,2.6,18.57,1726564828000,2.1,23.4,127434780000000,31.2,0,,,
FLP,12.9347556,77.5436046,790.7,3.0511518,2.951,18.124084,1726564828646,2.1,23.4,127434780000000,31.2,0,,,
GPS,12.9347983333,77.543615,790.8000000000001,3.2365732,2.5,18.5,1726564829000,2.1,25.9,127435780000000,30.5,0,,,
