Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
GPS,12.9350666667,77.5424566667,793.1,0.0,11.7,0.0,1726564130387,8.5,83.1,126737167000000,75.4,0,,,
FLP,12.9350667,77.5424567,793.1,0.0,11.7,,1726564131033,8.5,,126737167000000,75.4,0,,,
GPS,12.9351766667,77.5425516667,792.8000000000001,0.0,8.4,0.0,1726564131387,5.0,61.8,126738167000000,69.0,0,,,
FLP,12.9351633,77.5425381,792.8000000000001,0.5638597,10.05,2.035e-13,1726564132033,5.0,61.8,126738167000000,69.0,0,,,
GPS,12.93518,77.5425783333,793.2,0.0,6.5,0.0,1726564133000,3.2,76.1,126739779000000,91.0,0,,,
FLP,12.9351789,77.5425723,793.2,0.066060744,8.866,,1726564133645,3.2,,126739779000000,91.0,0,,,
GPS,12.9351783333,77.5425866667,793.2,0.0,6.1,0.0,1726564134000,3.2,83.5,126740779000000,88.4,0,,,
FLP,12.9351785,77.5425838,793.2,0.007078366,8.175,,1726564134645,3.2,,126740779000000,88.4,0,,,
GPS,12.9351783333,77.5426016667,793.1,0.0,5.8,0.0,1726564135000,3.4,100.3,126741779000000,65.4,0,,,
FLP,12.9351784,77.5425962,793.1,0.001372687,7.7,,1726564135645,3.4,,126741779000000,65.4,0,,,
GPS,12.9351633333,77.5425766667,793.1,0.0,5.5,0.0,1726564136000,3.1,83.4,126742779000000,65.5,0,,,
FLP,12.9351674,77.5425826,793.1,0.13245803,6.46,180.0,1726564136645,3.1,83.4,126742779000000,65.5,0,,,
GPS,12.9351433333,77.5425516667,793.2,0.0,5.0,0.0,1726564137000,2.2,44.0,126743779000000,66.3,0,,,
FLP,12.9351491,77.5425601,793.2,0.21354787,5.78,180.0,1726564137645,2.2,44.0,126743779000000,66.3,0,,,
GPS,12.9351233333,77.5425383333,793.2,2.16801,4.8,209.64,1726564138000,2.2,37.2,126744779000000,68.0,0,,,
FLP,12.9351281,77.5425444,793.2,0.9640372,5.616,192.23265,1726564138645,2.2,37.2,126744779000000,68.0,0,,,
GPS,12.935105,77.542525,793.2,2.078963,4.7,204.08,1726564139000,2.4,43.8,126745779000000,60.7,0,,,
FLP,12.9351083,77.5425297,793.2,1.3320343,5.316,197.35011,1726564139645,2.4,43.8,126745779000000,60.7,0,,,
GPS,12.9350833333,77.542505,793.2,2.362575,4.5,204.45,1726564140000,1.9,31.9,126746779000000,60.1,0,,,
FLP,12.9350862,77.5425104,793.2,1.7814022,5.05,201.83946,1726564140645,1.9,31.9,126746779000000,60.1,0,,,
GPS,12.93506,77.5424883333,793.1,2.6621432,4.4,201.94,1726564141000,2.1,31.2,126747779000000,58.9,0,,,
FLP,12.9350625,77.5424925,793.1,2.1024106,4.816,202.35756,1726564141645,2.1,31.2,126747779000000,58.9,0,,,
GPS,12.935035,77.5424716667,793.1,2.4583132,4.3,204.7,1726564142000,2.3,32.7,126748779000000,55.9,0,,,
FLP,12.9350375,77.5424752,793.1,2.2473419,4.616,203.5855,1726564142645,2.3,32.7,126748779000000,55.9,0,,,
GPS,12.9350066667,77.5424583333,793.1,2.572067,4.2,205.27,1726564143000,1.9,28.6,126749779000000,54.3,0,,,
FLP,12.9350098,77.5424605,793.1,2.4095616,4.483,204.41756,1726564143645,1.9,28.6,126749779000000,54.3,0,,,
GPS,12.9349766667,77.5424333333,793.0,2.5504487,4.1,206.19,1726564144000,1.7,25.4,126750779000000,52.4,0,,,
FLP,12.9349802,77.5424381,793.0,2.5106537,4.366,205.50764,1726564144645,1.7,25.4,126750779000000,52.4,0,,,
GPS,12.9349516667,77.54242,793.0,2.933402,4.1,172.98,1726564145000,3.1,40.7,126751779000000,54.8,0,,,
FLP,12.9349537,77.5424228,793.0,2.4979267,4.266,197.28253,1726564145645,3.1,40.7,126751779000000,54.8,0,,,
FLP,12.9349505,77.5424211,793.0,2.495635,4.796,197.3407,1726564145824,1.5,45.0,126751958000000,54.8,0,,,
