Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9364513,77.5429155,798.699951171875,0.2982079,12.143,286.7365,1727334236707,1.5,45.0,574993141000000,0.84849733,0,,,
FLP,12.9364388,77.5429394,798.699951171875,0.47065037,13.325,118.42396,1727334242561,1.5,45.0,574998995000000,0.8806057,0,,,
FLP,12.9365123,77.5429456,798.699951171875,1.5626357,14.416,5.335663,1727334247553,1.5,45.0,575003987000000,0.9148699,0,,,
FLP,12.936478,77.5430578,799.0,2.3798764,15.846,105.33815,1727334252568,1.5,45.0,575009002000000,0.84730417,0,,,
FLP,12.9363842,77.5431873,799.0,3.4156508,12.471,125.81163,1727334257582,1.5,45.0,575014016000000,0.8456454,0,,,
FLP,12.936358,77.5433787,799.3999633789062,4.128984,13.654,99.02473,1727334262586,1.5,45.0,575019020000000,0.88579774,0,,,
GPS,12.9364823,77.5430361,100.1669230222448,5.5555553,5.6770253,103.98098,1727334266704,,,575023138897081,,1,,,
FLP,12.9364823,77.5430361,100.1669230222448,5.5555553,5.6770253,103.98098,1727334266704,,,575023138897081,,1,,,
FLP,12.9364823,77.5430361,100.83700209740373,5.5555553,6.1615324,106.3863,1727334266972,,,575023406380363,,1,,,
FLP,12.9364823,77.5430361,100.92491037078796,5.5555553,5.351312,105.26975,1727334267236,,,575023670900102,,1,,,
FLP,12.9364823,77.5430361,100.7045409178258,5.5555553,5.225538,103.85152,1727334267501,,,575023935179321,,1,,,
GPS,12.9364676,77.5430852,101.75105169488089,5.5555553,6.6172915,108.984726,1727334267633,,,575024067671977,,1,,,
FLP,12.9364676,77.5430852,100.68128498042913,5.5555553,5.2451463,108.86382,1727334267768,,,575024202913539,,1,,,
FLP,12.9364676,77.5430852,101.63046470430272,5.5555553,5.197533,107.88066,1727334268036,,,575024470602498,,1,,,
FLP,12.9364676,77.5430852,101.93191500654858,5.5555553,5.9867864,109.69824,1727334268305,,,575024739244789,,1,,,
GPS,12.9364529,77.5431344,101.05074996392918,5.5555553,5.182158,107.70738,1727334268590,,,575025024589581,,1,,,
FLP,12.9364529,77.5431344,101.05074996392918,5.5555553,5.182158,107.70738,1727334268590,,,575025024589581,,1,,,
FLP,12.9364529,77.5431344,100.49207652193344,5.5555553,5.6338105,108.34768,1727334268741,,,575025175827081,,1,,,
FLP,12.9364529,77.5431344,101.93440221441776,5.5555553,5.1700644,109.125984,1727334269005,,,575025439654112,,1,,,
FLP,12.9364529,77.5431344,100.5842218948118,5.5555553,5.013447,107.547615,1727334269281,,,575025715483591,,1,,,
GPS,12.9364529,77.5431344,100.55628144600432,5.5555553,5.9561925,109.21536,1727334269555,,,575025989669112,,1,,,
FLP,12.9364529,77.5431344,100.55628144600432,5.5555553,5.9561925,109.21536,1727334269555,,,575025989669112,,1,,,
FLP,12.9364381,77.5431838,100.58806237687072,5.5555553,6.396959,107.19925,1727334269840,,,575026274631559,,1,,,
FLP,12.9364381,77.5431838,101.29535695474858,5.5555553,6.0091867,108.61777,1727334270120,,,575026554561768,,1,,,
FLP,12.9364381,77.5431838,100.36185053983654,5.5555553,6.286004,109.57058,1727334270408,,,575026842148903,,1,,,
GPS,12.9364381,77.5431838,101.69298041129412,5.5555553,6.84485,109.718636,1727334270540,,,575026974576768,,1,,,
FLP,12.9364233,77.5432331,101.2012515522735,5.5555553,6.1825137,107.2339,1727334270673,,,575027107991090,,1,,,
FLP,12.9364233,77.5432331,100.87688308865724,5.5555553,5.2137446,109.81815,1727334270938,,,575027372379476,,1,,,
FLP,12.9364233,77.5432331,100.16732888920689,5.5555553,6.8817515,107.03156,1727334271202,,,575027636672653,,1,,,
GPS,12.9364233,77.5432331,101.2780901534418,5.5555553,5.833193,109.630005,1727334271467,,,575027901380100,,1,,,
FLP,12.9364233,77.5432331,101.2780901534418,5.5555553,5.833193,109.630005,1727334271467,,,575027901380100,,1,,,
FLP,12.9364086,77.5432823,100.687408754047,5.5555553,6.7925935,109.45231,1727334271734,,,575028168697392,,1,,,
FLP,12.9364086,77.5432823,101.56733026857034,5.5555553,5.14875,107.63386,1727334271998,,,575028432581350,,1,,,
FLP,12.9364086,77.5432823,101.94536238858662,5.5555553,6.633372,108.50601,1727334272263,,,575028697461611,,1,,,
GPS,12.9364086,77.5432823,100.98938732342609,5.5555553,6.812304,108.074974,1727334272396,,,575028831144788,,1,,,
FLP,12.9364086,77.5432823,101.79311817571488,5.5555553,5.3318033,107.27306,1727334272535,,,575028969592913,,1,,,
FLP,12.9363939,77.5433314,100.290260938421,5.5555553,6.284076,107.11495,1727334272801,,,575029235300933,,1,,,
FLP,12.9363939,77.5433314,101.07778050359356,5.5555553,5.117877,107.79757,1727334273086,,,575029520811558,,1,,,
GPS,12.9363939,77.5433314,100.06576655462813,5.5555553,5.9192696,109.54161,1727334273369,,,575029804140569,,1,,,
FLP,12.9363939,77.5433314,100.06576655462813,5.5555553,5.9192696,109.54161,1727334273369,,,575029804140569,,1,,,
FLP,12.9363791,77.5433805,101.69779732662089,5.5555553,5.2769704,108.36762,1727334273643,,,575030078040881,,1,,,
FLP,12.9363791,77.5433805,101.11597014826448,5.5555553,6.985149,108.913,1727334273907,,,575030341258954,,1,,,
FLP,12.9363791,77.5433805,100.75535530276832,5.5555553,5.0803666,107.02465,1727334274180,,,575030614655412,,1,,,
GPS,12.9363791,77.5433805,101.43970397890878,5.5555553,5.2549863,107.274826,1727334274321,,,575030755892235,,1,,,
FLP,12.9363791,77.5433805,100.08089651539292,5.5555553,5.0114317,109.93938,1727334274464,,,575030898585881,,1,,,
FLP,12.9363738,77.5433982,100.73890261050104,5.5555553,6.056332,107.44709,1727334274743,,,575031177209995,,1,,,
FLP,12.9363738,77.5433982,101.8234121160104,5.5555553,5.336611,109.91627,1727334275016,,,575031450359526,,1,,,
GPS,12.9363738,77.5433982,100.46776183515716,5.5555553,6.633763,109.978004,1727334275278,,,575031712175203,,1,,,
FLP,12.9363738,77.5433982,100.46776183515716,5.5555553,6.633763,109.978004,1727334275278,,,575031712175203,,1,,,
FLP,12.9363738,77.5433982,100.99528755660567,5.5555553,6.850518,107.996376,1727334275557,,,575031991594214,,1,,,
FLP,12.9363738,77.5433982,101.55062271707096,5.5555553,6.5169816,109.38716,1727334275835,,,575032270076818,,1,,,
FLP,12.9363738,77.5433982,101.853681501626,5.5555553,5.8210425,107.52157,1727334276121,,,575032555399734,,1,,,
GPS,12.9363738,77.5433982,101.35855646083144,5.5555553,5.2272906,108.25329,1727334276260,,,575032694284317,,1,,,
FLP,12.9363738,77.5433982,100.56000193927946,5.5555553,6.816526,109.21188,1727334276400,,,575032834396088,,1,,,
FLP,12.9363738,77.5433982,100.98032887033142,5.5555553,5.7722096,108.91498,1727334276679,,,575033114107703,,1,,,
FLP,12.9363738,77.5433982,101.63452321309772,5.5555553,5.0799074,109.30916,1727334276963,,,575033397583223,,1,,,
GPS,12.9363738,77.5433982,100.53423149740206,5.5555553,6.2187543,108.24973,1727334277244,,,575033678786505,,1,,,
FLP,12.9363738,77.5433982,100.53423149740206,5.5555553,6.2187543,108.24973,1727334277244,,,575033678786505,,1,,,
FLP,12.9363738,77.5433982,100.1681364442946,5.5555553,5.422971,109.44585,1727334277531,,,575033965219786,,1,,,
FLP,12.9363738,77.5433982,101.08466543834146,5.5555553,6.8376794,107.133026,1727334277805,,,575034240035202,,1,,,
FLP,12.9363738,77.5433982,101.6301594628263,5.5555553,6.956605,109.35438,1727334278087,,,575034522069525,,1,,,
GPS,12.9363738,77.5433982,101.95808105277357,5.5555553,5.906976,107.069305,1727334278231,,,575034666046608,,1,,,
FLP,12.9363738,77.5433982,100.92483429408216,5.5555553,6.370204,108.973145,1727334278372,,,575034806500827,,1,,,
FLP,12.9363738,77.5433982,100.38229331097364,5.5555553,6.635224,108.68813,1727334278655,,,575035089893067,,1,,,
FLP,12.9363738,77.5433982,101.05751419078648,5.5555553,5.1978817,109.03185,1727334278932,,,575035366865514,,1,,,
GPS,12.9363738,77.5433982,101.61852594117714,5.5555553,5.522548,107.723946,1727334279211,,,575035646058639,,1,,,
FLP,12.9363738,77.5433982,101.61852594117714,5.5555553,5.522548,107.723946,1727334279211,,,575035646058639,,1,,,
FLP,12.9363738,77.5433982,101.7725505196285,5.5555553,5.124573,108.90596,1727334279502,,,575035936467285,,1,,,
FLP,12.9363738,77.5433982,101.25110560455464,5.5555553,6.276883,108.47819,1727334279783,,,575036217480931,,1,,,
FLP,12.9363738,77.5433982,101.90208350887298,5.5555553,5.421336,107.22915,1727334280056,,,575036490729160,,1,,,
GPS,12.9363738,77.5433982,101.13364446196758,5.5555553,6.505625,108.15246,1727334280197,,,575036632010253,,1,,,
FLP,12.9363738,77.5433982,101.7005306675472,5.5555553,6.4022107,107.12887,1727334280342,,,575036776957024,,1,,,
FLP,12.9363738,77.5433982,101.44289484550006,5.5555553,6.6541896,107.43896,1727334280622,,,575037056698899,,1,,,
FLP,12.9363738,77.5433982,100.11976838866777,5.5555553,6.4930687,109.267746,1727334280902,,,575037336634107,,1,,,
GPS,12.9363738,77.5433982,100.27628207805112,5.5555553,5.2151074,107.41382,1727334281193,,,575037627534159,,1,,,
FLP,12.9363738,77.5433982,100.27628207805112,5.5555553,5.2151074,107.41382,1727334281193,,,575037627534159,,1,,,
FLP,12.9363738,77.5433982,101.59268081328828,5.5555553,5.320319,109.54459,1727334281476,,,575037910540253,,1,,,
FLP,12.9363738,77.5433982,100.19438561841994,5.5555553,5.8144774,109.65111,1727334281755,,,575038189779003,,1,,,
FLP,12.9363738,77.5433982,101.29390080574512,5.5555553,6.1615553,107.710144,1727334282041,,,575038475475096,,1,,,
GPS,12.9363738,77.5433982,100.06482326627172,5.5555553,6.2208905,109.95421,1727334282179,,,575038613576294,,1,,,
FLP,12.9363738,77.5433982,100.35790578788148,5.5555553,6.468654,108.42979,1727334282326,,,575038760902388,,1,,,
FLP,12.9363738,77.5433982,100.48216834480584,5.5555553,5.274035,109.914825,1727334282608,,,575039042319732,,1,,,
FLP,12.9363738,77.5433982,101.663665667804,5.5555553,6.729132,108.07986,1727334282884,,,575039318428638,,1,,,
GPS,12.9363738,77.5433982,101.52140140492136,5.5555553,5.8396697,107.37719,1727334283160,,,575039594305565,,1,,,
FLP,12.9363738,77.5433982,101.52140140492136,5.5555553,5.8396697,107.37719,1727334283160,,,575039594305565,,1,,,
FLP,12.9363738,77.5433982,101.29148935564044,5.5555553,5.050245,108.065765,1727334283448,,,575039882199731,,1,,,
FLP,12.9363738,77.5433982,100.88354206827624,5.5555553,5.080739,108.19899,1727334283730,,,575040164991971,,1,,,
FLP,12.9363738,77.5433982,100.92838162528712,5.5555553,5.2801986,109.0822,1727334284009,,,575040444114627,,1,,,
GPS,12.9363738,77.5433982,101.99536268724395,5.5555553,5.0051613,109.97625,1727334284150,,,575040584387544,,1,,,
FLP,12.9363738,77.5433982,100.2844843090433,5.5555553,6.5516405,107.173355,1727334284293,,,575040727559054,,1,,,
FLP,12.9363738,77.5433982,100.83401058007055,5.5555553,5.285625,108.7581,1727334284568,,,575041003136658,,1,,,
FLP,12.9363738,77.5433982,100.7391545951989,5.5555553,5.8561215,108.907906,1727334284850,,,575041284184783,,1,,,
GPS,12.9363738,77.5433982,101.0150100241064,5.5555553,6.682747,107.86849,1727334285134,,,575041568766241,,1,,,
FLP,12.9363738,77.5433982,101.0150100241064,5.5555553,6.682747,107.86849,1727334285134,,,575041568766241,,1,,,
FLP,12.9363738,77.5433982,100.3940834920329,5.5555553,6.2210937,107.46661,1727334285411,,,575041845223429,,1,,,
FLP,12.9363738,77.5433982,100.31663469209715,5.5555553,5.548621,107.16362,1727334285681,,,575042115795460,,1,,,
FLP,12.9363738,77.5433982,100.5055706990896,5.5555553,6.477251,108.02224,1727334285965,,,575042399483949,,1,,,
GPS,12.9363738,77.5433982,101.3817404320449,5.5555553,5.117313,108.70274,1727334286102,,,575042536417387,,1,,,
FLP,12.9363738,77.5433982,100.21881669521356,5.5555553,5.82383,109.041145,1727334286244,,,575042678189730,,1,,,
FLP,12.9363738,77.5433982,100.87881247510025,5.5555553,6.0533733,108.70558,1727334286525,,,575042960062334,,1,,,
FLP,12.9363738,77.5433982,100.53968630658586,5.5555553,5.8933725,109.30961,1727334286793,,,575043227384261,,1,,,
GPS,12.9363738,77.5433982,100.4681255378277,5.5555553,5.585321,109.93822,1727334287062,,,575043496380667,,1,,,
FLP,12.9363738,77.5433982,100.4681255378277,5.5555553,5.585321,109.93822,1727334287062,,,575043496380667,,1,,,
FLP,12.9363738,77.5433982,101.64025799788058,5.5555553,6.7140255,109.330086,1727334287214,,,575043648545459,,1,,,
FLP,12.9363738,77.5433982,101.66925787204606,5.5555553,5.780538,107.76558,1727334287500,,,575043934742855,,1,,,
FLP,12.9363738,77.5433982,101.85055063230216,5.5555553,5.647033,108.066635,1727334287787,,,575044221278480,,1,,,
GPS,12.9363738,77.5433982,101.88497169264154,5.5555553,5.8986273,109.29626,1727334288065,,,575044499294573,,1,,,
FLP,12.9363738,77.5433982,101.88497169264154,5.5555553,5.8986273,109.29626,1727334288065,,,575044499294573,,1,,,
FLP,12.9363738,77.5433982,100.65371839462487,5.5555553,5.1829724,109.59525,1727334288344,,,575044778976917,,1,,,
FLP,12.9363738,77.5433982,100.67649683690016,5.5555553,6.562657,106.99702,1727334288620,,,575045055059729,,1,,,
FLP,12.93621,77.5438442,798.8999633789062,0.10274658,15.926,349.01672,1727334288838,0.13148907,45.0,575045272396396,0.96842015,0,,,
GPS,12.9363738,77.5433982,101.09409014481892,5.5555553,5.4685216,107.130035,1727334289042,,,575045476553115,,1,,,
FLP,12.9363738,77.5433982,101.09409014481892,5.5555553,5.4685216,107.130035,1727334289042,,,575045476553115,,1,,,
FLP,12.9362071,77.5438435,798.8999633789062,0.023513753,15.653,,1727334289277,0.0598385,,575045711930250,0.96842015,0,,,
FLP,12.9363738,77.5433982,100.43285124020574,5.5555553,6.834348,109.31912,1727334289469,,,575045903951864,,1,,,
FLP,12.9363738,77.5433982,101.22719615676642,5.5555553,5.3402267,108.46336,1727334289756,,,575046190201083,,1,,,
FLP,12.9362059,77.5438432,798.8999633789062,0.10880883,15.569,349.336,1727334289918,0.1315076,45.0,575046352593323,0.97941023,0,,,
GPS,12.9363738,77.5433982,101.09042556258032,5.5555553,5.9960985,109.92491,1727334290035,,,575046469311187,,1,,,
FLP,12.9363738,77.5433982,100.33557000942808,5.5555553,6.575348,109.5308,1727334290178,,,575046612429937,,1,,,
FLP,12.9364823,77.5430361,100.0401812444254,5.5555553,5.6760774,108.04114,1727334290424,,,575046858311708,,1,,,
