Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9368008,77.5431426,795.7000122070312,2.2243247,3.79,286.64252,1727328403971,0.8800568,8.211945,659975082024351,1.0885696,,,,
GPS,12.93680764,77.54312351,779.8345947265625,1.89,3.7900925,285.1,1727328407000,0.98229325,8.249063,659976083661539,2.7910202,,,,
FLP,12.9368072,77.5431235,796.7999877929688,2.0305064,3.79,284.5745,1727328404972,0.98229325,8.249063,659976083661539,1.0363266,,,,
GPS,12.93681203,77.54310478,779.55908203125,2.09,3.7900925,281.8,1727328408000,0.87200916,8.261966,659977093124142,2.7130744,,,,
FLP,12.9368119,77.5431048,796.7999877929688,2.0596797,3.79,281.5832,1727328405982,0.87200916,8.261966,659977093124142,1.0464213,,,,
GPS,12.93681604,77.5430863,780.061767578125,1.91,3.7900925,272.3,1727328409000,1.010198,8.332244,659978088751121,2.8593113,,,,
FLP,12.9368158,77.5430864,796.7999877929688,1.9643495,3.79,272.91766,1727328406977,1.010198,8.332244,659978088751121,1.0563775,,,,
GPS,12.93681519,77.54307162,779.9561767578125,1.53,3.7900925,263.0,1727328410000,1.0220078,8.416376,659979086926433,2.9887838,,,,
FLP,12.9368155,77.543071,796.7999877929688,1.7327368,3.79,264.62366,1727328407975,1.0220078,8.416376,659979086926433,1.0663593,,,,
GPS,12.93681016,77.54305805,780.173583984375,1.63,3.7900925,241.1,1727328411000,1.1512167,8.510249,659980101196641,3.2040102,,,,
FLP,12.9368112,77.5430574,796.7999877929688,1.6665796,3.79,249.61877,1727328408991,1.1512167,8.510249,659980101196641,1.076502,,,,
GPS,12.93680182,77.54304287,779.853515625,2.01,3.7900925,232.7,1727328412000,1.0955364,8.575793,659981104174766,3.2541592,,,,
FLP,12.9368027,77.5430429,796.7999877929688,1.8641423,3.79,237.67932,1727328409993,1.0955364,8.575793,659981104174766,1.0865318,,,,
GPS,12.93678815,77.54302722,779.876708984375,2.08,3.7900925,226.1,1727328413000,1.1094142,8.591282,659982098015026,3.2232397,,,,
FLP,12.9367895,77.5430276,796.7999877929688,1.9841608,3.79,230.32979,1727328410987,1.1094142,8.591282,659982098015026,1.0964701,,,,
GPS,12.93676894,77.54301301,779.61474609375,2.64,3.7900925,213.2,1727328414000,1.07912,8.601048,659983116475494,3.118479,,,,
FLP,12.9367708,77.5430131,796.7999877929688,2.3104227,3.79,219.34259,1727328412005,1.07912,8.601048,659983116475494,1.1066548,,,,
GPS,12.93675031,77.54300494,778.65234375,2.22,3.7900925,208.3,1727328415000,0.9683491,8.715848,659984101858306,3.0905662,,,,
FLP,12.9367515,77.5430038,796.7999877929688,2.209815,3.79,211.10324,1727328412990,0.9683491,8.715848,659984101858306,1.1165086,,,,
GPS,12.93672584,77.54299382,778.2281494140625,3.08,3.7900925,211.9,1727328416000,1.1200446,8.711419,659985098114244,2.9840083,,,,
FLP,12.9367278,77.5429934,796.7999877929688,2.6965883,3.79,211.87784,1727328413987,1.1200446,8.711419,659985098114244,1.1264712,,,,
GPS,12.93669646,77.54298187,778.844970703125,3.51,3.7900925,202.6,1727328417000,0.9596354,8.576736,659986086767629,2.9785416,,,,
FLP,12.9366988,77.5429816,796.7999877929688,3.155868,3.79,205.22699,1727328414975,0.9596354,8.576736,659986086767629,1.1363577,,,,
GPS,12.93666512,77.54297329,779.532470703125,3.38,3.7900925,200.7,1727328418000,1.1287161,8.545335,659987096107211,3.0180259,,,,
FLP,12.9366671,77.5429722,796.7999877929688,3.2525373,3.79,201.84242,1727328415985,1.1287161,8.545335,659987096107211,1.1464511,,,,
GPS,12.93663359,77.54296574,780.56494140625,3.38,3.7900925,198.3,1727328419000,1.3148764,8.569512,659988103062992,3.1288748,,,,
FLP,12.9366352,77.5429645,796.7999877929688,3.296266,3.79,199.37816,1727328416993,1.3148764,8.569512,659988103062992,1.1565206,,,,
GPS,12.93659858,77.54295871,782.5770263671875,3.64,3.7900925,200.0,1727328420000,1.3194696,8.48619,659989099739450,3.0875812,,,,
FLP,12.9366008,77.5429574,796.7999877929688,3.4723976,3.79,200.09459,1727328417988,1.3194696,8.48619,659989099739450,1.1664873,,,,
GPS,12.93656589,77.54295186,782.8408203125,3.53,4.311206,203.3,1727328421000,1.4946572,8.556728,659990095017940,3.2377982,,,,
FLP,12.9365675,77.5429503,796.7999877929688,3.515797,3.876,201.81621,1727328418984,1.4946572,8.556728,659990095017940,1.1764402,,,,
GPS,12.93653815,77.54294402,781.95166015625,3.23,4.824243,206.7,1727328422000,1.4855639,8.616784,659991100368356,3.2676177,,,,
FLP,12.9365384,77.5429423,796.7999877929688,3.39581,4.101,203.82687,1727328419990,1.4855639,8.616784,659991100368356,1.1864936,,,,
GPS,12.93649492,77.54292965,781.2171630859375,4.23,5.735932,205.2,1727328423000,1.5861905,8.57842,659992094246064,3.4365325,,,,
FLP,12.9364996,77.5429294,796.7999877929688,3.7770658,4.373,205.17747,1727328420984,1.5861905,8.57842,659992094246064,1.1964325,,,,
GPS,12.93645789,77.54291298,781.95166015625,3.98,5.261611,207.6,1727328424000,1.5809491,8.116575,659993110397678,3.419268,,,,
FLP,12.9364607,77.5429132,798.3999633789062,3.89109,4.784,206.31087,1727328421999,1.5809491,8.116575,659993110397678,1.0449429,,,,
GPS,12.93643548,77.54289765,782.26123046875,3.17,9.935046,205.9,1727328425000,1.1766053,7.909712,659994115593980,3.23595,,,,
FLP,12.936433,77.5428981,798.3999633789062,3.455743,6.013,204.69696,1727328423004,1.1766053,7.909712,659994115593980,1.0549948,,,,
GPS,12.93640779,77.54289515,782.2435302734375,3.49,9.935046,199.0,1727328426000,1.0511898,7.7568707,659995093587677,3.1961133,,,,
FLP,12.9364068,77.5428912,798.3999633789062,3.4878232,6.667,199.04239,1727328423983,1.0511898,7.7568707,659995093587677,1.0647748,,,,
GPS,12.93637387,77.5428867,782.03857421875,4.15,9.935046,199.5,1727328427000,1.0300485,7.363751,659996102463614,3.1649516,,,,
FLP,12.936375,77.5428845,798.3999633789062,4.139717,8.16,199.02892,1727328424992,1.0300485,7.363751,659996102463614,1.0748634,,,,
GPS,12.93633799,77.54287396,781.93505859375,4.26,9.935046,200.6,1727328428000,1.2403629,7.288354,659997089290072,3.1559207,,,,
FLP,12.9363388,77.5428733,798.3999633789062,4.2577295,8.456,199.99907,1727328425978,1.2403629,7.288354,659997089290072,1.0847317,,,,
FLP,12.936305,77.542879,100.9640240039005,16.0,5.9394603,5.8585773,1727328426194,,,659997304491843,,1.0,,,
FLP,12.936305,77.542879,101.60510908814396,16.0,6.85776,7.1866884,1727328426460,,,659997570503770,,1.0,,,
FLP,12.936305,77.542879,100.55364751722873,16.0,6.0709767,6.0723534,1727328426723,,,659997833513666,,1.0,,,
GPS,12.936305,77.542879,100.70605379735449,16.0,5.759088,5.1470375,1727328426996,,,659998107211478,,1.0,,,
FLP,12.936305,77.542879,100.70605379735449,16.0,5.759088,5.1470375,1727328426996,,,659998107211478,,1.0,,,
FLP,12.936165,77.542839,101.13228498125127,16.205,5.4367833,195.9896,1727328427262,,,659998373135280,,1.0,,,
FLP,12.936165,77.542839,101.58774684834378,16.205,5.0399947,198.04762,1727328427537,,,659998647756009,,1.0,,,
FLP,12.936165,77.542839,100.98438829480229,16.205,6.471814,198.62794,1727328427813,,,659998924002311,,1.0,,,
GPS,12.936165,77.542839,101.41856007975504,16.205,5.6855874,197.39362,1727328427951,,,659999062484759,,1.0,,,
FLP,12.936165,77.542839,100.0647671193854,16.205,6.188383,197.1131,1727328428098,,,659999209229499,,1.0,,,
FLP,12.936165,77.542839,100.45689911205164,16.205,5.2086773,197.85828,1727328428363,,,659999473499030,,1.0,,,
FLP,12.936165,77.542839,100.21135607928406,16.205,6.2026405,196.214,1727328428624,,,659999734869863,,1.0,,,
GPS,12.936165,77.542839,100.83730624798967,16.205,5.9736214,197.3541,1727328428888,,,659999998869446,,1.0,,,
FLP,12.936165,77.542839,100.83730624798967,16.205,5.9736214,197.3541,1727328428888,,,659999998869446,,1.0,,,
