Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9368168,77.5432136,795.699951171875,0.51018906,2.033,327.35443,1727326410008,2.2,56.3,115140149000000,1.04784,0,,,
GPS,12.9368266667,77.5432083333,776.1,0.6711978,2.3,321.15,1727326411000,2.0,37.2,115141149000000,17.2,0,,,
FLP,12.9368258,77.5432087,795.699951171875,0.6667603,2.133,321.1358,1727326411008,2.0,37.2,115141149000000,1.05784,0,,,
GPS,12.93683,77.543195,777.3000000000001,0.82973224,2.3,326.26,1727326412000,2.9,60.1,115142149000000,18.0,0,,,
FLP,12.9368301,77.5431965,795.699951171875,0.8160073,2.216,325.43835,1727326412008,2.9,60.1,115142149000000,1.06784,0,,,
GPS,12.936835,77.5431783333,778.2,0.9295883,2.2,311.65,1727326413000,2.2,66.9,115143149000000,18.7,0,,,
FLP,12.9368352,77.5431804,795.699951171875,0.92416763,2.233,311.48083,1727326413008,2.2,66.9,115143149000000,1.07784,0,,,
GPS,12.9368416667,77.5431583333,778.6,1.0315033,2.2,299.63,1727326414000,2.5,69.1,115144149000000,18.8,0,,,
FLP,12.9368415,77.5431607,796.8999633789062,1.0244359,2.233,299.5417,1727326414008,2.5,69.1,115144149000000,1.02851,0,,,
GPS,12.9368416667,77.5431316667,778.6,1.1102558,2.2,269.67,1727326415000,2.2,59.3,115145149000000,18.5,0,,,
FLP,12.9368423,77.5431348,796.8999633789062,1.1046404,2.233,269.57416,1727326415008,2.2,59.3,115145149000000,1.03851,0,,,
GPS,12.9368383333,77.543115,778.7,1.1560661,2.1,251.4,1727326416000,2.1,64.6,115146149000000,18.4,0,,,
FLP,12.9368389,77.5431164,796.8999633789062,1.1567578,2.216,251.64018,1727326416007,2.1,64.6,115146149000000,1.04851,0,,,
GPS,12.9368316667,77.543105,778.6,1.1195208,2.1,224.23,1727326417000,2.0,66.2,115147149000000,18.0,0,,,
FLP,12.9368323,77.5431052,796.8999633789062,1.1153795,2.183,225.26234,1727326417007,2.0,66.2,115147149000000,1.05851,0,,,
GPS,12.9368216667,77.5430983333,778.4,1.2070236,2.1,215.62,1727326418000,1.9,50.9,115148149000000,18.1,0,,,
FLP,12.9368222,77.5430982,796.8999633789062,1.2018486,2.15,215.3581,1727326418008,1.9,50.9,115148149000000,1.06851,0,,,
GPS,12.9368066667,77.5430866667,778.2,1.3671023,2.1,218.6,1727326419000,1.8,34.2,115149149000000,17.9,0,,,
FLP,12.9368077,77.5430875,796.5,1.3628587,2.133,217.94691,1727326419008,1.8,34.2,115149149000000,1.03647,0,,,
GPS,12.9367883333,77.5430733333,778.1,1.4952681,2.1,219.4,1727326420000,1.7,26.5,115150149000000,17.5,0,,,
FLP,12.9367898,77.5430743,796.5,1.4925936,2.116,218.979,1727326420008,1.7,26.5,115150149000000,1.04647,0,,,
GPS,12.936765,77.5430633333,777.9,1.5858592,2.2,206.68,1727326421000,2.2,35.1,115151149000000,17.9,0,,,
FLP,12.9367672,77.5430637,796.5,1.5758411,2.116,206.46568,1727326421008,2.2,35.1,115151149000000,1.05647,0,,,
GPS,12.93674,77.54305,777.7,1.7052747,2.3,215.67,1727326422000,3.1,41.3,115152149000000,18.1,0,,,
FLP,12.9367422,77.5430511,796.5,1.7038335,2.15,214.32463,1727326422008,3.1,41.3,115152149000000,1.06647,0,,,
GPS,12.9367166667,77.543035,778.2,1.8535147,2.4,206.41,1727326423000,3.5,32.0,115153149000000,18.1,0,,,
FLP,12.9367185,77.5430361,796.5,1.8401492,2.2,206.53996,1727326423008,3.5,32.0,115153149000000,1.07647,0,,,
GPS,12.9366883333,77.5430283333,778.8000000000001,1.995578,2.3,199.34,1727326424000,3.2,29.1,115154149000000,17.6,0,,,
FLP,12.9366905,77.5430283,797.0,1.99175,2.233,199.21092,1727326424008,3.2,29.1,115154149000000,1.03629,0,,,
GPS,12.9366533333,77.54302,779.1,2.2060995,2.2,195.04,1727326425000,2.8,21.1,115155149000000,17.6,0,,,
FLP,12.9366562,77.5430204,797.0,2.205377,2.25,195.05226,1727326425008,2.8,21.1,115155149000000,1.04629,0,,,
GPS,12.9366083333,77.543015,777.7,2.4480188,2.2,190.91,1727326426000,2.4,20.5,115156149000000,18.0,0,,,
FLP,12.9366124,77.543015,797.0,2.4484053,2.266,190.05371,1727326426008,2.4,20.5,115156149000000,1.05629,0,,,
GPS,12.9365716667,77.5430083333,776.6,2.6863353,2.1,188.32,1727326427000,2.0,23.7,115157149000000,17.8,0,,,
FLP,12.9365745,77.5430087,797.0,2.6804185,2.25,188.0451,1727326427008,2.0,23.7,115157149000000,1.06629,0,,,
GPS,12.9365316667,77.5430016667,775.7,2.9359756,2.0,192.81,1727326428000,1.8,19.3,115158149000000,17.8,0,,,
FLP,12.9365345,77.5430022,797.0,2.9297328,2.2,191.94208,1727326428007,1.8,19.3,115158149000000,1.07629,0,,,
GPS,12.9364916667,77.5429866667,775.0,3.1418645,2.0,196.05,1727326429000,1.7,15.4,115159149000000,17.7,0,,,
FLP,12.9364943,77.5429882,798.3999633789062,3.1376762,2.133,195.95206,1727326429008,1.7,15.4,115159149000000,1.1080829,0,,,
GPS,12.9364566667,77.5429683333,774.8000000000001,3.2885604,2.0,202.81,1727326430000,1.3,11.0,115160149000000,17.7,0,,,
FLP,12.9364583,77.5429702,798.3999633789062,3.2874644,2.083,201.94093,1727326430008,1.3,11.0,115160149000000,1.1180829,0,,,
GPS,12.9364166667,77.5429516667,773.9,3.4378297,2.1,201.46,1727326431000,1.7,15.2,115161149000000,17.6,0,,,
FLP,12.9364189,77.5429528,798.3999633789062,3.4326782,2.066,201.03394,1727326431008,1.7,15.2,115161149000000,1.1280829,0,,,
GPS,12.9363766667,77.54294,773.4,3.5335681,2.1,197.38,1727326432000,2.3,20.9,115162149000000,17.1,0,,,
FLP,12.9363787,77.5429402,798.3999633789062,3.5263305,2.05,197.14978,1727326432008,2.3,20.9,115162149000000,1.1380829,0,,,
GPS,12.9363416667,77.5429266667,772.4,3.6457775,2.1,198.48,1727326433000,2.1,19.7,115163149000000,16.7,0,,,
FLP,12.9363427,77.5429273,798.3999633789062,3.6419485,2.05,197.98126,1727326433008,2.1,19.7,115163149000000,1.1480829,0,,,
GPS,12.93631,77.5429183333,771.6,3.7271037,2.3,196.44,1727326434000,2.5,26.2,115164149000000,17.1,0,,,
