Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9351587,77.5425321,786.5,0.08440944,2.4,,1726565005429,1.8,,127611563000000,78.5,0,,,
GPS,12.93516,77.5425333333,786.5,0.0,2.5,264.7,1726565005500,1.7,179.9,127612284000000,74.0,0,,,
FLP,12.9351613,77.5425345,786.5,0.0022139354,2.5,,1726565006649,1.6,,127612784000000,75.3,0,,,
GPS,12.93517,77.542545,786.5,0.0,3.4,264.7,1726565007000,3.0,85.2,127613784000000,77.8,0,,,
FLP,12.9351686,77.5425434,786.5,0.004840053,2.8,,1726565007650,3.0,,127613784000000,77.8,0,,,
FLP,12.9351689,77.5425438,786.5,0.009294954,7.62,,1726565008584,1.5,,127614718000000,77.8,0,,,
GPS,12.9351816667,77.5425533333,786.6,0.0,3.6,264.7,1726565008000,5.6,179.9,127614784000000,79.3,0,,,
GPS,12.9351816667,77.5425533333,786.6,0.0,3.7,264.7,1726565009000,4.8,179.9,127615784000000,81.0,0,,,
FLP,12.9351813,77.5425531,786.6,0.020360358,6.296,,1726565009650,4.8,,127615784000000,81.0,0,,,
GPS,12.9351816667,77.5425533333,786.6,0.0,3.7,264.7,1726565010000,3.3,179.9,127616784000000,81.7,0,,,
FLP,12.9351816,77.5425533,786.6,0.002642613,6.513,,1726565010650,3.3,,127616784000000,81.7,0,,,
GPS,12.9351866667,77.5425466667,786.6,0.0,3.7,264.7,1726565011000,2.8,179.9,127617784000000,79.0,0,,,
FLP,12.9351859,77.5425476,786.6,0.009059177,6.111,,1726565011650,2.8,,127617784000000,79.0,0,,,
GPS,12.9351866667,77.5425466667,786.6,0.5234725,3.7,44.28,1726565012000,3.4,179.9,127618784000000,78.6,0,,,
FLP,12.9351866,77.5425469,786.6,0.46589297,6.268,44.29803,1726565012650,3.4,179.9,127618784000000,78.6,0,,,
GPS,12.9351883333,77.54255,786.3000000000001,1.1956997,3.6,38.13,1726565013000,2.8,80.4,127619784000000,70.8,0,,,
FLP,12.9351886,77.54255,786.3000000000001,1.1352546,3.666,38.529057,1726565013650,2.8,80.4,127619784000000,70.8,0,,,
GPS,12.9351916667,77.5425566667,786.3000000000001,0.24449305,3.5,36.47,1726565014000,3.1,179.9,127620784000000,61.1,0,,,
FLP,12.9351922,77.5425565,786.3000000000001,0.31294414,4.002,34.52513,1726565014650,3.1,179.9,127620784000000,61.1,0,,,
GPS,12.9352016667,77.5425366667,786.4,0.44780833,3.3,345.79,1726565015000,2.4,179.9,127621784000000,56.6,0,,,
FLP,12.9352007,77.5425399,786.4,0.43736038,3.945,345.51038,1726565015650,2.4,179.9,127621784000000,56.6,0,,,
GPS,12.93521,77.542525,786.3000000000001,0.30008304,2.9,211.1,1726565016000,3.0,179.9,127622784000000,50.1,0,,,
FLP,12.9352091,77.5425271,786.3000000000001,0.24047515,3.831,220.0024,1726565016650,3.0,179.9,127622784000000,50.1,0,,,
GPS,12.9352083333,77.5425333333,786.2,0.0694875,2.7,310.58,1726565017000,2.4,179.9,127623784000000,44.4,0,,,
FLP,12.9352082,77.5425322,786.2,0.067578115,3.688,,1726565017650,2.4,,127623784000000,44.4,0,,,
GPS,12.9352016667,77.5425333333,786.1,0.3448639,2.5,107.57,1726565018000,2.8,179.9,127624784000000,42.7,0,,,
FLP,12.9352027,77.5425331,786.1,0.3045142,3.517,108.68969,1726565018650,2.8,179.9,127624784000000,42.7,0,,,
GPS,12.9351966667,77.5425333333,786.3000000000001,0.33508417,2.4,145.53,1726565019000,2.3,179.9,127625784000000,39.6,0,,,
FLP,12.9351974,77.5425336,786.3000000000001,0.33044496,3.248,144.0153,1726565019649,2.3,179.9,127625784000000,39.6,0,,,
GPS,12.935185,77.5425316667,785.9,0.39942443,2.4,201.34,1726565020000,2.5,179.9,127626784000000,38.1,0,,,
FLP,12.9351865,77.5425323,785.9,0.39149636,3.091,199.63686,1726565020650,2.5,179.9,127626784000000,38.1,0,,,
GPS,12.9351733333,77.5425266667,785.6,0.60273975,2.4,205.69,1726565021000,2.3,132.0,127627784000000,36.0,0,,,
