Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9366941,77.5436126,795.2999877929688,1.6500617,17.205,299.19345,1726563321224,1.5,45.0,684558919000000,1.1536222,0,,,
GPS,12.936729,77.544006,100.95355807517392,4.1666665,6.1877403,1.1553804,1726563330454,,,684568149292131,,1,,,
FLP,12.936729,77.544006,100.95355807517392,4.1666665,6.1877403,1.1553804,1726563330454,,,684568149292131,,1,,,
GPS,12.9366524,77.5441311,101.82345763230634,16.0,6.0571976,122.67208,1726563331438,,,684569132891015,,1,,,
FLP,12.9366524,77.5441311,101.82345763230634,16.0,6.0571976,122.67208,1726563331438,,,684569132891015,,1,,,
GPS,12.93665,77.544135,100.23081268259207,16.0,5.5978155,123.61586,1726563332390,,,684570085643015,,1,,,
FLP,12.93665,77.544135,100.23081268259207,16.0,5.5978155,123.61586,1726563332390,,,684570085643015,,1,,,
GPS,12.9366225,77.5440655,101.49843501442164,8.055555,5.411484,248.54428,1726563333348,,,684571043342860,,1,,,
FLP,12.9366225,77.5440655,101.49843501442164,8.055555,5.411484,248.54428,1726563333348,,,684571043342860,,1,,,
GPS,12.9366225,77.5440655,100.95414896391073,8.055555,6.02976,250.6807,1726563334278,,,684571973359360,,1,,,
FLP,12.9366225,77.5440655,100.95414896391073,8.055555,6.02976,250.6807,1726563334278,,,684571973359360,,1,,,
FLP,12.9366611,77.5434913,795.2999877929688,,400.0,,1726563334653,1.5,45.0,684572348000000,1.1536222,0,,,
GPS,12.936616,77.544049,101.92584915952288,5.0,5.287926,248.64081,1726563335214,,,684572909722282,,1,,,
FLP,12.936616,77.544049,101.92584915952288,5.0,5.287926,248.64081,1726563335214,,,684572909722282,,1,,,
GPS,12.9366299,77.5440048,101.26927866567812,5.0,6.3574066,289.2153,1726563336171,,,684573866207474,,1,,,
FLP,12.9366299,77.5440048,101.26927866567812,5.0,6.3574066,289.2153,1726563336171,,,684573866207474,,1,,,
GPS,12.9366438,77.5439605,101.59332727329786,5.0,5.0196466,288.09058,1726563337142,,,684574836780934,,1,,,
FLP,12.9366438,77.5439605,101.59332727329786,5.0,5.0196466,288.09058,1726563337142,,,684574836780934,,1,,,
GPS,12.936658,77.543915,101.93428161651008,5.0,6.0406866,289.2819,1726563338100,,,684575795282011,,1,,,
FLP,12.936658,77.543915,101.93428161651008,5.0,6.0406866,289.2819,1726563338100,,,684575795282011,,1,,,
GPS,12.9366719,77.5438708,100.21258031583338,5.0,5.1534557,289.98514,1726563339064,,,684576759249741,,1,,,
FLP,12.9366719,77.5438708,100.21258031583338,5.0,5.1534557,289.98514,1726563339064,,,684576759249741,,1,,,
GPS,12.9366858,77.5438265,101.45596076730072,5.0,6.5597,289.58148,1726563340030,,,684577724810509,,1,,,
FLP,12.9366858,77.5438265,101.45596076730072,5.0,6.5597,289.58148,1726563340030,,,684577724810509,,1,,,
GPS,12.9366997,77.5437823,100.03218762150178,5.0,6.1809044,290.1642,1726563340981,,,684578676383816,,1,,,
FLP,12.9366997,77.5437823,100.03218762150178,5.0,6.1809044,290.1642,1726563340981,,,684578676383816,,1,,,
GPS,12.9367282,77.5436912,101.97072702745275,10.277778,5.8257318,290.66074,1726563341935,,,684579629976316,,1,,,
FLP,12.9367282,77.5436912,101.97072702745275,10.277778,5.8257318,290.66074,1726563341935,,,684579629976316,,1,,,
GPS,12.9367568,77.5436002,101.61151529386862,10.277778,5.270754,288.71002,1726563342904,,,684580599221353,,1,,,
FLP,12.9367568,77.5436002,101.61151529386862,10.277778,5.270754,288.71002,1726563342904,,,684580599221353,,1,,,
GPS,12.9367853,77.5435093,101.44908305872906,10.277778,5.6122003,288.6127,1726563343868,,,684581563274545,,1,,,
FLP,12.9367853,77.5435093,101.44908305872906,10.277778,5.6122003,288.6127,1726563343868,,,684581563274545,,1,,,
FLP,12.93678,77.5434437,795.3999633789062,0.014623554,41.44,,1726563344448,1.5,,684582142698929,1.6056714,0,,,
GPS,12.9368139,77.5434182,100.53826939218024,10.277778,5.888218,287.84497,1726563344822,,,684582517655275,,1,,,
FLP,12.9368139,77.5434182,100.53826939218024,10.277778,5.888218,287.84497,1726563344822,,,684582517655275,,1,,,
FLP,12.9367723,77.5434313,795.3999633789062,0.5454736,41.439,238.03748,1726563345723,0.83170736,45.0,684583418656082,1.6056714,0,,,
GPS,12.9368331,77.543357,100.41032713347288,6.9444447,5.6157556,290.72562,1726563345780,,,684583475486736,,1,,,
FLP,12.9367726,77.5434321,795.3999633789062,0.5692185,41.471,238.0875,1726563346281,0.8270578,45.0,684583976748774,1.6056714,0,,,
GPS,12.9368524,77.5432954,100.0225699574304,6.9444447,5.976755,288.81577,1726563346742,,,684584437244812,,1,,,
FLP,12.9368524,77.5432954,100.0225699574304,6.9444447,5.976755,288.81577,1726563346742,,,684584437244812,,1,,,
GPS,12.9368717,77.543234,100.7293705330154,6.9444447,5.5413475,287.88403,1726563347712,,,684585407150465,,1,,,
FLP,12.9368717,77.543234,100.7293705330154,6.9444447,5.5413475,287.88403,1726563347712,,,684585407150465,,1,,,
FLP,12.9367786,77.5434341,795.3999633789062,0.09546031,41.83,,1726563347901,0.19530158,,684585596353081,1.6056714,0,,,
FLP,12.9367815,77.543431,795.3999633789062,0.03461857,41.729,,1726563348324,0.09377565,,684586019699503,1.6056714,0,,,
GPS,12.936891,77.5431725,101.43404671542947,6.9444447,6.9602156,287.78604,1726563348667,,,684586362243772,,1,,,
FLP,12.936891,77.5431725,101.43404671542947,6.9444447,6.9602156,287.78604,1726563348667,,,684586362243772,,1,,,
