Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9364123,77.542905,798.7000122070312,0.00030667038,27.847,,1727334231282,1.5,,1455476933000000,1.0,0,,,
FLP,12.9364123,77.542905,798.7000122070312,0.00043135005,323.927,,1727334246087,1.5,,1455491737000000,1.0,0,,,
GPS,12.9364676,77.5430542,100.6454768745262,4.3727274,6.082411,21.26629,1727334251033,,,1455496684462938,,1,,,
FLP,12.9364676,77.5430542,100.6454768745262,4.3727274,6.082411,21.26629,1727334251033,,,1455496684462938,,1,,,
GPS,12.9364506,77.5431162,100.63082602281912,6.9444447,6.6047053,106.12091,1727334251989,,,1455497639651322,,1,,,
FLP,12.9364506,77.5431162,100.63082602281912,6.9444447,6.6047053,106.12091,1727334251989,,,1455497639651322,,1,,,
GPS,12.9364506,77.5431162,101.95541485474484,6.9444447,6.5934463,106.46943,1727334252937,,,1455498587977398,,1,,,
FLP,12.9364506,77.5431162,101.95541485474484,6.9444447,6.5934463,106.46943,1727334252937,,,1455498587977398,,1,,,
GPS,12.9364333,77.5431792,101.77069746960464,6.9444447,5.1853213,107.09439,1727334253872,,,1455499523007782,,1,,,
FLP,12.9364333,77.5431792,101.77069746960464,6.9444447,5.1853213,107.09439,1727334253872,,,1455499523007782,,1,,,
GPS,12.9364162,77.5432413,100.5735815700561,6.9444447,6.6109514,108.46496,1727334254808,,,1455500458565358,,1,,,
FLP,12.9364162,77.5432413,100.5735815700561,6.9444447,6.6109514,108.46496,1727334254808,,,1455500458565358,,1,,,
GPS,12.9363991,77.5433034,101.9959868301434,6.9444447,5.814927,107.15683,1727334255739,,,1455501390520896,,1,,,
FLP,12.9363991,77.5433034,101.9959868301434,6.9444447,5.814927,107.15683,1727334255739,,,1455501390520896,,1,,,
GPS,12.9363821,77.5433654,101.05809019852582,6.9444447,5.1798606,106.92654,1727334256669,,,1455502320323319,,1,,,
FLP,12.9363821,77.5433654,101.05809019852582,6.9444447,5.1798606,106.92654,1727334256669,,,1455502320323319,,1,,,
GPS,12.9363712,77.5434049,101.13825422742616,6.9444447,6.655708,106.52953,1727334257603,,,1455503253841626,,1,,,
FLP,12.9363712,77.5434049,101.13825422742616,6.9444447,6.655708,106.52953,1727334257603,,,1455503253841626,,1,,,
