Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9370636,77.5410326,794.1725783289794,0.11372945,13.232,148.80455,1730961829233,1.5,45.0,759871735000000,1.8270049,0,,,
FLP,12.9370857,77.5410449,794.3872898761457,0.26593816,16.91,38.730568,1730961834237,1.5,45.0,759876738000000,1.1406283,0,,,
FLP,12.9370576,77.5410113,794.4375621500969,0.3289834,12.121,233.69693,1730961839272,1.5,45.0,759881774000000,1.4942516,0,,,
FLP,12.9369699,77.5409937,794.7986341324705,1.1314027,13.984,196.66035,1730961844272,1.5,45.0,759886773000000,1.5235227,0,,,
FLP,12.9367685,77.5409034,795.2648478290482,2.9254444,19.396,202.20995,1730961849284,1.5,45.0,759891786000000,1.9775519,0,,,
FLP,12.9366289,77.5408168,795.420250920271,3.2313454,15.296,206.75122,1730961854291,1.5,45.0,759896792000000,2.0145798,0,,,
FLP,12.9364916,77.540798,795.5984668301493,3.1110694,19.187,197.85457,1730961859305,1.5,45.0,759901806000000,1.4328371,0,,,
FLP,12.9364249,77.5408614,796.3961244592148,2.275549,23.902,177.19945,1730961864360,1.5,45.0,759906862000000,1.2875073,0,,,
FLP,12.9364887,77.5410751,797.7698981143557,2.1653004,15.107,108.38848,1730961869365,1.5,45.0,759911866000000,1.2246665,0,,,
GPS,12.93651,77.54126861,768.7161865234375,4.88,3.7900925,89.9,1730961874000,0.82343894,10.911942,759916132060631,2.8676884,0,,,
FLP,12.93651,77.5412686,798.2934430001543,4.88,3.79,89.0,1730961873631,0.82343894,10.911942,759916132060631,1.2173218,0,,,
FLP,12.9365277,77.5412015,101.9001116906344,5.8333335,5.6929164,12.739994,1730961873800,,,759916301895058,,1,,,
FLP,12.9365277,77.5412015,101.94913718528252,5.8333335,5.7177963,13.924,1730961874059,,,759916560569642,,1,,,
FLP,12.9365277,77.5412015,101.83179503595542,5.8333335,6.4521,13.15918,1730961874318,,,759916820030110,,1,,,
GPS,12.9365277,77.5412015,101.9226596825021,5.8333335,6.675317,13.025452,1730961874579,,,759917080586152,,1,,,
FLP,12.9365277,77.5412015,101.9226596825021,5.8333335,6.675317,13.025452,1730961874579,,,759917080586152,,1,,,
FLP,12.9365686,77.5412146,101.4648890547992,4.7222223,6.7562156,19.599777,1730961874841,,,759917342583027,,1,,,
