Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9367769,77.5433106,795.5,1.3017576,1.9,312.7457,1727328395000,1.2,48.1,117125141000000,1.05427,0,,,
GPS,12.9367816667,77.5433,777.0,1.2574664,1.7,318.62,1727328396000,1.1,38.8,117126141000000,17.5,0,,,
FLP,12.9367822,77.5433003,795.5,1.2580197,1.85,317.90598,1727328396000,1.1,38.8,117126141000000,1.06427,0,,,
GPS,12.9367866667,77.54329,776.6,1.2049648,1.8,341.95,1727328397000,1.4,58.2,117127141000000,17.3,0,,,
FLP,12.9367873,77.5432904,795.5,1.202467,1.833,340.3541,1727328397000,1.4,58.2,117127141000000,1.07427,0,,,
GPS,12.93679,77.5432816667,776.3000000000001,1.1313595,1.8,304.67,1727328398000,1.3,56.6,117128141000000,16.8,0,,,
FLP,12.9367911,77.5432825,795.5,1.1263888,1.816,304.85938,1727328398000,1.3,56.6,117128141000000,1.03459,0,,,
GPS,12.93679,77.543275,776.4,1.0459156,1.7,296.64,1727328399000,1.0,51.7,117129141000000,16.7,0,,,
FLP,12.9367911,77.5432748,795.5,1.046809,1.783,296.13803,1727328399000,1.0,51.7,117129141000000,1.04459,0,,,
GPS,12.93679,77.5432666667,776.6,0.9537803,1.8,319.48,1727328400000,1.2,81.3,117130141000000,17.2,0,,,
FLP,12.9367908,77.5432666,795.5,0.9541551,1.766,318.31186,1727328400000,1.2,81.3,117130141000000,1.05459,0,,,
GPS,12.9367916667,77.54326,776.8000000000001,0.8868664,1.7,322.66,1727328401000,1.0,58.2,117131141000000,16.9,0,,,
FLP,12.9367926,77.5432601,795.5999755859375,0.8877053,1.75,321.93085,1727328401000,1.0,58.2,117131141000000,1.02426,0,,,
GPS,12.9367966667,77.543255,777.0,0.83385,1.8,313.77,1727328402000,0.9,42.5,117132141000000,16.5,0,,,
FLP,12.936797,77.543255,795.5999755859375,0.8342407,1.766,313.0952,1727328402000,0.9,42.5,117132141000000,1.03426,0,,,
GPS,12.9368016667,77.5432433333,777.3000000000001,0.82304084,1.8,314.1,1727328403000,1.3,37.6,117133141000000,16.9,0,,,
FLP,12.9368018,77.5432443,795.5999755859375,0.8233039,1.766,313.9788,1727328403000,1.3,37.6,117133141000000,1.04426,0,,,
GPS,12.9368066667,77.5432316667,777.5,0.82818806,1.9,313.15,1727328404000,1.7,46.9,117134141000000,17.1,0,,,
FLP,12.9368067,77.5432328,795.5999755859375,0.828258,1.783,313.01224,1727328404000,1.7,46.9,117134141000000,1.05426,0,,,
GPS,12.936815,77.54322,777.6,0.8878958,1.9,313.03,1727328405000,1.4,36.7,117135141000000,16.7,0,,,
FLP,12.9368145,77.5432211,795.5999755859375,0.8871145,1.816,312.99368,1727328405000,1.4,36.7,117135141000000,1.06426,0,,,
GPS,12.9368233333,77.5432066667,777.5,0.93679446,1.9,307.23,1727328406000,1.4,34.8,117136141000000,16.4,0,,,
FLP,12.9368228,77.543208,795.5999755859375,0.93567866,1.833,307.10806,1727328406000,1.4,34.8,117136141000000,1.07426,0,,,
GPS,12.93683,77.54319,777.4,1.0515774,1.9,303.4,1727328407000,1.3,24.8,117137141000000,16.5,0,,,
FLP,12.9368297,77.5431917,795.5999755859375,1.0495348,1.866,303.0687,1727328407000,1.3,24.8,117137141000000,1.08426,0,,,
