Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9347549,77.5436523,805.5,0.34569943,20.878,60.443188,1726566214611,1.5,45.0,687452306000000,1.5135826,0,,,
FLP,12.9347603,77.5436594,805.5,0.09678823,37.201,,1726566225494,1.5,,687463188000000,1.5135826,0,,,
FLP,12.9348322,77.5436766,803.7999877929688,1.8243574,33.48,13.314234,1726566229665,1.5,45.0,687467360000000,1.7609524,0,,,
FLP,12.9348571,77.5436808,803.7999877929688,0.08786225,53.852,,1726566240543,0.11761462,,687478238544587,1.7609524,0,,,
FLP,12.9349222,77.5439309,803.0999755859375,0.0873685,33.151,,1726566243489,1.5,,687481184000000,1.0,0,,,
FLP,12.934929,77.5439378,803.0999755859375,0.08537423,255.571,,1726566255646,1.5,,687493340000000,1.0,0,,,
FLP,12.9350387,77.5441855,802.2999877929688,3.7619064,21.296,65.25424,1726566258721,1.5,45.0,687496416000000,1.0454539,0,,,
FLP,12.9350874,77.544294,802.2999877929688,1.1191812,260.696,65.25983,1726566270691,1.5,45.0,687508386000000,1.0454539,0,,,
FLP,12.9353547,77.5441587,800.0999755859375,3.6081707,14.559,345.86227,1726566273704,1.5,45.0,687511399000000,1.0,0,,,
FLP,12.9354559,77.5441324,800.0999755859375,0.9890745,255.579,345.7779,1726566285755,1.5,45.0,687523450000000,1.0,0,,,
FLP,12.9354505,77.5435788,802.5,6.333613,17.786,274.34888,1726566289980,1.5,45.0,687527674000000,1.0,0,,,
FLP,12.9354635,77.5434015,802.5,1.8122491,234.726,274.2968,1726566300826,1.5,45.0,687538521000000,1.0,0,,,
FLP,12.9354525,77.5434284,803.0999755859375,1.137081,19.916,270.83347,1726566304623,1.5,45.0,687542317000000,2.3805573,0,,,
GPS,12.935786,77.54274,100.91494888506227,6.111111,5.6765666,110.82252,1726566306448,,,687544143511578,,1,,,
FLP,12.935786,77.54274,100.91494888506227,6.111111,5.6765666,110.82252,1726566306448,,,687544143511578,,1,,,
GPS,12.9358317,77.5426,101.86389298881387,16.0,5.0505633,289.43945,1726566307411,,,687545106749192,,1,,,
FLP,12.9358317,77.5426,101.86389298881387,16.0,5.0505633,289.43945,1726566307411,,,687545106749192,,1,,,
GPS,12.9358317,77.5426,101.87064853178128,16.0,5.9285398,288.88516,1726566308338,,,687546033523115,,1,,,
FLP,12.9358317,77.5426,101.87064853178128,16.0,5.9285398,288.88516,1726566308338,,,687546033523115,,1,,,
GPS,12.935851,77.542541,100.52858470112037,6.6666665,5.7694106,289.44196,1726566309288,,,687546983250383,,1,,,
FLP,12.935851,77.542541,100.52858470112037,6.6666665,5.7694106,289.44196,1726566309288,,,687546983250383,,1,,,
GPS,12.9358653,77.5424971,101.4383728723123,5.0,5.164275,289.50034,1726566310232,,,687547927191575,,1,,,
FLP,12.9358653,77.5424971,101.4383728723123,5.0,5.164275,289.50034,1726566310232,,,687547927191575,,1,,,
GPS,12.9358836,77.542441,101.21281835847702,6.388889,6.464661,290.5275,1726566311168,,,687548863452882,,1,,,
FLP,12.9358836,77.542441,101.21281835847702,6.388889,6.464661,290.5275,1726566311168,,,687548863452882,,1,,,
GPS,12.935902,77.5423848,100.05802856781013,6.388889,5.8134255,290.761,1726566312099,,,687549794286035,,1,,,
FLP,12.935902,77.5423848,100.05802856781013,6.388889,5.8134255,290.761,1726566312099,,,687549794286035,,1,,,
GPS,12.9359171,77.5423385,101.31801317802493,5.2777777,6.092797,288.75055,1726566313035,,,687550730283804,,1,,,
FLP,12.9359171,77.5423385,101.31801317802493,5.2777777,6.092797,288.75055,1726566313035,,,687550730283804,,1,,,
GPS,12.935929,77.542302,101.71081058296144,5.2777777,5.4012947,288.90012,1726566313995,,,687551690239995,,1,,,
FLP,12.935929,77.542302,101.71081058296144,5.2777777,5.4012947,288.90012,1726566313995,,,687551690239995,,1,,,
GPS,12.935929,77.542302,101.38816875753304,5.2777777,5.909048,1.7645438,1726566314960,,,687552655331456,,1,,,
FLP,12.935929,77.542302,101.38816875753304,5.2777777,5.909048,1.7645438,1726566314960,,,687552655331456,,1,,,
GPS,12.9358828,77.5422884,100.58713269897252,5.2777777,6.8777957,197.04987,1726566315921,,,687553616120379,,1,,,
FLP,12.9358828,77.5422884,100.58713269897252,5.2777777,6.8777957,197.04987,1726566315921,,,687553616120379,,1,,,
GPS,12.9358365,77.5422748,100.75391878680902,5.2777777,6.5310626,198.62263,1726566316886,,,687554581282993,,1,,,
FLP,12.9358365,77.5422748,100.75391878680902,5.2777777,6.5310626,198.62263,1726566316886,,,687554581282993,,1,,,
GPS,12.9357903,77.5422612,101.38741460315067,5.2777777,6.958396,197.07672,1726566317846,,,687555541100954,,1,,,
FLP,12.9357903,77.5422612,101.38741460315067,5.2777777,6.958396,197.07672,1726566317846,,,687555541100954,,1,,,
GPS,12.935744,77.5422476,100.91373165218016,5.2777777,6.576515,198.2911,1726566318813,,,687556508473684,,1,,,
FLP,12.935744,77.5422476,100.91373165218016,5.2777777,6.576515,198.2911,1726566318813,,,687556508473684,,1,,,
GPS,12.9356978,77.542234,100.63206355492302,5.2777777,6.7488585,197.77214,1726566319779,,,687557474249376,,1,,,
FLP,12.9356978,77.542234,100.63206355492302,5.2777777,6.7488585,197.77214,1726566319779,,,687557474249376,,1,,,
GPS,12.9356515,77.5422204,101.88927196031206,5.2777777,6.734407,197.92607,1726566320742,,,687558437105721,,1,,,
FLP,12.9356515,77.5422204,101.88927196031206,5.2777777,6.734407,197.92607,1726566320742,,,687558437105721,,1,,,
GPS,12.9356053,77.5422068,100.9198008039525,5.2777777,5.0188637,199.0129,1726566321706,,,687559401146221,,1,,,
FLP,12.9356053,77.5422068,100.9198008039525,5.2777777,5.0188637,199.0129,1726566321706,,,687559401146221,,1,,,
GPS,12.935559,77.5421932,100.66779738921728,5.2777777,5.3579054,196.13332,1726566322669,,,687560364512835,,1,,,
