Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9367032,77.543503,795.5,0.3280099,15.746,289.35785,1727334658087,1.5,45.0,123388228000000,1.2133158,0,,,
FLP,12.9366962,77.5435019,795.5,0.09494217,12.805,,1727334666052,1.5,,123396193000000,1.2036145,0,,,
FLP,12.936801,77.5433258,795.699951171875,3.987364,14.553,301.36914,1727334671502,1.5,45.0,123401643000000,1.0,0,,,
FLP,12.9368295,77.5430833,796.8999633789062,5.633556,13.748,277.7904,1727334676104,1.5,45.0,123406245000000,1.0,0,,,
FLP,12.9368222,77.5429652,796.2999877929688,2.7671554,12.757,267.2224,1727334680917,1.5,45.0,123411058000000,1.0164008,0,,,
FLP,12.9369725,77.5426384,795.5,5.649936,19.515,290.38614,1727334686140,1.5,45.0,123416281000000,1.0,0,,,
FLP,12.9371215,77.5423008,795.199951171875,6.229875,16.054,292.66367,1727334692080,1.5,45.0,123422222000000,1.0,0,,,
GPS,12.937326,77.541784,100.23226095665244,4.525,6.4718575,203.73698,1727334699492,,,123429633492595,,1,,,
FLP,12.937326,77.541784,100.23226095665244,4.525,6.4718575,203.73698,1727334699492,,,123429633492595,,1,,,
GPS,12.9373001,77.5417756,101.14120600195042,3.0034482,5.2685256,199.60567,1727334700409,,,123430550726749,,1,,,
FLP,12.9373001,77.5417756,101.14120600195042,3.0034482,5.2685256,199.60567,1727334700409,,,123430550726749,,1,,,
GPS,12.9373001,77.5417756,100.95864868732386,3.0034482,6.2002845,199.16124,1727334701335,,,123431476167980,,1,,,
FLP,12.9373001,77.5417756,100.95864868732386,3.0034482,6.2002845,199.16124,1727334701335,,,123431476167980,,1,,,
GPS,12.9372741,77.5417671,101.08334843202988,3.0034482,5.601225,199.43709,1727334702253,,,123432394238057,,1,,,
FLP,12.9372741,77.5417671,101.08334843202988,3.0034482,5.601225,199.43709,1727334702253,,,123432394238057,,1,,,
GPS,12.9372477,77.5417585,100.8532748323692,3.0034482,5.8247914,199.80933,1727334703168,,,123433309795903,,1,,,
FLP,12.9372477,77.5417585,100.8532748323692,3.0034482,5.8247914,199.80933,1727334703168,,,123433309795903,,1,,,
GPS,12.9372216,77.54175,100.1974428246625,3.0034482,5.949661,200.18256,1727334704090,,,123434231157749,,1,,,
FLP,12.9372216,77.54175,100.1974428246625,3.0034482,5.949661,200.18256,1727334704090,,,123434231157749,,1,,,
GPS,12.9371955,77.5417416,101.74221036188668,3.0034482,6.101939,198.48637,1727334705014,,,123435155426672,,1,,,
FLP,12.9371955,77.5417416,101.74221036188668,3.0034482,6.101939,198.48637,1727334705014,,,123435155426672,,1,,,
GPS,12.9371694,77.5417331,101.56326878069456,3.0034482,5.253814,198.1976,1727334705930,,,123436071643057,,1,,,
FLP,12.9371694,77.5417331,101.56326878069456,3.0034482,5.253814,198.1976,1727334705930,,,123436071643057,,1,,,
GPS,12.9371139,77.541715,100.49049621933167,6.388889,6.4786043,199.13583,1727334706846,,,123436987821519,,1,,,
FLP,12.9371139,77.541715,100.49049621933167,6.388889,6.4786043,199.13583,1727334706846,,,123436987821519,,1,,,
GPS,12.9370898,77.5417072,100.13835593604576,2.7777777,5.5083117,198.81201,1727334707764,,,123437905324826,,1,,,
FLP,12.9370898,77.5417072,100.13835593604576,2.7777777,5.5083117,198.81201,1727334707764,,,123437905324826,,1,,,
GPS,12.9370657,77.5416993,100.4760238162632,2.7777777,5.039476,197.93198,1727334708676,,,123438817875596,,1,,,
FLP,12.9370657,77.5416993,100.4760238162632,2.7777777,5.039476,197.93198,1727334708676,,,123438817875596,,1,,,
GPS,12.9370416,77.5416915,101.97385189595056,2.7777777,6.784469,197.93588,1727334709596,,,123439737883057,,1,,,
FLP,12.9370416,77.5416915,101.97385189595056,2.7777777,6.784469,197.93588,1727334709596,,,123439737883057,,1,,,
GPS,12.9370172,77.5416836,100.53919357649164,2.7777777,5.357572,199.60464,1727334710525,,,123440666472288,,1,,,
FLP,12.9370172,77.5416836,100.53919357649164,2.7777777,5.357572,199.60464,1727334710525,,,123440666472288,,1,,,
GPS,12.9370172,77.5416836,100.32710032227068,2.7777777,6.2847695,199.17036,1727334711457,,,123441598841442,,1,,,
FLP,12.9370172,77.5416836,100.32710032227068,2.7777777,6.2847695,199.17036,1727334711457,,,123441598841442,,1,,,
GPS,12.9369929,77.5416757,100.84197659389612,2.7777777,5.8254223,199.25784,1727334712386,,,123442527382134,,1,,,
FLP,12.9369929,77.5416757,100.84197659389612,2.7777777,5.8254223,199.25784,1727334712386,,,123442527382134,,1,,,
GPS,12.9369685,77.5416677,101.76971861069826,2.7777777,6.290616,199.33499,1727334713314,,,123443456005827,,1,,,
FLP,12.9369685,77.5416677,101.76971861069826,2.7777777,6.290616,199.33499,1727334713314,,,123443456005827,,1,,,
GPS,12.936944,77.5416598,100.8222385786382,2.7777777,5.453473,200.65805,1727334714239,,,123444380495365,,1,,,
FLP,12.936944,77.5416598,100.8222385786382,2.7777777,5.453473,200.65805,1727334714239,,,123444380495365,,1,,,
FLP,12.9374405,77.5413973,792.7999877929688,0.32945204,26.142,172.56935,1727334714910,0.5286391,45.0,123445051531654,1.0,0,,,
GPS,12.9369197,77.5416519,100.4159433598803,2.7777777,5.5658703,198.67072,1727334715168,,,123445309600519,,1,,,
FLP,12.9369197,77.5416519,100.4159433598803,2.7777777,5.5658703,198.67072,1727334715168,,,123445309600519,,1,,,
GPS,12.9368953,77.541644,101.46572467641894,2.7777777,6.1309285,198.52556,1727334716078,,,123446219895981,,1,,,
FLP,12.9368953,77.541644,101.46572467641894,2.7777777,6.1309285,198.52556,1727334716078,,,123446219895981,,1,,,
GPS,12.9368713,77.5416361,100.4494549177024,2.7777777,5.59674,199.62001,1727334716992,,,123447133194673,,1,,,
FLP,12.9368713,77.5416361,100.4494549177024,2.7777777,5.59674,199.62001,1727334716992,,,123447133194673,,1,,,
GPS,12.9368463,77.541628,101.62058088118128,2.7777777,5.868615,199.52432,1727334717914,,,123448055475596,,1,,,
FLP,12.9368463,77.541628,101.62058088118128,2.7777777,5.868615,199.52432,1727334717914,,,123448055475596,,1,,,
GPS,12.936822,77.5416201,100.34256808316296,2.7777777,6.7270675,199.74722,1727334718843,,,123448985069212,,1,,,
FLP,12.936822,77.5416201,100.34256808316296,2.7777777,6.7270675,199.74722,1727334718843,,,123448985069212,,1,,,
GPS,12.9367978,77.5416123,100.76060252727116,2.7777777,5.780878,200.19234,1727334719772,,,123449913566443,,1,,,
FLP,12.9367978,77.5416123,100.76060252727116,2.7777777,5.780878,200.19234,1727334719772,,,123449913566443,,1,,,
GPS,12.9367734,77.5416043,100.45559888664724,2.7777777,6.0624595,198.31789,1727334720707,,,123450848720904,,1,,,
FLP,12.9367734,77.5416043,100.45559888664724,2.7777777,6.0624595,198.31789,1727334720707,,,123450848720904,,1,,,
GPS,12.9367734,77.5416043,101.20768445830664,2.7777777,5.4924393,199.68924,1727334721649,,,123451791059366,,1,,,
FLP,12.9367734,77.5416043,101.20768445830664,2.7777777,5.4924393,199.68924,1727334721649,,,123451791059366,,1,,,
GPS,12.936749,77.5415964,101.27365131993147,2.7777777,6.273545,197.87189,1727334722587,,,123452729081750,,1,,,
FLP,12.936749,77.5415964,101.27365131993147,2.7777777,6.273545,197.87189,1727334722587,,,123452729081750,,1,,,
GPS,12.9367248,77.5415885,100.62659992657848,2.7777777,6.536372,199.33235,1727334723530,,,123453671810443,,1,,,
FLP,12.9367248,77.5415885,100.62659992657848,2.7777777,6.536372,199.33235,1727334723530,,,123453671810443,,1,,,
GPS,12.9367006,77.5415806,101.36153273214272,2.7777777,6.965949,199.42104,1727334724479,,,123454621068827,,1,,,
FLP,12.9367006,77.5415806,101.36153273214272,2.7777777,6.965949,199.42104,1727334724479,,,123454621068827,,1,,,
GPS,12.9366764,77.5415728,100.91288887202272,2.7777777,6.1818943,199.24513,1727334725428,,,123455570016212,,1,,,
FLP,12.9366764,77.5415728,100.91288887202272,2.7777777,6.1818943,199.24513,1727334725428,,,123455570016212,,1,,,
GPS,12.9366519,77.5415648,100.45476271874554,2.7777777,6.9713526,200.08775,1727334726371,,,123456513113520,,1,,,
FLP,12.9366519,77.5415648,100.45476271874554,2.7777777,6.9713526,200.08775,1727334726371,,,123456513113520,,1,,,
GPS,12.9366275,77.5415569,100.24518834380984,2.7777777,6.317777,199.01852,1727334727304,,,123457445202674,,1,,,
FLP,12.9366275,77.5415569,100.24518834380984,2.7777777,6.317777,199.01852,1727334727304,,,123457445202674,,1,,,
GPS,12.9366032,77.541549,101.99670839092988,2.7777777,6.1507483,198.03915,1727334728266,,,123458407992597,,1,,,
FLP,12.9366032,77.541549,101.99670839092988,2.7777777,6.1507483,198.03915,1727334728266,,,123458407992597,,1,,,
GPS,12.936591,77.541545,100.9359242087784,2.7777777,5.6223865,199.97774,1727334729230,,,123459371485828,,1,,,
FLP,12.936591,77.541545,100.9359242087784,2.7777777,5.6223865,199.97774,1727334729230,,,123459371485828,,1,,,
GPS,12.936591,77.541545,101.20102010888156,2.7777777,5.5193076,198.71678,1727334730151,,,123460293002982,,1,,,
FLP,12.936591,77.541545,101.20102010888156,2.7777777,5.5193076,198.71678,1727334730151,,,123460293002982,,1,,,
GPS,12.936591,77.541545,101.18929686865776,2.7777777,5.65941,199.0135,1727334731061,,,123461202403905,,1,,,
FLP,12.936591,77.541545,101.18929686865776,2.7777777,5.65941,199.0135,1727334731061,,,123461202403905,,1,,,
GPS,12.936591,77.541545,100.46827549354131,2.7777777,6.665027,199.91957,1727334731979,,,123462120771059,,1,,,
FLP,12.936591,77.541545,100.46827549354131,2.7777777,6.665027,199.91957,1727334731979,,,123462120771059,,1,,,
