Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
GPS,12.9283866667,77.5201466667,738.4,0.0,2.5,0.0,1730968862455,1.1,179.9,2282414362000000,42.5,0,,,
FLP,12.9283869,77.5201491,752.0999755859375,1.2947792e-05,2.3,,1730968863221,1.1,,2282414362000000,5.1720843,0,,,
GPS,12.9283883333,77.520145,738.4,0.0,2.6,0.0,1730968863455,2.7,179.9,2282415362000000,26.9,0,,,
FLP,12.9283881,77.5201456,752.0999755859375,0.00028779663,2.55,,1730968864221,2.7,,2282415362000000,5.1820846,0,,,
GPS,12.9284033333,77.520145,738.4,0.0,2.9,0.0,1730968865000,3.8,103.0,2282416906000000,27.8,0,,,
FLP,12.9284018,77.5201451,752.0999755859375,0.020554464,2.666,,1730968865765,3.8,,2282416906000000,5.1975245,0,,,
GPS,12.92842,77.5201416667,738.5,0.0,3.1,0.0,1730968866000,3.9,104.3,2282417906000000,27.7,0,,,
FLP,12.9284175,77.5201422,752.0999755859375,0.060567487,2.775,,1730968866764,3.9,,2282417906000000,5.2075243,0,,,
GPS,12.9284316667,77.52012,738.6,0.0,3.2,0.0,1730968867000,2.9,52.2,2282418906000000,28.5,0,,,
FLP,12.9284298,77.5201235,752.0999755859375,0.032868307,2.86,,1730968867765,2.9,,2282418906000000,5.2175245,0,,,
GPS,12.9284383333,77.5201016667,738.7,0.0,3.3,0.0,1730968868000,3.1,53.7,2282419906000000,29.6,0,,,
FLP,12.9284371,77.5201052,752.0999755859375,0.016269926,3.02,,1730968868764,3.1,,2282419906000000,5.2275243,0,,,
GPS,12.9284466667,77.5200716667,738.8000000000001,0.0,3.4,0.0,1730968869000,2.8,33.9,2282420906000000,41.0,0,,,
FLP,12.9284454,77.520077,752.8999633789062,0.014278705,3.18,,1730968869765,2.8,,2282420906000000,1.3301185,0,,,
GPS,12.9284566667,77.52005,738.9,0.0,3.5,0.0,1730968870000,2.8,36.4,2282421906000000,42.2,0,,,
FLP,12.9284551,77.5200543,752.8999633789062,0.014472121,3.233,,1730968870764,2.8,,2282421906000000,1.3401185,0,,,
GPS,12.928465,77.5200233333,738.9,3.000316,3.5,292.81,1730968871000,2.9,35.4,2282422906000000,35.5,0,,,
FLP,12.9284637,77.5200282,752.8999633789062,2.6667597,3.333,293.45404,1730968871765,2.9,35.4,2282422906000000,1.3501185,0,,,
GPS,12.92848,77.5199966667,738.9,3.0507586,3.6,298.48,1730968872000,2.6,30.6,2282423906000000,34.4,0,,,
FLP,12.928479,77.519998,752.8999633789062,3.0298803,3.416,297.81284,1730968872765,2.6,30.6,2282423906000000,1.3601186,0,,,
GPS,12.92849,77.5199716667,738.9,2.7378075,3.6,291.95,1730968873000,2.6,35.9,2282424906000000,35.5,0,,,
FLP,12.9284902,77.5199719,752.8999633789062,2.7579327,3.483,291.3544,1730968873765,2.6,35.9,2282424906000000,1.3701186,0,,,
GPS,12.9284983333,77.5199466667,738.9,2.6065533,3.6,287.12,1730968874000,2.3,32.8,2282425906000000,35.4,0,,,
FLP,12.9284984,77.5199469,753.3999633789062,2.6157575,3.533,287.15717,1730968874765,2.3,32.8,2282425906000000,4.658697,0,,,
GPS,12.9285033333,77.5199283333,739.0,2.1947756,3.6,279.91,1730968875000,2.5,41.3,2282426906000000,32.9,0,,,
FLP,12.9285036,77.5199277,753.3999633789062,2.2250316,3.566,279.34198,1730968875764,2.5,41.3,2282426906000000,4.668697,0,,,
GPS,12.9284966667,77.5199116667,739.0,1.6280664,3.6,271.52,1730968876000,2.5,57.1,2282427906000000,31.5,0,,,
FLP,12.9284982,77.5199111,753.3999633789062,1.677508,3.583,271.40143,1730968876765,2.5,57.1,2282427906000000,4.678697,0,,,
GPS,12.9284883333,77.519905,739.1,1.2986442,3.6,245.99,1730968877000,2.3,69.8,2282428906000000,30.9,0,,,
FLP,12.9284898,77.5199037,753.3999633789062,1.3155646,3.6,246.6176,1730968877765,2.3,69.8,2282428906000000,4.688697,0,,,
GPS,12.9284833333,77.5198966667,739.1,0.93936807,3.6,215.42,1730968878000,2.4,103.6,2282429906000000,30.6,0,,,
FLP,12.9284836,77.5198961,753.3999633789062,0.947428,3.6,217.5208,1730968878764,2.4,103.6,2282429906000000,4.698697,0,,,
GPS,12.9284883333,77.5198783333,739.1,1.1792287,3.2,221.93,1730968879000,2.0,66.0,2282430906000000,23.6,0,,,
FLP,12.9284866,77.5198802,753.3999633789062,1.1675805,3.533,221.12466,1730968879765,2.0,66.0,2282430906000000,4.708697,0,,,
GPS,12.9284783333,77.519855,739.1,1.4695319,2.8,206.71,1730968880000,2.3,60.0,2282431906000000,22.8,0,,,
FLP,12.9284783,77.5198578,753.3999633789062,1.4445001,3.4,206.8992,1730968880765,2.3,60.0,2282431906000000,4.718697,0,,,
GPS,12.9284683333,77.5198433333,739.0,2.0388148,2.7,199.47,1730968881000,2.3,44.8,2282432906000000,22.9,0,,,
FLP,12.928468,77.5198446,753.3999633789062,1.9922714,3.25,199.49701,1730968881765,2.3,44.8,2282432906000000,4.728697,0,,,
GPS,12.9284466667,77.5198366667,739.0,2.4752991,2.6,195.47,1730968882000,2.3,34.0,2282433906000000,22.7,0,,,
FLP,12.9284473,77.519837,753.3999633789062,2.4396086,3.083,195.2543,1730968882765,2.3,34.0,2282433906000000,4.738697,0,,,
GPS,12.9284183333,77.51983,738.8000000000001,1.8586619,2.6,195.24,1730968883000,2.2,31.8,2282434906000000,23.1,0,,,
FLP,12.9284195,77.5198302,754.0999755859375,1.9013252,2.916,194.76868,1730968883765,2.2,31.8,2282434906000000,1.0373,0,,,
GPS,12.9283883333,77.5198133333,738.6,1.9003544,2.6,201.92,1730968884000,2.5,30.4,2282435906000000,23.7,0,,,
FLP,12.9283905,77.5198152,754.0999755859375,1.911266,2.75,200.71744,1730968884765,2.5,30.4,2282435906000000,1.0473,0,,,
GPS,12.9283583333,77.5198,738.2,1.98271,2.7,199.12,1730968885000,2.4,31.3,2282436906000000,23.3,0,,,
FLP,12.9283607,77.5198014,754.0999755859375,1.9859746,2.666,199.01283,1730968885765,2.4,31.3,2282436906000000,1.0573,0,,,
GPS,12.9283316667,77.519795,738.2,2.0974932,2.8,196.74,1730968886000,2.5,38.0,2282437906000000,23.6,0,,,
FLP,12.9283335,77.5197951,754.0999755859375,2.0939705,2.666,196.10257,1730968886764,2.5,38.0,2282437906000000,1.0673,0,,,
