Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
GPS,12.9291730653,77.5172522105,728.0,4.1,5.5,27.7,1730973122000,1.0,5.6,1736981257514430,9.0,0,,,
FLP,12.9291531,77.517266,728.0,4.6779723,5.899,40.268578,1730973122060,0.5160192,45.0,1736981257514430,9.0,0,,,
GPS,12.9292082274,77.5172708184,726.0,3.8,5.0,25.2,1730973123000,0.89,5.5,1736982243612545,8.0,0,,,
FLP,12.9291979,77.5172799,726.0,4.450015,6.292,37.616283,1730973123046,0.49812803,45.0,1736982243612545,8.0,0,,,
GPS,12.9292472871,77.5172783621,724.0,3.97,5.5,19.1,1730973124000,0.97,5.8,1736983251416967,8.0,0,,,
FLP,12.9292405,77.5172915,724.0,4.3800926,7.078,33.15591,1730973124054,0.5419253,45.0,1736983251416967,8.0,0,,,
GPS,12.9293155158,77.5172983948,722.0,3.3,5.5,14.3,1730973126000,1.01,6.9,1736985251907235,8.0,0,,,
FLP,12.9293094,77.5173101,722.0,3.7957726,8.947,28.432247,1730973126054,0.5652851,45.0,1736985251907235,8.0,0,,,
FLP,12.9293273,77.5173101,722.0,3.6039083,9.051,24.588705,1730973126573,0.5948831,45.0,1736985770574350,8.0,0,,,
GPS,12.9293452716,77.5173111353,720.0,3.46,5.5,21.3,1730973127000,1.04,6.8,1736986259244926,8.0,0,,,
FLP,12.9293423,77.517315,720.0,3.5558846,9.129,23.75703,1730973127062,0.5207473,45.0,1736986259244926,8.0,0,,,
GPS,12.9293762427,77.5173305813,719.0,3.81,5.5,23.9,1730973128000,0.87,4.3,1736987257751733,8.0,0,,,
FLP,12.9293728,77.5173322,719.0,3.6606686,9.304,23.607002,1730973128060,0.5611643,45.0,1736987257751733,8.0,0,,,
GPS,12.9294136679,77.5173543859,717.0,4.33,5.5,25.3,1730973129000,0.84,4.1,1736988256618233,8.0,0,,,
