Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9340816,77.5419257,798.2999877929688,0.90911233,23.645,334.98093,1727328864488,1.5,45.0,660435598000000,1.7999868,,,,
GPS,12.934203,77.541962,100.08683018000156,16.205,5.6179624,196.4238,1727328868081,,,660439192176154,,1.0,,,
FLP,12.934203,77.541962,100.08683018000156,16.205,5.6179624,196.4238,1727328868081,,,660439192176154,,1.0,,,
FLP,12.934203,77.541962,101.1798309948562,16.205,5.3901334,195.95166,1727328868344,,,660439455336154,,1.0,,,
FLP,12.934203,77.541962,101.515587033402,16.205,6.4703875,197.20361,1727328868618,,,660439729089330,,1.0,,,
FLP,12.934203,77.541962,101.22185462831578,16.205,5.4291935,197.51505,1727328868885,,,660439995658393,,1.0,,,
GPS,12.9341625,77.5421037,100.03761317005376,16.0,6.9550714,107.115585,1727328869022,,,660440133408810,,1.0,,,
FLP,12.9341625,77.5421037,100.0870822801338,16.0,6.665131,108.13112,1727328869156,,,660440266729382,,1.0,,,
FLP,12.9341625,77.5421037,100.59885732387173,16.0,6.0801535,107.50003,1727328869433,,,660440544293445,,1.0,,,
FLP,12.9341625,77.5421037,100.1274538203929,16.0,6.718245,109.23986,1727328869699,,,660440809808549,,1.0,,,
GPS,12.9341625,77.5421037,100.69750710852917,16.0,6.4002867,108.57438,1727328869973,,,660441084230788,,1.0,,,
FLP,12.9341625,77.5421037,100.69750710852917,16.0,6.4002867,108.57438,1727328869973,,,660441084230788,,1.0,,,
FLP,12.934157,77.542123,101.50721771789276,16.0,5.367206,109.221855,1727328870254,,,660441365138184,,1.0,,,
FLP,12.934157,77.542123,100.11322203134054,16.0,6.3332434,108.48442,1727328870529,,,660441640429851,,1.0,,,
FLP,12.934157,77.542123,100.53356536677208,16.0,5.3565693,107.73268,1727328870807,,,660441918314798,,1.0,,,
