UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
,56,0,1,31,1575420030,0.00,227.0,69.0,0,0,0,0.0
,56,1,1,28,1575420030,0.00,20.0,68.0,0,0,0,0.0
,56,2,1,10,1575420030,0.00,76.0,48.0,0,0,0,0.0
,56,3,1,21,1575420030,25.80,301.0,35.0,0,0,0,25.8
,56,4,1,26,1575420030,0.00,163.0,32.0,0,0,0,0.0
,56,5,1,32,1575420030,0.00,25.0,30.0,0,0,0,0.0
,56,6,1,2,1575420030,0.00,312.0,21.0,0,0,0,0.0
,56,7,1,23,1575420030,0.00,113.0,20.0,0,0,0,0.0
,56,8,1,25,1575420030,0.00,66.0,14.0,0,0,0,0.0
,56,9,1,27,1575420030,0.00,213.0,13.0,0,0,0,0.0
,56,10,1,16,1575420030,0.00,189.0,10.0,0,0,0,0.0
,56,11,1,8,1575420030,0.00,243.0,8.0,0,0,0,0.0
,56,12,3,14,1602000000,0.00,148.0,48.0,0,0,0,0.0
,56,13,3,18,1602000000,24.70,253.0,44.0,0,0,0,24.7
,56,14,3,13,1602000000,0.00,58.0,38.0,0,0,0,0.0
,56,15,3,19,1602000000,0.00,304.0,27.0,0,0,0,0.0
,56,16,3,17,1602000000,0.00,195.0,26.0,0,0,0,0.0
,56,17,3,3,1602000000,0.00,10.0,25.0,0,0,0,0.0
,56,18,3,4,1602000000,0.00,320.0,14.0,0,0,0,0.0
,56,19,3,2,1602000000,0.00,61.0,10.0,0,0,0,0.0
,56,20,3,15,1602000000,0.00,189.0,10.0,0,0,0,0.0
,56,21,3,12,1602000000,0.00,31.0,2.0,0,0,0,0.0
,56,22,5,2,1561097980,0.00,148.0,76.0,0,0,0,0.0
,56,23,5,60,1561097980,0.00,169.0,76.0,0,0,0,0.0
,56,24,5,9,1561097980,0.00,15.0,71.0,0,0,0,0.0
,56,25,5,56,1561097980,0.00,113.0,69.0,0,0,0,0.0
,56,26,5,5,1561097980,0.00,241.0,65.0,0,0,0,0.0
,56,27,5,13,1561097980,0.00,78.0,61.0,0,0,0,0.0
,56,28,5,6,1561097980,0.00,23.0,59.0,0,0,0,0.0
,56,29,5,25,1561097980,0.00,78.0,58.0,0,0,0,0.0
,56,30,5,8,1561097980,0.00,98.0,51.0,0,0,0,0.0
,56,31,5,16,1561097980,0.00,26.0,50.0,0,0,0,0.0
,56,32,5,3,1561097980,0.00,108.0,49.0,0,0,0,0.0
,56,33,5,23,1561097980,0.00,181.0,48.0,0,0,0,0.0
,56,34,5,61,1561097980,0.00,108.0,48.0,0,0,0,0.0
