UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
,66,0,1,28,1575420030,25.30,177.0,62.0,1,0,0,25.3
,66,1,1,32,1575420030,19.70,341.0,50.0,1,0,0,19.7
,66,2,1,10,1575420030,24.80,15.0,40.0,1,0,0,24.8
,66,3,2,123,1575420030,0.00,257.0,35.0,0,0,0,0.0
,66,4,1,23,1575420030,22.20,65.0,32.0,1,0,0,22.2
,66,5,1,18,1575420030,0.00,144.0,30.0,0,0,0,0.0
,66,6,1,27,1575420030,26.20,253.0,27.0,1,0,0,26.2
,66,7,1,31,1575420030,24.60,200.0,27.0,1,0,0,24.6
,66,8,2,132,1575420030,0.00,348.0,16.0,0,0,0,0.0
,66,9,2,122,1575420030,0.00,92.0,15.0,0,0,0,0.0
,66,10,1,8,1575420030,0.00,283.0,13.0,0,0,0,0.0
,66,11,1,25,1575420030,0.00,109.0,12.0,0,0,0,0.0
,66,12,1,26,1575420030,11.60,193.0,8.0,1,0,0,11.6
,66,13,1,21,1575420030,0.00,324.0,7.0,0,0,0,0.0
,66,14,3,17,1602000000,19.70,250.0,69.0,1,0,0,19.7
,66,15,3,18,1602000000,0.00,322.0,34.0,0,0,0,0.0
,66,16,3,24,1602000000,23.10,173.0,30.0,1,0,0,23.1
,66,17,3,13,1602000000,0.00,121.0,30.0,0,0,0,0.0
,66,18,3,3,1602000000,0.00,320.0,28.0,0,0,0,0.0
,66,19,3,2,1602000000,0.00,16.0,20.0,0,0,0,0.0
,66,20,3,12,1602000000,16.00,72.0,20.0,1,0,0,16.0
,66,21,3,4,1602000000,13.80,273.0,9.0,1,0,0,13.8
,66,22,3,14,1602000000,0.00,177.0,8.0,0,0,0,0.0
,66,23,6,12,1575420030,18.40,120.0,80.0,1,0,0,18.4
,66,24,6,10,1575420030,20.20,338.0,71.0,1,0,0,20.2
,66,25,6,4,1575420030,0.00,336.0,54.0,0,0,0,0.0
,66,26,6,6,1575420030,17.80,290.0,51.0,1,0,0,17.8
,66,27,6,11,1575420030,13.90,329.0,42.0,1,0,0,13.9
,66,28,6,9,1575420030,20.20,264.0,35.0,1,0,0,20.2
,66,29,6,33,1575420030,0.00,143.0,24.0,0,0,0,0.0
,66,30,6,19,1575420030,0.00,35.0,16.0,0,0,0,0.0
,66,31,6,31,1575420030,0.00,169.0,13.0,0,0,0,0.0
,66,32,5,2,1561097980,0.00,147.0,76.0,0,0,0,0.0
,66,33,5,60,1561097980,26.30,167.0,76.0,1,0,0,26.3
,66,34,5,9,1561097980,0.00,98.0,75.0,0,0,0,0.0
,66,35,5,6,1561097980,17.60,64.0,68.0,1,0,0,17.6
,66,36,5,5,1561097980,0.00,241.0,65.0,0,0,0,0.0
,66,37,5,16,1561097980,0.00,53.0,60.0,0,0,0,0.0
,66,38,5,39,1561097980,0.00,44.0,53.0,0,0,0,0.0
,66,39,5,28,1561097980,30.40,273.0,51.0,1,0,0,30.4
,66,40,5,3,1561097980,27.40,107.0,50.0,1,0,0,27.4
,66,41,5,56,1561097980,0.00,134.0,49.0,0,0,0,0.0
,66,42,5,61,1561097980,0.00,108.0,49.0,0,0,0,0.0
,66,43,5,13,1561097980,19.20,47.0,47.0,1,0,0,19.2
,66,44,5,25,1561097980,21.70,142.0,43.0,1,0,0,21.7
,66,45,5,8,1561097980,13.80,66.0,40.0,1,0,0,13.8
,66,46,5,43,1561097980,24.50,180.0,36.0,1,0,0,24.5
,66,47,5,33,1561097980,21.00,12.0,35.0,1,0,0,21.0
,66,48,5,38,1561097980,26.20,84.0,35.0,1,0,0,26.2
,66,49,5,24,1561097980,18.20,76.0,29.0,1,0,0,18.2
,66,50,5,41,1561097980,0.00,312.0,28.0,0,0,0,0.0
,66,51,5,14,1561097980,13.40,40.0,24.0,1,0,0,13.4
,66,52,5,11,1561097980,0.00,164.0,19.0,0,0,0,0.0
,66,53,5,59,1561097980,0.00,94.0,19.0,0,0,0,0.0
,66,54,5,10,1561097980,0.00,167.0,18.0,0,0,0,0.0
,66,55,5,27,1561097980,0.00,311.0,17.0,0,0,0,0.0
,66,56,5,1,1561097980,0.00,95.0,14.0,0,0,0,0.0
,66,57,5,23,1561097980,0.00,193.0,14.0,0,0,0,0.0
,66,58,5,7,1561097980,0.00,156.0,13.0,0,0,0,0.0
,66,59,5,42,1561097980,0.00,61.0,8.0,0,0,0,0.0
,66,60,5,57,1561097980,0.00,119.0,5.0,0,0,0,0.0
,66,61,5,40,1561097980,0.00,153.0,2.0,0,0,0,0.0
,66,62,4,196,1575420030,0.00,60.0,36.0,0,0,0,0.0
