UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
,62,59,5,28,1575420030,21.00,217.40475,32.73135,1,1,1,16.0
,62,60,5,38,1575420030,29.20,116.133286,40.651188,1,1,1,24.2
,62,61,5,41,1575420030,34.40,354.9578,36.63063,0,1,0,29.4
,66,0,1,2,1575420030,35.90,309.24316,22.409986,1,1,0,30.9
,66,1,1,10,1575420030,38.20,81.69651,47.826553,1,1,1,33.2
,66,2,1,16,1575420030,18.30,187.52747,11.773935,0,1,0,13.3
,66,3,1,21,1575420030,36.30,297.09418,36.86742,1,1,1,31.3
,66,4,1,23,1575420030,20.80,115.590614,18.636345,0,1,1,15.8
,66,5,1,25,1575420030,22.20,63.44977,12.754845,1,1,0,17.2
,66,6,1,26,1575420030,20.00,160.5589,34.402237,0,1,1,15.0
,66,7,1,27,1575420030,19.90,210.13385,11.818553,1,1,1,14.9
,66,8,1,28,1575420030,23.80,19.138947,64.52497,1,1,1,18.8
,66,9,1,31,1575420030,25.90,234.87964,72.22465,1,1,1,20.9
,66,10,1,32,1575420030,30.30,27.58746,28.800964,1,1,1,25.3
,66,11,4,194,1575420030,23.20,88.28709,13.518235,1,1,0,18.2
,66,12,4,196,1575420030,31.40,79.16972,30.036478,1,1,0,26.4
,66,13,2,128,1575420030,32.60,0.0,0.0,0,0,0,27.6
,66,14,3,14,1598062460,31.60,144.86435,51.553246,1,1,0,26.6
,66,15,3,2,1599750020,18.30,64.18298,9.994038,0,1,0,13.3
,66,16,3,18,1600312450,30.90,248.23445,41.69081,1,1,0,25.9
,66,17,3,13,1600875010,31.70,53.902664,35.885067,0,1,0,26.7
,66,18,3,17,1604249980,19.80,193.46922,22.576744,0,1,0,14.8
,66,19,3,3,1604812540,37.00,13.885383,25.468828,0,1,0,32.0
,66,20,3,4,1605374980,39.30,323.63617,14.961362,1,1,0,34.3
,66,21,5,60,1561097980,34.30,168.27087,75.49224,1,1,1,29.3
,66,22,5,41,1561097980,34.90,354.9578,36.63063,0,1,0,29.9
,66,23,5,38,1561097980,30.10,116.133286,40.651188,1,1,1,25.1
,66,24,5,28,1561097980,34.80,217.40475,32.73135,1,1,1,29.8
,66,25,5,27,1561097980,31.40,269.84467,26.615492,1,1,0,26.4
,66,26,5,25,1561097980,39.20,72.366295,57.09865,1,1,1,34.2
,66,27,5,23,1561097980,26.60,180.65318,51.391285,1,1,1,21.6
,66,28,5,14,1561097980,27.70,80.5985,16.313122,1,1,0,22.7
,66,29,5,13,1561097980,35.20,81.59979,62.430298,1,1,1,30.2
,66,30,5,8,1561097980,21.00,101.57217,51.107533,1,1,0,16.0
,66,31,5,7,1561097980,22.20,145.12589,16.096,1,1,0,17.2
,66,32,5,5,1561097980,39.70,241.14139,64.63034,1,1,1,34.7
,66,33,5,3,1561097980,24.30,107.962685,49.369415,1,1,1,19.3
,66,34,5,2,1561097980,25.00,147.72586,75.58351,1,1,0,20.0
,66,35,6,4,1575420030,36.60,15.65272,35.00507,1,1,1,31.6
,66,36,6,6,1575420030,37.20,342.7113,41.803,1,1,1,32.2
,66,37,6,9,1575420030,34.10,311.9134,36.527027,1,1,1,29.1
,66,38,6,10,1575420030,36.40,197.6621,61.699894,1,1,1,31.4
,66,39,6,11,1575420030,33.50,269.30774,65.380264,0,1,0,28.5
,66,40,6,31,1575420030,20.80,138.97244,32.71404,1,1,0,15.8
,66,41,6,36,1575420030,22.10,316.87494,23.947157,1,1,0,17.1
,66,42,1,10,1176450050,25.40,81.69651,47.826553,1,1,1,20.4
,66,43,1,23,1176450050,21.80,115.590614,18.636345,1,1,1,16.8
,66,44,1,26,1176450050,20.60,160.5589,34.402237,1,1,1,15.6
,66,45,1,28,1176450050,36.20,19.138947,64.52497,1,1,1,31.2
,66,46,1,32,1176450050,32.30,27.58746,28.800964,1,1,1,27.3
,66,47,4,196,1176450050,27.60,79.16972,30.036478,1,1,0,22.6
,66,48,6,4,1176450050,22.60,15.65272,35.00507,1,1,1,17.6
,66,49,6,6,1176450050,28.60,342.7113,41.803,1,1,1,23.6
,66,50,6,9,1176450050,28.40,311.9134,36.527027,1,1,1,23.4
,66,51,6,10,1176450050,29.90,197.6621,61.699894,1,1,1,24.9
,66,52,6,11,1176450050,26.50,269.30774,65.380264,0,1,0,21.5
,66,53,6,36,1176450050,20.90,316.87494,23.947157,1,1,0,15.9
,66,54,5,23,1176450050,31.10,180.65318,51.391285,1,1,1,26.1
,66,55,5,25,1176450050,30.10,72.366295,57.09865,1,1,1,25.1
,66,56,5,27,1176450050,16.70,269.84467,26.615492,1,1,0,11.7
,66,57,5,28,1176450050,21.10,217.40475,32.73135,1,1,1,16.1
,66,58,5,38,1176450050,22.20,116.133286,40.651188,1,1,1,17.2
,66,59,5,23,1575420030,37.00,180.65318,51.391285,1,1,1,32.0
,66,60,5,24,1575420030,19.80,41.881912,10.430852,1,1,0,14.8
,66,61,5,25,1575420030,37.60,72.366295,57.09865,1,1,1,32.6
,66,62,5,27,1575420030,29.20,269.84467,26.615492,1,1,0,24.2
,66,63,5,28,1575420030,34.20,217.40475,32.73135,1,1,1,29.2
,66,64,5,38,1575420030,28.90,116.133286,40.651188,1,1,1,23.9
,66,65,5,41,1575420030,37.50,354.9578,36.63063,0,1,0,32.5
,68,0,1,2,1575420030,35.30,309.24316,22.409986,1,1,0,30.3
,68,1,1,10,1575420030,37.70,81.69651,47.826553,1,1,1,32.7
,68,2,1,16,1575420030,18.30,187.52747,11.773935,1,1,0,13.3
,68,3,1,21,1575420030,38.70,297.09418,36.86742,1,1,1,33.7
,68,4,1,23,1575420030,22.70,115.590614,18.636345,0,1,1,17.7
,68,5,1,25,1575420030,22.20,63.44977,12.754845,1,1,0,17.2
,68,6,1,26,1575420030,28.60,160.5589,34.402237,0,1,1,23.6
,68,7,1,27,1575420030,19.90,210.13385,11.818553,1,1,1,14.9
,68,8,1,28,1575420030,29.60,19.138947,64.52497,1,1,1,24.6
,68,9,1,31,1575420030,30.50,234.87964,72.22465,1,1,1,25.5
,68,10,1,32,1575420030,37.60,27.58746,28.800964,1,1,1,32.6
,68,11,4,194,1575420030,22.90,88.28709,13.518235,1,1,0,17.9
,68,12,4,196,1575420030,32.60,79.16972,30.036478,1,1,0,27.6
,68,13,2,128,1575420030,32.60,0.0,0.0,0,0,0,27.6
,68,14,3,14,1598062460,22.90,144.86435,51.553246,1,1,0,17.9
,68,15,3,2,1599750020,18.30,64.18298,9.994038,1,1,0,13.3
,68,16,3,18,1600312450,35.70,248.23445,41.69081,1,1,0,30.7
,68,17,3,13,1600875010,30.20,53.902664,35.885067,0,1,0,25.2
,68,18,3,17,1604249980,23.40,193.46922,22.576744,1,1,0,18.4
,68,19,3,3,1604812540,29.20,13.885383,25.468828,0,1,0,24.2
,68,20,3,4,1605374980,39.90,323.63617,14.961362,1,1,0,34.9
,68,21,5,60,1561097980,34.30,168.27087,75.49224,1,1,1,29.3
,68,22,5,41,1561097980,29.30,354.9578,36.63063,0,1,0,24.3
,68,23,5,38,1561097980,26.90,116.133286,40.651188,1,1,1,21.9
,68,24,5,28,1561097980,34.00,217.40475,32.73135,1,1,1,29.0
,68,25,5,27,1561097980,26.60,269.84467,26.615492,1,1,0,21.6
,68,26,5,25,1561097980,37.10,72.366295,57.09865,1,1,1,32.1
,68,27,5,23,1561097980,37.60,180.65318,51.391285,1,1,1,32.6
,68,28,5,14,1561097980,29.30,80.5985,16.313122,1,1,0,24.3
,68,29,5,13,1561097980,34.40,81.59979,62.430298,1,1,1,29.4
,68,30,5,8,1561097980,24.10,101.57217,51.107533,1,1,0,19.1
,68,31,5,7,1561097980,22.20,145.12589,16.096,1,1,0,17.2
,68,32,5,5,1561097980,36.10,241.14139,64.63034,1,1,1,31.1
,68,33,5,3,1561097980,27.80,107.962685,49.369415,1,1,1,22.8
,68,34,5,2,1561097980,26.20,147.72586,75.58351,1,1,0,21.2
,68,35,6,4,1575420030,31.80,15.65272,35.00507,1,1,1,26.8
,68,36,6,6,1575420030,35.50,342.7113,41.803,1,1,1,30.5
,68,37,6,9,1575420030,33.30,311.9134,36.527027,1,1,1,28.3
,68,38,6,10,1575420030,36.80,197.6621,61.699894,1,1,1,31.8
,68,39,6,11,1575420030,33.10,269.30774,65.380264,0,1,0,28.1
,68,40,6,12,1575420030,15.80,171.22789,41.508186,0,1,1,10.8
,68,41,6,31,1575420030,20.80,138.97244,32.71404,1,1,0,15.8
,68,42,6,36,1575420030,22.60,316.87494,23.947157,1,1,0,17.6
,68,43,1,10,1176450050,23.10,81.69651,47.826553,1,1,1,18.1
,68,44,1,23,1176450050,21.80,115.590614,18.636345,1,1,1,16.8
,68,45,1,26,1176450050,20.60,160.5589,34.402237,1,1,1,15.6
,68,46,1,28,1176450050,35.10,19.138947,64.52497,1,1,1,30.1
,68,47,1,32,1176450050,32.40,27.58746,28.800964,1,1,1,27.4
,68,48,4,196,1176450050,27.60,79.16972,30.036478,1,1,0,22.6
,68,49,6,4,1176450050,26.40,15.65272,35.00507,1,1,1,21.4
,68,50,6,6,1176450050,26.00,342.7113,41.803,1,1,1,21.0
,68,51,6,9,1176450050,25.70,311.9134,36.527027,1,1,1,20.7
,68,52,6,10,1176450050,28.70,197.6621,61.699894,1,1,1,23.7
,68,53,6,11,1176450050,25.90,269.30774,65.380264,0,1,0,20.9
,68,54,6,36,1176450050,20.90,316.87494,23.947157,1,1,0,15.9
,68,55,5,23,1176450050,25.80,180.65318,51.391285,1,1,1,20.8
,68,56,5,25,1176450050,24.10,72.366295,57.09865,1,1,1,19.1
,68,57,5,27,1176450050,16.70,269.84467,26.615492,1,1,0,11.7
,68,58,5,28,1176450050,21.10,217.40475,32.73135,1,1,1,16.1
,68,59,5,38,1176450050,22.70,116.133286,40.651188,1,1,1,17.7
,68,60,5,41,1176450050,18.00,354.9578,36.63063,0,1,0,13.0
,68,61,5,23,1575420030,38.80,180.65318,51.391285,1,1,1,33.8
,68,62,5,24,1575420030,19.80,41.881912,10.430852,1,1,0,14.8
,68,63,5,25,1575420030,36.90,72.366295,57.09865,1,1,1,31.9
,68,64,5,27,1575420030,22.30,269.84467,26.615492,1,1,0,17.3
,68,65,5,28,1575420030,32.00,217.40475,32.73135,1,1,1,27.0
,68,66,5,38,1575420030,26.50,116.133286,40.651188,1,1,1,21.5
,68,67,5,41,1575420030,33.30,354.9578,36.63063,0,1,0,28.3
,68,0,1,2,1575420030,34.30,309.24316,22.409986,1,1,0,29.3
,68,1,1,10,1575420030,32.10,81.69651,47.826553,1,1,1,27.1
,68,2,1,16,1575420030,18.30,187.52747,11.773935,1,1,0,13.3
,68,3,1,21,1575420030,36.60,297.09418,36.86742,1,1,1,31.6
,68,4,1,23,1575420030,22.70,115.590614,18.636345,1,1,1,17.7
,68,5,1,25,1575420030,22.20,63.44977,12.754845,1,1,0,17.2
,68,6,1,26,1575420030,24.00,160.5589,34.402237,1,1,1,19.0
,68,7,1,27,1575420030,19.90,210.13385,11.818553,1,1,1,14.9
,68,8,1,28,1575420030,30.10,19.138947,64.52497,1,1,1,25.1
,68,9,1,31,1575420030,31.90,234.87964,72.22465,1,1,1,26.9
,68,10,1,32,1575420030,33.70,27.58746,28.800964,1,1,1,28.7
,68,11,4,194,1575420030,25.90,88.28709,13.518235,1,1,0,20.9
,68,12,4,196,1575420030,29.10,79.16972,30.036478,1,1,0,24.1
,68,13,2,128,1575420030,35.70,0.0,0.0,0,0,0,30.7
,68,14,3,14,1598062460,27.10,144.86435,51.553246,1,1,0,22.1
,68,15,3,2,1599750020,18.30,64.18298,9.994038,1,1,0,13.3
,68,16,3,18,1600312450,33.90,248.23445,41.69081,1,1,0,28.9
,68,17,3,13,1600875010,30.50,53.902664,35.885067,0,1,0,25.5
,68,18,3,17,1604249980,26.20,193.46922,22.576744,1,1,0,21.2
,68,19,3,3,1604812540,29.80,13.885383,25.468828,0,1,0,24.8
,68,20,3,4,1605374980,41.50,323.63617,14.961362,1,1,0,36.5
,68,21,5,60,1561097980,31.30,168.27087,75.49224,1,1,1,26.3
,68,22,5,41,1561097980,32.50,354.9578,36.63063,0,1,0,27.5
,68,23,5,38,1561097980,30.60,116.133286,40.651188,1,1,1,25.6
,68,24,5,28,1561097980,34.30,217.40475,32.73135,1,1,1,29.3
,68,25,5,27,1561097980,26.10,269.84467,26.615492,1,1,0,21.1
,68,26,5,25,1561097980,39.20,72.366295,57.09865,1,1,1,34.2
,68,27,5,23,1561097980,40.40,180.65318,51.391285,1,1,1,35.4
,68,28,5,14,1561097980,29.30,80.5985,16.313122,1,1,0,24.3
,68,29,5,13,1561097980,35.30,81.59979,62.430298,1,1,1,30.3
,68,30,5,8,1561097980,28.70,101.57217,51.107533,1,1,0,23.7
,68,31,5,7,1561097980,22.20,145.12589,16.096,1,1,0,17.2
,68,32,5,5,1561097980,35.30,241.14139,64.63034,1,1,1,30.3
,68,33,5,3,1561097980,32.30,107.962685,49.369415,1,1,1,27.3
,68,34,5,2,1561097980,26.20,147.72586,75.58351,1,1,0,21.2
,68,35,6,4,1575420030,36.30,15.65272,35.00507,1,1,1,31.3
,68,36,6,6,1575420030,37.70,342.7113,41.803,1,1,1,32.7
,68,37,6,9,1575420030,29.50,311.9134,36.527027,1,1,1,24.5
,68,38,6,10,1575420030,34.60,197.6621,61.699894,1,1,1,29.6
,68,39,6,11,1575420030,34.20,269.30774,65.380264,0,1,0,29.2
,68,40,6,12,1575420030,24.30,171.22789,41.508186,1,1,1,19.3
,68,41,6,31,1575420030,18.50,138.97244,32.71404,1,1,0,13.5
,68,42,6,36,1575420030,29.60,316.87494,23.947157,1,1,0,24.6
,68,43,1,10,1176450050,24.90,81.69651,47.826553,1,1,1,19.9
,68,44,1,23,1176450050,21.80,115.590614,18.636345,1,1,1,16.8
,68,45,1,26,1176450050,20.60,160.5589,34.402237,1,1,1,15.6
,68,46,1,28,1176450050,35.70,19.138947,64.52497,1,1,1,30.7
,68,47,1,32,1176450050,30.70,27.58746,28.800964,1,1,1,25.7
,68,48,4,196,1176450050,21.80,79.16972,30.036478,1,1,0,16.8
,68,49,6,4,1176450050,22.80,15.65272,35.00507,1,1,1,17.8
,68,50,6,6,1176450050,29.10,342.7113,41.803,1,1,1,24.1
,68,51,6,9,1176450050,24.00,311.9134,36.527027,1,1,1,19.0
,68,52,6,10,1176450050,28.30,197.6621,61.699894,1,1,1,23.3
,68,53,6,11,1176450050,26.10,269.30774,65.380264,0,1,0,21.1
,68,54,6,36,1176450050,20.90,316.87494,23.947157,1,1,0,15.9
,68,55,5,23,1176450050,30.40,180.65318,51.391285,1,1,1,25.4
,68,56,5,25,1176450050,24.10,72.366295,57.09865,1,1,1,19.1
,68,57,5,27,1176450050,20.30,269.84467,26.615492,1,1,0,15.3
,68,58,5,28,1176450050,21.10,217.40475,32.73135,1,1,1,16.1
,68,59,5,38,1176450050,22.50,116.133286,40.651188,1,1,1,17.5
,68,60,5,41,1176450050,23.80,354.9578,36.63063,0,1,0,18.8
,68,61,5,23,1575420030,40.90,180.65318,51.391285,1,1,1,35.9
,68,62,5,24,1575420030,19.80,41.881912,10.430852,1,1,0,14.8
,68,63,5,25,1575420030,38.20,72.366295,57.09865,1,1,1,33.2
,68,64,5,27,1575420030,25.20,269.84467,26.615492,1,1,0,20.2
,68,65,5,28,1575420030,34.40,217.40475,32.73135,1,1,1,29.4
,68,66,5,38,1575420030,30.00,116.133286,40.651188,1,1,1,25.0
,68,67,5,41,1575420030,32.60,354.9578,36.63063,0,1,0,27.6
,68,0,1,2,1575420030,30.30,309.24316,22.409986,1,1,0,25.3
,68,1,1,10,1575420030,37.60,81.69651,47.826553,1,1,1,32.6
,68,2,1,16,1575420030,18.30,187.52747,11.773935,1,1,0,13.3
,68,3,1,21,1575420030,31.70,297.09418,36.86742,1,1,1,26.7
,68,4,1,23,1575420030,22.50,115.590614,18.636345,1,1,1,17.5
,68,5,1,25,1575420030,22.20,63.44977,12.754845,1,1,0,17.2
,68,6,1,26,1575420030,25.30,160.5589,34.402237,1,1,1,20.3
,68,7,1,28,1575420030,36.50,19.138947,64.52497,1,1,1,31.5
,68,8,1,31,1575420030,35.90,234.87964,72.22465,1,1,1,30.9
,68,9,1,32,1575420030,36.60,27.58746,28.800964,1,1,1,31.6
,68,10,4,194,1575420030,25.60,88.28709,13.518235,1,1,0,20.6
,68,11,4,196,1575420030,33.20,79.16972,30.036478,1,1,0,28.2
,68,12,2,128,1575420030,37.40,0.0,0.0,0,0,0,32.4
,68,13,3,14,1598062460,29.60,144.86435,51.553246,1,1,0,24.6
,68,14,3,2,1599750020,18.30,64.18298,9.994038,1,1,0,13.3
,68,15,3,18,1600312450,30.20,248.23445,41.69081,1,1,0,25.2
,68,16,3,13,1600875010,29.70,53.902664,35.885067,0,1,0,24.7
,68,17,3,15,1602000000,17.50,188.07338,12.862988,0,1,0,12.5
,68,18,3,17,1604249980,27.00,193.46922,22.576744,1,1,0,22.0
,68,19,3,3,1604812540,32.60,13.885383,25.468828,0,1,0,27.6
,68,20,3,4,1605374980,37.70,323.63617,14.961362,1,1,0,32.7
,68,21,5,60,1561097980,31.30,168.27087,75.49224,1,1,1,26.3
,68,22,5,41,1561097980,27.10,354.9578,36.63063,0,1,0,22.1
,68,23,5,38,1561097980,32.40,116.133286,40.651188,1,1,1,27.4
,68,24,5,28,1561097980,28.20,217.40475,32.73135,1,1,1,23.2
,68,25,5,27,1561097980,29.50,269.84467,26.615492,1,1,0,24.5
,68,26,5,25,1561097980,41.30,72.366295,57.09865,1,1,1,36.3
,68,27,5,23,1561097980,37.00,180.65318,51.391285,1,1,1,32.0
,68,28,5,14,1561097980,29.30,80.5985,16.313122,1,1,0,24.3
,68,29,5,13,1561097980,36.60,81.59979,62.430298,1,1,1,31.6
,68,30,5,8,1561097980,28.80,101.57217,51.107533,1,1,0,23.8
,68,31,5,7,1561097980,22.20,145.12589,16.096,1,1,0,17.2
,68,32,5,5,1561097980,35.30,241.14139,64.63034,1,1,1,30.3
,68,33,5,3,1561097980,35.10,107.962685,49.369415,1,1,1,30.1
,68,34,5,2,1561097980,26.20,147.72586,75.58351,1,1,0,21.2
,68,35,6,4,1575420030,35.70,15.65272,35.00507,1,1,1,30.7
,68,36,6,6,1575420030,37.00,342.7113,41.803,1,1,1,32.0
,68,37,6,9,1575420030,30.30,311.9134,36.527027,1,1,1,25.3
,68,38,6,10,1575420030,35.80,197.6621,61.699894,1,1,1,30.8
,68,39,6,11,1575420030,37.80,269.30774,65.380264,0,1,0,32.8
,68,40,6,12,1575420030,22.00,171.22789,41.508186,1,1,1,17.0
,68,41,6,31,1575420030,22.00,138.97244,32.71404,1,1,0,17.0
,68,42,6,36,1575420030,24.30,316.87494,23.947157,1,1,0,19.3
,68,43,1,10,1176450050,27.60,81.69651,47.826553,1,1,1,22.6
,68,44,1,23,1176450050,21.80,115.590614,18.636345,1,1,1,16.8
,68,45,1,26,1176450050,20.60,160.5589,34.402237,1,1,1,15.6
,68,46,1,28,1176450050,34.20,19.138947,64.52497,1,1,1,29.2
,68,47,1,32,1176450050,25.10,27.58746,28.800964,1,1,1,20.1
,68,48,4,196,1176450050,21.80,79.16972,30.036478,1,1,0,16.8
,68,49,6,4,1176450050,24.70,15.65272,35.00507,1,1,1,19.7
,68,50,6,6,1176450050,29.40,342.7113,41.803,1,1,1,24.4
,68,51,6,9,1176450050,24.00,311.9134,36.527027,1,1,1,19.0
,68,52,6,10,1176450050,33.40,197.6621,61.699894,1,1,1,28.4
,68,53,6,11,1176450050,26.80,269.30774,65.380264,0,1,0,21.8
,68,54,6,36,1176450050,17.60,316.87494,23.947157,1,1,0,12.6
,68,55,5,23,1176450050,33.80,180.65318,51.391285,1,1,1,28.8
,68,56,5,25,1176450050,20.80,72.366295,57.09865,1,1,1,15.8
,68,57,5,27,1176450050,20.30,269.84467,26.615492,1,1,0,15.3
,68,58,5,28,1176450050,21.10,217.40475,32.73135,1,1,1,16.1
,68,59,5,38,1176450050,22.50,116.133286,40.651188,1,1,1,17.5
,68,60,5,41,1176450050,23.80,354.9578,36.63063,0,1,0,18.8
,68,61,5,23,1575420030,36.90,180.65318,51.391285,1,1,1,31.9
,68,62,5,24,1575420030,18.50,41.881912,10.430852,1,1,0,13.5
,68,63,5,25,1575420030,41.50,72.366295,57.09865,1,1,1,36.5
,68,64,5,27,1575420030,24.70,269.84467,26.615492,1,1,0,19.7
,68,65,5,28,1575420030,26.20,217.40475,32.73135,1,1,1,21.2
,68,66,5,38,1575420030,31.80,116.133286,40.651188,1,1,1,26.8
,68,67,5,41,1575420030,27.50,354.9578,36.63063,0,1,0,22.5
,68,0,1,2,1575420030,26.30,309.24316,22.409986,1,1,0,21.3
,68,1,1,10,1575420030,38.50,81.69651,47.826553,1,1,1,33.5
,68,2,1,16,1575420030,18.30,187.52747,11.773935,1,1,0,13.3
,68,3,1,21,1575420030,31.60,297.09418,36.86742,1,1,1,26.6
,68,4,1,23,1575420030,25.90,115.590614,18.636345,1,1,1,20.9
,68,5,1,25,1575420030,22.20,63.44977,12.754845,1,1,0,17.2
,68,6,1,26,1575420030,26.00,160.5589,34.402237,1,1,1,21.0
,68,7,1,28,1575420030,38.30,19.138947,64.52497,1,1,1,33.3
,68,8,1,31,1575420030,34.10,234.87964,72.22465,1,1,1,29.1
,68,9,1,32,1575420030,36.10,27.58746,28.800964,1,1,1,31.1
,68,10,4,194,1575420030,29.30,88.28709,13.518235,1,1,0,24.3
,68,11,4,196,1575420030,30.60,79.16972,30.036478,1,1,0,25.6
,68,12,2,128,1575420030,39.60,0.0,0.0,0,0,0,34.6
,68,13,3,14,1598062460,32.60,144.86435,51.553246,1,1,0,27.6
,68,14,3,2,1599750020,18.30,64.18298,9.994038,1,1,0,13.3
,68,15,3,18,1600312450,29.10,248.23445,41.69081,1,1,0,24.1
,68,16,3,13,1600875010,29.50,53.902664,35.885067,0,1,0,24.5
,68,17,3,15,1602000000,17.50,188.07338,12.862988,0,1,0,12.5
,68,18,3,17,1604249980,28.70,193.46922,22.576744,1,1,0,23.7
,68,19,3,3,1604812540,33.70,13.885383,25.468828,0,1,0,28.7
,68,20,3,4,1605374980,35.40,323.63617,14.961362,1,1,0,30.4
,68,21,5,60,1561097980,30.90,168.27087,75.49224,1,1,1,25.9
,68,22,5,41,1561097980,33.60,354.9578,36.63063,0,1,0,28.6
,68,23,5,38,1561097980,27.80,116.133286,40.651188,1,1,1,22.8
,68,24,5,28,1561097980,27.00,217.40475,32.73135,1,1,1,22.0
,68,25,5,27,1561097980,23.90,269.84467,26.615492,1,1,0,18.9
,68,26,5,25,1561097980,36.60,72.366295,57.09865,1,1,1,31.6
,68,27,5,23,1561097980,35.20,180.65318,51.391285,1,1,1,30.2
,68,28,5,14,1561097980,24.60,80.5985,16.313122,1,1,0,19.6
,68,29,5,13,1561097980,38.40,81.59979,62.430298,1,1,1,33.4
,68,30,5,8,1561097980,30.30,101.57217,51.107533,1,1,0,25.3
