utcTimeMillis,Svid,Cn0DbHz,PseudorangeRateMetersPerSecond,AccumulatedDeltaRangeUncertaintyMeters,AccumulatedDeltaRangeState,CarrierFrequencyHz,SnrInDb,BasebandCn0DbHz,CodeType,State,DriftNanosPerSecond,HardwareClockDiscontinuityCount,Pseudorange,MockLocation_approx
1730973083363,4,19.676000595092773,-839.4262741198527,0.0099999997764825,16,1575420030,0.0,19.676000595092773,C,47,-2765.928745965573,0,-4.243229839849154e+17,0
1730973083363,7,28.60300064086914,-1029.2873261464651,0.00089999998454,20,1575420030,9.808217143006988,28.60300064086914,C,47,-2765.928745965573,0,-4.243229839816711e+17,0
1730973083363,20,25.200000762939453,-950.774169921875,0.00089999998454,16,1561097980,6.2956937105426745,25.200000762939453,I,47,-2765.928745965573,0,-4.243229797854173e+17,0
1730973083363,7,0.0,-422.8294607594354,0.0099999997764825,16,1604812540,0.0,19.0,C,17,-2765.928745965573,0,-4.242087326905449e+17,0
1730973083363,11,0.0,-742.0034572584715,0.0049000000581145,16,1602000000,1.850904152112127,21.0,C,17,-2765.928745965573,0,-4.2420873269054886e+17,0
1730973083363,27,21.097000122070312,-478.1347812783431,0.0099999997764825,16,1575420030,0.0,21.097000122070312,C,47,-2765.928745965573,0,-4.2432298398268275e+17,0
1730973083363,9,22.64800071716309,-1177.2225379648717,0.0049000000581145,16,1575420030,1.5467421069850895,22.64800071716309,C,47,-2765.928745965573,0,-4.2432298398447066e+17,0
1730973083363,37,27.399999618530277,-608.7194213867188,0.0006249999860301,16,1561097980,8.995217938968947,27.399999618530277,I,47,-2765.928745965573,0,-4.243229797840624e+17,0
1730973084363,4,21.00300025939941,-847.8223320142537,0.0099999997764825,16,1575420030,0.0,21.00300025939941,C,47,-2794.246439161853,0,-4.243229839849162e+17,0
1730973084363,7,31.617000579833984,-1037.7894021466584,0.0006249999860301,17,1575420030,13.47946375735207,31.617000579833984,C,47,-2794.246439161853,0,-4.243229839816721e+17,0
1730973084363,39,24.700000762939453,-969.6533203125,0.0020250000525265,16,1561097980,5.691964637581679,24.700000762939453,I,47,-2794.246439161853,0,-4.2432297976969005e+17,0
1730973084363,20,25.200000762939453,-964.5061645507812,0.00089999998454,16,1561097980,6.2956937105426745,25.200000762939453,I,47,-2794.246439161853,0,-4.243229797854183e+17,0
1730973084363,7,0.0,-429.1033224150812,0.0049000000581145,16,1604812540,2.581893927589154,21.0,C,17,-2794.246439161853,0,-4.242087323907528e+17,0
1730973084363,11,0.0,-750.7162632892679,0.0020250000525265,16,1602000000,2.8357405577139145,24.0,C,17,-2794.246439161853,0,-4.242087323907572e+17,0
1730973084363,27,18.20499992370605,-486.0475322689058,0.0099999997764825,16,1575420030,0.0,18.20499992370605,C,47,-2794.246439161853,0,-4.243229839826832e+17,0
1730973084363,9,21.53700065612793,-1185.7923503359,0.0099999997764825,16,1575420030,0.0,21.53700065612793,C,47,-2794.246439161853,0,-4.243229839844718e+17,0
1730973084363,37,29.399999618530277,-618.13330078125,0.00089999998454,16,1561097980,11.26586137896404,29.399999618530277,I,47,-2794.246439161853,0,-4.24322979784063e+17,0
1730973085999,4,25.416000366210938,-850.5352247704518,0.0020250000525265,17,1575420030,5.606010216104743,25.416000366210938,C,47,-2806.4908538075438,0,-4.243229839849177e+17,0
1730973085999,7,31.0629997253418,-1040.8918951811982,0.0006249999860301,17,1575420030,12.815353886421718,31.0629997253418,C,47,-2806.4908538075438,0,-4.2432298398167386e+17,0
1730973085999,39,26.799999237060547,-973.972900390625,0.0020250000525265,16,1561097980,8.296158679186663,26.799999237060547,I,47,-2806.4908538075438,0,-4.243229797696917e+17,0
1730973085999,20,25.200000762939453,-971.3612670898438,0.0020250000525265,16,1561097980,6.2956937105426745,25.200000762939453,I,47,-2806.4908538075438,0,-4.2432297978541984e+17,0
1730973085999,7,0.0,-433.5616855251526,0.0049000000581145,16,1604812540,0.0,21.0,C,17,-2806.4908538075438,0,-4.2420873190029306e+17,0
1730973085999,11,0.0,-754.1376241019526,0.0049000000581145,16,1602000000,1.55609434437643,23.0,C,17,-2806.4908538075438,0,-4.242087319002979e+17,0
1730973085999,27,21.53700065612793,-489.76722536280255,0.0049000000581145,16,1575420030,0.0,21.53700065612793,C,47,-2806.4908538075438,0,-4.24322983982684e+17,0
1730973085999,9,22.61100006103516,-1189.1447896496525,0.0099999997764825,16,1575420030,1.4849205674422523,22.61100006103516,C,47,-2806.4908538075438,0,-4.243229839844737e+17,0
1730973085999,37,29.399999618530277,-620.7880859375,0.00089999998454,16,1561097980,11.26586137896404,29.399999618530277,I,47,-2806.4908538075438,0,-4.24322979784064e+17,0
1730973085999,30,24.600000381469727,-405.2615033629791,0.0020250000525265,24,1575420030,5.567320220560749,24.600000381469727,C,47,-2806.4908538075438,0,-4.243229839790428e+17,0
1730973086999,4,26.10300064086914,-848.1703055516706,0.0020250000525265,17,1575420030,6.555834283498255,26.10300064086914,C,47,-2798.27723577793,0,-4.243229839849185e+17,0
1730973086999,7,29.965999603271484,-1038.7897447645037,0.0006249999860301,21,1575420030,11.490434378338882,29.965999603271484,C,47,-2798.27723577793,0,-4.2432298398167494e+17,0
1730973086999,39,26.799999237060547,-976.0020751953124,0.00089999998454,16,1561097980,8.296158679186663,26.799999237060547,I,47,-2798.27723577793,0,-4.243229797696926e+17,0
1730973086999,20,22.399999618530277,-967.7432250976562,0.0020250000525265,16,1561097980,2.7425679923564967,22.399999618530277,I,47,-2798.27723577793,0,-4.243229797854208e+17,0
1730973086999,7,0.0,-428.3776611655865,0.0099999997764825,16,1604812540,0.0,20.0,C,17,-2798.27723577793,0,-4.2420873160050106e+17,0
1730973086999,11,0.0,-750.6717178896956,0.0049000000581145,16,1602000000,3.373976681431927,23.0,C,17,-2798.27723577793,0,-4.2420873160050624e+17,0
1730973086999,27,21.75200080871582,-487.1331260804975,0.0049000000581145,16,1575420030,0.1459847748299884,21.75200080871582,C,47,-2798.27723577793,0,-4.2432298398268454e+17,0
1730973086999,9,21.097000122070312,-1186.3758680435044,0.0099999997764825,16,1575420030,0.0,21.097000122070312,C,47,-2798.27723577793,0,-4.2432298398447494e+17,0
1730973086999,37,28.100000381469727,-615.6551513671875,0.00089999998454,16,1561097980,9.810572957949027,28.100000381469727,I,47,-2798.27723577793,0,-4.2432297978406464e+17,0
1730973086999,40,19.600000381469727,-888.942626953125,0.0099999997764825,16,1561097980,0.0,19.600000381469727,I,47,-2798.27723577793,0,-4.243229797710225e+17,0
1730973086999,28,22.299999237060547,-964.1353759765624,0.0049000000581145,16,1561097980,2.55235842855564,22.299999237060547,I,47,-2798.27723577793,0,-4.243229797835122e+17,0
1730973086999,29,24.200000762939453,-1302.8017740691023,0.0099999997764825,24,1575420030,5.129951922652247,24.200000762939453,C,47,-2798.27723577793,0,-4.243229839791122e+17,0
1730973086999,30,23.0,-403.0648100692962,0.0049000000581145,25,1575420030,3.570759900055372,23.0,C,47,-2798.27723577793,0,-4.243229839790432e+17,0
1730973087999,4,26.040000915527344,-843.4574708944411,0.0020250000525265,21,1575420030,4.83970426126056,26.040000915527344,C,47,-2783.6084056805985,0,-4.2432298398491936e+17,0
1730973087999,7,30.24399948120117,-1033.752723278957,0.0006249999860301,20,1575420030,11.836378361670455,30.24399948120117,C,47,-2783.6084056805985,0,-4.243229839816759e+17,0
