utcTimeMillis,Svid,Cn0DbHz,PseudorangeRateMetersPerSecond,AccumulatedDeltaRangeUncertaintyMeters,AccumulatedDeltaRangeState,CarrierFrequencyHz,SnrInDb,BasebandCn0DbHz,CodeType,State,DriftNanosPerSecond,HardwareClockDiscontinuityCount,Pseudorange,MockLocation_approx
1730974972000,9,17.507999420166016,-1139.2009701381671,0.0,16,1575420030,0.0,17.507999420166016,C,16431,-3281.9969368602906,0,-4.243229730732255e+17,0
1730974972000,8,25.16399955749512,-747.0817629280738,0.0,16,1575420030,2.4414419191339363,25.16399955749512,C,16431,-3281.9969368602906,0,-4.243229730724692e+17,0
1730974972000,194,19.0,-944.583970044082,0.0,16,1575420030,1.006102366227915,19.0,C,16431,-3281.9969368602906,0,-4.2432297305079546e+17,0
1730974972000,27,22.43000030517578,-448.119252941952,0.0,16,1575420030,1.2073288863858336,22.43000030517578,C,16431,-3281.9969368602906,0,-4.2432297307010906e+17,0
1730974972000,32,20.899999618530277,-438.1153564453125,0.0,16,1561097980,0.6342882635441317,20.899999618530277,I,16905,-3281.9969368602906,0,-4.2432296887229677e+17,0
1730974972000,7,17.399999618530273,-968.01806640625,0.0,16,1561097980,0.0,17.399999618530273,I,17,-3281.9969368602906,0,-4.2420815557990874e+17,0
1730974972000,4,14.151000022888184,-777.6853618968579,0.0,16,1575420030,0.0,14.151000022888184,C,47,-3281.9969368602906,0,-4.243229730730043e+17,0
1730974972000,27,11.850000381469728,-769.1987100908464,0.0,16,1575420030,0.0,11.850000381469728,C,16431,-3281.9969368602906,0,-4.2432297306918035e+17,0
1730974972000,3,26.097999572753903,-984.632568359375,0.0,16,1561097980,7.309759697817992,26.097999572753903,I,17,-3281.9969368602906,0,-4.2420815557978995e+17,0
1730974972000,7,21.5,-961.5155539983476,0.0,16,1575420030,1.4685783431706698,21.5,C,16431,-3281.9969368602906,0,-4.243229730699725e+17,0
1730974972000,21,24.052000045776367,-1230.6362436662896,0.0,16,1575420030,2.383728154384173,24.052000045776367,C,16431,-3281.9969368602906,0,-4.243229730699495e+17,0
1730974972000,20,13.399999618530272,-918.2523803710938,0.0,16,1561097980,0.0,13.399999618530272,I,16905,-3281.9969368602906,0,-4.24322968873747e+17,0
1730974972000,16,21.71500015258789,-1139.77685546875,0.0,16,1561097980,4.670690158831022,21.71500015258789,I,16905,-3281.9969368602906,0,-4.24322968858266e+17,0
1730974972000,8,15.0,-1018.7024695948328,0.0,16,1605374980,0.0,15.0,C,32995,-3281.9969368602906,0,-4.242225971627436e+17,0
1730974972000,1,16.0,-1653.6229754032213,0.0,16,1602562560,0.0,16.0,C,32995,-3281.9969368602906,0,-4.2422259715941414e+17,0
1730974972000,7,18.0,-346.9122320685919,0.0,16,1604812540,0.0,18.0,C,32995,-3281.9969368602906,0,-4.242225971614864e+17,0
1730974972000,7,19.128999710083008,-1240.193111548127,0.0,16,1575420030,0.0,19.128999710083008,C,16431,-3281.9969368602906,0,-4.243229730703756e+17,0
1730974972000,19,19.176000595092773,-1375.35546875,0.0,16,1561097980,0.0,19.176000595092773,I,17,-3281.9969368602906,0,-4.242081555796883e+17,0
1730974972000,3,24.131000518798828,-476.9574320947357,0.0,16,1575420030,2.72439494035978,24.131000518798828,C,16431,-3281.9969368602906,0,-4.243229730693856e+17,0
1730974972000,27,18.517000198364254,-1318.9127197265625,0.0,16,1561097980,0.0,18.517000198364254,I,16905,-3281.9969368602906,0,-4.2432296887280096e+17,0
1730974972000,28,11.300000190734863,-982.875244140625,0.0,16,1561097980,0.0,11.300000190734863,I,16905,-3281.9969368602906,0,-4.2432296887190125e+17,0
1730974972000,10,22.040000915527344,-993.6605224609376,0.0,16,1561097980,0.0,22.040000915527344,I,16905,-3281.9969368602906,0,-4.243229688598385e+17,0
1730974972000,13,16.934999465942383,-775.6416625976562,0.0,16,1561097980,0.0,16.934999465942383,I,17,-3281.9969368602906,0,-4.242081555798779e+17,0
1730974972000,30,19.53700065612793,-1487.7349853515625,0.0,16,1561097980,0.0,19.53700065612793,I,16905,-3281.9969368602906,0,-4.243229688709448e+17,0
1730974972000,6,23.20400047302246,-1122.949462890625,0.0,16,1561097980,6.361266699255231,23.20400047302246,I,16905,-3281.9969368602906,0,-4.2432296885872864e+17,0
1730974973000,9,25.214000701904297,-1139.7977749528077,0.0,16,1575420030,5.306288867948933,25.214000701904297,C,16431,-3282.8148338909045,0,-4.243229730732266e+17,0
1730974973000,8,28.131999969482425,-746.6938351527158,0.0,16,1575420030,9.205820932270033,28.131999969482425,C,16431,-3282.8148338909045,0,-4.2432297307246995e+17,0
1730974973000,194,20.0,-945.6742561557109,0.0,16,1575420030,0.0,20.0,C,16431,-3282.8148338909045,0,-4.243229730507965e+17,0
1730974973000,27,22.51499938964844,-448.3455518873136,0.0,16,1575420030,3.772156329553544,22.51499938964844,C,16431,-3282.8148338909045,0,-4.243229730701095e+17,0
1730974973000,32,19.399999618530277,-438.552734375,0.0,16,1561097980,0.0,19.399999618530277,I,16905,-3282.8148338909045,0,-4.243229688722972e+17,0
1730974973000,7,17.4950008392334,-967.8002319335938,0.0,16,1561097980,0.0,17.4950008392334,I,17,-3282.8148338909045,0,-4.2420815528011725e+17,0
1730974973000,4,20.13599967956543,-780.0054022855797,0.0,16,1575420030,0.0,20.13599967956543,C,47,-3282.8148338909045,0,-4.2432297307300506e+17,0
1730974973000,27,11.897000312805176,-769.3735795694629,0.0,16,1575420030,0.0,11.897000312805176,C,16431,-3282.8148338909045,0,-4.243229730691811e+17,0
1730974973000,3,26.04800033569336,-982.652587890625,0.0,16,1561097980,6.258584379273778,26.04800033569336,I,17,-3282.8148338909045,0,-4.242081552799985e+17,0
1730974973000,7,21.5,-960.958610504816,0.0,16,1575420030,1.4685783431706698,21.5,C,16431,-3282.8148338909045,0,-4.2432297306997344e+17,0
1730974973000,21,11.699999809265137,-1144.3639868484763,0.0,16,1575420030,0.0,11.699999809265137,C,16431,-3282.8148338909045,0,-4.2432297306770266e+17,0
1730974973000,21,21.00300025939941,-1230.1178606582123,0.0,16,1575420030,0.0,21.00300025939941,C,16431,-3282.8148338909045,0,-4.243229730699507e+17,0
1730974973000,20,13.100000381469728,-919.3787231445312,0.0,16,1561097980,0.0,13.100000381469728,I,16905,-3282.8148338909045,0,-4.24322968873748e+17,0
1730974973000,16,21.798999786376957,-1140.0567626953125,0.0,16,1561097980,4.02794248640903,21.798999786376957,I,16905,-3282.8148338909045,0,-4.2432296885826714e+17,0
1730974973000,8,15.0,-1019.9857802546682,0.0,16,1605374980,0.0,15.0,C,32995,-3282.8148338909045,0,-4.2422259716274464e+17,0
1730974973000,1,18.0,-1652.307269305982,0.0,16,1602562560,0.0,18.0,C,32995,-3282.8148338909045,0,-4.242225971594159e+17,0
1730974973000,7,16.0,-344.96483657540034,0.0,16,1604812540,0.0,16.0,C,32995,-3282.8148338909045,0,-4.242225971614868e+17,0
1730974973000,7,19.128999710083008,-1241.0635564342476,0.0,16,1575420030,0.0,19.128999710083008,C,16431,-3282.8148338909045,0,-4.243229730703769e+17,0
1730974973000,19,19.14699935913086,-1377.3902587890625,0.0,16,1561097980,0.0,19.14699935913086,I,17,-3282.8148338909045,0,-4.242081552798973e+17,0
